time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cumulative_outflow_0_t_pL
0.0,0.0010776814707374822,11.504825605191392,116.97377381898451,60.57229665283094,5.685898476324307,4.92311254096896,6.9109830678074875,1.4533343925874602,301.41542362959416,-0.03142872407710091,-0.06705742727215,-0.03562870319504909,0.0,0.0,0.0,1.0,0.007880875986972877,0.256706376109366,0.00024669650831040323,-0.0019869843454434683,0.2596533219301311,0.10239383427632785,0.128353188054683,1.0,4937608.164510875,0.0,0.04458903298618399,-0.00012334825415520162,-0.00012334825415520162,0.00012334825415520162,0.00012334825415520162,-0.0004933930166208065,-0.0004933930166208065,0.0,0.0
60.0,0.001654063311225229,15.286086156316127,113.9362539802473,56.44997788279965,11.393754730477024,10.116305479995617,7.000407035405641,1.4856324424634801,301.55414917310355,-0.02814741836107377,-0.07928221464200859,-0.05113479628093482,1.0,0.05313541681499519,5.126788338729444e-12,2.3,0.009301264545253412,0.31990248207535626,0.005550562301193624,-0.00012601650546766787,0.386385177527352,0.14339972157325645,0.15995124103767813,1.75,5549908.100225525,0.10627083362999037,0.05771984971084885,-0.002775281150596812,-0.002775281150596812,0.002775281150596812,0.002775281150596812,-0.011101124602387248,-0.011101124602387248,0.0,0.10736100974219198
120.0,0.0016059278272690632,16.41112870736077,113.18396781348551,54.2602429856776,13.797353610078613,12.410767031744726,7.0540637338416134,1.494106621811862,301.54072265979016,-0.029107069207261277,-0.07886686582741098,-0.049759796620149704,1.0,0.029874348629516215,2.882436449387539e-12,2.3,0.006177367988449535,0.33558266331387837,0.007190118141379812,0.0004823990865025203,0.3760232164620697,0.13975361779502893,0.16779133165693919,1.75,5468734.44014692,0.05974869725903243,0.060247820406233984,-0.003595059070689906,-0.003595059070689906,0.003595059070689906,0.003595059070689906,-0.014380236282759624,-0.014380236282759624,0.0004823990865025203,0.2049567022090367
180.0,0.0015836610815072845,16.93491496578111,112.92913002922697,53.19691188179021,14.835676323040163,13.456339311719477,7.091888288289725,1.497651621088333,301.53508027485793,-0.029591894863883163,-0.07870231286410038,-0.04911041800021722,1.0,0.01955588057253476,1.886855631940072e-12,2.3,0.004587925521018699,0.3467773923831932,0.007799978935528285,0.0007303360818554969,0.3712471775819955,0.1380349740636106,0.1733886961915966,1.75,5412050.578115177,0.03911176114506952,0.06126417288220995,-0.0038999894677641425,-0.0038999894677641425,0.0038999894677641425,0.0038999894677641425,-0.01559995787105657,-0.01559995787105657,0.0007303360818554969,0.30056362641937134
240.0,0.0015727997132194166,17.20105635943861,112.87232885983241,52.66706604838813,15.294724065551831,13.954356231448832,7.120486742575775,1.499670208960847,301.5323815277211,-0.029840994285904282,-0.07864036248258348,-0.048799368196679196,1.0,0.014692522550220374,1.4176129179386022e-12,2.3,0.0036484797472721387,0.3521050797334072,0.00806785398393695,0.0008433395537426185,0.3689514093860938,0.13721889084510985,0.1760525398667036,1.75,5385435.833941018,0.029385045100440748,0.06174581081437408,-0.004033926991968475,-0.004033926991968475,0.004033926991968475,0.004033926991968475,-0.0161357079678739,-0.0161357079678739,0.0008433395537426185,0.39521955839589556
300.0,0.0015674052615823081,17.335694412384775,112.90394957710528,52.38996047549381,15.499735789379676,14.202987305377926,7.142849159061412,1.5010436614595264,301.5310628001763,-0.02997502836022747,-0.07862311290681064,-0.04864808454658316,1.0,0.012268736521596466,1.1837531179790088e-12,2.3,0.003043654430229736,0.35478598724954313,0.00819871693690318,0.0008989381465365724,0.36783544020244907,0.1368271689492412,0.17739299362477157,1.75,5372130.0663181655,0.024537473043192932,0.061981036851951186,-0.00409935846845159,-0.00409935846845159,0.00409935846845159,0.00409935846845159,-0.01639743387380636,-0.01639743387380636,0.0008989381465365724,0.48940697572908404
360.0,0.0015647697798732985,17.40044160910587,112.97359723760317,52.23996598169345,15.59182472052097,14.334846256012352,7.160673698174743,1.502159868807141,301.5304359908707,-0.03004990110566789,-0.07862540000981279,-0.04857549890414489,1.0,0.010991877432799042,1.0605549447259485e-12,2.3,0.0026311729637220763,0.35629421851998194,0.008268154971238425,0.0009281979978397421,0.367308522165341,0.13664318118371882,0.17814710925999097,1.75,5364669.836698621,0.021983754865598084,0.062092197986530484,-0.004134077485619212,-0.004134077485619212,0.004134077485619212,0.004134077485619212,-0.01653630994247685,-0.01653630994247685,0.0009281979978397421,0.5833625164538975
420.0,0.0015635886031822894,17.427353587280884,113.05703743647585,52.15793704166719,15.634066104512025,14.410895040094584,7.175058293159652,1.50319033949438,301.53016550615575,-0.03009250309185975,-0.07863571776057227,-0.04854321466871252,1.0,0.010274014646649206,9.912917153876933e-13,2.3,0.0023378268583189666,0.35722751925148816,0.008308178334803481,0.0009447526728039231,0.3670875474669634,0.1365647125314406,0.17861375962574408,1.75,5360062.519405548,0.020548029293298412,0.062138033119307316,-0.004154089167401741,-0.004154089167401741,0.004154089167401741,0.004154089167401741,-0.016616356669606962,-0.016616356669606962,0.0009447526728039231,0.6772080404485694
480.0,0.0015632003428169368,17.433464803415276,113.14266850467921,52.11422292518534,15.654914410965272,14.459670300230128,7.186768897835203,1.5041971914052943,301.5300816818117,-0.030116545856984596,-0.07864876320619389,-0.048532217349209296,1.0,0.009837842206157774,9.492074726052864e-13,2.3,0.002122461491449207,0.35784613528607484,0.008333401083130723,0.0009549155777838616,0.367030248042235,0.1365413894852338,0.17892306764303742,1.75,5357012.497553146,0.01967568441231555,0.06214841186911056,-0.004166700541565362,-0.004166700541565362,0.004166700541565362,0.004166700541565362,-0.016666802166261447,-0.016666802166261447,0.0009549155777838616,0.7710088149382596
540.0,0.0015632543231586917,17.42803409653622,113.22508606913978,52.093066735305534,15.66708588318013,14.494642737620854,7.196365724356311,1.505192480597941,301.5300966953108,-0.030129431717376424,-0.07866213635332998,-0.048532704635953564,1.0,0.009549438926734528,9.213807864056373e-13,2.3,0.0019603682053361245,0.3582760991128679,0.008350779152971664,0.0009617107871604712,0.3670620744858084,0.13654739994850168,0.17913804955643395,1.75,5354894.400583299,0.019098877853469056,0.06213919035594463,-0.004175389576485832,-0.004175389576485832,0.004175389576485832,0.004175389576485832,-0.016701558305943328,-0.016701558305943328,0.0009617107871604712,0.8648008289259951
600.0,0.0015635565632603323,17.416242894498392,113.30193289790239,52.08563073660389,15.676093391079332,14.522194985257748,7.20427147673658,1.5061689143521375,301.53016391621605,-0.030135377898981415,-0.07867480462716975,-0.04853942672818833,1.0,0.009342820400024567,9.014451292338817e-13,2.3,0.0018359278148911311,0.35858476276810786,0.00836372168429589,0.0009666254952632277,0.3671423828888464,0.13656902197758014,0.17929238138405393,1.75,5353374.761730341,0.018685640800049134,0.062119137649026504,-0.004181860842147945,-0.004181860842147945,0.004181860842147945,0.004181860842147945,-0.01672744336859178,-0.01672744336859178,0.0009666254952632277,0.9586042475091506
