quantity,value,unit,window_start_s,window_end_s
positive_nkcc1_cl_loading,165.78612988545365,fmol,60,600
positive_ae4_cl_loading,4.178313448309359,fmol,60,600
positive_ae2_cl_loading,0.3592180264042906,fmol,60,600
signed_ae2_cl_flux,0.3569152679233258,fmol,60,600
nkcc1_cycles,82.89306494272682,fmol,60,600
ae4_signed_cl_flux,4.178313448309359,fmol,60,600
ae4_na_cell_source,-2.0891567241546793,fmol,60,600
ae4_k_cell_source,-2.0891567241546793,fmol,60,600
ae4_tic_cell_source,-8.356626896618717,fmol,60,600
ae4_ta_cell_source,-8.356626896618717,fmol,60,600
nbc_cycles,10.085143450898075,fmol,60,600
nbc_bicarbonate_equivalent_influx,20.17028690179615,fmol,60,600
nbc_current_charge,9.730684153377437e-10,C,60,600
nhe1_flux,1.9820523620797021,fmol,60,600
pump_cycles,30.571642572208887,fmol,60,600
cacc_cl_export,165.07234045870553,fmol,60,600
paracellular_cl_return,64.61322026974668,fmol,60,600
water_outflow,0.685207253546763,pL,60,600
