time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cacc_recruitment_factor,effective_cacc_conductance_S,cumulative_outflow_0_t_pL
0.0,0.0010776814707374822,11.504825605191392,116.97377381898451,60.57229665283094,5.685898476324307,4.92311254096896,6.9109830678074875,1.4533343925874602,301.41542362959416,-0.03142872407710091,-0.06705742727215,-0.03562870319504909,0.0,0.0,0.0,1.0,0.007880875986972877,0.256706376109366,0.00024669650831040323,-0.0019869843454434683,0.2596533219301311,0.10239383427632785,0.128353188054683,1.0,4937608.164510875,0.0,0.04458903298618399,-0.00012334825415520162,-0.00012334825415520162,0.00012334825415520162,0.00012334825415520162,-0.0004933930166208065,-0.0004933930166208065,0.0,1.0,3.14e-08,0.0
60.0,0.0012832340634001905,14.618312866924379,115.04379503561842,58.38041205344762,11.21177879728687,9.952532567256068,6.999544867386522,1.517532937798771,301.4734222034078,-0.03769525067545786,-0.08062342325004589,-0.042928172574588024,1.0,0.054366206286935996,5.245541469699452e-12,2.3,0.009548873062088016,0.28618515783527126,0.005317263642482202,-0.00025070029793602337,0.3094646329954564,0.12168652523410733,0.14309257891763563,1.75,5731849.308120061,0.10873241257387199,0.0559576216930306,-0.002658631821241101,-0.002658631821241101,0.002658631821241101,0.002658631821241101,-0.010634527284964404,-0.010634527284964404,0.0,0.14986279201124025,4.705691669152945e-09,0.07741520505560534
120.0,0.0012660529361736062,15.187766702969625,115.0447665276542,57.0209577040261,13.632095441449042,12.260251159666417,7.053399917376458,1.5422840855865736,301.46553953501564,-0.03811644065197432,-0.08030569518317696,-0.04218925453120263,1.0,0.032451846650040576,3.1311272019364745e-12,2.3,0.006446095341805654,0.29540428609372626,0.006912725380433896,0.0003288561476355794,0.3050484698361495,0.11971468310630902,0.14770214304686313,1.75,5681065.533077888,0.06490369330008115,0.057466551726158534,-0.003456362690216948,-0.003456362690216948,0.003456362690216948,0.003456362690216948,-0.013825450760867792,-0.013825450760867792,0.0003288561476355794,0.14986279201124025,4.705691669152945e-09,0.15381070767786573
180.0,0.001260922837772352,15.261498252902888,115.39958538185729,56.54575201375233,14.780264337110625,13.406505861924753,7.092038785030645,1.5594316282392662,301.4632020703181,-0.03827887403970994,-0.08022274558758745,-0.04194387154787751,1.0,0.022608351286750466,2.181374282587748e-12,2.3,0.004828563922758619,0.3045985852555054,0.007522364503557401,0.0005711933642983843,0.30380427221286416,0.11905630788550248,0.1522992926277527,1.75,5631205.653171985,0.04521670257350093,0.05765109206509104,-0.0037611822517787004,-0.0037611822517787004,0.0037611822517787004,0.0037611822517787004,-0.015044729007114802,-0.015044729007114802,0.0005711933642983843,0.14986279201124025,4.705691669152945e-09,0.22958002857236115
240.0,0.0012612414288859482,15.173101079183958,115.83691798465564,56.4839031904383,15.380113002804125,14.03606996084461,7.121852144880063,1.5735113788839679,301.46264906145024,-0.03831136363518444,-0.08022518641085939,-0.04191382277567495,1.0,0.017781699485930155,1.7156731805580044e-12,2.3,0.0038487856921220233,0.30901706793721584,0.0078049878354809745,0.0006867907422270479,0.30387258899468883,0.11897937276618092,0.15450853396860792,1.75,5607518.885897701,0.03556339897186031,0.057429495042946754,-0.0039024939177404873,-0.0039024939177404873,0.0039024939177404873,0.0039024939177404873,-0.015609975670961949,-0.015609975670961949,0.0006867907422270479,0.14986279201124025,4.705691669152945e-09,0.30522806334625496
300.0,0.0012637938011169831,15.027185339645404,116.27357846118397,56.600460068845464,15.728124881707267,14.420008167809327,7.145687805528208,1.5857011551038656,301.46279431626243,-0.03828536863746333,-0.08025845631031639,-0.04197308767285306,1.0,0.015199839522998417,1.4665615645472046e-12,2.3,0.003203549001010428,0.3108850063036076,0.007955297400031378,0.0007478195561784691,0.30447116117854456,0.11914285653443603,0.1554425031518038,1.75,5597558.023222364,0.030399679045996834,0.0570561213952772,-0.003977648700015689,-0.003977648700015689,0.003977648700015689,0.003977648700015689,-0.015910594800062756,-0.015910594800062756,0.0007478195561784691,0.14986279201124025,4.705691669152945e-09,0.3809725794216991
360.0,0.001267142332339677,14.86704262176919,116.67910819980783,56.788539451559245,15.953695527746117,14.679454327642778,7.165141460824355,1.5964914575846358,301.46321125960014,-0.03823471190345068,-0.08030078505980165,-0.04206607315635097,1.0,0.013688670816041483,1.320755949967114e-12,2.3,0.0027542751678371474,0.3115133953295632,0.008044669807092186,0.0007832555859153146,0.3052571070896646,0.11939629562141355,0.1557566976647816,1.75,5594214.130645934,0.027377341632082965,0.056635200734295565,-0.004022334903546093,-0.004022334903546093,0.004022334903546093,0.004022334903546093,-0.01608933961418437,-0.01608933961418437,0.0007832555859153146,0.14986279201124025,4.705691669152945e-09,0.4568987569891948
420.0,0.0012706425259781746,14.711379414178047,117.04371576272213,56.998878692699286,16.115939712003552,14.871205797223556,7.181234905633376,1.6061350314314187,301.46371290043277,-0.03817535937094457,-0.08034328723501043,-0.042167927864065854,1.0,0.012716772837420547,1.2269820507131164e-12,2.3,0.0024285036465857735,0.31152541917651894,0.008103343530084536,0.0008058719441754348,0.30607748596500345,0.11967270781819266,0.15576270958825947,1.75,5594150.181651435,0.025433545674841095,0.056214594917759236,-0.004051671765042268,-0.004051671765042268,0.004051671765042268,0.004051671765042268,-0.016206687060169072,-0.016206687060169072,0.0008058719441754348,0.14986279201124025,4.705691669152945e-09,0.5330324703000511
480.0,0.0012740095680837727,14.567704988346934,117.36643855287588,57.20855278906264,16.24279795919763,15.022977942824523,7.194677520918657,1.6147828647442,301.46421686271873,-0.03811492211219216,-0.08038254213790168,-0.04226762002570952,1.0,0.012032597864904768,1.1609692012617396e-12,2.3,0.002184845959320281,0.3112278772429234,0.008145296332520409,0.0008216482462273416,0.3068651132100908,0.11994254046167314,0.1556139386214617,1.75,5595733.041725672,0.024065195729809537,0.05581611250764339,-0.004072648166260204,-0.004072648166260204,0.004072648166260204,0.004072648166260204,-0.016290592665040817,-0.016290592665040817,0.0008216482462273416,0.14986279201124025,4.705691669152945e-09,0.6093730923356787
540.0,0.0012771263024760893,14.438364130971598,117.64993584316046,57.407153058587305,16.347894420845243,15.14885530485736,7.205988048609864,1.6225409049041812,301.46468885203245,-0.03805697567164265,-0.08041749201534588,-0.04236051634370323,1.0,0.011512855563827312,1.110821692725468e-12,2.3,0.001998086315253664,0.3107806716389776,0.00817738455495527,0.0008335105570699184,0.3075926756801485,0.12019350132600061,0.1553903358194888,1.75,5598113.568495252,0.023025711127654624,0.05544876327738442,-0.004088692277477635,-0.004088692277477635,0.004088692277477635,0.004088692277477635,-0.01635476910991054,-0.01635476910991054,0.0008335105570699184,0.14986279201124025,4.705691669152945e-09,0.6859085622080097
