time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cacc_recruitment_factor,effective_cacc_conductance_S,cumulative_outflow_0_t_pL
0.0,0.0010776814707374822,11.504825605191392,116.97377381898451,60.57229665283094,5.685898476324307,4.92311254096896,6.9109830678074875,1.4533343925874602,301.41542362959416,-0.03142872407710091,-0.06705742727215,-0.03562870319504909,0.0,0.0,0.0,1.0,0.007880875986972877,0.256706376109366,0.00024669650831040323,-0.0019869843454434683,0.2596533219301311,0.10239383427632785,0.128353188054683,1.0,4937608.164510875,0.0,0.04458903298618399,-0.00012334825415520162,-0.00012334825415520162,0.00012334825415520162,0.00012334825415520162,-0.0004933930166208065,-0.0004933930166208065,0.0,1.0,3.14e-08,0.0
1e-06,0.0010776814707374822,11.504825605191392,116.97377381898451,60.57229665283094,5.685898476324307,4.92311254096896,6.9109830678074875,1.4533343925874602,301.41542362959416,-0.037635914994497026,-0.08158697303419249,-0.04395105803969546,1.0,0.10016468079952652,9.664422493636104e-12,2.3,0.018126014770037616,0.4492361581913904,0.00024669650831040323,-0.0019869843454434683,0.3348603208358729,0.12395761672332135,0.2246180790956952,1.75,4937608.164510875,0.20032936159905304,0.04458903298618399,-0.00012334825415520162,-0.00012334825415520162,0.00012334825415520162,0.00012334825415520162,-0.0004933930166208065,-0.0004933930166208065,0.0,0.14986279201124025,4.705691669152945e-09,1.0776814707374823e-09
1.0,0.0011290697845494247,11.63023082657634,116.90412618856385,60.56679722304945,5.821669234499097,5.043716855209487,6.912954100950334,1.4552434027933923,301.5280812941238,-0.037574962462769916,-0.08156188407855373,-0.04398692161578382,1.0,0.09929757028235853,9.580759047402405e-12,2.3,0.01785620824456766,0.43765177348781514,0.0003822645090956138,-0.0019355972181653858,0.33288827393682224,0.12410203480984625,0.21882588674390757,1.75,4987551.485653802,0.19859514056471705,0.045162026415233585,-0.0001911322545478069,-0.0001911322545478069,0.0001911322545478069,0.0001911322545478069,-0.0007645290181912276,-0.0007645290181912276,0.0,0.14986279201124025,4.705691669152945e-09,0.0011033756019492966
2.0,0.0011759915951943757,11.74846924193754,116.82004786168137,60.54884087323849,5.954724482895588,5.162069244616571,6.914906337619539,1.4573108305094287,301.52440747078754,-0.037522114221770896,-0.08153403049519228,-0.04401191627342139,1.0,0.09843152312945447,9.497198200222876e-12,2.3,0.017595528285800525,0.42758988700823086,0.0005155970689992469,-0.0018854455123981304,0.33123724101647345,0.1241899290946683,0.21379494350411543,1.75,5031648.923615109,0.19686304625890894,0.04569290284595548,-0.00025779853449962344,-0.00025779853449962344,0.00025779853449962344,0.00025779853449962344,-0.0010311941379984937,-0.0010311941379984937,0.0,0.14986279201124025,4.705691669152945e-09,0.0022559062918211968
3.0,0.001212675157339574,11.861734398569414,116.73990252935795,60.52835205285183,6.085991862085585,5.278967263466768,6.916839461961127,1.4593091572378427,301.5210578562428,-0.03747688373922877,-0.08150718510696042,-0.04403030136773165,1.0,0.09755855085941072,9.412969180816154e-12,2.3,0.01734250605232628,0.4182401613761637,0.0006474241206128787,-0.001836490075052619,0.3297532873259795,0.1242592562407991,0.20912008068808186,1.75,5073237.822643077,0.19511710171882143,0.04619294149448677,-0.00032371206030643935,-0.00032371206030643935,0.00032371206030643935,0.00032371206030643935,-0.0012948482412257574,-0.0012948482412257574,0.0,0.14986279201124025,4.705691669152945e-09,0.0034502396680881715
4.0,0.0012411727718927984,11.970328921110674,116.66344371166252,60.50554988915808,6.215491836089713,5.394423206009705,6.918753228001795,1.4612418954166189,301.51800953658886,-0.03743830828936411,-0.08148124299957536,-0.04404293471021125,1.0,0.09667970922510394,9.32817385384918e-12,2.3,0.017096788289654198,0.40954060576751533,0.0007776529090371729,-0.0017886927948888975,0.32841491940281203,0.12431234332847833,0.20477030288375767,1.75,5112476.215800703,0.19335941845020788,0.04666456420902658,-0.00038882645451858644,-0.00038882645451858644,0.00038882645451858644,0.00038882645451858644,-0.0015553058180743458,-0.0015553058180743458,0.0,0.14986279201124025,4.705691669152945e-09,0.0046771636327043575
5.0,0.0012631398001053092,12.074529163623348,116.59044480460553,60.480634726645874,6.343244224180512,5.508449037370327,6.920647463571039,1.4631123343294357,301.5152272262335,-0.03740556719971971,-0.0814561151759894,-0.04405054797626969,1.0,0.09579601237691657,9.242910069958425e-12,2.3,0.016858046719848127,0.4014362539800697,0.0009062034507926746,-0.0017420174059768476,0.3272039518198932,0.1243511753740681,0.20071812699003486,1.75,5149509.27372177,0.19159202475383313,0.04710995363254324,-0.0004531017253963373,-0.0004531017253963373,0.0004531017253963373,0.0004531017253963373,-0.0018124069015853493,-0.0018124069015853493,0.0,0.14986279201124025,4.705691669152945e-09,0.005929319918703411
6.0,0.0012799095066960754,12.174588384446562,116.52069890883767,60.453791020160175,6.469268447144528,5.621056598672461,6.922522060688774,1.4649235336142565,301.5126806358429,-0.03737795598714988,-0.08143172603310732,-0.04405377004595744,1.0,0.09490843119243626,9.157271504590381e-12,2.3,0.016625975265090034,0.3938781104940534,0.001033007541073628,-0.001696429325332513,0.32610486906306374,0.12437746195068577,0.1969390552470267,1.75,5184470.988896393,0.18981686238487253,0.04753108177727417,-0.000516503770536814,-0.000516503770536814,0.000516503770536814,0.000516503770536814,-0.002066015082147256,-0.002066015082147256,0.0,0.14986279201124025,4.705691669152945e-09,0.007200844572104103
7.0,0.0012925547630509627,12.2707392828139,116.45401659130505,60.425188808969786,6.593583624859551,5.7322576836894585,6.924376967259906,1.4666783447303346,301.51034358982406,-0.03735486618220142,-0.08140801099593208,-0.044053144813730655,1.0,0.0940178930584053,9.071347636962877e-12,2.3,0.016400287780714652,0.38682234724049547,0.0011580077184004036,-0.0016518955146362566,0.32510434981483205,0.12439268481693211,0.19341117362024773,1.75,5217485.289150142,0.1880357861168106,0.04792973399735625,-0.0005790038592002018,-0.0005790038592002018,0.0005790038592002018,0.0005790038592002018,-0.002316015436800807,-0.002316015436800807,0.0,0.14986279201124025,4.705691669152945e-09,0.008487076706977622
8.0,0.0013019379974396979,12.363196194749223,116.3902239609954,60.39498503783393,6.7162086534385015,5.842064098079434,6.926212179867338,1.4683794301007247,301.50819334944697,-0.037335769449757916,-0.08138491465148254,-0.04404914520172462,1.0,0.0931252818540534,8.985223748456951e-12,2.3,0.01618071610094614,0.38022962776341923,0.0012811562994839377,-0.0016083843606754314,0.3241908941093786,0.12439813540312077,0.19011481388170962,1.75,5248667.013963176,0.1862505637081068,0.048307529899276225,-0.0006405781497419689,-0.0006405781497419689,0.0006405781497419689,0.0006405781497419689,-0.0025623125989678755,-0.0025623125989678755,0.0,0.14986279201124025,4.705691669152945e-09,0.009784323087222952
9.0,0.0013087513279344378,12.452156982764127,116.3291610214863,60.3633247246082,6.837162267136471,5.950487705794501,6.928027737562817,1.470029279952911,301.50621007597476,-0.03732020501856724,-0.08136238927105649,-0.04404218425248925,1.0,0.09223143813867983,8.898980940715758e-12,2.3,0.015967008348943386,0.37406453782934207,0.0014024144832192839,-0.0015658655701261542,0.32335452941738396,0.12439494448657225,0.18703226891467103,1.75,5278122.763342445,0.18446287627735966,0.04866594153459194,-0.0007012072416096419,-0.0007012072416096419,0.0007012072416096419,0.0007012072416096419,-0.0028048289664385677,-0.0028048289664385677,0.0,0.14986279201124025,4.705691669152945e-09,0.01108966774991002
10.0,0.001313549316305246,12.537804699150698,116.27068022632646,60.33034201440401,6.956463085960915,6.0575404631751155,6.929823716359281,1.4716302274962072,301.50437639293784,-0.037307769480669106,-0.0813403936059608,-0.0440326241252917,1.0,0.09133715950671085,8.812696169902413e-12,2.3,0.015758927465129698,0.36829510019208656,0.001521751519764334,-0.0015243100778155158,0.32258657328679213,0.12438410625310638,0.18414755009604328,1.75,5305951.654047951,0.1826743190134217,0.04900630938537092,-0.000760875759882167,-0.000760875759882167,0.000760875759882167,0.000760875759882167,-0.003043503039528668,-0.003043503039528668,0.0,0.14986279201124025,4.705691669152945e-09,0.012400818072029862
11.0,0.0013167756700674382,12.62030906818759,116.21464519699674,60.29616114432366,7.074129649654475,6.16323444121682,6.931600224285288,1.4731844627788675,301.5026770245461,-0.03729810838105031,-0.08131889188904881,-0.0440207835079985,1.0,0.09044320109075049,8.726442295237008e-12,2.3,0.015556249917654575,0.36289235776428347,0.0016391439406324316,-0.0014836899673537443,0.32187943865718566,0.12436649811680292,0.18144617888214173,1.75,5332246.0024922695,0.18088640218150098,0.04932985648073422,-0.0008195719703162158,-0.0008195719703162158,0.0008195719703162158,0.0008195719703162158,-0.003278287881264863,-0.003278287881264863,0.0,0.14986279201124025,4.705691669152945e-09,0.013715980565216205
12.0,0.0013187839483062543,12.699827672439914,116.16092969719662,60.26089720915187,7.190180454999389,6.267581851708648,6.933357397437063,1.474694043557329,301.50109851453317,-0.03729090970232187,-0.08129785307520493,-0.04400694337288306,1.0,0.08955027628392724,8.64028814869248e-12,2.3,0.015358764589762118,0.3578300290847553,0.0017545748562334173,-0.0014439783926510966,0.3212264832000088,0.12434289611107986,0.17891501454237765,1.75,5357091.868853069,0.17910055256785448,0.04963770034281588,-0.0008772874281167087,-0.0008772874281167087,0.0008772874281167087,0.0008772874281167087,-0.0035091497124668347,-0.0035091497124668347,0.0,0.14986279201124025,4.705691669152945e-09,0.01503376037440305
13.0,0.0013198560258149584,12.776507209257135,116.10941655494186,60.22465702578183,7.304633963378565,6.370595046183309,6.935095395708107,1.4761609076918005,301.49962896489154,-0.037285897696489864,-0.0812772500919013,-0.04399135239541144,1.0,0.08865905745955888,8.554298604431703e-12,2.3,0.015166271765231281,0.3530841890715079,0.0018680332947345218,-0.0014051495218312471,0.3206218682473248,0.12431398936768494,0.17654209453575395,1.75,5380569.654051265,0.17731811491911775,0.049930864328570655,-0.0009340166473672609,-0.0009340166473672609,0.0009340166473672609,0.0009340166473672609,-0.0037360665894690436,-0.0037360665894690436,0.0,0.14986279201124025,4.705691669152945e-09,0.016353080361463657
14.0,0.0013202160502324895,12.850484520896496,116.0599967786657,60.187539844646544,7.417508609967424,6.47228651706441,6.9368143993111975,1.477586883279292,301.4982578218207,-0.03728282802302633,-0.08125705925827631,-0.04397423123524998,1.0,0.0877701768643205,8.468534664985104e-12,2.3,0.014978582243550132,0.3486330021040304,0.0019795136002092534,-0.0013671784819255098,0.3200604478031436,0.1242803915642686,0.1743165010520152,1.75,5402754.589701415,0.175540353728641,0.050210287293793135,-0.0009897568001046267,-0.0009897568001046267,0.0009897568001046267,0.0009897568001046267,-0.003959027200418507,-0.003959027200418507,0.0,0.14986279201124025,4.705691669152945e-09,0.01767311639948738
15.0,0.0013200406795398885,12.921887270988858,116.01256897374695,60.14963777918373,7.528822837472011,6.572668922003187,6.9385146065135075,1.478973694512463,301.4969757278474,-0.03728148440400711,-0.08123725991457521,-0.043955775510568104,1.0,0.08688422775238919,8.383053570678993e-12,2.3,0.01479551659154782,0.34445651617315,0.0020890148963071094,-0.0013300412911303552,0.31953769164879176,0.12424264886179538,0.172228258086575,1.75,5423717.048346853,0.17376845550477837,0.050476831242219966,-0.0010445074481535547,-0.0010445074481535547,0.0010445074481535547,0.0010445074481535547,-0.004178029792614219,-0.004178029792614219,0.0,0.14986279201124025,4.705691669152945e-09,0.018993244764373567
16.0,0.0013194687174395926,12.99083476821348,115.9670386399324,60.11103638770251,7.638595097927339,6.6717550789808,6.9401962308304395,1.4803229698631217,301.4957743791364,-0.03728167504306759,-0.08121783399220653,-0.04393615894913894,1.0,0.08600176546660267,8.297908903951506e-12,2.3,0.014616904437483036,0.34053645984514014,0.002196540577185676,-0.001293714813483873,0.31904960429073387,0.12420124831670654,0.17026822992257007,1.75,5443522.942232485,0.17200353093320533,0.05073128896119476,-0.001098270288592838,-0.001098270288592838,0.001098270288592838,0.001098270288592838,-0.004393081154371352,-0.004393081154371352,0.0,0.14986279201124025,4.705691669152945e-09,0.02031299946286331
17.0,0.001318610466372,13.05743913058038,115.92331718826259,60.07181558525849,7.746843798366529,6.769557909720084,6.941859497081609,1.481636255366906,301.494646330194,-0.03728322821962006,-0.081198765434332,-0.04391553721471193,1.0,0.08512330831107044,8.21315067354679e-12,2.3,0.014442583768657678,0.33685601941692106,0.002302097818697076,-0.001258176749539768,0.3185926269838271,0.12415662813705128,0.16842800970846053,1.75,5462234.315221977,0.17024661662214088,0.050974392348906473,-0.001151048909348538,-0.001151048909348538,0.001151048909348538,0.001151048909348538,-0.004604195637394152,-0.004604195637394152,0.0,0.14986279201124025,4.705691669152945e-09,0.021632039054769105
18.0,0.0013175504678880736,13.121805121053177,115.88132206294884,60.032049384344134,7.853587397417236,6.866090523275467,6.943504641951185,1.4829150101213497,301.4935849834584,-0.03728599223244687,-0.08118004028866278,-0.04389404805621591,1.0,0.08424933926702188,8.128825480069165e-12,2.3,0.014272400498472901,0.3333997720453321,0.002405697203697816,-0.0012234055372268454,0.3181636340474037,0.12410917801662243,0.16669988602266606,1.75,5479909.220939463,0.16849867853404377,0.05120681538148047,-0.001202848601848908,-0.001202848601848908,0.001202848601848908,0.001202848601848908,-0.004811394407395632,-0.004811394407395632,0.0,0.14986279201124025,4.705691669152945e-09,0.02295011952189914
19.0,0.0013163549340507925,13.184031373297048,115.84097571789749,59.9918069058999,7.958844318988393,6.961366130680867,6.9451319099074755,1.484160621043065,301.4925844237182,-0.03728983117425968,-0.08116164612791149,-0.04387181495365181,1.0,0.08338030684843001,8.04497659853828e-12,2.3,0.014106207842421213,0.33015348102301023,0.0025073522950085185,-0.0011893803653743509,0.3177598401546097,0.12405924892822877,0.16507674051150512,1.75,5496602.362564535,0.16676061369686002,0.051429181800140146,-0.0012536761475042593,-0.0012536761475042593,0.0012536761475042593,0.0012536761475042593,-0.005014704590017037,-0.005014704590017037,0.0,0.14986279201124025,4.705691669152945e-09,0.02426707222286857
20.0,0.0013150747846937816,13.244210669284858,115.80220537282898,59.9511525420092,8.06263297778097,7.05539806311725,6.9467415522860305,1.4853744049291238,301.49163935090564,-0.0372946237054483,-0.08114357193515885,-0.04384894822971055,1.0,0.08251662652743096,7.961644115921178e-12,2.3,0.013943865894246262,0.3271040030976421,0.002607079300596002,-0.0011560811218183427,0.3173787722451694,0.12400715607565717,0.16355200154882105,1.75,5512365.220510485,0.1650332530548619,0.051642068939828575,-0.001303539650298001,-0.001303539650298001,0.001303539650298001,0.001303539650298001,-0.005214158601192004,-0.005214158601192004,0.0,0.14986279201124025,4.705691669152945e-09,0.02558278708224086
