ae2_inward_fmol_s,ae4_expression,ae4_hco3_source_fmol_s,ae4_k_branch_before_expression_fmol_s,ae4_k_branch_fmol_s,ae4_k_source_fmol_s,ae4_na_branch_before_expression_fmol_s,ae4_na_branch_fmol_s,ae4_na_source_fmol_s,ae4_net_cl_source_fmol_s,apical_pump_capacity_fraction,calcium_uM,cl_i_mM,cl_l_mM,conservation__ae4_charge_fmol_s,conservation__apical_current_A,conservation__basolateral_current_A,conservation__buffer_site_accounting_fmol_s,conservation__carbon_accounting_fmol_s,conservation__cell_bulk_charge_rate_fmol_s,conservation__cell_speciation_alkalinity_mM,conservation__homeostasis_charge_fmol_s,conservation__lumen_bulk_charge_rate_minus_outflow_fmol_s,conservation__lumen_speciation_alkalinity_mM,conservation__water_volume_accounting_pL_s,current_A__apical_total,current_A__basolateral_total,current_A__cl_apical,current_A__k_apical,current_A__k_basolateral,current_A__para_cl,current_A__para_hco3,current_A__para_k,current_A__para_na,current_A__paracellular_total,current_A__pump_apical,current_A__pump_basolateral,flow_pL_s,hco3_i_mM,hco3_l_mM,k_i_mM,k_l_mM,max_abs_charge_fmol,max_abs_current_A,max_abs_scaled_independent_rhs,max_dimensionless_conservation_ratio,na_i_mM,na_l_mM,nhe1_inward_fmol_s,nkcc1_inward_fmol_s,ph_i,ph_l,phase,pump_apical_fmol_s,pump_basolateral_fmol_s,pump_scale,pump_total_capacity_fmol_s,pump_total_fmol_s,rhs__ae4_effective_activation_fraction,rhs__alk_i_fmol,rhs__alk_l_fmol,rhs__cl_i_fmol,rhs__cl_l_fmol,rhs__k_i_fmol,rhs__k_l_fmol,rhs__na_i_fmol,rhs__na_l_fmol,rhs__tic_i_fmol,rhs__tic_l_fmol,rhs__volume_i_pL,rhs__volume_l_pL,root_id,routing_family,source_path,source_sha256,status,tic_i_mM,tic_l_mM,time_s,v_apical_mV,v_basolateral_mV,v_transepithelial_mV,volume_i_pL,volume_l_pL
-0.0007698299378134241,1.0,-0.006918120008290507,0.11852832494907566,0.11852832494907566,-0.11852832494907566,-0.1150692649449304,-0.1150692649449304,0.1150692649449304,0.0034590600041452535,0.094586,0.25,41.55816537993408,144.16421238381673,0.0,-6.462348535570529e-27,9.693522803355793e-27,0.0,4.336808689942018e-19,7.806255641895632e-18,4.618527782440651e-14,-6.071532165918825e-18,-5.551115123125783e-17,0.0,0.0,-1.533812263585432e-11,1.5338122635854322e-11,-1.9062231721992253e-11,3.0105368325354445e-12,9.019329460328966e-12,-7.510523222036715e-12,4.905915991351574e-13,2.664136564352052e-13,-8.58460466938796e-12,-1.5338122635854312e-11,7.135722536024904e-13,6.318793175525355e-12,0.0008304767175464551,5.742556630966393,6.1165391721213265,87.2664811822887,16.435767274451496,6.661338147750939e-16,9.693522803355793e-27,1.1401470045857565e-11,4.618527782440651e-05,40.821584055819535,133.8509811387074,0.006148290070477117,0.09743843987866409,6.928776564207655,6.990697758231592,REST,0.0073956552558166215,0.06548967637554062,0.5,0.08,0.07288533163135724,0.0,3.382710778154774e-17,8.673617379884035e-17,-2.498001805406602e-16,1.5265566588595902e-16,-9.71445146547012e-17,6.938893903907228e-18,-1.1102230246251565e-16,1.8041124150158794e-16,-3.5128150388530344e-17,1.1275702593849246e-17,1.1401470045857565e-15,2.7538735181131813e-17,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.25.json,a17c428ba076ce6d1249574bb4753ab93f3f84b7e57b8ebf5cfabf380af3355a,COMPLETE,6.596781915212983,6.906237662769288,0.0,-39.2775291504275,-65.75456779161868,-26.477038641191193,1.1368122678617216,0.10415238358773228
-0.0008427739976124476,1.0,-0.004940760149566625,0.13738076037306302,0.13738076037306302,-0.13738076037306302,-0.1349103802982797,-0.1349103802982797,0.1349103802982797,0.0024703800747833127,0.094586,0.25,42.70045706387796,145.99735169379352,0.0,-1.1955344790805478e-25,-3.2311742677852644e-27,0.0,-4.336808689942018e-19,1.2975731600306517e-15,7.105427357601002e-14,4.85722573273506e-17,-1.2568071583451967e-15,0.0,0.0,-2.1795647218725992e-11,2.179564721872587e-11,-2.6410100686628864e-11,3.8960950604204e-12,1.5457309408713377e-11,-1.0243085414339167e-11,4.2043095144818217e-13,1.1781470782263672e-13,-1.2090807463657525e-11,-2.1795647218725873e-11,7.183584074824704e-13,6.338337810012494e-12,0.0011453898913788647,5.726261488346674,4.336944231027991,84.12971492957604,21.858495423666987,5.684341886080802e-14,1.1955344790805478e-25,1.3756400530816228,7.105427357601002e-05,44.21158500286808,128.47885511901353,0.006048798918825664,0.14542142035983663,6.929522978113618,6.856224757662622,DYNAMIC,0.007445260245246802,0.06569224223770535,0.5,0.08,0.07313750248295216,0.00451117619296032,0.0019508127668714861,-0.0006135310573141504,0.01874904162219751,0.00033541502651146526,-0.04626823773901523,-0.0007679037768890083,0.06696809212808552,0.0004897877460854627,0.00190213798188343,-0.0006060851377225158,0.0001375640053081623,-1.7692384156147139e-06,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.25.json,a17c428ba076ce6d1249574bb4753ab93f3f84b7e57b8ebf5cfabf380af3355a,COMPLETE,6.576608468394674,5.098759892346152,60.0,-34.5889298000179,-71.65851334229863,-37.069583542280725,1.149388523749401,0.10572694945689433
-0.0008301284087846151,1.0,-0.006491817592943927,0.1329639513289535,0.1329639513289535,-0.1329639513289535,-0.12971804253248154,-0.12971804253248154,0.12971804253248154,0.0032459087964719635,0.094586,0.25,42.96814545552334,145.96045856819498,0.0,-9.693522803355793e-26,-5.816113682013476e-26,0.0,4.336808689942018e-19,1.6072213004925118e-15,1.3145040611561853e-13,-3.0357660829594124e-17,-9.97465998686664e-16,1.7763568394002505e-15,0.0,-2.0946817188890112e-11,2.0946817188889957e-11,-2.5307509859894124e-11,3.640276878266064e-12,1.4586945231424742e-11,-9.912095699539948e-12,4.787774315640255e-13,1.1185070181377807e-13,-1.162534962272787e-11,-2.0946817188890015e-11,7.204157927379494e-13,6.359871957465215e-12,0.001096492807231292,5.792223027155183,4.361398033827888,78.71912774262911,20.714675379983646,1.2789769243681803e-13,9.693522803355793e-26,0.9254989192674618,0.00013145040611561853,49.69859853100676,129.6102260833068,0.005890675294260646,0.12883682742237487,6.930556995662252,6.852665192240606,DYNAMIC,0.007466583540822137,0.06591542794873073,0.5,0.08,0.07338201148955287,8.262507417348871e-05,0.0002289861101013339,0.00017659816418793932,-0.0022044212930175666,-0.0004823691269850716,-0.04627494596337309,-0.001077099283707323,0.04429951078045846,0.0007713283209097588,0.00021239676471314665,0.00018102702581721062,-1.3131154514663861e-05,-1.9805910654393816e-06,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.25.json,a17c428ba076ce6d1249574bb4753ab93f3f84b7e57b8ebf5cfabf380af3355a,COMPLETE,6.650331527562322,5.13378845444347,180.0,-34.34285112223358,-70.09523041137415,-35.75237928914056,1.153323996758947,0.10548246403615646
-0.0007858359611399218,1.0,-0.006105646709674228,0.11717443754014051,0.11717443754014051,-0.11717443754014051,-0.1141216141853034,-0.1141216141853034,0.1141216141853034,0.003052823354837114,0.094586,0.25,42.77428000737814,145.38924343839707,0.0,-9.693522803355793e-27,-1.2924697071141057e-26,0.0,-3.2526065174565133e-19,2.8275992658421956e-16,1.5631940186722204e-13,1.9081958235744878e-17,-1.0928757898653885e-16,0.0,0.0,-1.9038359933794612e-11,1.903835993379459e-11,-2.3006061603127293e-11,3.245884144193663e-12,1.2656163200662164e-11,-9.09310530339843e-12,4.788587553518436e-13,9.543814737557299e-14,-1.051955153312359e-11,-1.9038359933794602e-11,7.218175251390166e-13,6.382196733132425e-12,0.0009931093182839275,5.871947088838495,4.91053764237386,68.3390796308118,18.17249130779933,3.126388037344441e-13,1.2924697071141057e-26,0.34801072917094056,0.00015631940186722204,60.041823258354235,132.131090964091,0.005610472051652122,0.11855220847313873,6.929827037693011,6.893389387494225,DYNAMIC,0.0074811114734132135,0.06614680794376919,0.5,0.08,0.0736279194171824,6.870512307225832e-11,0.0002906613031178149,8.254557915138294e-05,0.0009303781484041873,-0.0001897816257941387,-0.016179497007024743,-0.00035742155140109505,0.017400536458547028,0.0002501855047589707,0.0003509059143450493,8.63067061198583e-05,8.316614493070326e-06,-6.88075048311523e-07,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.25.json,a17c428ba076ce6d1249574bb4753ab93f3f84b7e57b8ebf5cfabf380af3355a,COMPLETE,6.743321531091445,5.702667819521024,600.0,-34.20800208091725,-66.78921956054256,-32.58121747962532,1.1520493259717761,0.10496554659141964
-0.0007698299378134241,1.0,-0.006918120008290507,0.11852832494907566,0.11852832494907566,-0.11852832494907566,-0.1150692649449304,-0.1150692649449304,0.1150692649449304,0.0034590600041452535,0.094586,0.5,41.55816537993408,144.16421238381673,0.0,-6.462348535570529e-27,9.693522803355793e-27,0.0,4.336808689942018e-19,7.806255641895632e-18,4.618527782440651e-14,-6.071532165918825e-18,-5.551115123125783e-17,0.0,0.0,-1.533812263585432e-11,1.5338122635854322e-11,-1.9062231721992253e-11,3.0105368325354445e-12,9.019329460328966e-12,-7.510523222036715e-12,4.905915991351574e-13,2.664136564352052e-13,-8.58460466938796e-12,-1.5338122635854312e-11,7.135722536024904e-13,6.318793175525355e-12,0.0008304767175464551,5.742556630966393,6.1165391721213265,87.2664811822887,16.435767274451496,6.661338147750939e-16,9.693522803355793e-27,1.1401470045857565e-11,4.618527782440651e-05,40.821584055819535,133.8509811387074,0.006148290070477117,0.09743843987866409,6.928776564207655,6.990697758231592,REST,0.0073956552558166215,0.06548967637554062,0.5,0.08,0.07288533163135724,0.0,3.382710778154774e-17,8.673617379884035e-17,-2.498001805406602e-16,1.5265566588595902e-16,-9.71445146547012e-17,6.938893903907228e-18,-1.1102230246251565e-16,1.8041124150158794e-16,-3.5128150388530344e-17,1.1275702593849246e-17,1.1401470045857565e-15,2.7538735181131813e-17,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.50.json,8da5d7a49699b34c846f0f723b1e2ff11e81699ffe7f4eff314773db0e635334,COMPLETE,6.596781915212983,6.906237662769288,0.0,-39.2775291504275,-65.75456779161868,-26.477038641191193,1.1368122678617216,0.10415238358773228
-0.0008299865555398153,1.0,-0.00535068142380829,0.13698816643881936,0.13698816643881936,-0.13698816643881936,-0.13431282572691522,-0.13431282572691522,0.13431282572691522,0.002675340711904145,0.094586,0.5,42.4255055152535,146.19753015739687,0.0,-6.785465962349055e-26,1.001664023013432e-25,0.0,0.0,-3.0964814046186007e-16,5.684341886080802e-14,2.3418766925686896e-17,-6.583275591331983e-16,1.7763568394002505e-15,2.168404344971009e-19,-2.261254850520113e-11,2.261254850520116e-11,-2.7315019334755476e-11,3.983827034074535e-12,1.627316066773388e-11,-1.0586117197654622e-11,4.1484763412670616e-13,8.48872142884996e-14,-1.2526166155961645e-11,-2.261254850520106e-11,7.186437954798148e-13,6.339387837467281e-12,0.001184119703053993,5.719407399612014,4.142829451565578,83.85314740929938,22.419218581494288,2.842170943040401e-14,1.001664023013432e-25,1.3856539960939573,5.684341886080801e-05,44.42705784536541,127.92392542531654,0.006042981811822726,0.14838092153236493,6.929409708007803,6.838140791783623,DYNAMIC,0.007448218083408042,0.06570312500539363,0.5,0.08,0.07315134308880167,0.004511176186864985,0.0015222869435542507,-0.0006093102938452555,0.015506971159961386,0.00026747681087788133,-0.05225344170118254,-0.0010338109490506606,0.06928269980469787,0.0006919774660823774,0.0014717553928682812,-0.0006041331953246321,0.00011315942309641732,-2.1948964241558927e-06,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.50.json,8da5d7a49699b34c846f0f723b1e2ff11e81699ffe7f4eff314773db0e635334,COMPLETE,6.56895682550525,4.901365046412742,60.0,-34.27120586640338,-72.67629644537409,-38.40509057897071,1.1461982991105912,0.10592059851526997
-0.0008173068843560191,1.0,-0.0065165080530558694,0.1317995240067495,0.1317995240067495,-0.1317995240067495,-0.12854126998022156,-0.12854126998022156,0.12854126998022156,0.0032582540265279347,0.094586,0.5,42.6066237051065,146.13144323663997,0.0,-6.462348535570529e-27,5.816113682013476e-26,0.0,-3.2526065174565133e-19,-5.906733435701028e-16,1.1368683772161603e-13,-3.5561831257524545e-17,-4.2500725161431774e-17,2.6645352591003757e-15,0.0,-2.1617243752682404e-11,2.1617243752682455e-11,-2.603552264619826e-11,3.6975479988840306e-12,1.525572326041755e-11,-1.0195034818795082e-11,4.753871829854293e-13,8.003985621774928e-14,-1.1977635973090492e-11,-2.1617243752682397e-11,7.207308946318242e-13,6.361520492264905e-12,0.0011271628609700157,5.773846745522535,4.1960969353781685,78.09206981999175,21.077637972527754,2.842170943040401e-14,5.816113682013476e-26,0.9776007846356782,0.00011368683772161602,50.24151906999022,129.25272294189685,0.0058768093579370075,0.13255157268188467,6.930157373735797,6.838079757697623,DYNAMIC,0.0074698493418195655,0.06593251380793302,0.5,0.08,0.07340236314975258,8.262507406184469e-05,0.0001776081892371573,0.00019417689309153292,-0.002295084850235024,-0.0005388483007113531,-0.04888003923178391,-0.0012047995276400526,0.046762562570785454,0.0008601281200202038,0.00019390916641637073,0.00019882259181068073,-1.3967930148077196e-05,-2.2343143437004217e-06,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.50.json,8da5d7a49699b34c846f0f723b1e2ff11e81699ffe7f4eff314773db0e635334,COMPLETE,6.630015748173223,4.964493167385935,180.0,-34.08883313214953,-70.94167840760615,-36.852845275456616,1.1489713239706343,0.10563581430485008
-0.000772519366680475,1.0,-0.005984984415560113,0.11536445487965463,0.11536445487965463,-0.11536445487965463,-0.11237196267187458,-0.11237196267187458,0.11237196267187458,0.0029924922077800564,0.094586,0.5,42.52805805590561,145.52215491449502,0.0,8.401053096241687e-26,5.816113682013476e-26,0.0,3.2526065174565133e-19,-1.5352302762394743e-15,1.2789769243681803e-13,-2.2551405187698492e-17,8.968520370800093e-16,8.881784197001252e-16,0.0,-1.9509225451520293e-11,1.9509225451520435e-11,-2.3497595157328286e-11,3.266295555356552e-12,1.3125467675448223e-11,-9.292543734573675e-12,4.760465152171132e-13,6.781157641317302e-14,-1.0760539808576989e-11,-1.9509225451520377e-11,7.220741504514437e-13,6.383757776072212e-12,0.0010131016633317252,5.870105212637527,4.780537684313861,67.17728154096166,18.323244034910786,1.5631940186722204e-13,8.401053096241687e-26,0.36732906452192765,0.00012789769243681803,61.145409918099666,131.98304673924022,0.005583034710868028,0.12135173050663772,6.92929230280663,6.882155873451186,DYNAMIC,0.007483771207351922,0.06616298701374271,0.5,0.08,0.07364675822109464,6.870512307225832e-11,0.0003705696619883906,8.705845578088189e-05,0.0013880213617897819,-0.00020375376394179967,-0.016607862202319745,-0.00038090097396427033,0.018366453226096383,0.0002642056658042624,0.0004267075158654385,9.131723143349785e-05,1.1873795948098365e-05,-7.481646649872258e-07,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e1.00_pump0.50_ca0.50.json,8da5d7a49699b34c846f0f723b1e2ff11e81699ffe7f4eff314773db0e635334,COMPLETE,6.742273387093513,5.571807410306346,600.0,-33.9145566961217,-67.26910616942463,-33.35454947330294,1.1491976762187077,0.10506550831665863
0.000325494989084524,0.05,-0.006228649931003905,0.25910250988670636,0.012955125494335319,-0.012955125494335319,-0.1968160105766673,-0.009840800528833366,0.009840800528833366,0.0031143249655019526,0.094586,0.1,57.55521404633782,145.72719113483268,0.0,1.2924697071141057e-26,-9.693522803355793e-27,0.0,-4.336808689942018e-19,-4.7704895589362195e-17,-1.0658141036401503e-14,4.336808689942018e-18,1.2836953722228372e-16,0.0,0.0,-2.001596654313302e-11,2.0015966543133023e-11,-2.4835862191409934e-11,4.3497795616273146e-12,1.5874797040763334e-11,-9.501605898280856e-12,4.852502398541153e-13,5.531227525925068e-13,-1.15527336372988e-11,-2.0015966543133033e-11,4.701160866495966e-13,4.14116950236969e-12,0.0010905882832712404,12.358425084817661,4.607957828498885,123.1198992613933,27.145675075263046,1.4210854715202004e-14,1.2924697071141057e-26,1.932048271369169e-12,1.0658141036401503e-05,12.217987830538755,123.19303116011824,0.006554144920088824,0.1269828764758915,7.276234669363825,6.892633783860959,REST,0.004872409891950285,0.04292019741632092,0.5,0.08,0.04779260730827121,0.0,3.946495907847236e-16,-2.47198095326695e-16,0.0,2.7755575615628914e-17,2.914335439641036e-16,-4.85722573273506e-17,5.551115123125783e-17,-2.7755575615628914e-17,9.974659986866641e-18,-2.862293735361732e-17,-1.1275702593849246e-17,-1.932048271369169e-16,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.10.json,7448c4b9a5ae83c0dc981ece7c8cf5dcf7880a998e06cf3fbf1728869d8d8e9a,COMPLETE,13.193748394948088,5.352566254939662,0.0,-32.68957108760957,-66.84273868268428,-34.15316759507471,1.493524865139764,0.10545294141635621
0.00022804899788152945,0.05,-0.0075069426232221405,0.30155573322430945,0.015077786661215474,-0.015077786661215474,-0.22648630699208805,-0.011324315349604402,0.011324315349604402,0.0037534713116110703,0.094586,0.1,58.872855675217096,146.98237886017372,-8.673617379884035e-19,-2.261821987449685e-26,2.261821987449685e-26,0.0,2.168404344971009e-19,-1.734723475976807e-18,-2.4868995751603507e-14,-2.688821387764051e-17,-2.480654570646834e-16,5.329070518200751e-15,0.0,-2.561774501098307e-11,2.561774501098307e-11,-3.215097944844231e-11,5.9917094008120585e-12,2.0852090193679748e-11,-1.1800256084675863e-11,4.385349420812427e-13,3.555941867996484e-13,-1.4611618055188074e-11,-2.5617745010983047e-11,5.415250366471819e-13,4.765654817303323e-12,0.001433146525236856,12.156621100897398,3.411989032674602,121.29878295884326,32.748299454868054,7.105427357601002e-14,2.261821987449685e-26,1.5944257773319124,2.4868995751603507e-05,14.252635294542467,117.64803211857095,0.00641727671644856,0.17719832673483193,7.275938556094411,6.7816250594845195,DYNAMIC,0.0056125115056211905,0.04939253161689093,0.5,0.08,0.05500504312251212,0.0045111761953600445,-0.0013177149046551106,-0.00034760007475999766,0.025156753051125635,0.0002730991148010009,-0.006085751286878008,0.0002560833113878086,0.02992478943334853,-0.00033058427134691204,-0.0011199666903126185,-0.00035886008344464693,0.00015944257773319124,-4.981900057520524e-07,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.10.json,7448c4b9a5ae83c0dc981ece7c8cf5dcf7880a998e06cf3fbf1728869d8d8e9a,COMPLETE,12.978848937605083,4.123226405271139,60.0,-29.60867786356864,-72.72722800622394,-43.1185501426553,1.514337543541855,0.10716573262618428
0.00020166834793544427,0.05,-0.007718160253725865,0.30379874924261263,0.015189937462130633,-0.015189937462130633,-0.226617146705354,-0.0113308573352677,0.0113308573352677,0.0038590801268629325,0.094586,0.1,59.01616806994604,147.04563416840398,0.0,-6.785465962349055e-26,2.261821987449685e-26,0.0,2.168404344971009e-19,4.978656376053436e-16,-2.1316282072803006e-14,-3.2959746043559335e-17,-6.87817858224804e-16,4.884981308350689e-15,0.0,-2.5586594366934054e-11,2.558659436693401e-11,-3.2119982712280305e-11,5.96441602608623e-12,2.0579277045512412e-11,-1.180157671703665e-11,4.640441817348452e-13,3.486446701613709e-13,-1.459770650179355e-11,-2.5586594366933986e-11,5.689723192600213e-13,5.0073173214215954e-12,0.001432418722517201,12.058061894225677,3.348254105294595,120.26750937099744,32.57085860226644,9.947598300641403e-14,6.785465962349055e-26,0.618718986767114,2.1316282072803006e-05,15.277127887507493,117.82492216975247,0.006354455946282842,0.16046631963760333,7.273630421650237,6.77532077194533,DYNAMIC,0.0058969825439620545,0.051897186975466206,0.5,0.08,0.05779416951942826,8.262507421744244e-05,-0.0015653726553784674,1.0666313888756454e-05,-0.007906774445967768,-4.548071989335378e-05,-0.014241271462214836,-0.00024570409555597916,0.004769124360869098,0.00021088968955096377,-0.0012669292135414768,1.2155127435412721e-05,-6.187189867671141e-05,-2.2006864975514587e-07,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.10.json,7448c4b9a5ae83c0dc981ece7c8cf5dcf7880a998e06cf3fbf1728869d8d8e9a,COMPLETE,12.877848281705841,4.0563817807199865,180.0,-29.55022613992374,-72.66255920646519,-43.11233306654145,1.5149807025745332,0.10716209361258601
0.00020598836166911986,0.05,-0.007692939347873149,0.3001642610529043,0.015008213052645214,-0.015008213052645214,-0.2232348675741728,-0.01116174337870864,0.01116174337870864,0.0038464696739365744,0.094586,0.1,58.02393307107263,146.99706173615232,8.673617379884035e-19,9.693522803355793e-27,1.6155871338926322e-26,0.0,4.336808689942018e-19,-2.905661822261152e-16,-1.0658141036401503e-14,-1.9081958235744878e-17,1.43982048506075e-16,5.329070518200751e-15,0.0,-2.5344988469268234e-11,2.534498846926826e-11,-3.1797383502844856e-11,5.868922441172858e-12,2.0209639323988444e-11,-1.1706551154343825e-11,4.647185914530769e-13,3.418592681267159e-13,-1.4445015174504213e-11,-2.5344988469268244e-11,5.834725924037657e-13,5.135349145279817e-12,0.0014166901431236362,11.875868431128566,3.393377839133238,119.3698654681127,31.95884207610477,2.842170943040401e-14,1.6155871338926322e-26,0.36031409156453464,1.0658141036401503e-05,15.905060132602793,118.43353568843312,0.006332575002978911,0.16075488673630256,7.265485326947207,6.7789151084631065,DYNAMIC,0.006047267284918433,0.053224143322561396,0.5,0.08,0.05927141060747983,6.870512307225832e-11,-0.0015663527065633573,6.3580460595005425e-06,-0.003994425490161296,-2.248434398044452e-05,-0.005995751492275547,-8.633799008798265e-05,0.00043497329555060305,7.021169216739342e-05,-0.0012955574620704406,6.212003818297472e-06,-3.603140915645346e-05,-1.0615506690304574e-07,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.10.json,7448c4b9a5ae83c0dc981ece7c8cf5dcf7880a998e06cf3fbf1728869d8d8e9a,COMPLETE,12.698134355906046,4.105150462913531,600.0,-29.94283965322279,-72.68390033532862,-42.741060682105825,1.492032708008142,0.10708345071561819
0.000325494989084524,0.05,-0.006228649931003905,0.25910250988670636,0.012955125494335319,-0.012955125494335319,-0.1968160105766673,-0.009840800528833366,0.009840800528833366,0.0031143249655019526,0.094586,0.25,57.55521404633782,145.72719113483268,0.0,1.2924697071141057e-26,-9.693522803355793e-27,0.0,-4.336808689942018e-19,-4.7704895589362195e-17,-1.0658141036401503e-14,4.336808689942018e-18,1.2836953722228372e-16,0.0,0.0,-2.001596654313302e-11,2.0015966543133023e-11,-2.4835862191409934e-11,4.3497795616273146e-12,1.5874797040763334e-11,-9.501605898280856e-12,4.852502398541153e-13,5.531227525925068e-13,-1.15527336372988e-11,-2.0015966543133033e-11,4.701160866495966e-13,4.14116950236969e-12,0.0010905882832712404,12.358425084817661,4.607957828498885,123.1198992613933,27.145675075263046,1.4210854715202004e-14,1.2924697071141057e-26,1.932048271369169e-12,1.0658141036401503e-05,12.217987830538755,123.19303116011824,0.006554144920088824,0.1269828764758915,7.276234669363825,6.892633783860959,REST,0.004872409891950285,0.04292019741632092,0.5,0.08,0.04779260730827121,0.0,3.946495907847236e-16,-2.47198095326695e-16,0.0,2.7755575615628914e-17,2.914335439641036e-16,-4.85722573273506e-17,5.551115123125783e-17,-2.7755575615628914e-17,9.974659986866641e-18,-2.862293735361732e-17,-1.1275702593849246e-17,-1.932048271369169e-16,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_e0.05_pump0.50_ca0.25.json,1b927cd4bdb240c54f071be100226034b883f893636ca942e7b972edb71d9870,COMPLETE,13.193748394948088,5.352566254939662,0.0,-32.68957108760957,-66.84273868268428,-34.15316759507471,1.493524865139764,0.10545294141635621
