AE4_low_normal_status,AE4_low_pump_status,I,I_reduction_percent,Q_005_1,Q_005_s,Q_1_1,Q_1_s,R_AE4,R_AE4_reduction_percent,R_coupled,R_coupled_reduction_percent,R_pump_AE4,R_pump_AE4_reduction_percent,R_pump_WT,R_pump_WT_reduction_percent,WT_normal_status,WT_pump_status,calcium_uM,complete_factorial_comparison,pump_scale,root_id,routing_family
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9903269620761913,,0.8393208597961263,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9903269620761913,,0.8393208597961263,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.034394957049368,1.034394957049368,0.8677959612678899,0.8677959612678899,1.1919794550991794,-19.197945509917936,1.1919794550991794,-19.197945509917936,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.034394957049368,,0.8677959612678899,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.034394957049368,,0.8677959612678899,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.9609500186890377,0.9609500186890377,0.8878884180219158,0.8878884180219158,1.0822869171217397,-8.228691712173974,1.0822869171217397,-8.228691712173974,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3468172483108198,-34.681724831081986,0.9609500186890377,0.8420330876366444,0.8878884180219158,0.5776676923633743,1.4576426876007018,-45.76426876007018,0.9483546249117313,5.1645375088268715,0.8762506595144001,12.374934048559993,0.6506084330397424,34.93915669602576,BASELINE_HASH_VALID_REUSE,COMPLETE,0.1,True,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9609500186890377,,0.8878884180219158,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.1715851322063742,1.1715851322063742,1.0228347840731686,1.0228347840731686,1.1454294969719807,-14.542949697198072,1.1454294969719807,-14.542949697198072,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3489352042816816,-34.89352042816816,1.1715851322063742,0.9883422487266668,1.0228347840731686,0.6396581074442694,1.5451101724881626,-54.51101724881626,0.9662775104214344,3.3722489578565606,0.843594051817116,15.6405948182884,0.6253777417473039,37.46222582526961,BASELINE_HASH_VALID_REUSE,COMPLETE,0.25,True,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20
