ae2_inward_fmol_s,ae4_expression,ae4_hco3_source_fmol_s,ae4_k_branch_before_expression_fmol_s,ae4_k_branch_fmol_s,ae4_k_source_fmol_s,ae4_na_branch_before_expression_fmol_s,ae4_na_branch_fmol_s,ae4_na_source_fmol_s,ae4_net_cl_source_fmol_s,apical_pump_capacity_fraction,cl_i_mM,cl_l_mM,conservation__ae4_charge_fmol_s,conservation__apical_current_A,conservation__basolateral_current_A,conservation__buffer_site_accounting_fmol_s,conservation__carbon_accounting_fmol_s,conservation__cell_bulk_charge_rate_fmol_s,conservation__cell_speciation_alkalinity_mM,conservation__homeostasis_charge_fmol_s,conservation__lumen_bulk_charge_rate_minus_outflow_fmol_s,conservation__lumen_speciation_alkalinity_mM,conservation__water_volume_accounting_pL_s,core_state_sha256,current_A__apical_total,current_A__basolateral_total,current_A__cl_apical,current_A__k_apical,current_A__k_basolateral,current_A__para_cl,current_A__para_hco3,current_A__para_k,current_A__para_na,current_A__paracellular_total,current_A__pump_apical,current_A__pump_basolateral,fixed_parameter_rank,flow_pL_s,hco3_i_mM,hco3_l_mM,k_i_mM,k_l_mM,max_abs_charge_fmol,max_abs_current_A,max_abs_scaled_independent_rhs,max_dimensionless_conservation_ratio,na_i_mM,na_l_mM,nhe1_inward_fmol_s,nkcc1_inward_fmol_s,ph_i,ph_l,pump_apical_fmol_s,pump_basolateral_fmol_s,pump_scale,pump_total_capacity_fmol_s,pump_total_fmol_s,resting_gate_pass,resting_source_path,rhs__ae4_effective_activation_fraction,rhs__alk_i_fmol,rhs__alk_l_fmol,rhs__cl_i_fmol,rhs__cl_l_fmol,rhs__k_i_fmol,rhs__k_l_fmol,rhs__na_i_fmol,rhs__na_l_fmol,rhs__tic_i_fmol,rhs__tic_l_fmol,rhs__volume_i_pL,rhs__volume_l_pL,root_id,routing_family,status,tic_i_mM,tic_l_mM,time_s,v_apical_mV,v_basolateral_mV,v_transepithelial_mV,volume_i_pL,volume_l_pL
,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,REST_CONTINUATION_FAILURE,,,,,,,,
,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NOT_RUN_PARENT_REST_FAILURE,,,,,,,,
-0.0018460155324911806,1.0,-0.008770717636912811,0.07075554052086425,0.07075554052086425,-0.07075554052086425,-0.06637018170240784,-0.06637018170240784,0.06637018170240784,0.004385358818456406,0.094586,51.0172208230514,145.55298395608276,0.0,0.0,6.462348535570529e-27,0.0,-1.0842021724855044e-19,-5.898059818321144e-17,-1.6697754290362354e-13,-1.734723475976807e-17,-3.122502256758253e-17,-8.881784197001252e-16,1.0842021724855044e-19,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,-1.9695855844397012e-11,1.969585584439702e-11,-2.3460651114611477e-11,3.131975939577282e-12,1.4102107817051552e-11,-9.3673820881848e-12,4.627674318009676e-13,6.984354467186628e-14,-1.0861084732685046e-11,-1.9695855844397012e-11,6.328193306371798e-13,5.5937480273454655e-12,10,0.0010035276265941556,4.429886221962234,4.775512306251043,105.93491592621889,18.553894280885828,1.4210854715202004e-14,6.462348535570529e-27,3.3989738107420564e-12,0.00016697754290362354,18.98139711993734,131.77847623554823,0.006924702104421176,0.12030658559284875,6.838597585025212,6.912653628961993,0.0065587101866440645,0.057975112946581885,1.0,0.08,0.06453382313322595,True,inherited_frozen_root,0.0,-4.544975507059235e-16,3.2699537522162814e-16,1.1102230246251565e-16,-4.440892098500626e-16,-3.191891195797325e-16,2.0816681711721685e-17,-8.326672684688674e-17,-1.6653345369377348e-16,-7.730361489821647e-17,-1.3010426069826053e-17,3.3989738107420564e-16,2.220446049250313e-16,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,BASELINE_HASH_VALID_REUSE,5.240131322026218,5.512603391898992,0.0,-35.4450782444366,-69.09331965733882,-33.64824141290222,1.3,0.10501763813297078
-0.0005509773101234978,0.05,-0.007348424828350755,0.14914839920712974,0.007457419960356488,-0.007457419960356488,-0.07566415092362219,-0.0037832075461811097,0.0037832075461811097,0.0036742124141753776,0.094586,58.60573463585122,146.02879797566428,0.0,-1.6155871338926322e-26,-1.6155871338926322e-26,0.0,3.2526065174565133e-19,3.3046482217358175e-16,0.0,-4.423544863740858e-17,-1.448494102440634e-16,8.881784197001252e-16,0.0,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,-2.1505464156098605e-11,2.1505464156098572e-11,-2.538397827587095e-11,3.4182335015165473e-12,1.7445013451780898e-11,-1.013527038230062e-11,4.5044469321186765e-13,1.673578452612224e-13,-1.198799631227106e-11,-2.150546415609859e-11,4.602806182557987e-13,4.060450704317675e-12,10,0.0010822640651352606,8.85297806111849,4.310532935467502,118.25516590242381,22.316186787473352,1.4210854715202004e-14,1.6155871338926322e-26,2.159730727591125e-12,3.3046482217358175e-06,11.997560488438557,128.02628140624145,0.006797447518227288,0.1299815803524004,7.137383878142642,6.869364959424474,0.004770472445317823,0.04208360602695177,1.0,0.08,0.04685407847226959,True,inherited_frozen_root,0.0,3.0357660829594124e-17,-3.0357660829594124e-17,-2.220446049250313e-16,1.1102230246251565e-16,1.3877787807814457e-16,-3.469446951953614e-17,0.0,-2.7755575615628914e-17,-1.5287250632045613e-17,1.734723475976807e-18,8.868773770931426e-17,2.1597307275911248e-16,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,BASELINE_HASH_VALID_REUSE,9.671345573646084,5.045236817847648,0.0,-32.43488488997697,-69.06745228492409,-36.63256739494712,1.5197835873965793,0.10541132032567631
,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_pump0.50.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,REST_CONTINUATION_FAILURE,,,,,,,,
,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_pump0.50.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_RUN_PARENT_REST_FAILURE,,,,,,,,
,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,REST_CONTINUATION_FAILURE,,,,,,,,
,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_RUN_PARENT_REST_FAILURE,,,,,,,,
-0.0007896205299970801,1.0,-0.007602101341161516,0.19225188102185686,0.19225188102185686,-0.19225188102185686,-0.1884508303512761,-0.1884508303512761,0.1884508303512761,0.003801050670580758,0.094586,52.01352951313897,146.21172440373644,0.0,-1.9387045606711586e-26,1.2924697071141057e-26,0.0,-3.2526065174565133e-19,1.0061396160665481e-16,0.0,-1.0408340855860843e-17,-2.0729945537922845e-16,8.881784197001252e-16,0.0,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,-2.186710032589611e-11,2.1867100325896105e-11,-2.69842642951386e-11,4.027390537041826e-12,1.2227907705677099e-11,-1.029014270712513e-11,4.735676429191208e-13,-1.7221941713921817e-13,-1.1878305844550865e-11,-2.1867100325896092e-11,1.0897734322006628e-12,9.639192620219006e-12,10,0.0011833686971691626,7.129212663975042,4.144704308407516,116.87329561535007,17.6922700726937,2.842170943040401e-14,1.9387045606711586e-26,4.871658632055187e-12,2.0729945537922845e-06,14.465986422416755,132.6670904512919,0.006812480810477829,0.1383303807499468,7.045404735077692,6.858338289961608,0.011294705715945489,0.09990319158802938,1.0,0.16,0.11119789730397486,True,inherited_frozen_root,0.0,-6.866070212385722e-13,-8.837375276016246e-14,2.1910251390977464e-13,2.8727020762175925e-14,-2.4358293160275934e-13,-3.111400026512001e-14,-2.2382096176443156e-13,-2.8727020762175925e-14,3.386668116084346e-14,3.0699401354361555e-14,2.749536709423239e-16,1.0885389811754465e-16,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,7.9415991195961375,4.8692316565198555,0.0,-36.16410287202952,-73.38270073664599,-37.21859786461648,1.2999999999999317,0.10591684348584582
0.00036269055312950166,0.05,-0.006375873204159311,0.2891376655996543,0.014456883279982716,-0.014456883279982716,-0.2253789335580612,-0.011268946677903062,0.011268946677903062,0.0031879366020796554,0.094586,64.55772624520677,146.48531902889812,8.673617379884035e-19,-6.462348535570529e-27,1.9387045606711586e-26,0.0,-3.2526065174565133e-19,-8.500145032286355e-17,3.907985046680551e-13,4.7704895589362195e-17,-1.1362438767648086e-16,1.7763568394002505e-15,0.0,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,-2.3302400377856526e-11,2.330240037785654e-11,-2.7788094502276792e-11,3.960688451638968e-12,1.8674000665311187e-11,-1.0890935699600854e-11,4.469112006446799e-13,1.2561542790998013e-13,-1.2983991306810325e-11,-2.330240037785652e-11,5.250056727812983e-13,4.628399712545351e-12,10,0.0011955239707473837,14.070806513979662,3.871847241278905,128.8291140437813,24.144334157334917,2.842170943040401e-14,1.9387045606711586e-26,1.240327285323417e-12,0.0003907985046680551,8.265984548495894,126.21535988149985,0.006738563757289453,0.14222633875498206,7.33900604857434,6.827571449739484,0.005441300363959386,0.04796998269943201,1.0,0.16,0.05341128306339139,True,inherited_frozen_root,0.0,6.401129626354418e-16,3.478120569333498e-16,-5.551115123125783e-17,-1.6653345369377348e-16,1.1102230246251565e-16,5.204170427930421e-17,3.885780586188048e-16,2.7755575615628914e-17,-4.5428071027142636e-17,8.673617379884035e-19,-1.240327285323417e-16,-4.575333167888829e-17,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,14.897745204977387,4.59816649895374,0.0,-30.694032355578702,-70.26583740517322,-39.57180504959451,1.6879431288883548,0.10597761985373692
-0.0007563856739293611,1.0,-0.0068867815085046635,0.11690109061742399,0.11690109061742399,-0.11690109061742399,-0.11345769986317165,-0.11345769986317165,0.11345769986317165,0.0034433907542523318,0.094586,41.192124967480524,144.36419612492753,0.0,-3.2311742677852644e-26,-3.2311742677852644e-27,0.0,3.2526065174565133e-19,4.3021142204224816e-16,0.0,-1.3877787807814457e-17,-3.5301622736128024e-16,0.0,0.0,58c63ac4834a4d5605272fac640e9549e3306ac621b9dd9e2066947a8de1cd46,-1.6155691878263225e-11,1.615569187826319e-11,-1.9397322054925575e-11,2.5297551572886837e-12,9.831723607747965e-12,-7.820220144946044e-12,4.749215594286465e-13,-1.2746659009854438e-14,-8.79764663373594e-12,-1.6155691878263193e-11,7.118750193736639e-13,6.323968270515223e-12,10,0.0008311493379794699,5.723402972958813,5.916579888556569,86.08088466584395,13.950615817788853,1.4210854715202004e-14,3.2311742677852644e-26,2.3809079707781677e-12,4.302114220422482e-06,41.62046952101998,136.33575924988492,0.0061303958345749554,0.09917603565659187,6.926902242620905,6.975874924784416,0.007378064662598623,0.06554331245551423,0.5,0.08,0.07292137711811285,True,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_pump0.50.json,0.0,-3.469446951953614e-16,4.128641872824801e-16,-2.7755575615628914e-16,1.249000902703301e-16,-1.3877787807814457e-16,2.7755575615628914e-17,-5.551115123125783e-17,1.5265566588595902e-16,1.1741909528018013e-16,-1.8214596497756474e-17,-1.966742740888705e-16,-2.3809079707781677e-16,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,COMPLETE,6.578440365760803,6.706785692248433,0.0,-39.65708577490013,-67.33586273598432,-27.678776961084193,1.136435139271906,0.10415574668989735
0.0003403431123167802,0.05,-0.006207952652838692,0.2572623862204024,0.012863119311020119,-0.012863119311020119,-0.19518285969201546,-0.009759142984600774,0.009759142984600774,0.003103976326419346,0.094586,56.474228420254114,146.0321485394772,1.734723475976807e-18,-2.261821987449685e-26,-1.6155871338926322e-26,0.0,0.0,3.434752482434078e-16,-2.1316282072803006e-14,-2.0816681711721685e-17,-1.5959455978986625e-16,0.0,0.0,fc9704c697f80749432dbae276403f7c8356cabab3513707a1de4cfda1854541,-2.1526618710314537e-11,2.1526618710314498e-11,-2.5445546515087123e-11,3.439400328550403e-12,1.7296133270252212e-11,-1.0144485427269067e-11,4.5113090523416605e-13,1.5699592017484645e-13,-1.1990260108454461e-11,-2.1526618710314514e-11,4.795274762221837e-13,4.230485440062286e-12,10,0.0010859548718045232,12.198870851486513,4.302481003423489,122.37109247311169,22.173868263801495,1.4210854715202004e-14,2.261821987449685e-26,7.593752016088473e-12,2.1316282072803006e-05,12.470918787991913,128.16383888927734,0.006548295765155156,0.13014009310181823,7.270372453776568,6.8624586686833755,0.004969952071324058,0.043845891879200655,0.5,0.08,0.04881584395052471,True,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_pump0.50.json,0.0,-3.157196726277789e-16,3.3219954564955856e-16,1.6653345369377348e-16,-1.3877787807814457e-16,1.6653345369377348e-16,0.0,2.7755575615628914e-17,2.7755575615628914e-17,3.469446951953614e-17,-1.214306433183765e-17,7.593752016088473e-16,-4.423544863740858e-17,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,COMPLETE,13.034303154698481,5.047516605808204,0.0,-33.445158249495485,-70.1139726004127,-36.66881435091721,1.475308603284728,0.10542977435902262
,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,REST_CONTINUATION_FAILURE,,,,,,,,
,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,NOT_RUN_PARENT_REST_FAILURE,,,,,,,,
-0.001879082504537062,1.0,-0.008815386185347857,0.07239630457488788,0.07239630457488788,-0.07239630457488788,-0.06798861148221395,-0.06798861148221395,0.06798861148221395,0.004407693092673928,0.056878,52.21277016956934,145.3022861531174,0.0,9.693522803355793e-27,-3.2311742677852644e-27,0.0,4.336808689942018e-19,-3.122502256758253e-17,-8.881784197001252e-14,-3.469446951953614e-18,8.760353553682876e-17,1.7763568394002505e-15,-1.0842021724855044e-19,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,-1.8776493390598253e-11,1.877649339059826e-11,-2.2582164756161124e-11,3.428823330147158e-12,1.3020591164200067e-11,-8.984067240590413e-12,4.702509355271692e-13,4.659984406543652e-13,-1.0728675526189384e-11,-1.8776493390598262e-11,3.768480354157141e-13,5.7559022263981915e-12,10,0.0009699389679239973,4.464600569085338,5.020580308844833,107.77878131867274,23.60561596140796,1.4432899320127035e-15,9.693522803355793e-27,9.642286968869485e-13,8.881784197001252e-05,18.407742948763282,126.72153017081858,0.006936303680671409,0.11575951718746588,6.841704036459819,6.9327689929825125,0.003905754658615089,0.05965572279151721,1.0,0.08,0.0635614774501323,True,inherited_frozen_root,0.0,-1.3938503129473645e-13,-1.9382932758826854e-14,4.5574655160862676e-14,6.467049118441537e-15,-4.821143484434742e-14,-6.522560269672795e-15,-4.5630166312093934e-14,-6.314393452555578e-15,6.923715073492431e-15,6.395058094188499e-15,9.204876444401933e-17,8.955509944730267e-17,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,BASELINE_HASH_VALID_REUSE,5.275396992992236,5.760614301756793,0.0,-34.501865042602475,-66.66292026419362,-32.161055221591134,1.2999999999999972,0.10484969483961999
-0.0005774758410999903,0.05,-0.007383226508900229,0.15052956058632924,0.007526478029316462,-0.007526478029316462,-0.07669729549732696,-0.003834864774866348,0.003834864774866348,0.0036916132544501145,0.056878,60.02915505230174,145.72638845283052,0.0,3.2311742677852644e-27,9.693522803355793e-27,0.0,4.336808689942018e-19,-6.765421556309548e-17,0.0,6.938893903907228e-18,1.9949319973733282e-17,8.881784197001252e-16,0.0,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,-2.0194985476941842e-11,2.0194985476941855e-11,-2.4491411975092327e-11,4.027341323626949e-12,1.6090025647733415e-11,-9.56297158166683e-12,4.725601104218616e-13,5.944665438873644e-13,-1.1699040549584242e-11,-2.0194985476941845e-11,2.690851745235364e-13,4.104959829208439e-12,10,0.0010617320818342242,8.971165153040596,4.609370542735229,119.78588394653484,28.257126076546044,1.4210854715202004e-14,9.693522803355793e-27,1.4131491116176065e-11,9.693522803355793e-07,11.683710203193241,122.08223442184233,0.0068057506678016666,0.12536073028391165,7.143002941126565,6.897518020336672,0.0027888713093599743,0.04254491059949972,1.0,0.08,0.04533378190885969,True,inherited_frozen_root,0.0,1.4276774207289122e-15,4.336808689942018e-18,-1.1102230246251565e-16,-2.498001805406602e-16,6.38378239159465e-16,-7.632783294297951e-17,6.106226635438361e-16,-1.6653345369377348e-16,3.0357660829594124e-18,-3.382710778154774e-17,-1.4131491116176065e-15,1.702197410802242e-16,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,BASELINE_HASH_VALID_REUSE,9.789956918875061,5.345918052072993,0.0,-31.455594597865794,-65.85437214037883,-34.39877754251303,1.5292074320498106,0.10530866040917113
-0.001417158259889967,1.0,-0.007408864243935526,0.03496956445635631,0.03496956445635631,-0.03496956445635631,-0.031265132334388546,-0.031265132334388546,0.031265132334388546,0.003704432121967763,0.056878,43.57708309519843,142.55766509179122,0.0,4.8467614016778965e-27,9.693522803355793e-27,0.0,-3.7947076036992655e-19,-1.43982048506075e-16,-4.282796339794004e-12,8.673617379884035e-18,8.066464163292153e-17,2.3092638912203256e-14,0.0,ba6ad4e5508d4203a604705bb95fddd0501af1193696c6790ae7b269cdb1db5e,-1.2384720136006186e-11,1.23847201360062e-11,-1.4268438387421449e-11,1.667436828527104e-12,9.061463751064362e-12,-6.196222675030017e-12,4.351206509612949e-13,3.8808623978509524e-13,-7.011704351722564e-12,-1.2384720136006191e-11,2.1628142288816006e-13,3.3232563849418378e-12,10,0.0005868686213101354,4.585610223364062,7.675261742469806,64.71039099497165,14.954516549926733,1.4210854715202004e-14,9.693522803355793e-27,1.0152469143154264e-11,0.004282796339794004,59.09988190807131,135.28750513543784,0.005991705984045439,0.07279733458199716,6.82276919042842,7.071098815427174,0.0022415989885298643,0.034443125311613816,0.5,0.04,0.03668472430014368,True,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_pump0.50.json,0.0,-1.196959198423997e-16,7.025630077706069e-17,3.885780586188048e-16,-1.6653345369377348e-16,1.3877787807814457e-17,-8.673617379884035e-18,1.1102230246251565e-16,-1.3877787807814457e-17,-2.293087594806842e-17,-2.949029909160572e-17,-1.0152469143154264e-15,1.463672932855431e-17,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,COMPLETE,5.455354697452217,8.500133648401114,0.0,-36.19290606136757,-57.71225290807147,-21.519346846703897,1.1903409688773512,0.10293434310655068
-0.000413327724219237,0.05,-0.006662121242761835,0.11582053274970938,0.005791026637485469,-0.005791026637485469,-0.049199320322091046,-0.0024599660161045526,0.0024599660161045526,0.0033310606213809175,0.056878,46.67576883155953,144.36326163867855,8.673617379884035e-19,-3.2311742677852644e-27,6.462348535570529e-27,0.0,1.0842021724855044e-19,-7.806255641895632e-18,0.0,-1.1275702593849246e-17,-2.6020852139652106e-17,0.0,0.0,5f78930fce807baa92d83de7f437f4b34f830367479889208fa17ec036f10fd5,-1.6255193042745626e-11,1.625519304274563e-11,-1.9078016271975634e-11,2.6132836005720406e-12,1.305189384532646e-11,-7.905157745872574e-12,4.582360805241954e-13,5.402171698145428e-13,-9.348488547211788e-12,-1.6255193042745622e-11,2.095396286579662e-13,3.2032991974191693e-12,10,0.0008021328784438286,7.453821281285721,5.915204469593207,98.55333218405416,21.37098420325603,1.4210854715202004e-14,6.462348535570529e-27,2.3527187142935446e-12,6.462348535570529e-07,28.66110087963362,128.91309483684591,0.006248793518542383,0.09740598612946738,7.044023260486698,6.977008492932075,0.0021717252151587057,0.03319985667287942,0.5,0.04,0.03537158188803812,True,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_pump0.50.json,0.0,-2.1423834928313568e-16,2.96637714392034e-16,1.1102230246251565e-16,-1.5265566588595902e-16,-6.938893903907228e-17,-1.0408340855860843e-17,-4.163336342344337e-17,1.3877787807814457e-16,-3.371868756429919e-17,3.2959746043559335e-17,2.3527187142935446e-16,5.4643789493269423e-17,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,COMPLETE,8.305877215713718,6.703181837947001,0.0,-36.2156040510018,-64.23430442112813,-28.018700370126325,1.283877816836871,0.10401066439221915
,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,REST_CONTINUATION_FAILURE,,,,,,,,
,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,False,results/19_ae4_loss_nak_pump_coupling/resting/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_pump0.10.json,,,,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NOT_RUN_PARENT_REST_FAILURE,,,,,,,,
-0.0008161273589426067,1.0,-0.007630293370838481,0.19415304399642236,0.19415304399642236,-0.19415304399642236,-0.19033789731100312,-0.19033789731100312,0.19033789731100312,0.0038151466854192406,0.056878,53.02276689207907,146.0180942184643,0.0,9.693522803355793e-27,9.693522803355793e-27,0.0,2.168404344971009e-19,-2.47198095326695e-16,0.0,-1.1275702593849246e-17,1.0495077029659683e-16,0.0,0.0,b2435172e1139f4345e5a7b404574d5f5a6df4a7ddf5564ee4623ef5096f4bc9,-2.1122386533079917e-11,2.1122386533079937e-11,-2.5980317619064988e-11,4.2051394189307695e-12,1.1152591390296974e-11,-9.982498297364947e-12,4.747818144308639e-13,2.8660727416268513e-13,-1.1901277324308528e-11,-2.1122386533079927e-11,6.52791667054302e-13,9.969795142782962e-12,10,0.0011355148432486695,7.188876784913268,4.330317005496599,118.11570840046096,23.84936333824938,2.7755575615628914e-16,9.693522803355793e-27,1.2674323396355547e-11,2.47198095326695e-06,14.330572580918796,126.50224248693233,0.006814166011911818,0.13313399912104226,7.048271859910505,6.874745333654742,0.006765708866943805,0.10332964528104029,1.0,0.16,0.11009535414798409,True,inherited_frozen_root,0.0,1.5942976105964846e-14,1.7052331768852014e-15,-4.9960036108132044e-15,-4.163336342344337e-16,5.7592819402429996e-15,6.279698983036042e-16,4.9404924595819466e-15,7.771561172376096e-16,-5.843849709696869e-16,-6.670011765130823e-16,1.2674323396355547e-15,1.2815269678778662e-16,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,8.00272460447838,5.0593453221565055,0.0,-35.29730852512663,-71.32074668811609,-36.02343816298945,1.3000000000000016,0.10567757421624335
0.00034242085986080747,0.05,-0.006397198581690442,0.2905973950626587,0.014529869753132935,-0.014529869753132935,-0.22662540924575428,-0.011331270462287714,0.011331270462287714,0.003198599290845221,0.056878,65.90140767738043,146.18121768345125,0.0,-6.462348535570529e-27,2.908056841006738e-26,0.0,1.0842021724855044e-19,-2.0903417885520525e-16,2.6290081223123707e-13,-4.336808689942018e-18,-9.8879238130678e-17,1.7763568394002505e-15,0.0,468e11e34e1e13ba4d50cc8a5214dd6ed419dc3190b14e333ed08ff9e8bd683e,-2.182783903818456e-11,2.1827839038184583e-11,-2.6884502201794177e-11,4.748621678760695e-12,1.713088096892302e-11,-1.0232160725800684e-11,4.757299850118431e-13,5.920372612551239e-13,-1.2663445558650836e-11,-2.1827839038184554e-11,3.080414848489209e-13,4.6969580692615645e-12,10,0.0011806534396574199,14.247105851316833,4.173197122826002,129.92350628627014,31.08000238865346,4.263256414560601e-14,2.908056841006738e-26,1.1186798015705435e-11,0.00026290081223123707,8.155022626082074,119.27737205916657,0.006739619441566543,0.13754860512630845,7.344189929050091,6.859308004716501,0.003192625014399141,0.04868053999565342,1.0,0.16,0.05187316501005256,True,inherited_frozen_root,0.0,1.529418952594952e-14,8.326672684688674e-16,-4.9960036108132044e-15,-5.273559366969494e-16,5.065392549852277e-15,2.42861286636753e-16,5.023759186428833e-15,0.0,-2.366813342535856e-16,-2.714842239903703e-16,1.1186798015705435e-15,8.695301423333746e-17,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,15.074842835942324,4.901084917007942,0.0,-29.80192792945479,-66.79417490295818,-36.99224697350339,1.7049374613814168,0.1059032671982871
