Q_0_600_pL,ae4_expression,all_flow_nonnegative,calcium_uM,contract_sha256,dynamic_gate_pass,max_abs_charge_fmol,max_abs_conservation__ae4_charge_fmol_s,max_abs_conservation__apical_current_A,max_abs_conservation__basolateral_current_A,max_abs_conservation__buffer_site_accounting_fmol_s,max_abs_conservation__carbon_accounting_fmol_s,max_abs_conservation__cell_bulk_charge_rate_fmol_s,max_abs_conservation__cell_speciation_alkalinity_mM,max_abs_conservation__homeostasis_charge_fmol_s,max_abs_conservation__lumen_bulk_charge_rate_minus_outflow_fmol_s,max_abs_conservation__lumen_speciation_alkalinity_mM,max_abs_conservation__water_volume_accounting_pL_s,max_dimensionless_conservation_ratio,new_trajectory,positive_core,pump_scale,rest_status,root_id,routing_family,sample_count,solver_message,solver_success,status,trajectory_path,trajectory_sha256
0.68417337736747,0.05,True,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,3.694822225952521e-13,1.734723475976807e-18,2.9403685836845906e-25,1.1632227364026952e-25,0.0,1.734723475976807e-18,2.8666305440516737e-15,6.515676886920119e-12,6.678685382510707e-17,3.0600522116230877e-15,3.339550858072471e-13,2.168404344971009e-19,0.006515676886920119,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00_e0.05_pump0.50_ca0.25.json,02c29c3e846533294e12f7a9975cca4b08a06426f311cffe6c1bbc3159fb4a9c
0.7051997059695642,0.05,True,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,9.947598300641403e-14,1.734723475976807e-18,2.81112161297318e-25,2.1971985020939798e-25,0.0,1.734723475976807e-18,3.197962727963244e-15,6.59738930153253e-12,6.678685382510707e-17,2.9481625474225837e-15,2.9043434324194095e-13,2.168404344971009e-19,0.00659738930153253,True,True,0.5,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,The solver successfully reached the end of the integration interval.,True,COMPLETE,results/19_ae4_loss_nak_pump_coupling/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00_e0.05_pump0.50_ca0.50.json,e620a213f492f9d6c1f001918a2cfa7624326f93532c46267e774e9ca7418d75
,1.0,,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,REST_CONTINUATION_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,,,,NOT_RUN_REST_FAILURE,,
,1.0,,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,REST_CONTINUATION_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,,,,NOT_RUN_REST_FAILURE,,
,1.0,,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,REST_CONTINUATION_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,,,,NOT_RUN_REST_FAILURE,,
,0.05,,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,NOT_RUN_PARENT_REST_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,,,,NOT_RUN_REST_FAILURE,,
,0.05,,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,NOT_RUN_PARENT_REST_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,,,,NOT_RUN_REST_FAILURE,,
,0.05,,0.5,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,False,,,,,,,,,,,,,,False,,0.1,NOT_RUN_PARENT_REST_FAILURE,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,,,,NOT_RUN_REST_FAILURE,,
0.9063157943440641,1.0,True,0.1,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,4.689582056016661e-13,0.0,1.0985992510469899e-25,6.462348535570529e-26,0.0,8.673617379884035e-19,1.1666015375944028e-15,1.4210854715202004e-14,6.852157730108388e-17,1.1258355359089478e-15,4.440892098500626e-15,2.168404344971009e-19,1.4210854715202002e-05,False,True,1.0,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,BASELINE_HASH_VALID_REUSE,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.10_WT_production_radau.json,e72842393c2b4bb521c7dfd4e4a80572b4c596e980bf341f0ddd841cc3430dfd
1.0401042410522996,1.0,True,0.25,207bff9870e52cc7d2c6b7372d1ffc85fd1beeb71da181601f8ec221274e70a4,True,8.100187187665142e-13,0.0,2.8757450983288853e-25,1.0662875083691372e-25,0.0,1.734723475976807e-18,2.8336707980081144e-15,6.490807891168515e-12,6.852157730108388e-17,2.9351521213527576e-15,9.325873406851315e-15,2.168404344971009e-19,0.006490807891168515,False,True,1.0,,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,The solver successfully reached the end of the integration interval.,True,BASELINE_HASH_VALID_REUSE,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.25_WT_production_radau.json,dfa5c9aa9eb9026043f447a766c672d457d28aa1e8514cda0bc03d52537fa661
