root_id,panel_id,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,passes_numerical_gate,passes_wt_gate,regulatory_member_id,regulatory_family,regulatory_gain_label,ae4_fully_activated_multiplier,regulatory_timing_label,regulatory_timing_parameters_json,regulatory_kinetic_evidence_status,arm,solver_label,initial_condition,solver_method,success,message,positive_core,all_flow_nonnegative,max_dimensionless_conservation_ratio,numerical_gate_pass,sustainment_ratio_q600_q60,sustainment_gate_pass,capacity_multiplier_start,capacity_multiplier_endpoint,endpoint_na_mM,endpoint_k_mM,endpoint_cl_mM,endpoint_ph,endpoint_volume_pL,endpoint_flow_pL_s,cumulative_flow_600_pL,flow_minute_1_pL_s,flow_minute_2_pL_s,flow_minute_3_pL_s,flow_minute_4_pL_s,flow_minute_5_pL_s,flow_minute_6_pL_s,flow_minute_7_pL_s,flow_minute_8_pL_s,flow_minute_9_pL_s,flow_minute_10_pL_s
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_radau,nearby_cell_nacl_up,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747560669315569,True,1.0,1.0,24.197079752895853,101.76686347596845,52.70390349764523,6.843948631126204,1.3142008563779215,0.0012429448894716562,0.7571019404442063,0.0012751342942489531,0.001273741571574108,0.0012695613535914476,0.0012644736144513447,0.0012595663995217778,0.0012551745888096017,0.0012513617280573291,0.0012480948075759863,0.001245311340292385,0.0012429448894716562
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_bdf,nearby_cell_nacl_up,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747559172641429,True,1.0,1.0,24.197079740787398,101.76686349135022,52.70390350761835,6.8439486311937,1.3142008565311625,0.0012429448896925433,0.7571019000486826,0.0012751344902641156,0.0012737415753423078,0.0012695613542737711,0.0012644736150337899,0.0012595664000209868,0.0012551745892346673,0.0012513617284183737,0.0012480948078824217,0.0012453113405524797,0.0012429448896925433
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_radau,nearby_lumen_nacl_down,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00011723955140041652,True,0.9747548316980628,True,1.0,1.0,24.196025901272403,101.76818418085738,52.70477360252369,6.843952399424403,1.3142140419072452,0.001242964047480441,0.7570552514091915,0.001275155564312666,0.0012737942076385816,0.0012696151965935739,0.0012645226334380589,0.0012596092020332767,0.001255211320269331,0.0012513930199684138,0.0012481213905157136,0.0012453339056810592,0.001242964047480441
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_bdf,nearby_lumen_nacl_down,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747546833037904,True,1.0,1.0,24.1960258957313,101.76818418775697,52.70477360710574,6.843952399438936,1.3142140419762258,0.00124296404758103,0.757055218182996,0.001275155758542429,0.0012737942108321826,0.0012696151968677378,0.0012645226336850087,0.0012596092022528706,0.0012552113204596705,0.0012513930201315583,0.0012481213906548189,0.0012453339057993896,0.00124296404758103
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_radau,nearby_lumen_nacl_up,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747500599626765,True,1.0,1.0,24.196185035830943,101.7679971775851,52.70463910136102,6.8439533332502815,1.314212134098964,0.0012429611800900686,0.7571813516286838,0.001275158864968587,0.0012737823052550085,0.001269605330476667,0.0012645145189708884,0.0012596024563141768,0.0012552056717918952,0.0012513882691140123,0.0012481173830276443,0.0012453305183927595,0.0012429611800900686
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_bdf,nearby_lumen_nacl_up,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747499022316518,True,1.0,1.0,24.196185023643245,101.7679971930796,52.704639111400766,6.843953333319522,1.3142121342533482,0.0012429611803124797,0.7571813130141004,0.0012751590715390365,0.0012737823090502671,0.0012696053311615136,0.0012645145195567282,0.0012596024568166221,0.001255205672219828,0.001251388269477541,0.001248117383336203,0.001245330518654675,0.0012429611803124797
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_radau,nearby_cell_volume_down,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00021671553440683056,True,0.9483855435040035,True,1.0,1.2499999992270674,26.685837323722456,98.87195463452858,51.40551514203711,6.837998862895652,1.2944914365518823,0.0012067725368178851,0.7447958967084235,0.0012724493167190405,0.0012657415448880745,0.0012561421915690402,0.0012461177331301921,0.0012369152083826552,0.0012288570488168617,0.0012219369546854321,0.0012160406646694684,0.0012110298414963307,0.0012067725368178851
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_bdf,nearby_cell_volume_down,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00021671553440683056,True,0.9483854667368046,True,1.0,1.249999999227068,26.685837314355865,98.87195464600175,51.40551514844673,6.83799886293933,1.2944914366469777,0.0012067725369726947,0.744795870634039,0.0012724494198808696,0.0012657415478932984,0.0012561421920555512,0.0012461177335399616,0.001236915208733233,0.0012288570491152063,0.001221936954938746,0.0012160406648844269,0.0012110298416788624,0.0012067725369726947
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_radau,nearby_cell_volume_up,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00022204460492503128,True,0.9483850723527625,True,1.0,1.2499999992270674,26.685835912449434,98.87195645605483,51.405516116321486,6.837998879637346,1.2944914518539141,0.0012067725607309262,0.7447941512493663,0.0012724499740776746,0.0012657418581225183,0.0012561423603197064,0.001246117836292554,0.0012369152790559779,0.0012288571015932116,0.0012219369963887645,0.0012160406987521883,0.001211029869890354,0.0012067725607309262
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TREFERENCE,R3,G125_P21_PROSE,1.25,TREFERENCE,"{""forward_regulation_rate_s"": 0.03333333333333333, ""reverse_regulation_rate_s"": 0.03333333333333333, ""tau_pka_s"": 10.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_bdf,nearby_cell_volume_up,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00021671553440683056,True,0.9483850189407632,True,1.0,1.249999999227068,26.685835901344458,98.87195646969377,51.40551612391011,6.837998879693571,1.2944914519668684,0.0012067725609145375,0.7447941235789979,0.0012724500459342593,0.001265741861072331,0.001256142360910867,0.0012461178367860898,0.0012369152794750621,0.0012288571019484107,0.0012219369966896933,0.0012160406990072564,0.0012110298701067945,0.0012067725609145375
