family,initial_condition,solver_label,solver_method,time_s,flow_pL_s,cumulative_flow_pL,cell_na_mM,cell_k_mM,cell_cl_mM,cell_ph,cell_volume_pL,capacity_multiplier
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,0,0.000328213387533,0,14.7567734958,111.103746371,50.1,6.91,1.3,1
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,1e-06,0.000328213387533,3.28213387533e-10,14.7567734958,111.103746371,50.1,6.91,1.3,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,5,0.00122224556771,0.00387614694109,14.9833675339,110.673088978,49.3049628071,6.90992962457,1.28967108347,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,10,0.001397248162,0.0104248812654,15.1861816936,110.296503221,48.6223607578,6.90983159389,1.28066693934,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,15,0.0013850404375,0.0173806027641,15.3747493727,109.945300138,47.993306549,6.90968364855,1.27233436549,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,20,0.00133285891913,0.0241753511557,15.5522711077,109.612011568,47.39903116,6.90948096931,1.26444825104,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,25,0.00128047493636,0.0307086857944,15.7204611604,109.292849421,46.8299119598,6.90922532825,1.25689767768,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,30,0.00123661094603,0.0370014005004,15.8804429522,108.985491768,46.2800841031,6.90892101995,1.24961714566,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,35,0.00120145614141,0.043096568219,16.0330364472,108.688354882,45.7456214148,6.90857303466,1.24256378577,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,40,0.00117332615021,0.049033523948,16.1788802902,108.40028173,45.2237408912,6.90818622613,1.23570761052,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,45,0.0011504936126,0.054843073355,16.3184930188,108.120386778,44.7123975323,6.9077649634,1.22902666663,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,50,0.00113158203434,0.0605482624724,16.4523074967,107.847970154,44.2100549131,6.90731302168,1.22250436196,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,55,0.00111556919056,0.0661661405346,16.5806918526,107.582466681,43.7155455297,6.90683358644,1.21612788195,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,60,0.00110170952791,0.0717093373308,16.7039632897,107.323413297,43.2279793797,6.90632930836,1.20988718367,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,65,0.00108945908393,0.0771872588604,16.8223976435,107.07042718,42.7466812653,6.90580237503,1.20377432465,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,70,0.00107841819516,0.0826069520581,16.9362364938,106.823189997,42.2711450034,6.90525458511,1.19778298645,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,75,0.00106829101345,0.0879737250796,17.045692615,106.581436136,41.8009989425,6.90468741632,1.19190812394,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,80,0.00105885708634,0.0932915953291,17.1509543942,106.344943396,41.3359787616,6.9041020855,1.18614569475,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,85,0.00104995144048,0.0985636166462,17.2521894326,106.113525534,40.8759058042,6.90349959936,1.18049244728,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,90,0.00104145030013,0.103792120998,17.349547593,105.887026071,40.4206693581,6.902880797,1.17494575044,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,95,0.00103326077626,0.108978898689,17.4431635461,105.665313183,39.9702122564,6.90224638462,1.16950345713,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,100,0.00102531324702,0.114125333747,17.5331589564,105.448275399,39.5245190175,6.90159696395,1.16416379373,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,105,0.00101755571339,0.119232506148,17.6196443208,105.235818025,39.0836062066,6.90093305497,1.15892527154,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,110,0.00100994954029,0.124301269282,17.7027205525,105.027860138,38.6475145429,6.90025511426,1.15378661563,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,115,0.00100246625142,0.129332308761,17.7824803157,104.824332082,38.2163025301,6.89956354953,1.14874670836,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,120,0.000995085082496,0.134326187096,17.8590091804,104.625173371,37.7900412876,6.89885873118,1.14380454466,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,125,0.000987791124829,0.139283377614,17.9323865968,104.430330941,37.3688104129,6.89814100136,1.13895919687,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,130,0.000980573900595,0.144204290178,18.0026867445,104.239757686,36.9526946559,6.89741068115,1.13420978739,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,135,0.000973426278538,0.149089290626,18.0699792527,104.05341123,36.5417812761,6.89666807612,1.12955546749,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,140,0.000966343640902,0.153938715424,18.1343298328,103.871252903,36.1361579384,6.89591348063,1.12499540116,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,145,0.0009593232495,0.15875288265,18.1958008191,103.693246873,35.7359110534,6.89514718122,1.12052875277,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,150,0.000952363759492,0.163532100173,18.2544516481,103.51935941,35.3411244709,6.8943694591,1.11615467797,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,155,0.000945464850244,0.168276671697,18.3103392714,103.349558277,34.951878459,6.89358059216,1.11187231699,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,160,0.000938626943207,0.172986901181,18.3635185243,103.183812193,34.5682489137,6.89278085635,1.10768078989,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,165,0.000931850988535,0.17766309601,18.4140424456,103.022090397,34.1903067512,6.89197052682,1.10357919325,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,170,0.000925138302828,0.182305569239,18.4619625656,102.864362252,33.818117451,6.89114987863,1.09956659818,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,175,0.000918490446996,0.186914641113,18.5073291562,102.710596934,33.4517407164,6.89031918736,1.0956420491,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,180,0.000911909133988,0.191490640066,18.5501914562,102.560763143,33.0912302353,6.88947872939,1.09180456337,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,185,0.000905396159731,0.1960339033,18.5905978684,102.414828869,32.7366335155,6.8886287822,1.08805313133,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,190,0.000898953351403,0.200544777078,18.6285961366,102.272761195,32.3879917897,6.88776962443,1.08438671691,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,195,0.000892582528979,0.205023616779,18.6642334986,102.134526123,32.0453399682,6.88690153593,1.08080425844,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,200,0.000886285476774,0.209470786793,18.6975568242,102.000088436,31.7087066402,6.88602479768,1.0773046698,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,205,0.000880063922483,0.213886660291,18.7286127326,101.869411584,31.3781141076,6.88513969179,1.0738868417,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,210,0.000873919521966,0.218271618902,18.7574476973,101.742457585,31.0535784522,6.88424650126,1.07054964313,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,215,0.000867853848204,0.222626052328,18.7841081336,101.61918696,30.7351096269,6.88334550994,1.06729192285,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,220,0.00086186838357,0.226950357907,18.808640475,101.499558675,30.4227115699,6.88243700226,1.06411251105,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,225,0.000855964514377,0.231244940152,18.8310912351,101.383530107,30.116382336,6.88152126309,1.06101022095,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,230,0.000850143527368,0.235510210256,18.8515070593,101.271057018,29.8161142458,6.88059857754,1.05798385046,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,235,0.000844406607426,0.239746585593,18.8699347649,101.162093558,29.5218940464,6.87966923071,1.05503218388,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,240,0.000838754836459,0.243954489203,18.8864213712,101.056592264,29.2337030852,6.87873350751,1.05215399354,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,245,0.00083318919292,0.248134349277,18.9010141202,100.95450408,28.9515174921,6.87779169242,1.04934804148,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,250,0.000827710552081,0.252286598639,18.9137604891,100.855778393,28.6753083718,6.87684406929,1.04661308106,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,255,0.000822319686626,0.256411674236,18.9247081935,100.760363066,28.4050420008,6.87589092107,1.04394785854,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,260,0.000817017267759,0.260510016622,18.9339051843,100.668204493,28.1406800323,6.87493252965,1.04135111469,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,265,0.000811803866476,0.264582069457,18.9413996371,100.579247654,27.8821797036,6.87396917562,1.03882158627,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,270,0.00080667995521,0.268628279012,18.9472399357,100.493436183,27.6294940488,6.87300113802,1.03635800755,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,275,0.000801645909558,0.272649093674,18.9514746494,100.410712439,27.3825721126,6.87202869419,1.03395911168,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,280,0.000796702010303,0.276644963473,18.9541525056,100.331017582,27.1413591662,6.8710521195,1.03162363216,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,285,0.000791848445476,0.280616339613,18.9553223575,100.25429166,26.9057969244,6.87007168719,1.02935030409,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,290,0.000787085312665,0.284563674008,18.955033148,100.180473697,26.6758237619,6.86908766816,1.02713786553,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,295,0.000782412621333,0.288487418843,18.9533338697,100.109501779,26.4513749295,6.86810033079,1.02498505866,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,300,0.00077783029536,0.292388026135,18.9502735218,100.041313158,26.2323827681,6.86710994073,1.022890631,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,305,0.000773338175565,0.296265947312,18.9459010649,99.9758443389,26.0187769216,6.86611676074,1.02085333651,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,310,0.00076893602244,0.300121632807,18.9402653731,99.9130311854,25.8104845459,6.86512105052,1.01887193666,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,315,0.000764623518844,0.30395553166,18.9334151846,99.8528090178,25.6074305162,6.86412306653,1.01694520147,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,320,0.000760400272882,0.30776809114,18.9253990511,99.7951127129,25.4095376286,6.86312306187,1.01507191041,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,325,0.00075626582074,0.311559756374,18.9162652861,99.7398768065,25.2167267996,6.86212128609,1.01325085337,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,330,0.00075221962968,0.31533097,18.9060619133,99.6870355922,25.0289172594,6.86111798508,1.01148083144,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,335,0.000748261100979,0.319082171826,18.8948366138,99.6365232222,24.8460267412,6.86011340093,1.00976065778,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,340,0.000744389573004,0.322813798511,18.8826366748,99.5882738048,24.667971664,6.8591077718,1.00808915832,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,345,0.000740604324227,0.326526283254,18.8695089378,99.5422215016,24.4946673119,6.8581013318,1.00646517245,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,350,0.000736904576339,0.330220055506,18.8554997481,99.4983006211,24.3260280048,6.85709431093,1.00488755369,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,355,0.00073328949731,0.33389554069,18.8406549054,99.456445712,24.1619672655,6.85608693491,1.00335517028,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,360,0.000729758204515,0.337553159944,18.8250196158,99.4165916513,24.0023979786,6.85507942517,1.00186690569,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,365,0.000726309767793,0.341193329875,18.8086384449,99.3786737318,23.8472325451,6.85407199869,1.00042165916,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,370,0.000722943212558,0.344816462326,18.7915552735,99.342627744,23.6963830275,6.853064868,0.999018346154,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,375,0.000719657522829,0.348422964165,18.7738132544,99.3083900571,23.5497612919,6.85205824107,0.997655898725,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,380,0.000716451644287,0.352013237082,18.7554547724,99.2758976935,23.4072791401,6.85105232129,0.996333265916,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,385,0.000713324487247,0.355587677411,18.7365214048,99.2450884025,23.2688484377,6.85004730739,0.995049414078,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,390,0.000710274929633,0.359146675953,18.7170538868,99.215900727,23.1343812332,6.84904339343,0.993803327139,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,395,0.00070730181986,0.362690617827,18.6970920767,99.188274069,23.0037898731,6.84804076874,0.992594006862,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,400,0.000704403979701,0.366219882326,18.6766749263,99.1621487487,22.8769871074,6.84703961793,0.991420473036,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,405,0.000701580207058,0.369734842793,18.6558404512,99.137466061,22.7538861915,6.84604012086,0.990281763661,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,410,0.000698829278693,0.373235866507,18.6346257063,99.1141683265,22.6344009793,6.84504245263,0.989176935068,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,415,0.000696149952863,0.376723314586,18.613066762,99.09219894,22.5184460121,6.84404678357,0.988105062033,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,420,0.000693540971897,0.380197541898,18.5911986849,99.0715024124,22.4059365992,6.84305327926,0.987065237836,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,425,0.000691001064679,0.38365889699,18.569055519,99.0520244109,22.2967888948,6.84206210054,0.986056574312,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,430,0.000688528949056,0.387107722024,18.5466702724,99.0337117932,22.1909199665,6.84107340354,0.985078201852,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,435,0.000686123334145,0.390544352732,18.5240749035,99.0165126391,22.0882478608,6.84008733964,0.984129269397,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,440,0.000683782922568,0.393969118374,18.5013003126,99.0003762762,21.9886916604,6.8391040556,0.983208944387,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,445,0.000681506412574,0.397382341712,18.4783763342,98.9852533046,21.8921715388,6.8381236935,0.982316412707,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,450,0.000679292500083,0.400784338993,18.4553317329,98.9710956143,21.7986088072,6.83714639085,0.981450878587,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,455,0.000677139880624,0.404175419945,18.4321942003,98.9578564025,21.7079259588,6.83617228057,0.980611564503,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,460,0.000675047251183,0.407555887774,18.4089903566,98.9454901841,21.6200467063,6.8352014911,0.979797711038,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,465,0.000673013311949,0.410926039182,18.3857457515,98.9339528014,21.5348960169,6.83423414639,0.979008576746,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,470,0.00067103676797,0.414286164382,18.3624848701,98.9232014288,21.4524001407,6.83327036601,0.978243437972,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,475,0.000669116330707,0.417636547129,18.3392311383,98.9131945753,21.3724866373,6.83231026518,0.97750158869,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,480,0.000667250719493,0.420977464754,18.3160069324,98.9038920837,21.2950843966,6.83135395482,0.976782340286,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,485,0.000665438662908,0.42430918821,18.2928335885,98.895255127,21.2201236571,6.83040154164,0.976085021373,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,490,0.00066367890004,0.427631982118,18.2697314157,98.8872462024,21.1475360199,6.8294531282,0.975408977541,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,495,0.000661970181693,0.430946104822,18.2467197087,98.8798291216,21.07725446,6.82850881297,0.974753571162,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,500,0.000660311271436,0.434251808455,18.2238167641,98.8729690017,21.009213334,6.82756869039,0.974118181104,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,505,0.000658700946698,0.437549339,18.201039896,98.8666322494,20.9433483854,6.82663285099,0.973502202521,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,510,0.00065713799954,0.440838936366,18.1784054549,98.8607865472,20.8795967461,6.82570138141,0.972905046568,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,515,0.000655621237752,0.444120834459,18.1559288465,98.8554008386,20.8178969378,6.82477436449,0.972326140122,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,520,0.000654149485216,0.447395261266,18.1336245503,98.8504452978,20.7581888655,6.82385187938,0.971764925609,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,525,0.000652721583175,0.450662438937,18.1115061459,98.8458913391,20.7004138206,6.82293400158,0.971220860449,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,530,0.000651336390219,0.453922583871,18.0895863246,98.8417115371,20.6445144598,6.82202080301,0.970693417324,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,535,0.000649992783232,0.457175906805,18.0678769257,98.8378796792,20.590434814,6.82111235213,0.970182083168,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,540,0.000648689657779,0.460422612907,18.0463889489,98.8343706804,20.5381202636,6.820208714,0.969686359456,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,545,0.000647425928496,0.463662901873,18.025132583,98.8311605852,20.487517533,6.81930995034,0.969205761668,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,550,0.00064620052945,0.466896968018,18.0041172298,98.8282265357,20.4385746751,6.81841611963,0.968739819033,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,555,0.000645012414451,0.470125000377,17.9833515281,98.8255467452,20.391241057,6.81752727719,0.968288074246,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,560,0.000643860557277,0.473347182807,17.962843379,98.8231004702,20.3454673434,6.81664347524,0.967850083164,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,565,0.000642743951885,0.47656369408,17.9425999715,98.8208679826,20.3012054798,6.81576476301,0.967425414526,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,570,0.000641661612538,0.479774707991,17.9226278073,98.8188305404,20.2584086741,6.81489118678,0.967013649645,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,575,0.000640612573917,0.482980393457,17.9029327264,98.81697036,20.2170313779,6.81402278999,0.966614382133,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,580,0.000639595891168,0.486180914619,17.8835199323,98.8152705858,20.1770292661,6.81315961328,0.966227217599,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,585,0.000638610639923,0.489376430947,17.8643940174,98.8137152621,20.1383592177,6.81230169463,0.965851773368,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,590,0.000637655916277,0.492567097338,17.8455589882,98.8122893029,20.1009792934,6.81144906935,0.965487678191,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,595,0.000636730836737,0.49575306422,17.82701829,98.8109784633,20.0648487155,6.81060177022,0.965134571971,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_radau,Radau,600,0.00063583453813,0.498934477657,17.8087748314,98.8097693098,20.0299278452,6.80975982755,0.964792105471,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,0,0.000328213387533,0,14.7567734958,111.103746371,50.1,6.91,1.3,1
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,1e-06,0.000328213387533,3.28213387533e-10,14.7567734958,111.103746371,50.1,6.91,1.3,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,5,0.0012222452395,0.00387614612057,14.9833675375,110.673088996,49.3049628442,6.90992962457,1.28967108369,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,10,0.00139724697407,0.0104248766545,15.1861816396,110.296503345,48.622361038,6.90983159392,1.28066694282,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,15,0.00138503883085,0.0173805911668,15.3747492942,109.945300317,47.9933069523,6.90968364863,1.27233437053,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,20,0.001332857195,0.0241753312314,15.5522710152,109.612011781,47.399031642,6.90948096945,1.26444825704,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,25,0.0012804738052,0.0307086587319,15.7204610699,109.292849632,46.8299124328,6.90922532841,1.25689768361,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,30,0.00123661009678,0.0370013684868,15.8804428617,108.985491982,46.2800845825,6.90892102016,1.24961715165,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,35,0.00120145552018,0.0430965325292,16.0330363591,108.688355093,45.7456218879,6.90857303493,1.24256379169,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,40,0.00117332583491,0.0490334859169,16.1788801988,108.400281951,45.2237413889,6.9081862264,1.23570761663,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,45,0.00115049337996,0.0548430339541,16.3184929288,108.120387,44.7123980331,6.90776496375,1.22902667277,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,50,0.00113158202547,0.0605482224677,16.452307407,107.847970375,44.2100554156,6.90731302199,1.22250436803,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,55,0.00111556925595,0.0661661006712,16.580691768,107.582466893,43.7155460115,6.90683358677,1.21612788777,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,60,0.00110170966209,0.0717092979663,16.7039632077,107.323413502,43.2279798493,6.90632930865,1.20988718927,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,65,0.00108945921608,0.0771872201618,16.8223975687,107.07042737,42.7466817002,6.90580237533,1.20377432984,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,70,0.00107841832504,0.0826069140146,16.9362364231,106.823190178,42.2711454167,6.90525458539,1.19778299134,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,75,0.00106829112205,0.0879736876323,17.0456925511,106.581436302,41.8009993245,6.90468741662,1.19190812847,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,80,0.00105885717982,0.093291558387,17.1509543341,106.344943554,41.3359791238,6.9041020858,1.18614569901,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,85,0.00104995151581,0.0985635801261,17.2521893779,106.113525681,40.8759061429,6.90349959968,1.18049245127,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,90,0.00104145036307,0.103792084823,17.3495475414,105.887026211,40.4206696817,6.90288079733,1.17494575423,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,95,0.00103326082719,0.108978862799,17.4431634986,105.665313316,39.9702125631,6.90224638497,1.16950346072,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,100,0.00102531329019,0.114125298092,17.5331589116,105.448275526,39.5245193122,6.90159696431,1.16416379716,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,105,0.00101755574823,0.119232470688,17.6196442794,105.235818146,39.0836064889,6.90093305535,1.15892527482,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,110,0.00100994956921,0.124301233982,17.7027205131,105.027860254,38.6475148164,6.90025511465,1.15378661878,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,115,0.00100246627483,0.129332273592,17.7824802791,104.824332194,38.2163027947,6.89956354994,1.1487467114,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,120,0.000995085102003,0.134326152034,17.8590091455,104.625173479,37.7900415453,6.8988587316,1.1438045476,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,125,0.000987791140847,0.139283342641,17.9323865642,104.430331046,37.3688106638,6.89814100179,1.13895919972,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,130,0.000980573914115,0.144204255279,18.0026867134,104.239757787,36.9526949011,6.89741068159,1.13420979015,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,135,0.000973426289869,0.149089255789,18.0699792235,104.053411329,36.5417815159,6.89666807657,1.12955547018,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,140,0.000966343650652,0.15393868064,18.1343298049,103.871252999,36.1361581732,6.89591348109,1.12499540377,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,145,0.000959323257882,0.158752847911,18.1958007929,103.693246966,35.7359112836,6.89514718168,1.12052875531,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,150,0.000952363766878,0.163532065473,18.2544516233,103.519359501,35.3411246967,6.89436945957,1.11615468045,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,155,0.000945464856779,0.168276637032,18.3103392481,103.349558365,34.9518786807,6.89358059264,1.11187231942,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,160,0.000938626949114,0.172986866547,18.3635185021,103.18381228,34.5682491313,6.89278085684,1.10768079225,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,165,0.000931850993912,0.177663061405,18.4140424249,103.02209048,34.1903069649,6.89197052731,1.10357919556,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,170,0.000925138307807,0.182305534659,18.4619625461,102.864362334,33.8181176608,6.89114987913,1.09956660043,1.25
R0_G125_P21_PROSE_STATIC,baseline,production_bdf,BDF,175,0.000918490451642,0.186914606558,18.5073291379,102.710597014,33.4517409227,6.89031918786,1.0956420513,1.25
