root_id,rest_wt_gate_status,root_production_eligible_before_vbeta,source_class,source_scale,topology_id,routing_id,solver,solver_success,initial_volume_pL,final_volume_pL,status,exact_rest_initialization,sample_count,maximum_relative_swelling,minimum_relative_swelling,maximum_rectified_gate,activation_detected,usable_rescue,production_eligible,rejection_reasons
AN_ABS_AE4_NHE_S4_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,4.0,PNOM_KMID,AE4NA10,BDF,True,1.3,1.2975616809887118,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0018756300086832933,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S4_PNOM_KMID_AE4NA20_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,4.0,PNOM_KMID,AE4NA20,Radau,True,1.3,1.3199051326107465,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.015311640469805043,-1.2005921973368139e-05,0.015311640469805043,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S4_PNOM_KMID_AE4NA20_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,4.0,PNOM_KMID,AE4NA20,BDF,True,1.3,1.3199051325967146,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.015311640459011233,-1.2006090527760804e-05,0.015311640459011233,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KHIGH,AE4NA05,Radau,True,1.3,1.2909988985647727,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.006923924180944119,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KHIGH,AE4NA05,BDF,True,1.3,1.2909988985724163,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.006923924175064378,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KHIGH,AE4NA10,Radau,True,1.2999999999999938,1.3045182308441186,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.003475562187788217,-2.1406428254655552e-05,0.003475562187788217,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KHIGH,AE4NA10,BDF,True,1.2999999999999938,1.3045182308441172,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.003475562187787329,-2.140740842948574e-05,0.003475562187787329,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KLOW,AE4NA05,Radau,True,1.3,1.2925169267481558,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.005756210193726408,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KLOW,AE4NA05,BDF,True,1.3,1.2925169267548764,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.005756210188556654,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KLOW,AE4NA10,Radau,True,1.3,1.3059116383871945,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.004547414143995621,-2.1713518916222085e-05,0.004547414143995621,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PHIGH_KLOW,AE4NA10,BDF,True,1.3,1.3059116383859448,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.0045474141430343895,-2.1714439181419465e-05,0.0045474141430343895,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KHIGH,AE4NA05,Radau,True,1.3,1.2917885102563478,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.00631653057204018,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KHIGH,AE4NA05,BDF,True,1.3,1.2917885102643623,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0063165305658752224,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KHIGH,AE4NA10,Radau,True,1.3,1.3052723707745726,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.0040556698265943325,-1.8843934431300724e-05,0.0040556698265943325,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KHIGH,AE4NA10,BDF,True,1.3,1.305272370773792,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.004055669825993924,-1.8845089843844143e-05,0.004055669825993924,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KLOW,AE4NA05,Radau,True,1.300000000000026,1.2932658914327182,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.00518008351331356,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KLOW,AE4NA05,BDF,True,1.300000000000026,1.2932658914394972,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.005180083508098954,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KLOW,AE4NA10,Radau,True,1.3,1.3065091125674113,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.005007009667239437,-2.0011871637803935e-05,0.005007009667239437,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PLOW_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PLOW_KLOW,AE4NA10,BDF,True,1.3,1.3065091125655315,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.005007009665793483,-2.001291577957698e-05,0.005007009665793483,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PNOM_KMID_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PNOM_KMID,AE4NA05,Radau,True,1.3,1.2922317343781067,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0059755889399180084,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PNOM_KMID_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PNOM_KMID,AE4NA05,BDF,True,1.3,1.2922317343853857,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.00597558893431871,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PNOM_KMID,AE4NA10,Radau,True,1.2999999999999838,1.3056349572501869,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.00433458250015617,-1.99733734190799e-05,0.00433458250015617,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S5_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,5.0,PNOM_KMID,AE4NA10,BDF,True,1.2999999999999838,1.3056349572491484,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.0043345824993574755,-1.9974484517848445e-05,0.0043345824993574755,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KHIGH,AE4NA05,Radau,True,1.3,1.29370924269476,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.004839044080953814,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KHIGH,AE4NA05,BDF,True,1.3,1.293709242700097,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.004839044076848542,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KHIGH,AE4NA10,Radau,True,1.3,1.3132342382835063,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.010180183295004808,-8.41000991480545e-06,0.010180183295004808,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KHIGH,AE4NA10,BDF,True,1.3,1.313234238274851,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.0101801832883468,-8.410400113456618e-06,0.0101801832883468,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KLOW,AE4NA05,Radau,True,1.3000000000000003,1.2951266930718859,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0037486976370110225,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KLOW,AE4NA05,BDF,True,1.3000000000000003,1.2951266930764722,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.003748697633483067,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KLOW,AE4NA10,Radau,True,1.3,1.3147334456304887,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.011333419715760407,-9.045779686633892e-06,0.011333419715760407,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PHIGH_KLOW,AE4NA10,BDF,True,1.3,1.3147334456195705,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.011333419707361791,-9.046178235050384e-06,0.011333419707361791,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KHIGH,AE4NA05,Radau,True,1.3,1.2944710474876469,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.004253040394117891,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KHIGH,AE4NA05,BDF,True,1.3,1.2944710474930565,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.004253040389956553,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KHIGH,AE4NA10,Radau,True,1.3,1.3139913710199624,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.010762593092278783,-7.917539211255153e-06,0.010762593092278783,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KHIGH,AE4NA10,BDF,True,1.3,1.3139913710097537,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.010762593084425953,-7.917888933950401e-06,0.010762593084425953,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KLOW,AE4NA05,Radau,True,1.3,1.295807294503692,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0032251580740830788,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KLOW,AE4NA05,BDF,True,1.3,1.2958072945082406,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.003225158070584211,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KLOW,AE4NA10,Radau,True,1.3,1.3153320100730046,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.011793853902311247,-8.592882819957737e-06,0.011793853902311247,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PLOW_KLOW,AE4NA10,BDF,True,1.3,1.3153320100615458,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.011793853893496742,-8.593279883228888e-06,0.011793853893496742,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PNOM_KMID,AE4NA05,Radau,True,1.3,1.2948647320783524,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.003950206093575104,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PNOM_KMID,AE4NA05,BDF,True,1.3,1.2948647320833009,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.003950206089768593,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PNOM_KMID,AE4NA10,Radau,True,1.2999999999999978,1.3143942012647443,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.011072462511343417,-8.337514359579856e-06,0.011072462511343417,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,6.0,PNOM_KMID,AE4NA10,BDF,True,1.2999999999999978,1.31439420125412,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.011072462503171066,-8.337860206375503e-06,0.011072462503171066,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KHIGH,AE4NA05,Radau,True,1.3,1.2974382462691205,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.001970579792984206,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KHIGH,AE4NA05,BDF,True,1.3,1.2974382462727867,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0019705797901641287,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KHIGH,AE4NA10,Radau,True,1.3,1.3219006725836102,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.016846671218161635,-4.5342385004421e-06,0.016846671218161635,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KHIGH,AE4NA10,BDF,True,1.3,1.3219006725693745,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.01684667120721106,-4.534429597469192e-06,0.01684667120721106,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KLOW,AE4NA05,Radau,True,1.3000000000000258,1.2987626910652785,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0009803567585462414,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KLOW,AE4NA05,BDF,True,1.3000000000000258,1.2987626910660184,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0009803567582093997,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KLOW,AE4NA10,Radau,True,1.3,1.3236528828470824,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.018194525266986394,-4.922308834864886e-06,0.018194525266986394,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PHIGH_KLOW_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PHIGH_KLOW,AE4NA10,BDF,True,1.3,1.3236528828296417,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.01819452525357046,-4.922546005481365e-06,0.01819452525357046,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PLOW_KHIGH,AE4NA05,Radau,True,1.3,1.2981544129321951,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0014196823598499053,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PLOW_KHIGH_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PLOW_KHIGH,AE4NA05,BDF,True,1.3,1.2981544129355418,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0014196823572756312,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PLOW_KHIGH,AE4NA10,Radau,True,1.3,1.3227649363136276,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.01751148947202119,-4.244925007279576e-06,0.01751148947202119,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PLOW_KHIGH_AE4NA10_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PLOW_KHIGH,AE4NA10,BDF,True,1.3,1.3227649362976892,DIAGNOSTIC_GATE_OPENS_BUT_CAPACITY_UNLICENSED,True,301,0.017511489459760998,-4.2444515759854085e-06,0.017511489459760998,True,False,False,"[""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PLOW_KLOW,AE4NA05,Radau,True,1.3,1.299363620472763,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0006081229473547944,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
AN_ABS_AE4_NHE_S7_PLOW_KLOW_AE4NA05_P2_H1:B00,REST_WT_FAIL,False,AN_ABS_AE4_NHE,7.0,PLOW_KLOW,AE4NA05,BDF,True,1.3,1.2993636204737944,REJECTED_EXACT_REST_ANTI_DEADLOCK,True,301,0.0,-0.0006081229472818528,0.0,False,False,False,"[""NO_PRE_VBETA_SWELLING_TO_OPEN_ONE_SIDED_GATE"", ""UNLICENSED_NO_WHOLE_CELL_CURRENT_MAP""]"
