root_id,panel_id,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,passes_numerical_gate,passes_wt_gate,regulatory_member_id,regulatory_family,regulatory_gain_label,ae4_fully_activated_multiplier,regulatory_timing_label,regulatory_timing_parameters_json,regulatory_kinetic_evidence_status,arm,solver_label,initial_condition,solver_method,success,message,positive_core,all_flow_nonnegative,max_dimensionless_conservation_ratio,numerical_gate_pass,sustainment_ratio_q600_q60,sustainment_gate_pass,capacity_multiplier_start,capacity_multiplier_endpoint,endpoint_na_mM,endpoint_k_mM,endpoint_cl_mM,endpoint_ph,endpoint_volume_pL,endpoint_flow_pL_s,cumulative_flow_600_pL,flow_minute_1_pL_s,flow_minute_2_pL_s,flow_minute_3_pL_s,flow_minute_4_pL_s,flow_minute_5_pL_s,flow_minute_6_pL_s,flow_minute_7_pL_s,flow_minute_8_pL_s,flow_minute_9_pL_s,flow_minute_10_pL_s
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R2_G125_P21_PROSE_TFAST,R2,G125_P21_PROSE,1.25,TFAST,"{""tau_activation_s"": 10.0, ""tau_camp_s"": 3.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_radau,native_source_rest_root,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00023092638912203253,True,0.9493599092116545,True,1.0,1.25,26.73474771036991,98.8120084477613,51.3723172839994,6.837758485274161,1.2939980643798847,0.001205967039828443,0.7438080594765932,0.0012702948882999223,0.0012632283465101842,0.0012537540090550164,0.0012440009258599866,0.0012350912358223805,0.0012273032866114532,0.0012206187409794234,0.00121492310301157,0.0012100816848385238,0.001205967039828443
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R2_G125_P21_PROSE_TFAST,R2,G125_P21_PROSE,1.25,TFAST,"{""tau_activation_s"": 10.0, ""tau_camp_s"": 3.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_bdf,native_source_rest_root,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00022559731860383178,True,0.9493598462334009,True,1.0,1.25,26.734747710456404,98.81200844757781,51.37231728396072,6.837758485264429,1.2939980643785365,0.0012059670398268413,0.7438080592391761,0.0012702949725665492,0.001263228348807352,0.0012537540089951312,0.0012440009258257306,0.0012350912358054106,0.0012273032866027074,0.001220618740974669,0.0012149231030087722,0.001210081684836742,0.0012059670398268413
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TFAST,R3,G125_P21_PROSE,1.25,TFAST,"{""forward_regulation_rate_s"": 0.1, ""reverse_regulation_rate_s"": 0.1, ""tau_pka_s"": 3.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_radau,native_source_rest_root,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00011723955140041652,True,0.9747524425992379,True,1.0,1.0,24.1961055085933,101.76809063290648,52.704706317583394,6.843952866672172,1.3142130875232099,0.0012429626130615462,0.7571183069545876,0.0012751572181210536,0.0012737882535497514,0.001269610261034085,0.0012645185741422566,0.0012596058274607137,0.001255208494598009,0.001251390643337841,0.0012481193857578816,0.0012453322111810302,0.0012429626130615462
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TFAST,R3,G125_P21_PROSE,1.25,TFAST,"{""forward_regulation_rate_s"": 0.1, ""reverse_regulation_rate_s"": 0.1, ""tau_pka_s"": 3.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_bdf,native_source_rest_root,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747522887957633,True,1.0,1.0,24.196105508358148,101.76809063301329,52.704706317788855,6.843952866651395,1.314213087524437,0.001242962613064988,0.7571182881064623,0.0012751574193281242,0.0012737882563920806,0.001269610260971682,0.0012645185741152589,0.0012596058274531809,0.0012552084945981895,0.0012513906433409023,0.0012481193857617396,0.001245332211184841,0.001242962613064988
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TFAST,R3,G125_P21_PROSE,1.25,TFAST,"{""forward_regulation_rate_s"": 0.1, ""reverse_regulation_rate_s"": 0.1, ""tau_pka_s"": 3.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_radau,native_source_rest_root,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00023447910280083303,True,0.9493599092116547,True,1.0,1.25,26.734747710369902,98.81200844776113,51.37231728399946,6.83775848527416,1.2939980643798832,0.0012059670398284457,0.7438080594765929,0.0012702948882999249,0.0012632283465101842,0.0012537540090550164,0.0012440009258599866,0.0012350912358223805,0.0012273032866114558,0.0012206187409794234,0.001214923103011567,0.001210081684838521,0.0012059670398284457
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R3_G125_P21_PROSE_TFAST,R3,G125_P21_PROSE,1.25,TFAST,"{""forward_regulation_rate_s"": 0.1, ""reverse_regulation_rate_s"": 0.1, ""tau_pka_s"": 3.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_bdf,native_source_rest_root,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00023270274596143278,True,0.949359846233412,True,1.0,1.25,26.734747710450925,98.8120084475828,51.37231728395969,6.837758485264414,1.2939980643785174,0.001205967039826858,0.7438080592391771,0.001270294972566552,0.0012632283488073438,0.0012537540089951284,0.001244000925825728,0.0012350912358054023,0.0012273032866027074,0.0012206187409746633,0.0012149231030087805,0.0012100816848367281,0.001205967039826858
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R1_G125_P21_PROSE_TREFERENCE,R1,G125_P21_PROSE,1.25,TREFERENCE,"{""tau_activation_s"": 30.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_radau,native_source_rest_root,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00011723955140041652,True,0.9747524415368602,True,1.0,1.0,24.196105508708953,101.76809063275937,52.70470631748794,6.843952866671508,1.3142130875217413,0.0012429626130594342,0.7571183077284164,0.0012751572195086741,0.0012737882535379331,0.0012696102610253862,0.0012645185741358368,0.0012596058274556038,0.0012552084945938098,0.0012513906433343409,0.0012481193857549367,0.001245332211178546,0.0012429626130594342
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R1_G125_P21_PROSE_TREFERENCE,R1,G125_P21_PROSE,1.25,TREFERENCE,"{""tau_activation_s"": 30.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_ONLY,production_bdf,native_source_rest_root,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00011546319456101627,True,0.9747522970419364,True,1.0,1.0,24.1961054972018,101.76809064736409,52.70470632696923,6.843952866734068,1.3142130876672895,0.0012429626132693273,0.7571182679593762,0.001275157408750227,0.0012737882571950217,0.001269610261664797,0.0012645185746855388,0.0012596058279284478,0.0012552084949971204,0.0012513906436771916,0.0012481193860460482,0.0012453322114256843,0.0012429626132693273
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R1_G125_P21_PROSE_TREFERENCE,R1,G125_P21_PROSE,1.25,TREFERENCE,"{""tau_activation_s"": 30.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_radau,native_source_rest_root,Radau,True,The solver successfully reached the end of the integration interval.,True,True,0.00022382096176443153,True,0.9487605927278724,True,1.0,1.2499999994847115,26.703772370195892,98.84995269433956,51.393320316539885,6.837909094430313,1.2943100299436325,0.0012064768177988433,0.7444284270512123,0.0012716346221020693,0.001264808966665898,0.0012552606612176804,0.0012453382817397803,0.0012362444209899155,0.001228286030705192,0.0012214527057388376,0.001215630238979054,0.001210681697751556,0.0012064768177988433
N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,4.0,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,R1_G125_P21_PROSE_TREFERENCE,R1,G125_P21_PROSE,1.25,TREFERENCE,"{""tau_activation_s"": 30.0}",UNMEASURED_PREDECLARED_SENSITIVITY_NOT_FIT,CCH_IPR,production_bdf,native_source_rest_root,BDF,True,The solver successfully reached the end of the integration interval.,True,True,0.00022382096176443153,True,0.9487604456184672,True,1.0,1.2499999994847117,26.70377237509672,98.84995268797809,51.39332031326797,6.837909094364701,1.2943100298915438,0.0012064768177169423,0.7444284162865977,0.001271634819188186,0.0012648089691178227,0.001255260660874455,0.0012453382814749836,0.001236244420783292,0.0012282860305385696,0.0012214527056016418,0.001215630238864557,0.0012106816976551805,0.0012064768177169423
