ae2_expression,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,max_dimensionless_conservation_ratio,maximum_flow_pL_s,mean_0_600_pL_s,message,minimum_flow_pL_s,numerical_gate_pass,paired_numerical_gate_pass,root_id,routing_family,secretion_ratio,secretion_reduction,solver_success,source,source_path,source_sha256,status,target_share,total_0_600_pL
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.004177991286269389,0.0016911286378788054,0.0014514670687707817,The solver successfully reached the end of the integration interval.,0.0011999442323310794,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003024981510953,-0.0003024981510952873,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.870880241262469
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006256328788367682,0.002421216632895876,0.0016377359623679323,The solver successfully reached the end of the integration interval.,0.0011999442323310794,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003475199397993,-0.0003475199397993123,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.9826415774207593
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006277645070440485,0.002746678029463731,0.0016921758883160216,The solver successfully reached the end of the integration interval.,0.0011999442323310794,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0003611327834339,-0.00036113278343385957,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.015305532989613
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006220801651579677,0.0014549473878363779,0.0014108339555077237,The solver successfully reached the end of the integration interval.,0.0011999563304937511,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.0002928923063368,-0.0002928923063367783,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8465003733046342
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006327383061943692,0.0017995433079931707,0.0015584014754771935,The solver successfully reached the end of the integration interval.,0.0011999563304937511,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.000338971716207,-0.00033897171620700384,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9350408852863161
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006163958232718869,0.001966079484409028,0.0016092987653117134,The solver successfully reached the end of the integration interval.,0.0011999563304937511,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,1.000355728795422,-0.0003557287954218946,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.965579259187028
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0012546122826018,-0.0012546122826018191,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.7389817599052764
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0014364724001827,-0.0014364724001827422,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.840526521046121
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0014888151845067,-0.00148881518450672,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8690879490720792
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.00041033842990145786,0.001302997853194149,0.0011923919385355608,The solver successfully reached the end of the integration interval.,0.0010042695492196996,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0007272427491078,-0.0007272427491078481,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.7154351631213365
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0019557688801796758,0.0017698814779206235,0.0013540032760756167,The solver successfully reached the end of the integration interval.,0.0010042695492196996,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0008821451526089,-0.0008821451526088708,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.81240196564537
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.00304822833641083,0.0020007068246778587,0.0014034113104411917,The solver successfully reached the end of the integration interval.,0.0010042695492196996,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0009302708817411,-0.0009302708817411354,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.842046786264715
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.00041033842990145786,0.0013550242706835054,0.001171148601590002,The solver successfully reached the end of the integration interval.,0.0010044583257534212,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.000747367378453,-0.0007473673784530455,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7026891609540012
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.0014779288903810084,0.0019064748755877826,0.0013160365740633045,The solver successfully reached the end of the integration interval.,0.0010044583257534212,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.00085398851623,-0.0008539885162299754,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.7896219444379827
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.0021103119252074976,0.0021695424196782167,0.001358414508216378,The solver successfully reached the end of the integration interval.,0.0010044583257534212,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,1.0008883301672669,-0.0008883301672668598,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8150487049298267
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003179501472343,-0.0003179501472343471,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8881707222751535
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.000392643527122,-0.000392643527121983,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,1.0232363935304503
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0004164642039373,-0.00041646420393726125,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,1.064872425560125
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006206590796864475,0.0015738696248398217,0.001437974342387483,The solver successfully reached the end of the integration interval.,0.001183721610211827,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0002600988507417,-0.0002600988507417412,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8627846054324898
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006302514066192089,0.0022092597048488263,0.0016416505487033398,The solver successfully reached the end of the integration interval.,0.001183721610211827,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003093579621098,-0.00030935796210984634,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.9849903292220039
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,0.006195932655828074,0.0025292676258729333,0.001706673512297978,The solver successfully reached the end of the integration interval.,0.001183721610211827,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003264125331341,-0.0003264125331341461,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,1.0240041073787869
0.0,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006178169087434071,0.0015853967001509457,0.0014245357998154686,The solver successfully reached the end of the integration interval.,0.0011837953834111293,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003002387932827,-0.00030023879328267,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.8547214798892812
0.0,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006270539643082884,0.002240690035422968,0.0016187647477163031,The solver successfully reached the end of the integration interval.,0.0011837953834111293,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.00035035868157,-0.0003503586815700732,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.9712588486297818
0.0,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,0.006334488489301293,0.00257044962386801,0.0016797911347569967,The solver successfully reached the end of the integration interval.,0.0011837953834111293,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,1.0003676178262595,-0.000367617826259492,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,1.007874680854198
0.0,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0013919277856358,-0.0013919277856357937,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.7203725996673856
0.0,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0015598183303152,-0.0015598183303151547,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8213661976421831
0.0,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,,,,,,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0016008012728679,-0.00160080127286788,,HASH_VALID_INHERITED_REUSE,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,01cd368c42eda486e95cf9ce74c6c84e5d7c303090305a30706874f6972a2b8a,COMPLETE,,0.8489069774313635
0.0,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0003019806626980426,0.0012816132496400957,0.001148758811788223,The solver successfully reached the end of the integration interval.,0.0009706536893190122,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0007553869869628,-0.0007553869869627583,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.6892552870729338
0.0,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0014850343177386094,0.001761153808453958,0.001301174610889019,The solver successfully reached the end of the integration interval.,0.0009706536893190122,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0009430199903242,-0.0009430199903242009,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.7807047665334115
0.0,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,0.0024158453015843406,0.0019856821084586586,0.0013490785491152247,The solver successfully reached the end of the integration interval.,0.0009706536893190122,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.0009972921524852,-0.0009972921524852296,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.1,0.8094471294691349
0.0,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,0.002205276437763443,0.0014019770257056282,0.001129719021196988,The solver successfully reached the end of the integration interval.,0.000971031404560524,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,1.000891488515976,-0.000891488515976091,True,NEW_POST_CHECKPOINT_SIMULATION,,,COMPLETE,0.3,0.6778314127181928
