AE4_multiplier,CO2_apical_multiplier,CO2_basolateral_multiplier,CaCC_multiplier,K_apical_multiplier,K_basolateral_multiplier,NHE1_multiplier,NKCC1_multiplier,ae4_cancellation_fraction,ae4_capacity_multiplier,ae4_productive_fraction,apical_k_fraction,apical_pump_fraction,candidate_id,complete_state_bytes_sha256,condition,exact_inherited_state_bytes_retained,fixed_wt_feasible,g_cl_apical_S,g_cl_apical_nS,g_k_total_S,g_k_total_nS,inherited_positive_loading_pool_fmol_s,largest_abs_log_fold,largest_fold_multiplier,max_abs_complete_rhs,max_abs_current_A,max_abs_omitted_rhs,max_abs_scaled_independent_rhs,max_conservation_tolerance_ratio,nak_capacity_fmol_s,other_positive_loader_common_multiplier,paracellular_Cl_multiplier,paracellular_HCO3_multiplier,paracellular_K_multiplier,paracellular_Na_multiplier,positive_loading_pool_change_fmol_s,pump_apical_multiplier,pump_basolateral_multiplier,realized_ae4_share,rms_log_fold,root_id,routing_family,state_coordinates_changed,status,sum_squared_log_fold,target_share,v_apical_mV,v_basolateral_mV,v_transepithelial_mV
7.378533896987566,0.9999999998605557,7.325041301452925,0.45316756069083947,2.4579265225381457,4.291154447111919,8.11785654046031,0.9123651275481797,0.9900156984517631,7.378533896987566,0.009984301548236962,0.12526033747632095,0.012193029874324387,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,d2fa3e2305d338f41694be5579273909549b437d8d7b6e3d3a4b2fd18ae079d1,share_0.10,True,True,1.422946140569236e-08,14.22946140569236,5.49431240707603e-08,54.943124070760305,0.2804618121704744,2.0940661464769055,8.117856540460307,8.881784197001252e-16,7.108583389127582e-26,3.3306690738754696e-16,2.7495367094232392e-12,1.2212453270876722e-05,0.7590743684092625,0.9123651275481797,0.872952107516575,2.720936289967304,1.2523479702371982,0.9614460347407283,1.6653345369377348e-16,0.6115741528112016,5.175939901238649,0.10000000000000053,1.1930475482840677,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,19.92707433453274,0.1,-46.47009135270322,-89.67912527016134,-43.209033917458115
22.135601690962698,0.9999999998605557,21.958351211369646,0.4330444685608087,2.9656300867421006,15.13433617183862,24.585385475829316,0.709617321426362,0.990015698451763,22.135601690962698,0.009984301548236986,0.04670064823406992,0.004075585019924001,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,d2fa3e2305d338f41694be5579273909549b437d8d7b6e3d3a4b2fd18ae079d1,share_0.30,True,True,1.3597596312809394e-08,13.597596312809394,1.7780832936747045e-07,177.80832936747046,0.2804618121704744,3.2021521800506973,24.585385475829312,2.6645352591003757e-15,2.7788098702953273e-25,1.4432899320127035e-15,2.7495367094232392e-12,2.7788098702953273e-05,2.143988228418075,0.709617321426362,0.861700514978607,3.305598582300877,1.3480950543042731,0.9566982414347511,7.216449660063518e-16,0.5773850190986314,14.73946049895021,0.3000000000000018,1.8488295764056324,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,47.85439123629123,0.3,-47.34587655468604,-91.17058135542888,-43.824704800742836
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9686028013801633,1.0,0.0313971986198367,0.4,0.056878,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,de7889e07bd384a3038b9cfa6a584a0315bad403bdd341bcfdb95a13e9ad4bae,inherited_baseline,True,True,3.14e-08,31.400000000000002,1.4e-08,14.0,0.23592672746760568,0.0,1.0,1.3938503129473645e-13,9.693522803355793e-27,1.3938503129473645e-13,9.642286968869485e-13,8.881784197001252e-05,0.08,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.018682466119821606,0.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,0.0,,-34.501865042602475,-66.66292026419362,-32.161055221591134
5.352612409873589,0.9999999999638786,6.015719986663283,0.7719148778240971,1.3548884360591456,0.3901179770825587,6.5317588552579915,0.9171343310674938,0.9686028013801632,5.352612409873589,0.03139719861983678,0.6983725573806925,0.016556504724694276,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,de7889e07bd384a3038b9cfa6a584a0315bad403bdd341bcfdb95a13e9ad4bae,share_0.10,True,True,2.423812716367665e-08,24.238127163676648,1.0864366249424708e-08,10.864366249424709,0.23592672746760568,1.8766762569830897,6.531758855257991,1.3183898417423734e-16,9.693522803355793e-27,1.3183898417423734e-16,9.204876444401933e-13,8.881784197001252e-05,0.21697279477495157,0.9171343310674938,0.8936444917271733,1.8340063623801104,0.9089063168867311,0.9129966303669875,8.326672684688674e-17,0.789477280719612,2.8281134846967038,0.10000000000000024,0.9313338463415587,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,12.143358266779067,0.1,-36.6137814898623,-73.05172778650963,-36.43794629664734
16.057837229620766,0.9999999999638786,18.351854021564623,0.5402977697926138,416.04621642725454,416.04621642740693,20.13708747574704,0.7133267019413839,0.9686028013801632,16.057837229620766,0.03139719861983681,0.39999999999991215,1.9743000147980258e-05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,de7889e07bd384a3038b9cfa6a584a0315bad403bdd341bcfdb95a13e9ad4bae,share_0.30,True,True,1.6965349971488076e-08,16.965349971488077,5.824647029982844e-06,5824.647029982844,0.23592672746760568,6.030796351271724,416.04621642741904,1.835337437583462e-14,1.929011037867803e-24,1.4953316362920077e-15,9.204876444401933e-13,0.00019978810272824887,0.553961494541164,0.7133267019413839,0.7929680962283897,416.0462164273501,416.04621642741904,0.8754450715135069,2.220446049250313e-16,0.0024035791230136356,7.341979055722579,0.3000000000000008,3.8875333534448075,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,211.58081803804163,0.3,-40.58311174763711,-82.12657997314763,-41.543468225510516
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900774081375072,1.0,0.00992259186249276,0.4,0.056878,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,6370cb03f077a1a361a0b1af42a495d93e4c37092113d12319bd5666482be0ff,inherited_baseline,True,True,3.14e-08,31.400000000000002,1.4e-08,14.0,0.27008314492750374,0.0,1.0,1.5942976105964846e-14,9.693522803355793e-27,1.5942976105964846e-14,1.2674323396355547e-11,2.47198095326695e-06,0.16,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.014125822944054173,0.0,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,0.0,,-35.29730852512663,-71.32074668811609,-36.02343816298945
7.079233570748663,1.0000000000028786,7.0728127146464566,0.5309658195313354,10.688098190823974,10.68809819082411,7.807338643284967,0.9128953987694589,0.9900774081375072,7.079233570748662,0.009922591862492778,0.39999999999999697,0.0011492085244781667,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,6370cb03f077a1a361a0b1af42a495d93e4c37092113d12319bd5666482be0ff,share_0.10,True,True,1.6672326733283933e-08,16.672326733283935,1.4963337467153678e-07,149.63337467153679,0.27008314492750374,2.369130803767935,10.688098190825357,1.9984014443252818e-15,1.1955344790805478e-25,1.0408340855860843e-16,1.2674323396355547e-11,1.672273430841642e-05,0.740911173767099,0.912895398769459,0.822667857394972,10.68809819082311,10.688098190825357,0.9442800420462459,5.551115123125783e-17,0.09356225570236673,4.904321182269664,0.10000000000000019,1.7509906074903043,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,42.923553505269716,0.1,-42.56114400350863,-87.19178759313404,-44.6306435896254
21.237700712245985,1.0000000000028786,21.216325753938158,0.17436572173051276,0.06773889921278124,3.77319427272781,23.661554373008748,0.7100297545984682,0.9900774081375072,21.237700712245985,0.00992259186249278,0.011826894938393404,0.0001838270730157884,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.30,6370cb03f077a1a361a0b1af42a495d93e4c37092113d12319bd5666482be0ff,share_0.30,True,True,5.4750836623381015e-09,5.475083662338101,3.207416972650517e-08,32.074169726505176,0.27008314492750374,3.163851552631084,23.66155437300875,1.2674323396355547e-15,2.261821987449685e-26,3.3306690738754696e-16,1.2674323396355547e-11,3.885780586188048e-06,2.0922402682798076,0.7100297545984682,0.8147181186527342,22.89089171680435,23.110324319608637,0.9419757093449347,2.220446049250313e-16,0.042262650383677006,13.862573306232145,0.3000000000000004,2.3526436592466613,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,77.48905062350927,0.3,-74.23360810644705,-119.3378609597478,-45.10425285330075
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9682101203346832,1.0,0.03178987966531676,0.2,0.056878,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,09ef2523a940d6d9342b500cf8f2f153438e7b64bac3b3e9166dc9d00639921d,inherited_baseline,True,True,3.14e-08,31.400000000000002,1.4000000000000001e-08,14.000000000000002,0.24132540689905485,0.0,1.0,8.277527968614251e-13,1.9387045606711586e-26,8.277527968614251e-13,1.023053169957322e-11,0.0001545430450278218,0.08,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.018205309021634093,0.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,0.0,,-35.108749747102394,-69.19925918673972,-34.09050943963732
5.4929031900071585,0.9999999997892158,6.165338877766822,0.6784006059611495,1.3865336027118427,0.6166347665221372,6.69788260842187,0.9166885992255094,0.9682101203346833,5.4929031900071585,0.031789879665316705,0.3598514022170061,0.017879816334824446,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.10,09ef2523a940d6d9342b500cf8f2f153438e7b64bac3b3e9166dc9d00639921d,share_0.10,True,True,2.1301779027180096e-08,21.301779027180096,1.0788603472641096e-08,10.788603472641096,0.24132540689905485,1.9017914478556102,6.69788260842187,1.023053169957322e-15,1.2924697071141057e-26,8.326672684688674e-17,1.023053169957322e-11,0.0001545430450278218,0.2180799386924726,0.9166885992255093,0.9135626354552824,1.6734207548804234,1.0106211603435136,0.9248328727960524,-2.7755575615628914e-17,0.8569282609557267,2.8387195591124663,0.09999999999999985,0.9148659340551161,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,11.71771548212356,0.1,-38.57547893687517,-76.25325885103202,-37.677779914156844
16.478709570021472,0.9999999997892158,18.795349006806635,0.42283628726340783,0.9521103844210598,3.8790685518362187,20.630040160822055,0.7129800216198404,0.9682101203346833,16.478709570021472,0.03178987966531667,0.05781443705760356,0.005096009076541957,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00__share_0.30,09ef2523a940d6d9342b500cf8f2f153438e7b64bac3b3e9166dc9d00639921d,share_0.30,True,True,1.3277059420071008e-08,13.277059420071007,4.611147685694462e-08,46.11147685694462,0.24132540689905485,3.026748273800706,20.63004016082206,1.023053169957322e-15,6.462348535570529e-27,4.440892098500626e-16,1.023053169957322e-11,0.0001545430450278218,0.5556616710532916,0.7129800216198404,0.8427898075419632,4.83973125917302,11.10832834166841,0.871797709575066,-2.498001805406602e-16,0.6223093549294203,7.327127536709427,0.2999999999999994,1.7079064389313465,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,40.83722165800415,0.3,-45.09075261366289,-86.25358948859734,-41.162836874934456
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990051451798146,1.0,0.009948548201854007,0.2,0.056878,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,357ea433688d2b8aa1a0498a3d44197a8bbaf9887d7515ebec320f5c0f67269c,inherited_baseline,True,True,3.14e-08,31.400000000000002,1.4000000000000001e-08,14.000000000000002,0.2736320715479369,0.0,1.0,3.1786118875887226e-13,2.261821987449685e-26,3.1786118875887226e-13,8.265957363029486e-12,3.929148673087468e-06,0.16,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.013925033207822955,0.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,0.0,,-35.6279587834524,-73.5185515766254,-37.890592793173
7.181311420056143,0.9999999999321383,7.172740768338455,0.48131876030394527,2.9471599008428147,5.359905602426425,7.913356694866081,0.9127095102391763,0.990051451798146,7.181311420056143,0.009948548201853962,0.12085070770357512,0.008040852736454069,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.10,357ea433688d2b8aa1a0498a3d44197a8bbaf9887d7515ebec320f5c0f67269c,share_0.10,True,True,1.5113409073543883e-08,15.113409073543883,6.828299046953585e-08,68.28299046953585,0.2736320715479369,2.0685520526825276,7.913356694866083,8.881784197001252e-16,1.260157964436253e-25,2.498001805406602e-16,8.265957363029486e-12,1.2601579644362531e-05,0.7460537545652846,0.9127095102391763,0.8714929338338074,3.21846492493923,1.2515384790485489,0.9158986775058705,-1.1102230246251565e-16,0.6591859301858914,4.904288934725216,0.09999999999999959,1.2166477723731155,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,20.7232452282865,0.1,-44.606319135988144,-88.66575194592636,-44.05943280993822
21.543934260168424,0.9999999999321383,21.51544921980142,0.30036966839591955,0.5318108837691415,6.742915565118661,23.976927678311995,0.7098851746304704,0.990051451798146,21.543934260168424,0.009948548201854016,0.019336135512050573,0.0026772840386593676,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00__share_0.30,357ea433688d2b8aa1a0498a3d44197a8bbaf9887d7515ebec320f5c0f67269c,share_0.30,True,True,9.431607587631875e-09,9.431607587631875,7.70097248038826e-08,77.0097248038826,0.2736320715479369,3.1770920212208025,23.976927678311995,8.265957363029486e-16,5.816113682013476e-26,1.6653345369377348e-16,8.265957363029486e-12,5.816113682013476e-06,2.1072087466430016,0.7098851746304704,0.8698352751722548,3.327951439318893,10.94249120351157,0.9195811093307087,5.551115123125783e-17,0.6199229429118815,13.92693065093574,0.3000000000000002,1.8690035068592903,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,48.90443752113254,0.3,-55.03421834389304,-99.18513293038123,-44.15091458648819
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9682554781360532,1.0,0.031744521863946835,0.3,0.075075,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00__inherited_baseline,cd22252bcff314fdabc4a2b00808a422c5100d1bcbd224117d42b165783bb3fa,inherited_baseline,True,True,3.14e-08,31.400000000000002,1.3999999999999998e-08,13.999999999999998,0.24129117111575887,0.0,1.0,1.8228994702607082e-13,4.8467614016778965e-26,1.8228994702607082e-13,3.701466216865512e-12,0.00014210854715202004,0.08,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.018212072945510235,0.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,0,FIXED_WT_EXACT_REBALANCE_FEASIBLE,0.0,,-35.06062347126671,-68.02722748180626,-32.966604010539555
