D_AE2,D_AE4_5pct,R_AE2,R_AE4_5pct,ae2_paired_numerical_gate_pass,ae2_total_0_600_pL,ae4_5pct_total_0_600_pL,ae4_cancellation_fraction,ae4_paired_numerical_gate_pass,ae4_productive_fraction,calcium_uM,candidate_id,capacities_refitted_after_freeze,condition,g_cl_apical_nS,g_k_total_nS,largest_abs_log_fold,largest_fold_multiplier,realized_ae4_share,root_id,routing_family,source,target_share,v_apical_mV,v_basolateral_mV,v_transepithelial_mV,wt_numerical_gate_pass,wt_total_0_600_pL
-0.0013209015690949233,-0.1509540065104833,1.001320901569095,1.1509540065104833,True,0.7456182115211941,0.8570402021297288,0.968395279529304,True,0.031604720470695916,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.018330017197384484,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-34.87423691292624,-66.58957015065717,-31.715333237730924,True,0.7446346224799579
-0.0014931326104588027,-0.19154460010856456,1.0014931326104588,1.1915446001085646,True,0.8484924158242725,1.0095092251638316,0.968395279529304,True,0.031604720470695916,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.018330017197384484,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-34.87423691292624,-66.58957015065717,-31.715333237730924,True,0.847227392975347
-0.0015352024151926713,-0.202402859067373,1.0015352024151927,1.202402859067373,True,0.8765735711200409,1.0523789533866972,0.968395279529304,True,0.031604720470695916,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.018330017197384484,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-34.87423691292624,-66.58957015065717,-31.715333237730924,True,0.8752299160390887
-0.000729333495425255,-0.19293750526327935,1.0007293334954253,1.1929375052632794,True,0.7148413444512773,0.8521395561876508,0.9683952795293042,True,0.03160472047069585,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,23.092946126128894,11.226906259210722,1.8953261692096863,6.654718614997071,0.09999999999999983,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-37.49004134330215,-73.73374479064742,-36.243703447345275,True,0.7143203666813921
-0.0009102947761625568,-0.3792583263010112,1.0009102947761626,1.3792583263010112,True,0.8089182904792473,1.114692588600252,0.9683952795293042,True,0.03160472047069585,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,23.092946126128894,11.226906259210722,1.8953261692096863,6.654718614997071,0.09999999999999983,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-37.49004134330215,-73.73374479064742,-36.243703447345275,True,0.8081826060747521
-0.0009626891076226496,-0.4383428089590169,1.0009626891076226,1.438342808959017,True,0.8382770011993647,1.2045700701049769,0.9683952795293042,True,0.03160472047069585,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.10,False,share_0.10,23.092946126128894,11.226906259210722,1.8953261692096863,6.654718614997071,0.09999999999999983,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.1,-37.49004134330215,-73.73374479064742,-36.243703447345275,True,0.8374707772041978
-0.0008598815382798719,-0.4421560568202285,1.0008598815382799,1.4421560568202285,True,0.7036905798995302,1.0139597466627324,0.9683952795293042,True,0.031604720470695805,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,16.234438186697513,377.6181234384161,3.2948260998985246,26.972723102747167,0.29999999999999927,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-41.667193295419956,-82.80020689267901,-41.13301359725906,True,0.7030860092203788
-0.0009471315846720785,-0.5339434289934577,1.000947131584672,1.5339434289934577,True,0.7866638323626592,1.2055559963183082,0.9683952795293042,True,0.031604720470695805,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,16.234438186697513,377.6181234384161,3.2948260998985246,26.972723102747167,0.29999999999999927,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-41.667193295419956,-82.80020689267901,-41.13301359725906,True,0.7859194632160388
-0.0009728951458096713,-0.5622978144697015,1.0009728951458097,1.5622978144697015,True,0.8094391682755752,1.2633559306907052,0.9683952795293042,True,0.031604720470695805,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.30,False,share_0.30,16.234438186697513,377.6181234384161,3.2948260998985246,26.972723102747167,0.29999999999999927,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,NEW_POST_CHECKPOINT_SIMULATION,0.3,-41.667193295419956,-82.80020689267901,-41.13301359725906,True,0.8086524342476484
-0.00034163904532369394,-0.09207377516382143,1.0003416390453237,1.0920737751638214,True,0.9066254272068055,0.9897637110199196,0.9900375659883516,True,0.00996243401164841,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.01370478692478734,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,HASH_VALID_INHERITED_REUSE,,-35.891172288448885,-71.23257578708805,-35.341403498639174,True,0.9063157943440641
-0.0004173674815157735,-0.16244272762025336,1.0004173674815158,1.1624427276202534,True,1.0405383467399014,1.2090616109782286,0.9900375659883516,True,0.00996243401164841,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.01370478692478734,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,HASH_VALID_INHERITED_REUSE,,-35.891172288448885,-71.23257578708805,-35.341403498639174,True,1.0401042410522996
-0.0004381142729947829,-0.1840010802406804,1.0004381142729948,1.1840010802406804,True,1.079478483099217,1.2775439798341002,0.9900375659883516,True,0.00996243401164841,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.0,0.0,1.0,0.01370478692478734,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,HASH_VALID_INHERITED_REUSE,,-35.891172288448885,-71.23257578708805,-35.341403498639174,True,1.0790057552771866
-0.0003024981510952873,-0.2804205369250843,1.0003024981510953,1.2804205369250843,True,0.870880241262469,1.1147557345661085,0.9900375659883516,True,0.009962434011648418,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,15.993428177425468,112.46778833772143,2.0836095251435474,8.033413452697078,0.10000000000000007,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.1,-44.03505886927069,-88.19393860341292,-44.158879734142225,True,0.8706168812655739
-0.0003475199397993123,-0.3981490442793385,1.0003475199397993,1.3981490442793385,True,0.9826415774207593,1.3734020977256542,0.9900375659883516,True,0.009962434011648418,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,15.993428177425468,112.46778833772143,2.0836095251435474,8.033413452697078,0.10000000000000007,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.1,-44.03505886927069,-88.19393860341292,-44.158879734142225,True,0.9823002085114325
-0.00036113278343385957,-0.4364471656592126,1.0003611327834339,1.4364471656592126,True,1.015305532989613,1.4579062573963266,0.9900375659883516,True,0.009962434011648418,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,False,share_0.10,15.993428177425468,112.46778833772143,2.0836095251435474,8.033413452697078,0.10000000000000007,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.1,-44.03505886927069,-88.19393860341292,-44.158879734142225,True,1.0149390052416345
-0.0002928923063367783,-0.146549383823813,1.0002928923063368,1.146549383823813,True,0.8465003733046342,0.9702702967140815,0.9900375659883516,True,0.009962434011648471,0.1,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,10.12471136926748,87.33273477150337,3.191884119068653,24.33423287027668,0.3000000000000014,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.3,-53.65596226368119,-97.47013829489738,-43.81417603121619,True,0.8462525124545182
-0.00033897171620700384,-0.33418447969174037,1.000338971716207,1.3341844796917404,True,0.9350408852863161,1.247094307328601,0.9900375659883516,True,0.009962434011648471,0.25,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,10.12471136926748,87.33273477150337,3.191884119068653,24.33423287027668,0.3000000000000014,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.3,-53.65596226368119,-97.47013829489738,-43.81417603121619,True,0.9347240402742045
-0.0003557287954218946,-0.40282672280052934,1.000355728795422,1.4028267228005293,True,0.965579259187028,1.3540587100956285,0.9900375659883516,True,0.009962434011648471,0.5,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,False,share_0.30,10.12471136926748,87.33273477150337,3.191884119068653,24.33423287027668,0.3000000000000014,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,NEW_POST_CHECKPOINT_SIMULATION,0.3,-53.65596226368119,-97.47013829489738,-43.81417603121619,True,0.9652358969840958
-0.0012546122826018191,-0.14052129973248229,1.0012546122826018,1.1405212997324823,True,0.7389817599052764,0.8417683443817963,0.9680194295617562,True,0.0319805704382438,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.000000000000002,0.0,1.0,0.01789953114568505,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-35.4450782444366,-69.09331965733882,-33.64824141290222,True,0.7380557860508516
-0.0014364724001827422,-0.1799146304033774,1.0014364724001827,1.1799146304033774,True,0.840526521046121,0.9903269620761913,0.9680194295617562,True,0.0319805704382438,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,False,inherited_baseline,31.400000000000002,14.000000000000002,0.0,1.0,0.01789953114568505,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,HASH_VALID_INHERITED_REUSE,,-35.4450782444366,-69.09331965733882,-33.64824141290222,True,0.8393208597961263
