G2,G4,min_state_ratio,Q_star,Na_i,K_i,Cl_i,HCO3_i,volume_star,Na_i_mM,K_i_mM,Cl_i_mM,HCO3_i_mM
0.0,0.7250000000000001,0.9370187416016957,0.9644194423768269,0.9968298174503628,1.0106089016807474,0.9370187416016957,1.0776245134252886,1.0055204935395237,24.92074543625907,121.27306820168968,46.85093708008479,13.039256612445993
0.0,0.75,0.9380538703400776,0.9648041010378497,0.9967915193315205,1.009623963736571,0.9380538703400776,1.0752484349298632,1.004929447084508,24.919787983288014,121.15487564838851,46.90269351700388,13.010506062651345
0.0,0.775,0.9390889990784594,0.9651887596988726,0.9967532212126783,1.0086390257923945,0.9390889990784594,1.0728723564344376,1.0043384006294924,24.918830530316956,121.03668309508734,46.954449953922975,12.981755512856694
0.0,0.8,0.9401241278168412,0.9655734183598954,0.996714923093836,1.0076540878482179,0.9401241278168412,1.070496277939012,1.0037473541744768,24.917873077345902,120.91849054178614,47.00620639084206,12.953004963062044
0.0,0.8250000000000001,0.941159256555223,0.9659580770209183,0.9966766249749938,1.0066691499040414,0.941159256555223,1.0681201994435863,1.0031563077194612,24.916915624374845,120.80029798848497,47.05796282776115,12.924254413267393
0.0,0.8500000000000001,0.9421943852936048,0.9663427356819411,0.9966383268561516,1.005684211959865,0.9421943852936048,1.0657441209481608,1.0025652612644456,24.91595817140379,120.6821054351838,47.10971926468024,12.895503863472745
0.0,0.875,0.9432295140319866,0.966727394342964,0.9966000287373094,1.0046992740156884,0.9432295140319866,1.0633680424527352,1.00197421480943,24.915000718432733,120.5639128818826,47.16147570159933,12.866753313678096
0.0,0.9,0.9442646427703685,0.9671120530039868,0.9965617306184671,1.003714336071512,0.9442646427703685,1.0609919639573095,1.0013831683544143,24.91404326546168,120.44572032858143,47.21323213851842,12.838002763883445
0.0,0.925,0.9452997715087503,0.9674967116650096,0.9965234324996248,1.0027293981273355,0.9452997715087503,1.058615885461884,1.0007921218993987,24.91308581249062,120.32752777528026,47.26498857543751,12.809252214088795
0.0,0.9500000000000001,0.9463349002471321,0.9678813703260325,0.9964851343807827,1.0017444601831589,0.9463349002471321,1.0562398069664585,1.000201075444383,24.912128359519567,120.20933522197906,47.316745012356606,12.780501664294148
0.0,0.9750000000000001,0.9473700289855139,0.9682660289870553,0.9964468362619404,1.0007595222389825,0.9473700289855139,1.0538637284710328,0.9996100289893675,24.91117090654851,120.09114266867789,47.3685014492757,12.751751114499497
0.0,1.0,0.9484051577238957,0.968650687648078,0.9964085381430982,0.999774584294806,0.9484051577238957,1.0514876499756072,0.9990189825343517,24.910213453577455,119.97295011537672,47.42025788619478,12.723000564704847
0.025,0.0,0.9082898792455257,0.9540480740159626,0.9980302494432102,1.0391777374544953,0.9082898792455257,1.1452435985432405,1.022685366171618,24.950756236080256,124.70132849453944,45.41449396227629,13.85744754237321
0.025,0.025,0.9093250079839076,0.9544327326769855,0.9979919513243679,1.0381927995103188,0.9093250079839076,1.142867520047815,1.0220943197166024,24.9497987831092,124.58313594123825,45.46625039919538,13.828696992578562
0.025,0.05,0.9103601367222894,0.9548173913380084,0.9979536532055256,1.0372078615661424,0.9103601367222894,1.1404914415523895,1.0215032732615867,24.94884133013814,124.4649433879371,45.51800683611447,13.799946442783913
0.025,0.07500000000000001,0.9113952654606712,0.9552020499990311,0.9979153550866835,1.0362229236219658,0.9113952654606712,1.1381153630569638,1.0209122268065711,24.947883877167087,124.3467508346359,45.56976327303356,13.771195892989262
0.025,0.1,0.912430394199053,0.955586708660054,0.9978770569678412,1.0352379856777894,0.912430394199053,1.1357392845615382,1.0203211803515555,24.946926424196032,124.22855828133473,45.62151970995265,13.74244534319461
0.025,0.125,0.9134655229374349,0.9559713673210769,0.997838758848999,1.034253047733613,0.9134655229374349,1.1333632060661127,1.0197301338965399,24.945968971224975,124.11036572803356,45.67327614687174,13.713694793399963
0.025,0.15000000000000002,0.9145006516758166,0.9563560259820997,0.9978004607301567,1.0332681097894365,0.9145006516758166,1.130987127570687,1.0191390874415243,24.945011518253917,123.99217317473239,45.72503258379083,13.684944243605313
0.025,0.17500000000000002,0.9155357804141985,0.9567406846431226,0.9977621626113145,1.0322831718452599,0.9155357804141985,1.1286110490752614,1.0185480409865086,24.944054065282863,123.87398062143119,45.77678902070993,13.656193693810662
0.025,0.2,0.9165709091525803,0.9571253433041453,0.9977238644924723,1.0312982339010834,0.9165709091525803,1.1262349705798358,1.017956994531493,24.94309661231181,123.75578806813002,45.82854545762902,13.627443144016013
0.025,0.225,0.9176060378909621,0.9575100019651682,0.99768556637363,1.030313295956907,0.9176060378909621,1.1238588920844104,1.0173659480764774,24.94213915934075,123.63759551482885,45.880301894548104,13.598692594221365
0.025,0.25,0.9186411666293439,0.957894660626191,0.9976472682547878,1.0293283580127304,0.9186411666293439,1.1214828135889847,1.0167749016214618,24.941181706369694,123.51940296152765,45.932058331467196,13.569942044426714
0.025,0.275,0.9196762953677258,0.9582793192872139,0.9976089701359455,1.028343420068554,0.9196762953677258,1.119106735093559,1.0161838551664462,24.94022425339864,123.40121040822648,45.98381476838629,13.541191494632065
0.025,0.30000000000000004,0.9207114241061075,0.9586639779482368,0.9975706720171034,1.0273584821243775,0.9207114241061075,1.1167306565981336,1.0155928087114305,24.939266800427585,123.2830178549253,46.035571205305374,13.512440944837417
0.025,0.325,0.9217465528444894,0.9590486366092595,0.9975323738982611,1.026373544180201,0.9217465528444894,1.114354578102708,1.015001762256415,24.938309347456528,123.16482530162413,46.087327642224466,13.483690395042766
0.025,0.35000000000000003,0.9227816815828711,0.9594332952702823,0.9974940757794188,1.0253886062360245,0.9227816815828711,1.1119784996072823,1.0144107158013993,24.93735189448547,123.04663274832293,46.13908407914356,13.454939845248116
0.025,0.375,0.923816810321253,0.9598179539313052,0.9974557776605766,1.024403668291848,0.923816810321253,1.1096024211118567,1.0138196693463835,24.936394441514416,122.92844019502176,46.19084051606265,13.426189295453465
0.025,0.4,0.9248519390596348,0.9602026125923281,0.9974174795417344,1.0234187303476716,0.9248519390596348,1.1072263426164313,1.013228622891368,24.935436988543362,122.8102476417206,46.24259695298174,13.397438745658818
0.025,0.42500000000000004,0.9258870677980167,0.960587271253351,0.9973791814228922,1.022433792403495,0.9258870677980167,1.1048502641210056,1.0126375764363524,24.934479535572304,122.6920550884194,46.294353389900834,13.368688195864168
0.025,0.45,0.9269221965363984,0.9609719299143737,0.9973408833040499,1.0214488544593185,0.9269221965363984,1.10247418562558,1.0120465299813368,24.933522082601247,122.57386253511822,46.34610982681992,13.339937646069517
