class_id,wt_rest_status,affinity_over_rt,forward_direction,wt_status,wt_cumulative_0_600_pL,wt_endpoint_pL_s,ae4_5pct_status,ae4_5pct_cumulative_0_600_pL,ae4_5pct_endpoint_pL_s,ae4_null_status,ae4_null_cumulative_0_600_pL,ae4_null_endpoint_pL_s,ae4_5pct_early_deficit_pct,ae4_5pct_late_deficit_pct,ae4_5pct_total_deficit_pct,ae4_5pct_nkcc1_compensation_pct,ae4_null_early_deficit_pct,ae4_null_late_deficit_pct,ae4_null_total_deficit_pct,ae4_null_nkcc1_compensation_pct,failure_reason
C0,PASS,-2.10666876439727,opposed,PASS,0.9925245440818355,0.0016021248621457846,PASS,0.9586042475091512,0.0015635565632603295,PASS,0.9542380457978503,0.0015568114167525072,1.2801221108742267,3.6806038835554555,3.417577608024125,20.81935078944259,1.3704554067835328,4.163529848999259,3.8574862971679225,23.163449507535283,
