ae2_reduction_percent,ae2_to_wt_total_ratio,ae4_5pct_endpoint_cell_volume_pL,ae4_5pct_endpoint_cl_mM,ae4_5pct_endpoint_k_mM,ae4_5pct_endpoint_lumen_volume_pL,ae4_5pct_endpoint_na_mM,ae4_5pct_endpoint_ph,ae4_5pct_mean_0_600_pL_s,ae4_5pct_reduction_fraction,ae4_5pct_reduction_percent,ae4_5pct_rest_cell_volume_pL,ae4_5pct_rest_cl_mM,ae4_5pct_rest_k_mM,ae4_5pct_rest_lumen_volume_pL,ae4_5pct_rest_na_mM,ae4_5pct_rest_ph,ae4_5pct_to_wt_total_ratio,ae4_5pct_total_0_600_pL,ae4_expression,ae4_minus_ae2_reduction_percentage_points,ae4_to_ae2_effect_magnitude_ratio,all_flow_nonnegative,calcium_uM,complete_matching_time_grid,max_abs_cell_charge_fmol,max_abs_lumen_charge_fmol,max_abs_residual__ae4_charge_fmol_s,max_abs_residual__apical_current_A,max_abs_residual__basolateral_current_A,max_abs_residual__buffer_site_accounting_fmol_s,max_abs_residual__carbon_accounting_fmol_s,max_abs_residual__cell_bulk_charge_rate_fmol_s,max_abs_residual__cell_speciation_alkalinity_mM,max_abs_residual__homeostasis_charge_fmol_s,max_abs_residual__lumen_bulk_charge_rate_minus_outflow_fmol_s,max_abs_residual__lumen_speciation_alkalinity_mM,max_abs_residual__water_volume_accounting_pL_s,max_dimensionless_conservation_ratio,message,numerical_gate_pass,positive_core,root_id,routing_family,solver_label,solver_success,status,time_sample_count,trajectory_path,wt_total_0_600_pL
-0.14931326104588027,1.0014931326104588,1.4305189117824901,54.39648370547068,111.82714252744366,0.10808465137802463,17.86096211873022,7.135364252446923,0.0016825153752730525,-0.19154460010856456,-19.154460010856454,1.529423191934363,59.646508645460585,119.28007775814548,0.10543429797971461,11.75757047393432,7.141960983204682,1.1915446001085646,1.0095092251638316,0.05,-19.005146749810574,128.28371623985066,True,0.25,True,4.405364961712621e-13,4.64628335805628e-14,1.734723475976807e-18,2.2295102447718324e-25,1.1632227364026952e-25,0.0,1.734723475976807e-18,2.497134443668614e-15,1.4210854715202004e-14,6.765421556309548e-17,2.2664162213636985e-15,2.1316282072803006e-14,2.168404344971009e-19,2.4971344436686138e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.847227392975347
-0.04173674815157735,1.0004173674815158,1.6225810159955214,62.02030277549451,126.40746466196525,0.10991468642886201,10.459410739850039,7.345236024704725,0.002015102684963714,-0.16244272762025336,-16.244272762025336,1.7084505563219299,65.50814090378012,129.32854370966916,0.10604478672019406,8.185516160959963,7.343280413500073,1.1624427276202534,1.2090616109782286,0.05,-16.202536013873758,389.20791584026216,True,0.25,True,6.394884621840902e-13,4.163336342344337e-14,1.734723475976807e-18,1.8740810753154533e-25,1.1632227364026952e-25,0.0,1.734723475976807e-18,2.009677146919131e-15,1.3358203432289883e-12,6.852157730108388e-17,1.871766630578975e-15,2.930988785010413e-14,4.336808689942018e-19,0.0013358203432289883,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,1.0401042410522996
-0.14364724001827422,1.0014364724001827,1.4391598078023475,54.38342216790393,111.14904245587526,0.10797359040466346,17.955600530053268,7.1297963426314706,0.001650544936793652,-0.1799146304033774,-17.99146304033774,1.5197835873965793,58.60573463585122,118.25516590242381,0.10541132032567631,11.997560488438557,7.137383878142642,1.1799146304033774,0.9903269620761913,0.05,-17.847815800319466,125.24753721720612,True,0.25,True,2.8421709430404007e-13,1.176836406102666e-14,1.734723475976807e-18,1.2924697071141057e-25,1.2924697071141057e-25,0.0,1.734723475976807e-18,1.9090631853124762e-15,1.4210854715202004e-14,6.591949208711867e-17,1.3504822260479443e-15,2.531308496145357e-14,2.168404344971009e-19,2.531308496145357e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.8393208597961263
-0.0392643527121983,1.000392643527122,1.6289502987125895,62.32179653397695,126.20846151710991,0.10965034857556609,10.425456942411166,7.338529076200143,0.0019526418870106236,-0.1454294969719807,-14.542949697198072,1.6879431288883548,64.55772624520677,128.8291140437813,0.10597761985373692,8.265984548495894,7.33900604857434,1.1454294969719807,1.1715851322063742,0.05,-14.503685344485874,370.38557094766514,True,0.25,True,1.2789769243681803e-13,1.3183898417423734e-14,2.6020852139652106e-18,1.0985992510469899e-25,1.8740810753154533e-25,0.0,1.734723475976807e-18,2.3444787777826548e-15,1.4601653219870059e-12,6.938893903907228e-17,1.1223660889569942e-15,3.419486915845482e-14,2.168404344971009e-19,0.0014601653219870059,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,1.0228347840731686
-0.15598183303151547,1.0015598183303152,1.4314876719745693,54.87928566654971,112.58153377563785,0.10788782127737379,17.584845134482723,7.136425707501388,0.0016438837417949725,-0.20271414127922305,-20.271414127922306,1.5292074320498106,60.02915505230174,119.78588394653484,0.10530866040917113,11.683710203193241,7.143002941126565,1.202714141279223,0.9863302450769835,0.05,-20.11543229489079,129.96009685196194,True,0.25,True,4.121147867408581e-13,4.8128168117500536e-14,1.734723475976807e-18,2.3264454728053903e-25,1.1632227364026952e-25,0.0,1.734723475976807e-18,2.622034533938944e-15,1.0658141036401503e-14,6.678685382510707e-17,2.3852447794681098e-15,2.398081733190338e-14,2.168404344971009e-19,2.622034533938944e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.8200870108901432
-0.046156864678570386,1.0004615686467857,1.621193574122906,62.53079248091997,127.09569880698977,0.10964696744596363,10.379621906517503,7.345933246010337,0.0019630775405441777,-0.19514795304895527,-19.51479530489553,1.7049374613814168,65.90140767738043,129.92350628627014,0.1059032671982871,8.155022626082074,7.344189929050091,1.1951479530489553,1.1778465243265066,0.05,-19.468638440216957,422.7929137040328,True,0.25,True,6.394884621840902e-13,4.324318680914985e-14,2.6020852139652106e-18,2.0679515313825692e-25,1.0985992510469899e-25,0.0,1.734723475976807e-18,1.9264104200722443e-15,1.3145040611561853e-12,6.765421556309548e-17,2.1267709815475655e-15,3.375077994860476e-14,2.168404344971009e-19,0.0013145040611561853,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.9855236092917946
-0.15020287739817562,1.0015020287739818,1.4404663931588981,54.84025295134681,111.83998040457107,0.10778585980223819,17.695810702119367,7.13069032491483,0.00161351832112315,-0.19063912132439764,-19.063912132439764,1.5195131192952662,58.94594606993674,118.70891227454244,0.10529459478097673,11.931004521852689,7.138298747142688,1.1906391213243976,0.96811099267389,0.05,-18.91370925504159,126.92108475327595,True,0.25,True,9.947598300641403e-14,1.6153745008296028e-14,1.734723475976807e-18,1.4217166778255163e-25,1.4217166778255163e-25,0.0,1.734723475976807e-18,2.143250854569345e-15,1.7763568394002505e-14,6.505213034913027e-17,1.536964999715451e-15,2.842170943040401e-14,2.168404344971009e-19,2.8421709430404004e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.8131019511579796
-0.04355420057837733,1.0004355420057838,1.62791449916429,62.79294727164334,126.82635840568626,0.10940225889878652,10.353769218596712,7.339055851252581,0.0019040073337338315,-0.17646658431019158,-17.64665843101916,1.6845141025778756,64.90437498519839,129.36621068051718,0.10584729938117085,8.239756308527165,7.339780880620649,1.1764665843101916,1.1424044002402989,0.05,-17.60310423044078,405.16547650239545,True,0.25,True,1.4210854715202004e-13,1.482147737874584e-14,2.6020852139652106e-18,1.0985992510469899e-25,1.8740810753154533e-25,0.0,1.734723475976807e-18,2.540502530568034e-15,1.4317436125566019e-12,6.765421556309548e-17,1.1397133237167623e-15,3.952393967665557e-14,4.336808689942018e-19,0.0014317436125566019,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.9710470450039473
-0.15041812160800916,1.00150418121608,1.4351070485660413,54.53028840515319,111.67615488930592,0.10795044111792282,17.83952254875241,7.132282112700557,0.0016515125946772948,-0.19237653531919463,-19.237653531919463,1.522681542105224,59.137554398696125,118.85247887852175,0.10538879377611349,11.879673351596214,7.139510123453439,1.1923765353191946,0.9909075568063769,0.05,-19.087235410311454,127.89452046245428,True,0.25,True,4.689582056016661e-13,5.945244296867713e-14,1.734723475976807e-18,2.261821987449685e-25,1.2278462217584005e-25,0.0,1.734723475976807e-18,2.6558616417204917e-15,1.4210854715202004e-14,6.765421556309548e-17,2.3418766925686896e-15,2.4424906541753444e-14,2.168404344971009e-19,2.6558616417204917e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1_B00_ca0.25_AE4_5pct_production_radau.json,0.8310357738976427
-0.04295547855066584,1.0004295547855067,1.6229783053379834,62.284505768598464,126.51678282819267,0.10969533875837388,10.427053283964655,7.341305377302586,0.001967028387059066,-0.17166380064212428,-17.166380064212426,1.6927027177455043,65.02379248246933,129.2448594606509,0.10597678188954766,8.228219194391365,7.340847619465612,1.1716638006421243,1.1802170322354395,0.05,-17.12342458566176,399.63191293433596,True,0.25,True,4.405364961712621e-13,5.1736392947532295e-14,1.734723475976807e-18,1.809457589959748e-25,1.2278462217584005e-25,0.0,1.734723475976807e-18,1.9090631853124762e-15,1.4743761767022079e-12,6.418476861114186e-17,1.9099305470504646e-15,3.3306690738754696e-14,2.168404344971009e-19,0.0014743761767022079,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,1.0073000732707007
-0.15352024151926713,1.0015352024151927,1.4048290700549217,52.79141695874916,110.51184038580254,0.10832605241336413,18.807557435939444,7.136276857165339,0.001753964922311162,-0.202402859067373,-20.2402859067373,1.529423191934363,59.646508645460585,119.28007775814548,0.10543429797971461,11.75757047393432,7.141960983204682,1.202402859067373,1.0523789533866972,0.05,-20.08676566521803,131.84115466752374,True,0.5,True,2.7000623958883807e-13,1.5987211554602254e-14,1.734723475976807e-18,2.1325750167382745e-25,2.3910689581610956e-25,0.0,1.734723475976807e-18,3.1589314497537657e-15,1.4210854715202004e-14,6.591949208711867e-17,2.258609965721803e-15,3.1530333899354446e-14,2.168404344971009e-19,3.158931449753766e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00_ca0.50_AE4_5pct_production_radau.json,0.8752299160390887
-0.04381142729947829,1.0004381142729948,1.5858221647932687,60.17504326245138,125.83187957335021,0.11039182889919569,10.74229487842513,7.348605108818567,0.002129239966390167,-0.1840010802406804,-18.40010802406804,1.7084505563219299,65.50814090378012,129.32854370966916,0.10604478672019406,8.185516160959963,7.343280413500073,1.1840010802406804,1.2775439798341002,0.05,-18.356296596768562,419.98421777706267,True,0.5,True,1.7053025658242404e-13,1.787459069646502e-14,2.6020852139652106e-18,2.455692443516801e-25,2.3264454728053903e-25,0.0,1.734723475976807e-18,3.1710745140856034e-15,2.099653784171096e-12,6.765421556309548e-17,2.4615726124110893e-15,3.597122599785507e-14,1.0842021724855044e-18,0.002099653784171096,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00_ca0.50_AE4_5pct_production_radau.json,1.0790057552771866
-0.148881518450672,1.0014888151845067,1.4145102858788041,52.85176255758022,109.8765946066556,0.10823165522396487,18.866709738029,7.130689395503834,0.00172399159508228,-0.19197945509917935,-19.197945509917936,1.5197835873965793,58.60573463585122,118.25516590242381,0.10541132032567631,11.997560488438557,7.137383878142642,1.1919794550991794,1.034394957049368,0.05,-19.049063991467264,128.94780836265232,True,0.5,True,1.5631940186722204e-13,5.284661597215745e-14,1.734723475976807e-18,2.3910689581610956e-25,2.7788098702953273e-25,0.0,1.734723475976807e-18,3.3020461365218523e-15,1.4210854715202004e-14,6.852157730108388e-17,2.5422372540440108e-15,3.3306690738754696e-14,2.168404344971009e-19,3.3306690738754696e-05,The solver successfully reached the end of the integration interval.,True,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,production_radau,True,COMPLETE,602,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_ca0.50_AE4_5pct_production_radau.json,0.8677959612678899
