quantity,value,unit,window_start_s,window_end_s
positive_nkcc1_cl_loading,186.33606623474302,fmol,60,600
positive_ae4_cl_loading,4.3821207465792,fmol,60,600
positive_ae2_cl_loading,0.47380447068098375,fmol,60,600
signed_ae2_cl_flux,0.4737099343802217,fmol,60,600
nkcc1_cycles,93.16803311737151,fmol,60,600
ae4_signed_cl_flux,4.3821207465792,fmol,60,600
ae4_na_cell_source,4.3821207465792,fmol,60,600
ae4_k_cell_source,-4.3821207465792,fmol,60,600
ae4_tic_cell_source,-4.3821207465792,fmol,60,600
ae4_ta_cell_source,-4.3821207465792,fmol,60,600
ae4_hco3_cell_source,-4.3821207465792,fmol,60,600
ae4_co3_cell_source,0.0,fmol,60,600
nbc_cycles,6.694965596704293,fmol,60,600
nbc_bicarbonate_equivalent_influx,13.389931193408586,fmol,60,600
nbc_current_charge,6.459659791299876e-10,C,60,600
nhe1_flux,1.8214593932528822,fmol,60,600
pump_cycles,33.98811966337064,fmol,60,600
cacc_cl_export,196.68312392165686,fmol,60,600
paracellular_cl_return,73.40357548546613,fmol,60,600
water_outflow,0.8371436876541012,pL,60,600
