quantity,value,unit,window_start_s,window_end_s
positive_nkcc1_cl_loading,99.2061579459485,fmol,60,600
positive_ae4_cl_loading,54.36880541539728,fmol,60,600
positive_ae2_cl_loading,0.0,fmol,60,600
signed_ae2_cl_flux,-0.08608963991772911,fmol,60,600
nkcc1_cycles,49.60307897297425,fmol,60,600
ae4_signed_cl_flux,54.36880541539728,fmol,60,600
ae4_na_cell_source,54.36880541539728,fmol,60,600
ae4_k_cell_source,-54.36880541539728,fmol,60,600
ae4_tic_cell_source,-54.36880541539728,fmol,60,600
ae4_ta_cell_source,-54.36880541539728,fmol,60,600
ae4_hco3_cell_source,-54.36880541539728,fmol,60,600
ae4_co3_cell_source,0.0,fmol,60,600
nbc_cycles,25.0292651713955,fmol,60,600
nbc_bicarbonate_equivalent_influx,50.058530342791,fmol,60,600
nbc_current_charge,2.4149569627816436e-09,C,60,600
nhe1_flux,2.918269791201226,fmol,60,600
pump_cycles,37.652202691280465,fmol,60,600
cacc_cl_export,178.65267238442812,fmol,60,600
paracellular_cl_return,68.67303465758081,fmol,60,600
water_outflow,0.7501961309695452,pL,60,600
