time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s,cumulative_outflow_0_t_pL
0.0,0.00108006670771508,11.347696600270794,117.2274765939841,60.89846289085006,5.703201688926944,4.93989724255584,6.912172389018031,1.4593668450012771,301.4159854344396,-0.03130406906130068,-0.06700374826721728,-0.0356996792059166,0.0,0.0,0.0,1.0,0.007868774787300307,0.2572641895489299,0.004929948924187272,-0.0019911230610744064,0.2602030154120412,0.10258314901877529,0.12863209477446494,1.0,4933439.357585809,0.0,0.04385697354585908,-0.004929948924187272,0.0,0.004929948924187272,-0.009859897848374544,-0.009859897848374544,0.00202250826037678,-0.009859897848374544,0.0,0.0,0.0,2.7755575615628914e-17,0.0
1e-06,0.00108006670771508,11.347696600270794,117.2274765939841,60.89846289085006,5.703201688926944,4.93989724255584,6.912172389018031,1.4593668450012771,301.4159854344396,-0.02724535063834021,-0.08039072180418966,-0.05314537116584945,1.0,0.10089782629373797,9.735160280137377e-12,2.3,0.018098182010790706,0.45021233171062724,0.004929948924187272,-0.0019911230610744064,0.614454560254636,0.14778611297353325,0.22510616585531362,1.75,4933439.357585809,0.20179565258747595,0.04385697354585908,-0.004929948924187272,0.0,0.004929948924187272,-0.009859897848374544,-0.009859897848374544,0.00202250826037678,-0.009859897848374544,0.0,0.0,0.0,5.551115123125783e-17,1.08006670771508e-09
1.0,0.0013929961163976546,11.484951109613275,117.11697178919495,60.790844869371696,5.838054033651556,5.059633708951231,6.914067262040174,1.4595456017908284,301.8429545097311,-0.027146125108701166,-0.08035571233672335,-0.05320958722802219,1.0,0.10006420322158265,9.654727881157576e-12,2.3,0.017828753231130545,0.44151722751606265,0.007706067789852389,-0.001936748074408518,0.5805733698196005,0.14812832217092298,0.22075861375803132,1.75,4970789.174786452,0.2001284064431653,0.04449887078003975,-0.007706067789852389,0.0,0.007706067789852389,-0.015412135579704778,-0.015412135579704778,0.0020805891978950223,-0.015412135579704778,0.0,0.0,0.0,2.7755575615628914e-17,0.001236531255591663
5.0,0.002022623641703181,11.95826082780548,116.6907967556918,60.42412405009964,6.320012592411152,5.48913754262769,6.921169338287299,1.4618573627862235,301.72629088172584,-0.02689656454746964,-0.08022706500890359,-0.05333050046143395,1.0,0.09690765943125991,9.350167705196963e-12,2.3,0.01687055543787534,0.4134497758259348,0.01769220411952631,-0.0017476756876765448,0.5029564424513253,0.14864832638042583,0.2067248879129674,1.75,5094779.041487368,0.19381531886251982,0.046616535576636135,-0.01769220411952631,0.0,0.01769220411952631,-0.03538440823905262,-0.03538440823905262,0.0022944228093589748,-0.03538440823905262,0.0,0.0,0.0,2.7755575615628914e-17,0.008346558940693225
10.0,0.002106101169455127,12.426085245674537,116.29004562356965,60.094247413179026,6.819225045535571,5.936686521279761,6.92905574221858,1.4652051351908701,301.6558694285982,-0.02681673379830483,-0.0801156995699994,-0.05329896577169456,1.0,0.09333394012118543,9.00535621066077e-12,2.3,0.01588535196452524,0.386614424547644,0.028142855358367094,-0.0015610261157800057,0.4565970177102751,0.14874063186737332,0.193307212273822,1.75,5218463.74906179,0.18666788024237085,0.04856663267293698,-0.028142855358367094,0.0,0.028142855358367094,-0.05628571071673419,-0.05628571071673419,0.002526968681381895,-0.05628571071673419,0.0,0.0,0.0,2.7755575615628914e-17,0.018815969696373867
15.0,0.0020093360945785954,12.790618396857548,115.98973159344061,59.843432240293694,7.225532868883595,6.303251014322895,6.935986563652003,1.4683197314244334,301.6193489288529,-0.026824153071459186,-0.08003488535950579,-0.0532107322880466,1.0,0.09021066426866549,8.704005902728006e-12,2.3,0.015080244750900536,0.36683153980860067,0.036743555953773585,-0.001414992035937135,0.4329347711634559,0.14862949110062085,0.18341576990430034,1.75,5313052.08579963,0.18042132853733098,0.04999023965693856,-0.036743555953773585,0.0,0.036743555953773585,-0.07348711190754717,-0.07348711190754717,0.0027261589000591403,-0.07348711190754717,0.0,0.0,0.0,2.7755575615628914e-17,0.0291239349392242
20.0,0.0019077752540953786,13.077218011244817,115.76070446546457,59.64149964791532,7.556728412449681,6.603906715643883,6.942111641485249,1.4709749933388272,301.5989332268257,-0.026863610521495628,-0.0799734266839663,-0.05310981616247067,1.0,0.08753036990961757,8.445396811315908e-12,2.3,0.014411923115415313,0.3522228094119867,0.04383601416887761,-0.001299264135334441,0.4199843132805296,0.14844847085503118,0.17611140470599335,1.75,5384850.307703122,0.17506073981923514,0.05105224418040726,-0.04383601416887761,0.0,0.04383601416887761,-0.08767202833775523,-0.08767202833775523,0.0028967603772153475,-0.08767202833775523,0.0,0.0,0.0,2.7755575615628914e-17,0.038907319804185284
25.0,0.0018348426457570094,13.30402792861445,115.58414608545668,59.47304061132281,7.8267726251147165,6.85060915967667,6.9475625527899565,1.4731387937279197,301.5870403961829,-0.026914071761793817,-0.07992537622400948,-0.053011304462215664,1.0,0.0852592852512608,8.226270453781716e-12,2.3,0.013849006294154292,0.3414229036594889,0.04969329058735453,-0.001206708097811252,0.4126515420415363,0.14824829650460336,0.17071145182974445,1.75,5439033.106179532,0.1705185705025216,0.051857970566136294,-0.04969329058735453,0.0,0.04969329058735453,-0.09938658117470905,-0.09938658117470905,0.003042928471068251,-0.09938658117470905,0.0,0.0,0.0,2.7755575615628914e-17,0.04825184300719259
30.0,0.0017884897104445353,13.484435231108197,115.44712117224596,59.32924322158223,8.046821849786749,7.052997050624543,6.952450602809016,1.4748481891022778,301.5798907701001,-0.026966363268968098,-0.07988718119440186,-0.05292081792543376,1.0,0.0833525297076143,8.042296511881331e-12,2.3,0.013368360295404565,0.3334486788760482,0.05453535275127282,-0.001132183124056711,0.4084048052255034,0.14805130560842428,0.1667243394380241,1.75,5479658.414093719,0.1667050594152286,0.052477489908767806,-0.05453535275127282,0.0,0.05453535275127282,-0.10907070550254563,-0.10907070550254563,0.003168285465657775,-0.10907070550254563,0.0,0.0,0.0,4.163336342344337e-17,0.05730113918568292
35.0,0.001760619392224086,13.628520391268186,115.34038728061242,59.204650972141046,8.225885650990167,7.218910739396329,6.956868205559111,1.4761634952204299,301.57545899489014,-0.027016405218149294,-0.07985656591174206,-0.052840160693592764,1.0,0.08176265260193927,7.888896691310293e-12,2.3,0.012952690615191496,0.3275846947685636,0.05854040444078326,-0.0010718790396994037,0.4058926829521433,0.1478675799197451,0.1637923473842818,1.75,5509875.223850618,0.16352530520387853,0.05295897103448,-0.05854040444078326,0.0,0.05854040444078326,-0.11708080888156652,-0.11708080888156652,0.0032759697089363013,-0.11708080888156652,0.0,0.0,0.0,2.7755575615628914e-17,0.0661680676126062
