time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s,cumulative_outflow_0_t_pL
0.0,0.00108006670771508,11.347696600270794,117.2274765939841,60.89846289085006,5.703201688926944,4.93989724255584,6.912172389018031,1.4593668450012771,301.4159854344396,-0.03130406906130068,-0.06700374826721728,-0.0356996792059166,0.0,0.0,0.0,1.0,0.007868774787300307,0.2572641895489299,0.0002464974462093636,-0.0019911230610744064,0.2602030154120412,0.10258314901877529,0.12863209477446494,1.0,4933439.357585809,0.0,0.04385697354585908,-0.0002464974462093636,0.0,0.0002464974462093636,-0.0004929948924187272,-0.0004929948924187272,0.00202250826037678,-0.0004929948924187272,0.0,0.0,0.0,2.7755575615628914e-17,0.0
1e-06,0.00108006670771508,11.347696600270794,117.2274765939841,60.89846289085006,5.703201688926944,4.93989724255584,6.912172389018031,1.4593668450012771,301.4159854344396,-0.02724535063834021,-0.08039072180418966,-0.05314537116584945,1.0,0.10089782629373797,9.735160280137377e-12,2.3,0.018098182010790706,0.45021233171062724,0.0002464974462093636,-0.0019911230610744064,0.614454560254636,0.14778611297353325,0.22510616585531362,1.75,4933439.357585809,0.20179565258747595,0.04385697354585908,-0.0002464974462093636,0.0,0.0002464974462093636,-0.0004929948924187272,-0.0004929948924187272,0.00202250826037678,-0.0004929948924187272,0.0,0.0,0.0,2.7755575615628914e-17,1.08006670771508e-09
1.0,0.0013929166110091735,11.488735689867452,117.11415865185297,60.78524070576628,5.846113511540151,5.0667459630519325,6.914149603463276,1.4595806821548492,301.843682468771,-0.02714818897827579,-0.08035487303216834,-0.053206684053892554,1.0,0.10001881287363616,9.650348378360917e-12,2.3,0.017818374005938133,0.44137804968569105,0.000393167659977154,-0.0019335664091742356,0.5805009131497431,0.14812095090229815,0.22068902484284553,1.75,4971391.009440642,0.20003762574727232,0.04451635787826817,-0.000393167659977154,0.0,0.000393167659977154,-0.000786335319954308,-0.000786335319954308,0.002083908919898379,-0.000786335319954308,0.0,0.0,0.0,5.551115123125783e-17,0.001236491502937175
5.0,0.002021576171766673,11.990853260630823,116.66427928442366,60.3724366332739,6.391722212519189,5.552638020133565,6.921898801499642,1.4621917235419937,301.72739704709784,-0.026915598620461223,-0.08021840117368771,-0.05330280255322649,1.0,0.09646417954647833,9.307378401225274e-12,2.3,0.01678315296256068,0.4125661939350482,0.0009532800892911968,-0.0017204974466502822,0.5023669771044516,0.14857627777163496,0.2062830969675241,1.75,5098769.736699128,0.19292835909295666,0.04675683862744224,-0.0009532800892911968,0.0,0.0009532800892911968,-0.0019065601785823935,-0.0019065601785823935,0.0023248672728485888,-0.0019065601785823935,0.0,0.0,0.0,2.7755575615628914e-17,0.008344694963551984
10.0,0.0021019048743273205,12.51891665819231,116.21371014836943,59.941246498983155,7.028709875115861,6.122891723691869,6.931173041574495,1.4661798839173654,301.65668007539824,-0.026873809209775994,-0.08008794358952434,-0.05321413437974835,1.0,0.09191768980503597,8.868708828542034e-12,2.3,0.015645063755904187,0.38474432295345673,0.001602470040048118,-0.0014852028309957094,0.4549950034487524,0.14851843782050522,0.19237216147672836,1.75,5227278.68599108,0.18383537961007193,0.04893685140418718,-0.001602470040048118,0.0,0.001602470040048118,-0.003204940080096236,-0.003204940080096236,0.002618964557077572,-0.003204940080096236,0.0,0.0,0.0,2.7755575615628914e-17,0.01880181679065418
15.0,0.0020002475776222358,12.962591392729975,115.84805535457664,59.55208179316735,7.621043576789492,6.655978093788627,6.939964459158655,1.4701490627986686,301.6193226655137,-0.02693411408996792,-0.07997897447681886,-0.05304486038685094,1.0,0.08735390147951351,8.428370196228622e-12,2.3,0.014650038272626995,0.36423858937954773,0.0021959589443207492,-0.001277430880788474,0.430086788190317,0.14819333566395193,0.18211929468977386,1.75,5325672.735008968,0.17470780295902702,0.05063324435777661,-0.0021959589443207492,0.0,0.0021959589443207492,-0.0043919178886414985,-0.0043919178886414985,0.0029052020576860855,-0.0043919178886414985,0.0,0.0,0.0,2.7755575615628914e-17,0.029077133832483143
20.0,0.0018927180838555575,13.34095464857193,115.54352156435716,59.18492584513997,8.172449752717226,7.154643818382671,6.948283452509605,1.473805876060881,301.59775471634714,-0.027037763130733448,-0.07988213760539213,-0.05284437447465869,1.0,0.08285584954120188,7.994374161067615e-12,2.3,0.013772867269353358,0.349281060355286,0.0027355453038742823,-0.0010923938957907715,0.4157831984715755,0.14774862887581172,0.174640530177643,1.75,5399514.644245261,0.16571169908240377,0.051986127461095336,-0.0027355453038742823,0.0,0.0027355453038742823,-0.005471090607748565,-0.005471090607748565,0.0031832552978495535,-0.005471090607748565,0.0,0.0,0.0,2.7755575615628914e-17,0.038800458718485045
25.0,0.001813307433847758,13.667556291637917,115.2851733289797,58.83249158719745,8.685875842041657,7.621071850363785,6.956156949393172,1.4770666194573283,301.58453796584615,-0.027160757154739475,-0.0797933744453506,-0.052632617290611125,1.0,0.07848461774108005,7.572614409059353e-12,2.3,0.012993780034664339,0.33851323887572515,0.0032242463569944826,-0.0009266374261318748,0.4070665053277199,0.14724792253772906,0.16925661943786258,1.75,5453795.018186903,0.1569692354821601,0.05308728258922518,-0.0032242463569944826,0.0,0.0032242463569944826,-0.006448492713988965,-0.006448492713988965,0.0034528125814920234,-0.006448492713988965,0.0,0.0,0.0,2.7755575615628914e-17,0.0480536144196608
30.0,0.0017603522830286823,13.952388928294072,115.06292528130736,58.49240044912439,9.163906168530795,8.05721415366052,6.963617919456406,1.4799289978274175,301.5759811600643,-0.02729145909789503,-0.07971084351984371,-0.052419384421948684,1.0,0.07428226837910334,7.167149335184761e-12,2.3,0.01229707925098072,0.33091819249151866,0.0036658120160838145,-0.0007774907140907979,0.40144776705688207,0.14672470994937692,0.16545909624575933,1.75,5492661.990902473,0.1485645367582067,0.05399917283590251,-0.0036658120160838145,0.0,0.0036658120160838145,-0.007331624032167629,-0.007331624032167629,0.00371366587063878,-0.007331624032167629,0.0,0.0,0.0,2.7755575615628914e-17,0.05697872330826554
35.0,0.001725983347207824,14.203013999004009,114.86964089096172,58.1642673467772,9.608911912604754,8.464902047180235,6.970700268869242,1.4824237086189944,301.57011277780725,-0.027423759193862956,-0.07963371574275481,-0.05220995654889185,1.0,0.07027546393674851,6.780551477824263e-12,2.3,0.011670185252167422,0.32573226869184563,0.00406428798063367,-0.0006428071755483436,0.39759810130947865,0.14619839489032532,0.16286613434592281,1.75,5519481.759011906,0.14055092787349702,0.0547656104770415,-0.00406428798063367,0.0,0.00406428798063367,-0.00812857596126734,-0.00812857596126734,0.003965721445412157,-0.00812857596126734,0.0,0.0,0.0,2.7755575615628914e-17,0.06568864650159778
