time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s,cumulative_outflow_0_t_pL
0.0,0.00108006670771508,11.347696600270794,117.2274765939841,60.89846289085006,5.703201688926944,4.93989724255584,6.912172389018031,1.4593668450012771,301.4159854344396,-0.03130406906130068,-0.06700374826721728,-0.0356996792059166,0.0,0.0,0.0,1.0,0.007868774787300307,0.2572641895489299,0.0,-0.0019911230610744064,0.2602030154120412,0.10258314901877529,0.12863209477446494,1.0,4933439.357585809,0.0,0.04385697354585908,-0.0,0.0,0.0,-0.0,-0.0,0.00202250826037678,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0
1e-06,0.00108006670771508,11.347696600270794,117.2274765939841,60.89846289085006,5.703201688926944,4.93989724255584,6.912172389018031,1.4593668450012771,301.4159854344396,-0.02724535063834021,-0.08039072180418966,-0.05314537116584945,1.0,0.10089782629373797,9.735160280137377e-12,2.3,0.018098182010790706,0.45021233171062724,0.0,-0.0019911230610744064,0.614454560254636,0.14778611297353325,0.22510616585531362,1.75,4933439.357585809,0.20179565258747595,0.04385697354585908,-0.0,0.0,0.0,-0.0,-0.0,0.00202250826037678,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.08006670771508e-09
1.0,0.0013929123624622536,11.488937323431744,117.11400892329551,60.784942237845605,5.8465428635808765,5.067124861812585,6.914153989229977,1.4595825493358658,301.84372151895315,-0.027148298918391694,-0.08035482831057132,-0.053206529392179625,1.0,0.10001639297269904,9.650114893415302e-12,2.3,0.01781782127079285,0.44137063345950717,0.0,-0.0019333969774366173,0.5804970526097551,0.14812055827534262,0.22068531672975358,1.75,4971423.0823433455,0.20003278594539808,0.04451728928884986,-0.0,0.0,0.0,-0.0,-0.0,0.0020840858039358513,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0012364893786658395
5.0,0.0020215185168495214,11.992659100269966,116.66281126223087,60.369575962350844,6.395692908356534,5.5561548095042355,6.921939130297468,1.4622102366719636,301.7274610749457,-0.02691665233173987,-0.08021791869111397,-0.0533012663593741,1.0,0.09643948317677709,9.30499556379249e-12,2.3,0.016778328713206222,0.4125174168793155,0.0,-0.0017189973705667586,0.502334242316535,0.14857228281305912,0.20625870843965774,1.75,5098990.197028726,0.19287896635355417,0.046764592359447486,-0.0,0.0,0.0,-0.0,-0.0,0.0023265557735310805,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.008344593291438857
10.0,0.0021016650990848098,12.524279798662832,116.20930271378039,59.93243191863089,7.040789638814513,6.133634648740095,6.931294593976944,1.46623618264717,301.65673418277044,-0.02687709937342522,-0.08008631903496789,-0.05320921966154267,1.0,0.09183487950353156,8.860718849098424e-12,2.3,0.015631336643478606,0.384637738648749,0.0,-0.0014808705392924627,0.4549019123405751,0.1485055702122132,0.1923188693243745,1.75,5227781.868398498,0.18366975900706312,0.048958075258981354,-0.0,0.0,0.0,-0.0,-0.0,0.002624294060748791,-0.0,0.0,0.0,0.0,4.163336342344337e-17,0.01880102297593731
15.0,0.0019997083993096272,12.972909832802857,115.83955747157992,59.534690562650745,7.644687843801918,6.6770845770215095,6.9402003302601365,1.470258838802969,301.61933338891873,-0.02694068658363862,-0.07997554952590401,-0.05303486294226539,1.0,0.08717928355649011,8.411522127931605e-12,2.3,0.014624772373306809,0.36408770698892995,0.0,-0.0012693463330853028,0.42991427603146576,0.14816706286588618,0.18204385349446497,1.75,5326408.7432264155,0.17435856711298023,0.05067125691706001,-0.0,0.0,0.0,-0.0,-0.0,0.0029159979050338075,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.029074434134107714
20.0,0.0018917915656180007,13.357340437482836,115.53002765968161,59.15678633246874,8.210481246816922,7.18870978118842,6.948659950878913,1.4739818487429135,301.5976985760811,-0.027048522191542735,-0.07987630963216659,-0.05282778744062386,1.0,0.08255847604808177,7.965681980820235e-12,2.3,0.01373447824377281,0.3491086545407312,0.0,-0.0010799463018305263,0.415518791596425,0.14770492950646683,0.1745543272703656,1.75,5400376.247817485,0.16511695209616353,0.05204281252889836,-0.0,0.0,0.0,-0.0,-0.0,0.0032011859472547313,-0.0,0.0,0.0,0.0,4.163336342344337e-17,0.03879412369880923
25.0,0.0018119351375652016,13.690886963650048,115.26597698592663,58.79184691592003,8.740551008199064,7.670200278955528,6.956694650098001,1.4773189190529052,301.58439876401485,-0.027176468769207564,-0.07978462772040971,-0.05260815895120215,1.0,0.07803797944460526,7.529520364686472e-12,2.3,0.012941442512266076,0.33834504630863643,0.0,-0.0009094452563490047,0.40670240141180597,0.14718336927861525,0.16917252315431822,1.75,5454650.482760505,0.15607595888921053,0.053163639496084505,-0.0,0.0,0.0,-0.0,-0.0,0.0034793759256605454,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.048041550558067775
30.0,0.001758499003909081,13.983349451594384,115.0374825865885,58.43786292120269,9.236987793303822,8.123072311058708,6.9643326727664645,1.480265549508149,301.57574789033265,-0.02731275902235264,-0.07969876099479913,-0.052386001972446486,1.0,0.07366496021817595,7.107588152257295e-12,2.3,0.01223050625759816,0.3307797850728154,0.0,-0.000755340196963185,0.40097931916501184,0.14663648405103416,0.1653898925364077,1.75,5493374.801722442,0.1473299204363519,0.05409564308724503,-0.0,0.0,0.0,-0.0,-0.0,0.0037501875878204424,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.05695860585174067
35.0,0.0017236302329537686,14.24213166861833,114.83754066769544,58.09477120163002,9.701740593870568,8.548780103982342,6.971604101946203,1.4828506086231033,301.56977812424253,-0.027451163605705767,-0.07961797794105724,-0.052166814335351475,1.0,0.06947116165342049,6.702948104892484e-12,2.3,0.011589463679991864,0.3256474397659413,0.0,-0.0006156057170911688,0.39702277018102855,0.14608425664447375,0.16282371988297065,1.75,5519922.381860098,0.13894232330684098,0.054882278604677766,-0.0,0.0,0.0,-0.0,-0.0,0.004013361202822541,-0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.06565801809012334
