time_s,na_i_fmol,k_i_fmol,cl_i_fmol,tic_i_fmol,alk_i_fmol,volume_i_pL,na_l_fmol,k_l_fmol,cl_l_fmol,tic_l_fmol,alk_l_fmol,volume_l_pL,ae4_effective_activation_fraction
318.0,23.819209333310894,158.99075239596803,78.33284865089134,12.097935281941666,26.41535087244283,1.420835166310922,12.589838008224081,3.675458474303527,15.981262668482398,0.3669004572096413,0.28403381404525757,0.10815507087205277,0.9999750839893886
319.0,23.823419716763308,158.97076969755278,78.31717262267608,12.095588410057955,26.41525458569525,1.4207229327297495,12.590270925408442,3.6749143121249106,15.981115404467172,0.36690886421481145,0.28406983306622713,0.10815425206907851,0.9999759008334826
320.0,23.827616993135976,158.9508623521049,78.30156070261732,12.09325174676618,26.415156436678803,1.4206111527045893,12.590702178130849,3.674372207375718,15.98096865908969,0.3669172935291015,0.2841057264169261,0.10815343632615262,0.9999766908980336
321.0,23.83180119813085,158.93103004159627,78.28601259343544,12.090925240232357,26.41505644034693,1.420499824138115,12.591131773364507,3.67383215162803,15.980822430454154,0.36692574472109085,0.2841414945384315,0.10815262363086914,0.9999774550613892
322.0,23.83597236736503,158.91127244954578,78.27052799941688,12.088608838941244,26.414954611549167,1.4203889449441172,12.591559718050888,3.673294136491113,15.980676716671628,0.3669342173641052,0.28417713787042137,0.10815181397087824,0.9999781941722954
323.0,23.840130536378496,158.89158926092347,78.25510662631834,12.086302491676449,26.414850965038873,1.4202785130468254,12.591986019101672,3.672758153608911,15.98053151585936,0.36694271103592807,0.28421265685127145,0.10815100733388078,0.9999789090524523
324.0,23.844275740629605,158.8719801622327,78.23974818144927,12.084006147536947,26.414745515468255,1.4201685263814958,12.592410683397043,3.672224194662305,15.980386826141434,0.36695122531899926,0.2842480519179602,0.10815020370763334,0.9999796004958678
325.0,23.848408015502475,158.8524448414149,78.22445237357675,12.081719755917348,26.414638277395845,1.4200589828937367,12.5928337177876,3.6716922513666237,15.980242645648108,0.3669597598001315,0.28428332350616475,0.10814940307994295,0.999980269271248
326.0,23.85252739630252,158.83298298793093,78.20921891300712,12.07944326652417,26.414529265281573,1.4199498805400916,12.59325512909269,3.6711623154738815,15.980098972516455,0.3669683140707045,0.2843184720501665,0.10814860543867175,0.9999809161213928
327.0,23.856633918263505,158.81359429266675,78.19404751149148,12.077176629356257,26.41441849349401,1.4198412172873671,12.593674924102295,3.6706343787703073,15.979955804889704,0.36697688772638637,0.28435349798294696,0.10814781077173208,0.9999815417654325
328.0,23.86072761654312,158.7942784480137,78.17893788230657,12.074919794720833,26.4143059763055,1.4197329911132104,12.594093109575367,3.670108433078564,15.979813140917885,0.3669854803673235,0.2843884017360932,0.10814701906709102,0.9999821468982613
329.0,23.864808526229723,158.77503514777516,78.16388974016094,12.07267271321408,26.414191727899176,1.4196252000054428,12.594509692241724,3.669584470255293,15.97967097875717,0.366994091597867,0.28442318373989395,0.10814623031276543,0.9999827321926305
330.0,23.86887668233795,158.75586408724587,78.14890280127491,12.070435335736956,26.41407576236415,1.419517841962628,12.594924678800389,3.669062482193314,15.979529316570504,0.3670027210267588,0.28445784442324507,0.10814544449682655,0.9999832982986187
331.0,23.8729321198152,158.7367649631195,78.1339767832876,12.068207613475968,26.41395809370233,1.4194109149934135,12.595338075921465,3.668542460819192,15.979388152526958,0.3670113682668625,0.28449238421374556,0.10814466160739489,0.9999838458455894
332.0,23.87697487353724,158.71773747356707,78.11911140533589,12.065989497918743,26.413838735823667,1.4193044171170925,12.595749890244502,3.668024398095412,15.979247484802356,0.3670200329353454,0.28452680353760323,0.10814388163264504,0.9999843754416956
333.0,23.881004978314458,158.6987813181453,78.10430638796224,12.063780940835006,26.413717702552773,1.4191983463629474,12.59616012838035,3.667508286017964,15.979107311578629,0.3670287146534151,0.28456110281973057,0.10814310456080051,0.9999848876757114
334.0,23.885022468887488,158.67989619787437,78.08956145319291,12.061581894291914,26.41359500762422,1.4190927007708063,12.596568796909542,3.666994116618503,15.978967631044439,0.36703741304649684,0.2845952824836509,0.10814233038013842,0.999985383116568
335.0,23.889027379933246,158.6610818151469,78.07487632444641,12.059392310635232,26.413470664688994,1.4189874783903957,12.596975902384138,3.6664818819619476,15.978828441394537,0.3670461277439752,0.2846293429515936,0.10814155907898439,0.9999858623150678
336.0,23.89301974606055,158.64233787380496,78.06025072661092,12.05721214250445,26.413344687309838,1.4188826772818857,12.597381451326113,3.665971574148622,15.978689740830381,0.3670548583793679,0.2846632846444011,0.1081407906457173,0.9999863258034498
337.0,23.89699960181596,158.62366407904983,78.04568438595349,12.055041342814159,26.413217088967553,1.418778295515249,12.597785450229196,3.6654631853118724,15.978551527559492,0.3670636045900719,0.2846971079816238,0.10814002506876412,0.9999867740969935
338.0,23.90096698167941,158.6050601375184,78.03117703019669,12.052879864768935,26.41308788305637,1.418674331170803,12.598187905557271,3.664956707620191,15.97841379979608,0.36707236601753407,0.2847308133814271,0.10813926233660466,0.9999872076936124
339.0,23.904921920069867,158.58652575719353,78.0167283884285,12.050727661844947,26.412957082890124,1.4185707823385705,12.598588823746192,3.664452133274847,15.978276555760399,0.3670811423070018,0.2847644012606862,0.10813850243776649,0.9999876270753539
340.0,23.90886445134097,158.56806064747965,78.0023381911782,12.04858468780461,26.412824701697666,1.4184676471188185,12.598988211202213,3.663949454511994,15.978139793679357,0.36708993310768984,0.284797872034894,0.1081377453608294,0.9999880327080195
341.0,23.912794609786523,158.54966451911415,77.98800617032703,12.0464508966784,26.412690752628887,1.418364923621422,12.599386074303785,3.663448663600321,15.978003511785895,0.36709873807253635,0.284831226118255,0.10813699109442082,0.9999884250425681
342.0,23.916712429636124,158.531337084242,77.97373205918319,12.044326242779308,26.412555248750188,1.4182626099663984,12.59978241939999,3.6629497528431356,15.977867708319577,0.36710755685836566,0.2848644639235941,0.10813623962721981,0.9999888045147602
343.0,23.92061794506052,158.51307805632806,77.95951559239343,12.042210680684857,26.412418203050382,1.4181607042832767,12.600177252812339,3.6624527145760366,15.97773238152597,0.3671163891256492,0.28489758586245,0.10813549094795272,0.9999891715464709
