time_s,na_i_fmol,k_i_fmol,cl_i_fmol,tic_i_fmol,alk_i_fmol,volume_i_pL,na_l_fmol,k_l_fmol,cl_l_fmol,tic_l_fmol,alk_l_fmol,volume_l_pL,ae4_effective_activation_fraction
80.0,18.002686979089653,156.7961090673193,77.7768034434524,6.965851186085838,18.96023039701164,1.2908467597477247,13.844423705907257,3.1276691136321917,16.57541881998939,0.4688725718798291,0.39667399955006927,0.1059162027361959,0.9305165271679086
90.0,18.01863330615639,156.79464027166404,77.79169976362793,6.969608529456471,18.959811608247552,1.2909506632284573,13.83696061931534,3.133835403637458,16.575126127790874,0.46795042008322874,0.3956698951619342,0.10590852167809758,0.9502129119444226
100.0,18.028444868106103,156.79035177178562,77.79878685088396,6.972055237191079,18.958247583062843,1.2909979738009034,13.832214108445868,3.1377115406798537,16.574874185461024,0.46739892701280666,0.3950514636647025,0.10590339896718826,0.9643259895327216
110.0,18.034603944998437,156.78455638809137,77.80144104872772,6.973616413504067,18.955957078417125,1.2910124747972849,13.829219137382632,3.140121213985969,16.574665859296175,0.46707707396705633,0.39467449207243,0.1058999828990895,0.9744384523672898
120.0,18.038579076852322,156.7779877954327,77.80157156794299,6.974591542568835,18.953233098397078,1.2910079762486253,13.827349750837634,3.1415940509876323,16.57449595172029,0.46689667359624115,0.3944478501049775,0.10589769448097738,0.9816843492273055
130.0,18.04124333498783,156.7710573468994,77.8002637771901,6.975185934686165,18.95027469875224,1.2909925407428477,13.826201595370724,3.142469766156683,16.57435702494799,0.4668028913716822,0.39431433657941584,0.10589614594684564,0.9868762616392557
140.0,18.043117834293383,156.76399611187423,77.79813811920233,6.975537258366333,18.947213621020374,1.2909708971538614,13.825514351091632,3.1429657856854405,16.57424189237834,0.46676179225622216,0.3942382443987345,0.10589508037086727,0.9905964297584203
150.0,18.04451458830886,156.75693389670994,77.79555146654928,6.975736062162087,18.94413481252457,1.29094582989654,13.825120901680743,3.1432210061009886,16.574144519160686,0.4667524610483604,0.3941973886210434,0.10589432892219902,0.9932620469215672
160.0,18.0456208385706,156.74994341020056,77.79271058695215,6.975840839911256,18.94109145587408,1.2909189836106536,13.824914218963622,3.143324017356975,16.57406019338869,0.4667620548310364,0.39417804293190517,0.10589378139316499,0.9951720452423041
170.0,18.04654910085432,156.7430650464097,77.78973633683881,6.975888706263478,18.938115604480284,1.2908913318417543,13.824825891520051,3.1433312512484513,16.573985396165995,0.46678271517041,0.394171746602508,0.10589336623381587,0.99654061895786
180.0,18.04736700397701,156.73632084266455,77.78670012157801,6.975902766883218,18.935225519118607,1.2908634513963428,13.824812259500023,3.14327861990546,16.573917576583238,0.46680965055924106,0.3941733028222467,0.10589303720043539,0.9975212449587185
190.0,18.04811515309844,156.7297223692434,77.7836446895094,6.975897102417484,18.932430626887506,1.2908356836874872,13.824845492211551,3.1431889617208824,16.57385492377042,0.46683995063302436,0.3941795301620194,0.1058927645162792,0.99822389425165
200.0,18.04881786157952,156.7232752050156,77.78059604540582,6.975880079901777,18.929734815244355,1.2908082300233306,13.824907863450958,3.1430767952080347,16.573796171440453,0.4668718556136302,0.39418848721854766,0.10589252906655425,0.9987273645129164
210.0,18.049489617477857,156.7169814854818,77.7775703116126,6.975856517800746,18.927138585402083,1.2907812080976695,13.8249880877554,3.142951348820486,16.573740443563757,0.4669043076943576,0.39419899301213357,0.105892318611069,0.9990881167495297
220.0,18.050138988906177,156.71084135856654,77.77457770348848,6.97582907949739,18.9246404380393,1.2907546855903649,13.825078980578523,3.1428184892022406,16.573687138376354,0.46693667636619096,0.3942103314044184,0.10589212532664102,0.9993466070442576
230.0,18.05077098626482,156.70485381928452,77.77162484937098,6.975799155622952,18.922237750233382,1.290728700206894,13.8251759665846,3.1426819469693235,16.57363584400271,0.466968590683792,0.39422206955122785,0.10589194421955146,0.9995318234495547
240.0,18.051388492011764,156.69901718996397,77.7687161560525,6.975767412648754,18.919927319978246,1.2907032716543463,13.825276129980086,3.1425440952642414,16.573586278484722,0.46699983707284676,0.39423394675961837,0.10589177210387951,0.9996645368143927
250.0,18.051993125677875,156.69332939756129,77.76585462074573,6.9757341266988435,18.917705696548467,1.2906784088076364,13.825377610582802,3.142406443967122,16.573538247888667,0.46703029719271205,0.39424580666126763,0.10589160694607386,0.9997596301036633
260.0,18.05258576628616,156.68778813449765,77.76304231991594,6.975699381220764,18.9155693749229,1.2906541139998042,13.82547922006105,3.1422699533181224,16.57349161743064,0.467059910216169,0.3942575559485418,0.10589144744558594,0.9998277674286067
270.0,18.053166866780487,156.682390952497,77.7602807080016,6.975663179810371,18.91351490533092,1.2906303855899937,13.825580198195004,3.142135232940292,16.57344629178773,0.4670886499597231,0.3942691393475803,0.10589129276714009,0.9998765899594715
280.0,18.053736642206193,156.67713531784375,77.75757080327172,6.975625507210871,18.911538950833254,1.290607219499377,13.82568005809673,3.14200266818044,16.57340220179163,0.467116511028375,0.39428052448555173,0.10589114237013655,0.9999115728344525
