time_s,nkcc_multiplier,nkcc_ca_multiplier,nkcc_beta_increment,nkcc_cycles_fmol_s,nkcc_cl_fmol_s,ae4_cl_fmol_s,ae2_cl_fmol_s,nhe_fmol_s,nbc_cycles_fmol_s,vrac_conductance_S,vrac_current_A,vrac_cl_fmol_s,tmem16a_current_A,tmem16a_cl_fmol_s,total_cl_export_fmol_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,relative_swelling,v_apical_V,v_basolateral_V,v_trans_V,pump_cycles_fmol_s,k_apical_fmol_s,k_basolateral_fmol_s,para_cl_return_fmol_s,lumen_osm_mOsm,volume_l_pL,flow_pL_s,chloride_derivative_mM_s,cell_bulk_charge_rate_fmol_s,lumen_bulk_charge_rate_minus_outflow_fmol_s,carbon_accounting_fmol_s,buffer_site_accounting_fmol_s,water_volume_accounting_pL_s,homeostasis_charge_fmol_s,ae4_charge_fmol_s,apical_current_A,basolateral_current_A,cell_speciation_alkalinity_mM,lumen_speciation_alkalinity_mM,cumulative_pL
60.0,2.5,1.0,1.5,0.1569266248445064,0.3138532496890128,0.005083672433316505,-0.002173377505651765,0.008524985622207134,0.0,2.4339055574535084e-08,-2.6444840602928336e-11,0.2740814590350226,-3.4328404300738277e-12,0.03557888390542473,0.3096603429404474,13.89820805957124,121.50853662739888,60.215774085766384,5.38792998294585,4.623466871639908,6.882617025134709,1.2902734176327915,0.024339055574535085,-0.026606721001793742,-0.06902941418879262,-0.04242269318699887,0.05242775374253375,0.05002966898785107,0.207202920210062,0.12366092991317787,321.1648912896853,0.1059445909842945,0.0011889181968588987,0.00320613215841723,5.204170427930421e-16,-1.5005358067199381e-16,-4.336808689942018e-19,0.0,0.0,-2.0816681711721685e-17,0.0,-1.9387045606711586e-26,-3.2311742677852644e-26,0.0,4.440892098500626e-16,0.07072097629369803
70.0,2.5,1.0,1.5,0.15500367235167614,0.3100073447033523,0.0052288179820102615,-0.002172465214956739,0.008525232491535507,0.0,2.4634079696224775e-08,-2.6441778311196116e-11,0.2740497206177427,-3.3913350841412925e-12,0.035148711307988724,0.30919843192573143,13.928217138057892,121.48374940047323,60.23971786916053,5.392808300502202,4.627386627952446,6.8824400223907585,1.2906450346083476,0.024634079696224775,-0.02658682183077523,-0.06902626270796737,-0.04243944087719214,0.052519803260524835,0.04949922675927289,0.20717940190593417,0.12371433324267107,321.1638422286516,0.10592766582378409,0.0011855331647568164,0.0017293896368833469,-5.412337245047638e-16,4.2240516640035253e-16,2.168404344971009e-19,0.0,0.0,1.3877787807814457e-17,0.0,4.2005265481208437e-26,6.462348535570529e-27,-5.329070518200751e-15,4.440892098500626e-16,0.08259216903364047
80.0,2.5,1.0,1.5,0.15388660117937003,0.30777320235874006,0.005333745615534083,-0.002171692136015141,0.008528949922099892,0.0,2.4794227875619244e-08,-2.6434408444504005e-11,0.2739733373320123,-3.3684910121165724e-12,0.03491194918546934,0.30888528651748165,13.946416833093332,121.46763965845379,60.25254574652426,5.396342465504738,4.630136520268178,6.882252402052357,1.2908467597477247,0.024794227875619246,-0.02657629393831425,-0.0690248482816893,-0.04244855434337505,0.052575402689852196,0.049152250379516135,0.20715763344811397,0.12374414774292664,321.1631774236925,0.1059162027361959,0.0011832405472391784,0.0009161440963364147,-6.626643678231403e-16,-2.168404344971009e-17,0.0,0.0,0.0,1.734723475976807e-17,0.0,-3.2311742677852644e-27,6.462348535570529e-26,8.881784197001252e-15,8.881784197001252e-16,0.0944352894530725
90.0,2.5,1.0,1.5,0.1532326291710579,0.3064652583421158,0.005406556755729222,-0.002171113983933271,0.008534662983029547,0.0,2.487671612335829e-08,-2.6426286231034496e-11,0.2738891565214057,-3.35628992671644e-12,0.03478549384627894,0.30867465036768466,13.95764673228853,121.45672544878376,60.25923529028101,5.398818659751578,4.631970572027686,6.8820596860075645,1.2909506632284573,0.02487671612335829,-0.026570931384302072,-0.06902428346438004,-0.04245335208007797,0.05260962457834216,0.048926164016557104,0.20713886177278493,0.12376037839397641,321.16275472345814,0.10590852167809758,0.0011817043356195157,0.0004656641569576565,4.354155924701786e-16,-1.7477339020466331e-16,-8.673617379884035e-19,0.0,0.0,-2.949029909160572e-17,0.0,-1.9387045606711586e-26,-2.5849394142282115e-26,5.329070518200751e-15,1.7763568394002505e-15,0.10625950362312193
100.0,2.5,1.0,1.5,0.15284717895330338,0.30569435790660676,0.005455367596305383,-0.0021707147251213655,0.008541474721205736,0.0,2.4914275656427564e-08,-2.641866472366982e-11,0.27381016516388834,-3.35026363369476e-12,0.034723035720372455,0.30853320088426084,13.964735215677754,121.44895263481311,60.262516618699216,5.400516018366969,4.633134528804808,6.881865931179688,1.2909979738009034,0.024914275656427565,-0.026568455227143222,-0.06902413918493405,-0.04245568395779083,0.05263119202774412,0.0487791535666554,0.20712285528986069,0.12376871750409789,321.16248480501986,0.10590339896718826,0.0011806797934376502,0.00021483176794992844,5.863365348801608e-16,2.0296264668928643e-16,0.0,0.0,0.0,2.42861286636753e-17,0.0,2.261821987449685e-26,-7.754818242684634e-26,5.329070518200751e-15,8.881784197001252e-16,0.1180710820901362
110.0,2.5,1.0,1.5,0.15261854658323695,0.3052370931664739,0.005487009786775646,-0.002170456553677429,0.008548837272369398,0.0,2.4925787896186378e-08,-2.6411869709721174e-11,0.27373973980700406,-3.3478549721344074e-12,0.03469807170244943,0.3084378115094535,13.969349093880936,121.4430994655646,60.263895638145655,5.401664623418195,4.6338301676356055,6.881673970859301,1.2910124747972849,0.02492578789618638,-0.026567607472111277,-0.06902420541598991,-0.04245659794387864,0.05264521537422962,0.04868358221548006,0.20710901391974346,0.12377244911605825,321.16231139565417,0.1058999828990895,0.0011799965798178992,7.440394736979832e-05,3.2612801348363973e-16,4.466912950640278e-17,0.0,0.0,0.0,-2.0816681711721685e-17,0.0,-3.2311742677852644e-27,-3.2311742677852644e-26,5.329070518200751e-15,-4.440892098500626e-16,0.12987423701279496
120.0,2.5,1.0,1.5,0.15248206275840032,0.30496412551680063,0.005506757075291829,-0.0021703007458478796,0.008556416274536264,0.0,2.4922216529821516e-08,-2.6405876202244277e-11,0.27367762147932456,-3.3475749013739785e-12,0.034695168973565414,0.30837279045289,13.972476862047218,121.43843468031372,60.26420672784425,5.402438769460904,4.634209946991897,6.881485696083689,1.2910079762486253,0.024922216529821517,-0.02656768443326956,-0.06902437865101083,-0.042456694217741266,0.05265471440966248,0.048621324710239056,0.20709675133298852,0.12377348514246614,321.16219898678855,0.10589769448097738,0.0011795388961954756,-4.707268358135046e-06,-9.8879238130678e-17,-5.451368523257116e-16,4.336808689942018e-19,0.0,0.0,4.683753385137379e-17,0.0,-5.169878828456423e-26,6.139231108792002e-26,-7.105427357601002e-15,4.440892098500626e-16,0.1416717650726483
130.0,2.5,1.0,1.5,0.15240003418014897,0.30480006836029794,0.005518472506815725,-0.0021702150258921925,0.008564008935981988,0.0,2.490996238957921e-08,-2.6400549882168207e-11,0.2736224180617787,-3.3485461280730342e-12,0.03470523502897213,0.3083276530907509,13.97470764982635,121.43451832548315,60.26391425346515,5.402963777523134,4.634383242883917,6.881302308353137,1.2909925407428477,0.02490996238957921,-0.026568288345790704,-0.06902460761307233,-0.04245631926728163,0.05266148494612283,0.048580565857079906,0.20708560228754777,0.12377294581595223,321.1621251534333,0.10589614594684564,0.001179229189369127,-4.9600849414339395e-05,3.86843335142828e-16,1.7867651802561113e-16,4.336808689942018e-19,0.0,0.0,-1.734723475976807e-18,0.0,1.6155871338926322e-26,-4.8467614016778965e-26,0.0,4.440892098500626e-16,0.15346550783403287
140.0,2.5,1.0,1.5,0.1523503628196785,0.304700725639357,0.005524886170098664,-0.0021701750274923347,0.008571493893671265,0.0,2.489277969543191e-08,-2.6395743595307604e-11,0.2735726044087084,-3.350247490885094e-12,0.03472286841194006,0.3082954728206484,13.976393948207615,121.43108450971586,60.26327804191402,5.403326499261098,4.634425675326414,6.881124522366247,1.2909708971538614,0.02489277969543191,-0.026569192278533035,-0.06902486669291469,-0.04245567441438165,0.05266660001653955,0.048553642225672655,0.2070752305784361,0.12377149074765505,321.16207572913805,0.10589508037086727,0.001179016074173453,-7.528020800508375e-05,1.0408340855860843e-16,-5.538104697055957e-16,2.168404344971009e-19,0.0,0.0,2.7755575615628914e-17,0.0,-5.492996255234949e-26,4.52364397489937e-26,-3.552713678800501e-15,1.3322676295501878e-15,0.16525667054321316
150.0,2.5,1.0,1.5,0.15232002517756765,0.3046400503551353,0.005527876521960448,-0.002170163453334351,0.00857880027381749,0.0,2.4872878974902865e-08,-2.639133113478291e-11,0.27352687247798124,-3.3523675202323046e-12,0.03474484096777449,0.3082717134457557,13.977747300020326,121.4279718532209,60.26244453090959,5.403585418236443,4.634388011538581,6.88095271865326,1.29094582989654,0.024872878974902868,-0.026570265584885986,-0.06902514288092648,-0.0424548772960405,0.05267070305128245,0.04853560415478927,0.2070654062396833,0.12376950992892548,321.1620417650269,0.10589432892219902,0.0011788657844398033,-9.007626275225677e-05,7.598088824778415e-16,-2.259477327459791e-16,1.0842021724855044e-19,0.0,0.0,5.204170427930421e-17,0.0,-2.261821987449685e-26,-4.52364397489937e-26,-3.552713678800501e-15,1.3322676295501878e-15,0.1770460385208485
160.0,2.5,1.0,1.5,0.15230130780546694,0.3046026156109339,0.005528708415438732,-0.0021701685699513137,0.008585888497911332,0.0,2.485156589602e-08,-2.6387214835764534e-11,0.27348421004496754,-3.354719238672481e-12,0.034769214811844924,0.30825342485681245,13.978894932738267,121.42508197669899,60.261497099817035,5.40377895783985,4.63430346452902,6.880787053880713,1.2909189836106536,0.02485156589602,-0.02657143232507108,-0.06902542934044724,-0.04245399701537616,0.05267418082646825,0.048523266137794216,0.20705597789254937,0.12376723479167702,321.1620176096145,0.10589378139316499,0.0011787562786329975,-9.863155744565334e-05,6.38378239159465e-16,-2.393918396847994e-16,4.336808689942018e-19,0.0,0.0,5.551115123125783e-17,0.0,-2.261821987449685e-26,-3.554291694563791e-26,-8.881784197001252e-15,-4.440892098500626e-16,0.18883412202682612
170.0,2.5,1.0,1.5,0.15228962042279795,0.3045792408455959,0.005528217648490569,-0.0021701827215879483,0.008592738334084136,0.0,2.4829613349798273e-08,-2.6383323227785035e-11,0.2734438763704702,-3.357190044350166e-12,0.03479482290815755,0.30823869927862774,13.979913456469458,121.4223546011263,60.26048391374184,5.403931790533262,4.634193225637853,6.880627538293103,1.2908913318417543,0.024829613349798274,-0.02657264788374274,-0.06902572226180217,-0.04245307437805944,0.052677266165925156,0.048514584206197406,0.20704684890650463,0.1237648031531822,321.1619996951663,0.10589336623381587,0.0011786732467631734,-0.00010354613096836456,4.874572967494828e-16,-2.740863092043355e-16,-3.2526065174565133e-19,0.0,0.0,-2.6020852139652106e-17,0.0,-2.5849394142282115e-26,-2.261821987449685e-26,5.329070518200751e-15,8.881784197001252e-16,0.20062125223742378
180.0,2.5,1.0,1.5,0.15228221850982543,0.30456443701965086,0.005526946803464675,-0.002170201100562446,0.008599341443904852,0.0,2.4807479258890375e-08,-2.637960577349761e-11,0.27340534767179914,-3.3597119896701204e-12,0.034820961029512806,0.30822630870131196,13.9808490080457,121.41975254866884,60.2594333563594,5.404059398643054,4.634070459234818,6.8804740888966425,1.2908634513963428,0.024807479258890375,-0.02657388572542469,-0.0690260193335283,-0.042452133608103605,0.052680099257781166,0.04850825014971059,0.20703795929382127,0.12376229736245231,321.16198577037443,0.10589303720043539,0.001178607440087076,-0.00010628662543262827,-1.1310397063368782e-15,1.95590071916385e-16,3.2526065174565133e-19,0.0,0.0,-2.7755575615628914e-17,0.0,1.9387045606711586e-26,8.401053096241687e-26,-5.329070518200751e-15,8.881784197001252e-16,0.21240764431288706
190.0,2.5,1.0,1.5,0.15227745337706589,0.30455490675413177,0.005525241814084064,-0.0021702208155394585,0.008605696729762854,0.0,2.4785434668747053e-08,-2.6376027526374904e-11,0.27336826175372136,-3.3622440434455597e-12,0.03484720391762652,0.3082154656713479,13.981729341058339,121.41725267581606,60.25836260375717,5.4041712594198446,4.633943090255856,6.880326565329694,1.2908356836874872,0.024785434668747053,-0.026575129841353337,-0.06902631900543774,-0.0424511891640844,0.052682764426195135,0.04850342839448546,0.20702927285066802,0.12375976678916502,321.16197441523605,0.1058927645162792,0.001178552903255839,-0.00010768899860087295,-7.28583859910259e-16,-8.847089727481716e-17,2.168404344971009e-19,0.0,0.0,1.3877787807814457e-17,0.0,-1.2924697071141057e-26,7.754818242684634e-26,5.329070518200751e-15,1.7763568394002505e-15,0.22419343856432547
200.0,2.5,1.0,1.5,0.152274329801513,0.304548659603026,0.005523318894217699,-0.002170240223050217,0.008611807431859247,0.0,2.476363939649695e-08,-2.637256467021401e-11,0.2733323717786878,-3.364761451287092e-12,0.034873295011331844,0.30820566679001965,13.982571106827617,121.4148403765468,60.25728240359916,5.404273011007756,4.633815698790134,6.88018479367238,1.2908082300233306,0.02476363939649695,-0.026576370412469685,-0.06902662013538369,-0.042450249722914,0.052685312265043284,0.04849958612012995,0.20702076840484565,0.12375724112530317,321.1619647344374,0.10589252906655425,0.0011785058133108484,-0.00010823681666928002,7.684824998577255e-16,2.185751579730777e-16,4.336808689942018e-19,0.0,0.0,1.214306433183765e-17,0.0,1.9387045606711586e-26,-9.370405376577267e-26,-1.7763568394002505e-15,8.881784197001252e-16,0.23597872717760382
210.0,2.5,1.0,1.5,0.1522722438951455,0.304544487790291,0.005521310012724642,-0.0021702584662907217,0.008617679320178881,0.0,2.4742186878423443e-08,-2.63692011147759e-11,0.27329751098312227,-3.367249327603756e-12,0.03489908003235006,0.30819659101547225,13.983384251525381,121.412506242207,60.25619975227236,5.404367892899247,4.633690779541949,6.88004858200941,1.2907812080976695,0.024742186878423444,-0.026577601301038603,-0.06902692181952973,-0.042449320518491124,0.05268777300033495,0.04849638397686768,0.20701243403826844,0.12375473827665834,321.1619561636368,0.105892318611069,0.001178463722213799,-0.00010821555116281334,1.1934897514720433e-15,-2.0773313624822265e-16,-7.589415207398531e-19,0.0,0.0,-2.0816681711721685e-17,0.0,-2.261821987449685e-26,-9.370405376577267e-26,-5.329070518200751e-15,2.220446049250313e-15,0.24776357148197029
220.0,2.5,1.0,1.5,0.15227082708946332,0.30454165417892665,0.005519293282411311,-0.0021702751668093334,0.008623319572348393,0.0,2.4721130845095418e-08,-2.6365926026943207e-11,0.2732635670896751,-3.3696987835564162e-12,0.034924466854355435,0.30818803394403055,13.984174677351964,121.41024402858565,60.25511940552512,5.404457684619435,4.633569562308771,6.879917730438913,1.2907546855903649,0.024721130845095418,-0.026578818588428244,-0.06902722330912053,-0.04244840472069229,0.052690164575330614,0.04849360600346127,0.20700426336523786,0.12375226905839593,321.16194834713764,0.10589212532664102,0.0011784250653282037,-0.00010779831369424398,7.615436059538183e-16,4.380176776841438e-17,-8.673617379884035e-19,0.0,2.168404344971009e-19,2.6020852139652106e-17,0.0,0.0,-7.754818242684634e-26,-3.552713678800501e-15,0.0,0.2595480130658373
230.0,2.5,1.0,1.5,0.15226985288460032,0.30453970576920064,0.005517312968944088,-0.0021702902241614824,0.00862873608111679,0.0,2.4700501230628057e-08,-2.6362732097629772e-11,0.2732304643450065,-3.3721045814159824e-12,0.0349494011921113,0.30817986553711785,13.98494585529199,121.40804941748482,60.25404473992465,5.404543305269949,4.633452535879217,6.879792037389614,1.290728700206894,0.024700501230628058,-0.026580019715289366,-0.06902752396751397,-0.0424475042522246,0.052692497549503,0.04849111480151767,0.206996253186098,0.12374983999721474,321.16194106068025,0.10589194421955146,0.0011783888439102913,-0.00010709367544881869,-9.17668718791731e-16,4.666406150377611e-16,-2.168404344971009e-19,0.0,0.0,1.9081958235744878e-17,0.0,4.52364397489937e-26,3.554291694563791e-26,3.552713678800501e-15,4.440892098500626e-16,0.2713320809086113
240.0,2.5,1.0,1.5,0.15226918088701424,0.3045383617740285,0.005515392480702042,-0.002170303689355958,0.00863393703068038,0.0,2.468031368034196e-08,-2.6359614351818746e-11,0.27319815118670027,-3.3744637109820685e-12,0.03497385184708911,0.30817200303378933,13.985699802925714,121.40591926223023,60.25297825144056,5.404625188334443,4.633339775448032,6.879671303513689,1.2907032716543463,0.02468031368034196,-0.026581202971030622,-0.06902782324587364,-0.04244662027484302,0.05269477806834884,0.048488822926822495,0.20698840203861885,0.12374745500872465,321.1619341627388,0.10589177210387951,0.0011783544207759013,-0.00010617247693473525,-7.997075224253081e-16,-7.41594285980085e-17,-4.336808689942018e-19,0.0,0.0,-8.673617379884035e-18,0.0,0.0,8.401053096241687e-26,-1.7763568394002505e-15,8.881784197001252e-16,0.2831157959436047
250.0,2.5,1.0,1.5,0.1522687230957898,0.3045374461915796,0.005513542682005365,-0.002170315687381613,0.008638930640895217,0.0,2.4660575239969783e-08,-2.6356569344263973e-11,0.27316659190729614,-3.376774524601167e-12,0.03499780174256363,0.30816439364985976,13.986437676876298,121.40385112843006,60.25192184983394,5.404703510259551,4.633231142208363,6.879555334006393,1.2906784088076364,0.024660575239969784,-0.02658236718736551,-0.06902812066765923,-0.042445753480293724,0.052697009662555756,0.04848667466376768,0.20698070932353588,0.1237451164048875,321.16192756381844,0.10589160694607386,0.0011783213892147704,-0.00010508299111886498,4.874572967494828e-16,8.326672684688674e-17,1.0842021724855044e-19,0.0,0.0,1.5612511283791264e-17,0.0,6.462348535570529e-27,-5.169878828456423e-26,-5.329070518200751e-15,1.3322676295501878e-15,0.29489917397019966
260.0,2.5,1.0,1.5,0.15226842351886563,0.30453684703773126,0.005511767131871251,-0.002170326371574538,0.008643725015985544,0.0,2.4641287761695715e-08,-2.6353594622084613e-11,0.27313576108447574,-3.379036211320818e-12,0.035021242473604886,0.3081570035580807,13.987160131028643,121.40184301502286,60.25087703701205,5.404778325621811,4.6331264012878695,6.879443939917443,1.2906541139998042,0.024641287761695718,-0.026583511552069342,-0.06902841581751529,-0.04244490426544595,0.052699194335739566,0.04848463443169334,0.2069731747906479,0.12374282550140127,321.1619212071089,0.10589144744558594,0.0011782894891171876,-0.00010385959685045633,-1.8388068845354155e-16,3.235259282696745e-16,-2.168404344971009e-19,0.0,0.0,3.469446951953614e-18,0.0,2.908056841006738e-26,-1.2924697071141057e-26,1.7763568394002505e-15,1.3322676295501878e-15,0.3066822275083396
