model_id,gauge_id,scenario,capacity,root_id,solver_success,nfev,cost,max_abs_raw_rhs,na_l_mM,k_l_mM,height_um,na_i_mM,k_i_mM,cl_i_mM,hco3_i_mM,pH_i,volume_pL,cl_z_wt,ph_z_wt,positivity_pass,wt_physiology_gate_pass,alternate_root_count,initial_start_count,calibration_target_ids,heldout_target_read,failure_reason,target_cl_mM,target_cl_sem_mM,target_ph,target_ph_sem,cl_target_z,ph_target_z,target_join_stage
AE4_NULL_COMMON,candidate_independent,ae4_knockout,0.0,AE4_NULL_COMMON:candidate_independent:ae4_knockout:r0,True,24,1.8676403580812093e-21,5.772148513939336e-14,118.56527670449147,5.5593461776616495,65.66070346681501,21.132282246431384,123.70751315363735,48.78221502702161,58.90444835892977,7.378473910794061,2.974178205813923,-0.8785233153189296,6.692484439915156,True,False,1,20,E15-05;E15-07_WT,False,WT pH 6.692 SEM from E15-07,36.5,1.6,6.89,0.02,7.676384391888504,24.423695539703072,Stage A reveal after marker hash
