time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,nkcc1_unrestricted_demand_fmol_s,nkcc1_finite_capacity_fmol_s,nkcc1_capacity_constraint_active,cumulative_outflow_0_t_pL
292.0,0.0011989833668832079,12.359583832607704,114.58997616510797,36.50071876034117,17.211932636570896,15.818059059082065,7.158502550424526,1.283631642083651,301.4392513121337,-0.038968847192747166,-0.07987393063519431,-0.04090508344244714,1.0,0.01660441188036225,1.6020821949340255e-12,2.3,0.0031675721943904807,0.2365066564674329,0.010468928623150856,0.0019690639232752927,0.29116930005688413,0.11629891078962128,0.11825332823371645,1.75,1886919.2267412026,0.0332088237607245,0.048291325998574455,-0.005234464311575428,-0.005234464311575428,0.005234464311575428,0.005234464311575428,-0.020937857246301712,-0.020937857246301712,0.0019690639232752927,0.9953927694012479,0.11825332823371645,1.0,0.39340636558633285
293.0,0.0011983442753835671,12.352293351493634,114.59650920324833,36.474091681434274,17.218790055725574,15.825605454664448,7.158931446603276,1.283413056682206,301.4391127170689,-0.0389871253642505,-0.07987641895874245,-0.04088929359449195,1.0,0.016578516754896855,1.599583695153208e-12,2.3,0.0031575170922378474,0.2365066564674329,0.010475523714757462,0.001971612250200063,0.2910333424388681,0.11625705056802194,0.11825332823371645,1.75,1883163.189712808,0.03315703350979371,0.04826170359600748,-0.005237761857378731,-0.005237761857378731,0.005237761857378731,0.005237761857378731,-0.020951047429514924,-0.020951047429514924,0.001971612250200063,0.9974450790800782,0.11825332823371645,1.0,0.3946050294074662
294.0,0.0011977070611025682,12.345033934336211,114.60301080531946,36.447553283419154,17.225602368491025,15.833106388958912,7.159358984019592,1.2831950049924483,301.4389745773405,-0.03900535603457586,-0.07987890101354565,-0.04087354497896979,1.0,0.016552861571913356,1.5971083463024454e-12,2.3,0.0031475216445137513,0.2365066564674329,0.010482091363445079,0.0019741488159303743,0.29089777184905335,0.11621529934726646,0.11825332823371645,1.75,1879425.3246428643,0.03310572314382671,0.0482321740252855,-0.005241045681722539,-0.005241045681722539,0.005241045681722539,0.005241045681722539,-0.020964182726890157,-0.020964182726890157,0.0019741488159303743,0.9994932936574348,0.11825332823371645,1.0,0.3958030550757093
295.0,0.0011970717204341952,12.337805622476864,114.60948097601884,36.42110328601816,17.23236994421039,15.840562211785512,7.159785167961743,1.2829774879551803,301.4388368913495,-0.03902353927926363,-0.07988137676163438,-0.040857837482370755,1.0,0.01652744305300766,1.5946558320638308e-12,2.3,0.0031375853837886727,0.2365066564674329,0.010488631746390682,0.0019766736967973143,0.2907625874719385,0.1161736568238052,0.11825332823371645,1.75,1875705.5551328182,0.03305488610601532,0.04820273786652781,-0.005244315873195341,-0.005244315873195341,0.005244315873195341,0.005244315873195341,-0.020977263492781364,-0.020977263492781364,0.0019766736967973143,1.0015373950237407,0.11825332823371645,1.0,0.39700044446647764
296.0,0.0011964382497924337,12.330608452387546,114.61591972394834,36.39474141112063,17.239093146213396,15.847973267427754,7.160210003670718,1.282760506459367,301.4386996575201,-0.03904167517313914,-0.07988384616659928,-0.040842170993460145,1.0,0.016502257985502262,1.592225842461108e-12,2.3,0.0031277078479730997,0.2365066564674329,0.010495145037716695,0.0019791869680162518,0.2906277885030952,0.11613212270025122,0.11825332823371645,1.75,1872003.8046769942,0.033004515971004525,0.04817339567942529,-0.005247572518858348,-0.005247572518858348,0.005247572518858348,0.005247572518858348,-0.02099029007543339,-0.02099029007543339,0.0019791869680162518,1.0035773654350202,0.11825332823371645,1.0,0.39819719945159093
297.0,0.0011958066456034646,12.32344245762024,114.62232706006503,36.36846738177747,17.245772334367768,15.855339897023903,7.160633496357077,1.2825440613630037,301.43856287428554,-0.039059763790939096,-0.07988630919302622,-0.040826545402087126,1.0,0.016477303197511686,1.589818071453853e-12,2.3,0.0031178885796245693,0.2365066564674329,0.010501631409683944,0.0019816887040688116,0.2904933741391457,0.11609069668218314,0.11825332823371645,1.75,1868319.9968310443,0.03295460639502337,0.048144148011070656,-0.005250815704841972,-0.005250815704841972,0.005250815704841972,0.005250815704841972,-0.021003262819367888,-0.021003262819367888,0.0019816887040688116,1.005613187422717,0.11825332823371645,1.0,0.3993933218992889
298.0,0.0011951769043116818,12.316307667039807,114.62870299907618,36.342280923133025,17.252407862725445,15.862662436355198,7.161055651185301,1.2823281534740383,301.4384265401013,-0.03907780520672135,-0.07988876580700364,-0.040810960600282296,1.0,0.016452575580745463,1.5874322191376281e-12,2.3,0.0031081271264884014,0.2365066564674329,0.010508091031611792,0.0019841789783595766,0.2903593435873204,0.11604937848108873,0.11825332823371645,1.75,1864654.0550629871,0.032905151161490925,0.048114995388658224,-0.005254045515805896,-0.005254045515805896,0.005254045515805896,0.005254045515805896,-0.021016182063223584,-0.021016182063223584,0.0019841789783595766,1.0076448438780685,0.11825332823371645,1.0,0.4005888136742465
299.0,0.0011945490223725542,12.309204106697502,114.63504755795431,36.31618176144807,17.25900008199178,15.869941218161015,7.16147647329029,1.282112783570519,301.43829065343186,-0.03909579949447442,-0.07989121597557958,-0.04079541648110516,1.0,0.01642807206642511,1.5850679894203215e-12,2.3,0.003098423040827459,0.2365066564674329,0.01051452407103054,0.001986657863585498,0.2902256960556062,0.11600816781127256,0.11825332823371645,1.75,1861005.9029135013,0.03285614413285022,0.048085938327027386,-0.00525726203551527,-0.00525726203551527,0.00525726203551527,0.00525726203551527,-0.02102904814206108,-0.02102904814206108,0.001986657863585498,1.0096723179657412,0.11825332823371645,1.0,0.40178367663758857
300.0,0.001193922996258079,12.302131798135031,114.64136075727205,36.29016962500612,17.265549337247442,15.877176569997427,7.161895967762034,1.2818979523821814,301.4381552127627,-0.039113746727542704,-0.07989365966724883,-0.04077991293970613,1.0,0.0164037896472992,1.582725092146281e-12,2.3,0.003088775879945253,0.2365066564674329,0.01052093069263776,0.0019891254314037383,0.2900924307621508,0.11596706439270345,0.11825332823371645,1.75,1857375.4638544326,0.0328075792945984,0.04805697732164234,-0.00526046534631888,-0.00526046534631888,0.00526046534631888,0.00526046534631888,-0.02104186138527552,-0.02104186138527552,0.0019891254314037383,1.011695593204361,0.11825332823371645,1.0,0.4029779126469039
301.0,0.0011932988224503144,12.295090760184118,114.64764261977943,36.26424424316382,17.272055970338112,15.884368816478624,7.162314139661757,1.2816836606098998,301.4380202165877,-0.039131646979219795,-0.07989609685143118,-0.04076444987221138,1.0,0.016379725354387,1.5804032408524145e-12,2.3,0.0030791852055377313,0.2365066564674329,0.0105273110594116,0.001991581752788944,0.28995954692558423,0.11592606794802306,0.11825332823371645,1.75,1853762.661441147,0.032759450708774,0.048028112855855364,-0.0052636555297058,-0.0052636555297058,0.0052636555297058,0.0052636555297058,-0.0210546221188232,-0.0210546221188232,0.001991581752788944,1.0137146533839005,0.11825332823371645,1.0,0.4041715235562581
