time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,nkcc1_unrestricted_demand_fmol_s,nkcc1_finite_capacity_fmol_s,nkcc1_capacity_constraint_active,cumulative_outflow_0_t_pL
271.0,0.0014226690202508803,14.233297599711719,111.97374369554569,45.67261836065842,8.279488959043837,7.39504042597793,7.024196455373813,1.278238086278164,301.49366614054605,-0.03345312858667639,-0.07991753438150488,-0.046464405794828495,1.0,0.0789511026062282,7.617623356202126e-12,2.3,0.008171281269547595,0.2365066564674329,0.08305445003779745,-0.0003790222461968941,0.34046724178806786,0.1311274547314887,0.11825332823371645,1.75,3324555.2010169774,0.1579022052124564,0.054851884193449815,-0.041527225018898724,-0.041527225018898724,0.041527225018898724,0.041527225018898724,-0.1661089000755949,-0.1661089000755949,0.0,0.48815770141298354,0.11825332823371645,1.0,0.40180554769788757
272.0,0.0014224175459529864,14.234396226910798,111.97098093351347,45.66130643421513,8.278370032859014,7.39429148042963,7.024335412097036,1.278089205778894,301.49361460125937,-0.03345931780562047,-0.07991779299705809,-0.04645847519143762,1.0,0.07895467994724137,7.617968517137887e-12,2.3,0.008163123746201909,0.2365066564674329,0.08305663916669974,-0.00037865829027860587,0.34041432489736745,0.13111183857585504,0.11825332823371645,1.75,3323083.0845330427,0.15790935989448274,0.05485514919058012,-0.04152831958334987,-0.04152831958334987,0.04152831958334987,0.04152831958334987,-0.16611327833339948,-0.16611327833339948,0.0,0.4884936922678406,0.11825332823371645,1.0,0.4032280909809895
273.0,0.0014221666673326083,14.235478815359098,111.96823487674074,45.65002155210019,8.277256388504899,7.393545775360339,7.024473621714868,1.2779407083081988,301.49356318626485,-0.03346549373443665,-0.07991805286247143,-0.04645255912803478,1.0,0.07895826411044807,7.61831433631526e-12,2.3,0.00815501912298298,0.2365066564674329,0.08305884429642874,-0.0003782945864223368,0.3403615346301544,0.13109626035883265,0.11825332823371645,1.75,3321611.8792102393,0.15791652822089614,0.05485836584840673,-0.04152942214821437,-0.04152942214821437,0.04152942214821437,0.04152942214821437,-0.16611768859285747,-0.16611768859285747,0.0,0.4888297182537501,0.11825332823371645,1.0,0.4046503830876323
274.0,0.001421916383528335,14.236545520717105,111.96550539287337,45.63876367643791,8.27614798682819,7.392803285692461,7.024611088567618,1.2777925930440515,301.4935118953782,-0.033471656383882664,-0.07991831395750688,-0.04644665757362422,1.0,0.07896185497326325,7.618660801906578e-12,2.3,0.008146967000529654,0.2365066564674329,0.08306106513660629,-0.0003779311417017292,0.3403088707756501,0.1310807200022938,0.11825332823371645,1.75,3320141.6148909037,0.1579237099465265,0.05486153465691319,-0.04153053256830314,-0.04153053256830314,0.04153053256830314,0.04153053256830314,-0.16612213027321257,-0.16612213027321257,0.0,0.489165772359413,0.11825332823371645,1.0,0.40607242461306275
275.0,0.0014216666936750168,14.23759649765118,111.9627923503731,45.627532769170976,8.275044789010675,7.392063986580559,7.0247478169741155,1.277644859165434,301.4934607284141,-0.033477805764846935,-0.07991857626205473,-0.046440770497207795,1.0,0.07896545241354137,7.619007902126595e-12,2.3,0.008138966982596271,0.2365066564674329,0.08306330139913602,-0.00037756796310380085,0.3402563331222499,0.13106521742808008,0.11825332823371645,1.75,3318672.321096073,0.15793090482708275,0.054864656102385244,-0.04153165069956801,-0.04153165069956801,0.04153165069956801,0.04153165069956801,-0.16612660279827204,-0.16612660279827204,0.0,0.4895018476269834,0.11825332823371645,1.0,0.4074942161516644
276.0,0.001421417596901417,14.238631899133884,111.9600956191002,45.61632879200948,8.273946756798408,7.3913278535890194,7.024883811216458,1.277497505852983,301.49340968518595,-0.0334839418883755,-0.07991883975622326,-0.046434897867847755,1.0,0.07896905630949927,7.61935562522502e-12,2.3,0.008131018677072553,0.2365066564674329,0.08306555280047559,-0.0003772050574663301,0.3402039214579774,0.1310497525581499,0.11825332823371645,1.75,3317204.026873495,0.15793811261899854,0.0548677306653456,-0.041532776400237795,-0.041532776400237795,0.041532776400237795,0.041532776400237795,-0.16613110560095118,-0.16613110560095118,0.0,0.4898379371871155,0.11825332823371645,1.0,0.40891575829695265
277.0,0.001421169092332761,14.239651877160659,111.95741506971694,45.60515170648788,8.272853852263111,7.390594862507412,7.025019075555615,1.2773505322883274,301.4933587655059,-0.033490064765642265,-0.07991910442024758,-0.04642903965460531,1.0,0.07897266653980285,7.61970395949489e-12,2.3,0.008123121694893893,0.2365066564674329,0.08306781905935484,-0.0003768424315429429,0.3401516355700688,0.13103432531443487,0.11825332823371645,1.75,3315736.7609566734,0.1579453330796057,0.05487075882270241,-0.04153390952967742,-0.04153390952967742,0.04153390952967742,0.04153390952967742,-0.16613563811870968,-0.16613563811870968,0.0,0.4901740342228905,0.11825332823371645,1.0,0.41033705164156975
278.0,0.001420921179088508,14.240656582062382,111.95475057425998,45.59400147391733,8.271766038024895,7.389864989522846,7.025153614216423,1.277203937654726,301.493307969185,-0.03349617440797408,-0.07991937023457785,-0.046423195826603765,1.0,0.078976282983509,7.620052893266971e-12,2.3,0.00811527565104265,0.2365066564674329,0.0830700998990093,-0.00037648009194245235,0.34009947524543116,0.1310189356189887,0.11825332823371645,1.75,3314270.5516160377,0.157952565967018,0.054873741045720376,-0.04153504994950465,-0.04153504994950465,0.04153504994950465,0.04153504994950465,-0.1661401997980186,-0.1661401997980186,0.0,0.49051013200418586,0.11825332823371645,1.0,0.41175809677728037
279.0,0.0014206738562847377,14.241646163209417,111.95210200555422,45.58287805543907,8.270683277020256,7.389138211040707,7.025287431402932,1.2770577211364158,301.49325729603356,-0.033502270826822916,-0.07991963717978946,-0.046417366352966546,1.0,0.07897990552013394,7.620402414916346e-12,2.3,0.008107480163479168,0.2365066564674329,0.08307239504492976,-0.00037611804519196225,0.3400474402702105,0.1310035833938421,0.11825332823371645,1.75,3312805.4268146344,0.15795981104026788,0.05487667780213031,-0.04153619752246488,-0.04153619752246488,0.04153619752246488,0.04153619752246488,-0.16614479008985952,-0.16614479008985952,0.0,0.49084622385231425,0.11825332823371645,1.0,0.413178894294967
280.0,0.001420427123032103,14.242620768336215,111.94946923777539,45.57178141198025,8.269605532718499,7.388414503851861,7.025420531283648,1.2769118819192384,301.49320674586033,-0.033508354033789156,-0.07991990523666993,-0.04641155120288078,1.0,0.07898353402961344,7.620752512858576e-12,2.3,0.00809973485412462,0.2365066564674329,0.08307470422705646,-0.00037575629767812226,0.3399955304302806,0.13098826856115273,0.11825332823371645,1.75,3311341.4140624423,0.1579670680592269,0.054879569554136226,-0.04153735211352823,-0.04153735211352823,0.04153735211352823,0.04153735211352823,-0.1661494084541129,-0.1661494084541129,0.0,0.49118230317371653,0.11825332823371645,1.0,0.41459944478462546
