time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s
105.0,0.001722215269250091,14.190241238930493,113.21499623492342,58.89377663347544,11.0169186570289,8.95712341220027,6.738863607899654,1.4892343972973714,301.5686053590437,-0.027057637749951208,-0.07919605686590407,-0.052138419115952864,1.0,0.06667676558822888,6.4333298724676515e-12,2.3,0.036001513461293044,0.315652722325482,0.0922998937820777,-0.0005341964227284046,0.399476031842652,0.14589676128535817,0.157826361162741,1.75,5572275.044873664,0.13335353117645776,0.054727247451902196,-0.0922998937820777,0.0,0.0922998937820777,-0.0922998937820777,-0.1845997875641554,0.0024605498374004045,0.0,-0.0922998937820777,0.0,0.0,4.163336342344337e-17
110.0,0.0017224313053634005,14.20021857650168,113.15212287227584,58.90667011136744,11.080594472321724,8.980984621242003,6.731687587550165,1.4895760270192087,301.56850610429376,-0.02704827890159268,-0.07917857147681594,-0.05213029257522325,1.0,0.06646895121999345,6.413278834129147e-12,2.3,0.03687260109135735,0.3150355059595194,0.09271649907191952,-0.0005281615831757605,0.399456034536527,0.14586694248347673,0.1575177529797597,1.75,5575536.748987237,0.1329379024399869,0.054757144406396195,-0.09271649907191952,0.0,0.09271649907191952,-0.09271649907191952,-0.18543299814383904,0.0024266745769103795,0.0,-0.09271649907191952,0.0,0.0,2.7755575615628914e-17
115.0,0.001722626876033845,14.21014953996856,113.09088995471036,58.92032145369191,11.13919799436177,9.00111675239072,6.7247586641772426,1.4898786769445982,301.56840829285784,-0.027038691442039842,-0.07916194067107356,-0.05212324922903372,1.0,0.06629214998247072,6.396220108007541e-12,2.3,0.03771332553565633,0.31438054747398986,0.09306148746157139,-0.0005231985251161709,0.399436920239423,0.14584021091536872,0.15719027373699493,1.75,5579001.588778888,0.13258429996494145,0.054786851892185864,-0.09306148746157139,0.0,0.09306148746157139,-0.09306148746157139,-0.18612297492314278,0.0023936191960308205,0.0,-0.09306148746157139,0.0,0.0,2.7755575615628914e-17
120.0,0.001722798926395916,14.22017261525098,113.03119188888287,58.9343164067005,11.19323813513901,9.01802677173062,6.718081807028287,1.490144146642647,301.5683104086983,-0.027029057761982486,-0.07914609186298915,-0.05211703410100667,1.0,0.06614173764701314,6.38170752386597e-12,2.3,0.038522437369146324,0.3136934219261153,0.09334552992540689,-0.00051914455396492,0.3994175224220327,0.1458159102459435,0.15684671096305766,1.75,5582640.683894408,0.1322834752940263,0.054816783809220386,-0.09334552992540689,0.0,0.09334552992540689,-0.09334552992540689,-0.18669105985081377,0.002361529239945978,0.0,-0.09334552992540689,0.0,0.0,4.163336342344337e-17
125.0,0.0017229452903963105,14.230383997509982,112.97294431131822,58.94830739519153,11.243161308480918,9.032153955953953,6.711659153434773,1.4903739966456206,301.5682114030288,-0.027019529823762135,-0.07913096217897675,-0.052111432355214614,1.0,0.06601376669113515,6.369360203686369e-12,2.3,0.03929919551238215,0.3129802632607065,0.09357776736521604,-0.0005158602375489585,0.3993969229505622,0.14579348401145562,0.15649013163035325,1.75,5586422.085903332,0.1320275333822703,0.05484722523846275,-0.09357776736521604,0.0,0.09357776736521604,-0.09357776736521604,-0.1871555347304321,0.0023305073937125156,0.0,-0.09357776736521604,0.0,0.0,2.7755575615628914e-17
130.0,0.0017230644792101985,14.240847086289007,112.91607903914652,58.96200598338635,11.289359793809282,9.043878744748564,6.705490524068483,1.4905696242380693,301.56811058298064,-0.0270102328187476,-0.07911649691364117,-0.05210626409489357,1.0,0.06590486997144356,6.3588532675201466e-12,2.3,0.04004328289787301,0.31224736739287745,0.09376602606819745,-0.0005132261351136304,0.39937440594712525,0.14577246344141467,0.15612368369643873,1.75,5590312.853579262,0.1318097399428871,0.054878361711743165,-0.09376602606819745,0.0,0.09376602606819745,-0.09376602606819745,-0.1875320521363949,0.0023006219286491937,0.0,-0.09376602606819745,0.0,0.0,2.7755575615628914e-17
135.0,0.0017231555402509341,14.251600091822095,112.86054012141925,58.97517584102559,11.332178971564288,9.053530481363575,6.699573859958572,1.4907323189876636,301.56800752554017,-0.02700126851405328,-0.07910264822188359,-0.05210137970783031,1.0,0.06581217729869866,6.3499097842052655e-12,2.3,0.04075473144115266,0.3115009112177133,0.09391700336697496,-0.0005111399922511576,0.39934942184286226,0.14575245630991773,0.15575045560885664,1.75,5594280.5289310515,0.13162435459739733,0.054910302583886295,-0.09391700336697496,0.0,0.09391700336697496,-0.09391700336697496,-0.18783400673394993,0.002271913687712077,0.0,-0.09391700336697496,0.0,0.0,0.0
140.0,0.0017232179563091865,14.262662089413915,112.80628077500644,58.98762628308183,11.371923555103823,9.061394148072798,6.693905591172923,1.4908633024778204,301.5679020105394,-0.026992718278665125,-0.07908937402167203,-0.052096655743006905,1.0,0.06573324367076507,6.342293846898655e-12,2.3,0.04143385629943561,0.3107467607252611,0.09403642701688392,-0.0005095143389658445,0.3993215586548669,0.14573313688974168,0.15537338036263054,1.75,5598294.153104601,0.13146648734153013,0.0549430995946882,-0.09403642701688392,0.0,0.09403642701688392,-0.09403642701688392,-0.18807285403376783,0.002244401822650916,0.0,-0.09403642701688392,0.0,0.0,2.7755575615628914e-17
145.0,0.0017232515681736395,14.274037828174619,112.75326101737375,58.9992063617757,11.408862982063862,9.067716246794015,6.6884809483494445,1.4909637559557272,301.5677939683753,-0.026984645815242035,-0.07907663707522583,-0.052091991259983796,1.0,0.06566598744046818,6.335804607181323e-12,2.3,0.04208119876517967,0.30999034706235495,0.09412919252822873,-0.0005082744218243905,0.39929051847555175,0.1457142369396511,0.15499517353117748,1.75,5602324.931258487,0.13133197488093637,0.05497676158519095,-0.09412919252822873,0.0,0.09412919252822873,-0.09412919252822873,-0.18825838505645745,0.0022180884979855265,0.0,-0.09412919252822873,0.0,0.0,2.7755575615628914e-17
150.0,0.0017232565122819482,14.285721522799376,112.70144585528098,59.00979953158771,11.443236057937483,9.072709909254819,6.683294224452333,1.4910348387770707,301.56768343918645,-0.026977099601419124,-0.07906440422509702,-0.05208730462367789,1.0,0.06560863733407885,6.330271163119229e-12,2.3,0.042697477299858275,0.3092365934914807,0.0941994810529235,-0.0005073564279071362,0.39925609800719447,0.14569553771067342,0.15461829674574035,1.75,5606346.633975735,0.1312172746681577,0.05501126608311442,-0.0941994810529235,0.0,0.0941994810529235,-0.0941994810529235,-0.188398962105847,0.0021929627231161617,0.0,-0.0941994810529235,0.0,0.0,2.7755575615628914e-17
155.0,0.0017232331685509946,14.297699832551926,112.65080390857099,59.019318844238235,11.4752549736102,9.07655935219331,6.678338994862601,1.4910776999774644,301.5675705411465,-0.026970115069614074,-0.07905264575894211,-0.052082530689328034,1.0,0.06555968695217512,6.325548169263847e-12,2.3,0.04328354586112068,0.30848988030863095,0.09425086094942965,-0.0005067059522770544,0.39921817223410794,0.14567686286906803,0.15424494015431547,1.75,5610335.801341735,0.13111937390435024,0.055046568388324814,-0.09425086094942965,0.0,0.09425086094942965,-0.09425086094942965,-0.1885017218988593,0.002169003469671622,0.0,-0.09425086094942965,0.0,0.0,4.163336342344337e-17
160.0,0.0017231821159619494,14.309954181822008,112.60130637751467,59.02770266672752,11.505108765830492,9.079423743993926,6.673608301323303,1.4910934847730732,301.56745544589523,-0.02696371653590592,-0.0790413348840763,-0.05207761834817039,1.0,0.06551785587839197,6.321512084216943e-12,2.3,0.04384035884189599,0.30775403704918614,0.09428637495375146,-0.0005062766794494681,0.3991766806844009,0.14565807228782443,0.15387701852459307,1.75,5614271.80425784,0.13103571175678394,0.055082608634786576,-0.09428637495375146,0.0,0.09428637495375146,-0.09428637495375146,-0.18857274990750292,0.002146182190954225,0.0,-0.09428637495375146,0.0,0.0,4.163336342344337e-17
165.0,0.0017231040942689126,14.322462557010502,112.55292627664384,59.034910871691,11.532966311630735,9.081440571169322,6.669094805590604,1.4910833374089454,301.5673383597195,-0.026957918905967188,-0.07903044729209258,-0.05207252838612539,1.0,0.06548205634927187,6.318057954760052e-12,2.3,0.04436894178237776,0.30703235429837145,0.09430861526049432,-0.000506029244356728,0.3991316157917897,0.14563905660319607,0.15351617714918572,1.75,5618136.802151416,0.13096411269854374,0.055119317242962776,-0.09430861526049432,0.0,0.09430861526049432,-0.09430861526049432,-0.18861723052098864,0.0021244648545369563,0.0,-0.09430861526049432,0.0,0.0,0.0
170.0,0.00172299997096263,14.3352008830748,112.505637876273,59.040921479183055,11.55897890795352,9.082728556703826,6.664790916946784,1.4910484014434808,301.56721950919643,-0.026952729171467998,-0.07901996079944804,-0.052067231627980035,1.0,0.06545136480759418,6.3150966711680056e-12,2.3,0.04487036716776582,0.3063276085892895,0.09431978794747352,-0.0005059302516084563,0.39908301304783106,0.14561973247897203,0.15316380429464474,1.75,5621915.630504157,0.13090272961518837,0.05515661908070435,-0.09431978794747352,0.0,0.09431978794747352,-0.09431978794747352,-0.18863957589494704,0.0021038135704276985,0.0,-0.09431978794747352,0.0,0.0,1.3877787807814457e-17
175.0,0.0017228707127278282,14.348144067592884,112.45941630320452,59.04572769975704,11.58328250457236,9.083390197638787,6.660688897761657,1.4909898183044266,301.56709913044966,-0.02694814772209802,-0.07900985504984741,-0.05206170732774939,1.0,0.06542499755608422,6.312552618148975e-12,2.3,0.045345734585993856,0.30564209602031545,0.09432176844279942,-0.0005059514280152803,0.39903094264090627,0.1456000384863816,0.15282104801015772,1.75,5625595.640565209,0.13084999511216844,0.05519443660265702,-0.09432176844279942,0.0,0.09432176844279942,-0.09432176844279942,-0.18864353688559884,0.0020841878915340162,0.0,-0.09432176844279942,0.0,0.0,1.3877787807814457e-17
180.0,0.001722717360908277,14.361266780899832,112.414237263392,59.049335352439094,11.60599962832357,9.083513962427137,6.656780950237738,1.4909087247445294,301.5669774611626,-0.026944169487162977,-0.0790001112683886,-0.05205594178122562,1.0,0.06540228999841896,6.310361671906008e-12,2.3,0.04579615464223228,0.30497767074343657,0.09431614910204938,-0.0005060688928370656,0.39897550238055307,0.1455799315443715,0.15248883537171828,1.75,5629166.511195324,0.13080457999683792,0.0552326921794393,-0.09431614910204938,0.0,0.09431614910204938,-0.09431614910204938,-0.18863229820409877,0.002065545843554503,0.0,-0.09431614910204938,0.0,0.0,2.7755575615628914e-17
