ae4_expression,ae4_parameters_sha256,calcium_uM,co2_factor,cumulative_flow_sha256,cumulative_t000_pL,cumulative_t030_pL,cumulative_t060_pL,cumulative_t120_pL,cumulative_t300_pL,cumulative_t600_pL,endpoint_ae4_capacity_multiplier,endpoint_cell_cl_mM,endpoint_cell_k_mM,endpoint_cell_na_mM,endpoint_cell_ph,endpoint_cell_volume_pL,endpoint_flow_pL_s,endpoint_lumen_cl_mM,endpoint_lumen_k_mM,endpoint_lumen_na_mM,endpoint_lumen_ph,endpoint_lumen_volume_pL,exact_time_grid,flow_sha256,flow_t000_pL_s,flow_t030_pL_s,flow_t060_pL_s,flow_t120_pL_s,flow_t300_pL_s,flow_t600_pL_s,initial_ae4_capacity_multiplier,initial_cell_cl_mM,initial_cell_k_mM,initial_cell_na_mM,initial_cell_ph,initial_cell_volume_pL,initial_lumen_cl_mM,initial_lumen_k_mM,initial_lumen_na_mM,initial_lumen_ph,initial_lumen_volume_pL,initial_max_abs_amount_rhs_fmol_s,initial_max_abs_volume_rhs_pL_s,max_ae4_charge_residual_fmol_s,max_ae4_expression_scaling_residual_fmol_s,max_dimensionless_conservation_ratio,max_nkcc1_chloride_stoichiometry_residual_fmol_s,maximum_ae4_capacity_multiplier,maximum_cell_cl_mM,maximum_cell_k_mM,maximum_cell_na_mM,maximum_cell_ph,maximum_cell_volume_pL,maximum_flow_pL_s,maximum_flow_time_s,maximum_lumen_cl_mM,maximum_lumen_k_mM,maximum_lumen_na_mM,maximum_lumen_ph,maximum_lumen_volume_pL,minimum_ae4_capacity_multiplier,minimum_cell_cl_mM,minimum_cell_k_mM,minimum_cell_na_mM,minimum_cell_ph,minimum_cell_volume_pL,minimum_flow_pL_s,minimum_flow_time_s,minimum_lumen_cl_mM,minimum_lumen_k_mM,minimum_lumen_na_mM,minimum_lumen_ph,minimum_lumen_volume_pL,negative_net_cycle_samples,nhe1_factor,nonnegative_flow,onset_rest_rhs_match,opposing_cation_samples,positive_core,resting_state_sha256,root_alias,root_id,routing_family,sample_count,solver,solver_message,solver_success,states_sha256,time_grid_sha256,total_0_600_pL,trajectory_path,trajectory_sha256,valid,wall_seconds,whole_cell_parameters_sha256
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.25,1.0,382f430c970d0465c5f06b836bab45245b80441e7542c11156880846bcf49fd2,0.0,0.05507895677448892,0.10614866789885086,0.20606833183437578,0.4997077091447582,0.9760804649847364,1.2499999994847115,55.34228638510724,112.53448543417849,17.160399568693737,7.134161038574114,1.450171768706907,0.0015719006361770511,147.73907583651666,32.97016804083754,117.45239033650427,6.69223819437044,0.10785950318088526,True,f09b5140c31fda0da0ef9d1f771c564f0c9ae6d6e7587193bd2658aae5da56d8,0.0010627187212284867,0.001757116082985849,0.0016772182433568096,0.00165595317942219,0.0016099654688438991,0.0015719006361770511,1.0,59.435169667753264,119.13728636421673,11.654182697711601,7.14143780473962,1.529994831477891,146.05624556861278,23.58991202715456,126.7495769436097,6.865508040156515,0.10531359360614244,3.3306690738754696e-16,9.571336778702033e-16,1.734723475976807e-18,0.0,2.8865798640254067e-05,5.551115123125783e-17,1.2499999994847115,59.435169667753264,119.13728636421673,17.160399568693737,7.142013370785409,1.529994831477891,0.001998033709622793,10.0,147.9377475090506,35.78231989021426,126.7495769436097,6.865508040156515,0.10999016854811397,1.0,55.34228638510724,112.53448543417849,11.654182697711601,7.134161038574114,1.450171768706907,0.0010627187212284867,0.0,146.05624556861278,23.58991202715456,114.6495119128934,6.656028247609582,0.10531359360614244,0,1.0,True,True,0,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,ed35308c0149031c91368668595f48275b89a4284bc703007d7d81d00f50146e,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.9760804649847364,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x1_nhe1x1_ca0.25_e0.05_production_radau.npz,b0b5e224bb60e05afc869bebc86cc88488515dff089cb8da3362d4a725c47940,True,1.1243815959969652,68be924cb8feccee742c3e40b972050f8ccd9784ba57548ad796e8d1e403b2e7
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.5,1.0,8733ec88aa8d6bdccf73a75fd0dcb27580bc339a3fba5957da8e7b8bcfbbb513,0.0,0.06005461486608137,0.11342750432892304,0.21780130098924777,0.5217814340632533,1.0103623503691483,1.2499999994847115,54.502419591016526,108.43450796419441,18.024395312275562,6.86993783371563,1.347322906248531,0.0016077085792278291,147.82563866643184,33.70381504212169,116.73419142549875,6.694888917910774,0.10803854289613915,True,695ad79abc4ad379d93e833e4a6b7f87b71185d9dcd20c5407f555bc92d12583,0.0010574261210127389,0.0018371791586956122,0.0017549535019123403,0.0017252791605460339,0.0016583027146420959,0.0016077085792278291,1.0,60.193438671927666,116.49617206885112,11.646068113043288,6.886514501676373,1.444970169583286,146.03840114672255,23.47074891661358,126.87379539072955,6.874557292246378,0.1052871306050637,8.32320323773672e-15,1.815821798478723e-15,0.0,0.0,3.164135620181696e-05,5.551115123125783e-17,1.2499999994847115,60.193438671927666,116.49617206885112,18.024395312275562,6.8866012229789835,1.444970169583286,0.0022568051301136874,8.0,148.09421123404445,37.86419521694419,126.87379539072955,6.874557292246378,0.11128402565056844,1.0,54.502419591016526,108.43450796419441,11.646068113043288,6.86993783371563,1.347322906248531,0.0010574261210127389,0.0,146.03840114672255,23.47074891661358,112.58761556831416,6.6452842264314596,0.1052871306050637,0,1.0,True,True,0,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,9d626474b59c5231b93dc5e41e1e02765439760fcc5e3489cc089c58dfc215ab,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.0103623503691483,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x1_nhe1x1_ca0.50_e1.00_production_radau.npz,9fff8832ec82a1657d6d79ccdb3a51f83f3127e8ea789620d58fe6d8f1f60117,True,0.9442683500019484,68be924cb8feccee742c3e40b972050f8ccd9784ba57548ad796e8d1e403b2e7
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.5,1.0,e020008815b1c98d01c825fd29840be0e70aa8dc6fb625b28d1e203003774537,0.0,0.06053357441991205,0.11435113196065307,0.21963110599701996,0.5265469698406233,1.020040404223711,1.2499999994847115,53.80225019046596,111.33857943486156,18.00026813648866,7.135155375335626,1.4249578453132292,0.0016235456898772288,147.84779953840234,34.07220375693979,116.35825982252052,6.678064467846185,0.10811772844938615,True,da2edb83e4f9650452b13660ba33bc5ef9290cbbf98664fd88f24bf551b9997b,0.0010627187212284867,0.0018528878182988097,0.0017695468192171215,0.0017408838481507566,0.0016749408137519018,0.0016235456898772288,1.0,59.435169667753264,119.13728636421673,11.654182697711601,7.14143780473962,1.529994831477891,146.05624556861278,23.58991202715456,126.7495769436097,6.865508040156515,0.10531359360614244,3.3306690738754696e-16,9.571336778702033e-16,1.734723475976807e-18,0.0,3.8191672047105385e-05,0.0,1.2499999994847115,59.435169667753264,119.13728636421673,18.00026813648866,7.14251426500438,1.529994831477891,0.0022738496264683716,8.0,148.10845037740629,38.17119500621328,126.7495769436097,6.865508040156515,0.11136924813234186,1.0,53.80225019046596,111.33857943486156,11.654182697711601,7.135155375335626,1.4249578453132292,0.0010627187212284867,0.0,146.05624556861278,23.58991202715456,112.27465355071072,6.628834276489352,0.10531359360614244,0,1.0,True,True,0,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,baeb6e9e0800346d72b9ee9a29d023c4581e5e5e0cb3e538282e62cd920835c7,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.020040404223711,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00_co2x1_nhe1x1_ca0.50_e0.05_production_radau.npz,8462a1e1e01773f617696ad0559316d05cc21bfd029fbdeebdf12de7fc5c2653,True,0.950519637997786,68be924cb8feccee742c3e40b972050f8ccd9784ba57548ad796e8d1e403b2e7
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.1,1.0,46381009eedf620ce2d43cb26250848ef23ea78ecd98b01623b0c9a0d52d6064,0.0,0.04641475183623376,0.09326887441303998,0.18649350099352954,0.4675993058492469,0.9388253249469057,1.2499999994847115,70.01582115341178,127.24894540815534,9.214171826022792,7.1443117569568,1.6566305932410057,0.0015740284782953058,147.72831251731472,32.91356297366964,117.51112486646508,6.695436194820265,0.10787014239147653,True,0908c671fb5cdb87169f69a236d5bd8d9ee72e6cd0c5d3bf3670e6bcd2e0b017,0.0011685694832601623,0.001577815434692742,0.0015538039186218545,0.0015558077270771437,0.0015662654011037364,0.0015740284782953058,1.0,66.4507506432289,127.85798384366808,7.941683253901751,7.145458222096073,1.5805341111315327,146.49908613246345,25.704835546660455,124.65602131514704,6.831375420701049,0.10584284741630082,2.03517758201599e-14,1.0857200555269841e-15,0.0,0.0,1.3322676295501878e-05,0.0,1.2499999994847115,70.01582115341178,127.85798384366808,9.403865961717818,7.145458222096073,1.6566305932410057,0.0016045599896140823,15.0,147.72831251731472,32.91356297366964,124.65602131514704,6.831375420701049,0.10802279994807042,1.0,66.4507506432289,126.68246022917431,7.941683253901751,7.143595398050012,1.5805341111315327,0.0011685694832601623,0.0,146.49908613246345,25.704835546660455,117.51112486646508,6.695436194820265,0.10584284741630082,0,1.0,True,True,0,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,76209d13798a1e3679be40fda5a4596cc32e04934f1b00862af0efb44aad31da,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.9388253249469057,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x1_nhe1x1_ca0.10_e1.00_production_radau.npz,9851c887c731aa6141abeda823d293483f4507fc02d8b96af8ded3da6758b078,True,0.793601466997643,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.1,1.0,0eefeee24cd70686a0efaf7fb0c4475240ff4b99026e5a9f177febcf669c15f7,0.0,0.04657474932827919,0.09357426784751066,0.18709897223625283,0.46928115671586346,0.9424223865969295,1.2499999994847115,69.54676141124598,129.10634321460506,9.207697114808155,7.334855482134024,1.7856526943577475,0.0015803206819300808,147.7441949033643,33.0544740634073,117.37268293571134,6.695588199396685,0.10790160340965041,True,058fcd3c4614d6889688f32e9e504b36acaf092341bbd7534ab1bcded99e7259,0.001172595884897118,0.0015829220005947138,0.001558548083960093,0.0015611469924776773,0.0015726017201686399,0.0015803206819300808,1.0,65.87353108747116,129.90801435759948,7.941620816356884,7.346568982892178,1.7135990021473473,146.50922399685828,25.795046411525156,124.56119778202657,6.823613705882703,0.1058629794244856,1.942890293094024e-16,5.572799166575493e-17,1.734723475976807e-18,0.0,0.00023447910280083303,0.0,1.2499999994847115,69.54676141124598,129.90801435759948,9.404556081470094,7.346606954514821,1.7856526943577475,0.0016101585797534902,15.0,147.7441949033643,33.0544740634073,124.56119778202657,6.823613705882703,0.10805079289876746,1.0,65.87353108747116,128.69693120300926,7.941620816356884,7.334855482134024,1.7135990021473473,0.001172595884897118,0.0,146.50922399685828,25.795046411525156,117.37268293571134,6.695588199396685,0.1058629794244856,0,1.0,True,True,0,True,33590ee7d2a7a0745318b876cb322f66fd3c726143a6c69c103d1218d3da66a6,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,14a392c40372b021d1354c876a18deddb2218077c0b4704ddef7216aa95d7dd0,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.9424223865969295,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x1_nhe1x1_ca0.10_e0.05_production_radau.npz,d1a2bf71bf3bd84737a6b8968a96c65c8ca8a402f284a3079502738d45cf8e06,True,0.8190921089990297,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.25,1.0,698ce6655a27aae784608a0c44985dabfc6fbf70eed737d87663dbb6b688b938,0.0,0.06254261432500702,0.12122883505695789,0.23641960884176055,0.5793572653017841,1.1461149539293651,1.2499999994847115,64.14475729635973,125.1890052473015,9.994176673028802,7.132944311241569,1.5206238247441735,0.0018841081941193384,148.29910489028583,39.23952916218582,111.23824268068942,6.625400858482467,0.1094205409705967,True,39c615428df3f8bc2e988880fecf941eb9823b47700c5db56641af8054925766,0.0011685694832601623,0.002018224255859358,0.0019281663110738397,0.0019153282884335184,0.0018968196191418542,0.0018841081941193384,1.0,66.4507506432289,127.85798384366808,7.941683253901751,7.145458222096073,1.5805341111315327,146.49908613246345,25.704835546660455,124.65602131514704,6.831375420701049,0.10584284741630082,2.03517758201599e-14,1.0857200555269841e-15,0.0,0.0,2.4251434194155763e-05,5.551115123125783e-17,1.2499999994847115,66.4507506432289,127.85798384366808,9.994176673028802,7.145520470553833,1.5805341111315327,0.0022611963919821234,10.0,148.35148962784555,40.31833422703492,124.65602131514704,6.831375420701049,0.11130598195991062,1.0,64.14475729635973,125.1890052473015,7.941683253901751,7.132944311241569,1.5206238247441735,0.0011685694832601623,0.0,146.49908613246345,25.704835546660455,110.15730672582514,6.6086774593067465,0.10584284741630082,0,1.0,True,True,0,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,505bb545b3c2921952394ff1d9dcddef998496b0989c9e2692eea2737ade6a46,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.1461149539293651,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x1_nhe1x1_ca0.25_e1.00_production_radau.npz,f13453c11926bfd904b06cdeda4d81d74ba90cf68da1f407d5a3c5c42979f5f3,True,0.9665683120001631,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.25,1.0,2c0ba68de77f9a13f833445ca52de345abccc9a9855c06f9b74698b414f12d66,0.0,0.062842727947916,0.1217985589788401,0.2374817951720565,0.5820890406687704,1.152136235212309,1.2499999994847115,63.59816100710245,127.41508958821021,9.989860765271347,7.346570511326496,1.652088996865218,0.0018956169223034863,148.306973904789,39.48032897949797,110.9896701282703,6.610471169469079,0.10947808461151744,True,5fcc0bb6b0409cb31167258c01fc038de0bd3b750b62ca3692be58a4de2b7672,0.001172595884897118,0.002028256079922869,0.0019364873081787416,0.0019237058308944456,0.0019069232065986987,0.0018956169223034863,1.0,65.87353108747116,129.90801435759948,7.941620816356884,7.346568982892178,1.7135990021473473,146.50922399685828,25.795046411525156,124.56119778202657,6.823613705882703,0.1058629794244856,1.942890293094024e-16,5.572799166575493e-17,1.734723475976807e-18,0.0,0.0008562039965909207,5.551115123125783e-17,1.2499999994847115,65.87353108747116,129.90801435759948,9.989860765271347,7.348757789279359,1.7135990021473473,0.0022719909284170977,10.0,148.35238060890754,40.513130781458045,124.56119778202657,6.823613705882703,0.11135995464208549,1.0,63.59816100710245,127.41508958821021,7.941620816356884,7.346568982892178,1.652088996865218,0.001172595884897118,0.0,146.50922399685828,25.795046411525156,109.95436641625325,6.592878179277166,0.1058629794244856,0,1.0,True,True,0,True,33590ee7d2a7a0745318b876cb322f66fd3c726143a6c69c103d1218d3da66a6,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0281abf9594c153c3b4e3b3a45f85d9cdfbd470a96eebc235a8f553c1eb8a66a,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.152136235212309,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x1_nhe1x1_ca0.25_e0.05_production_radau.npz,4d786680e17dac3c13f62a17ae14b981e47a4507a3f2378894aef4b4fc49a776,True,0.9525648759990872,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.5,1.0,72f262dd68d4e0737df91698ef04312e9ccc81dfcd415b84f0dbcd2f7b929f67,0.0,0.06970558128309441,0.1322785676998634,0.2550383938002191,0.6183154969668317,1.2150772563152117,1.2499999994847115,62.337931839620865,124.52592989125287,10.25715926402728,7.129092281194546,1.482922168404352,0.0019806751696090532,148.42793240514277,41.37137336634072,109.12302763886994,6.609668954326221,0.10990337584804527,True,2570ecc4efadde9e3889be145d4edd43cea6dee1a3c004a2d01f1bb39adaec3f,0.0011685694832601623,0.0021589294834079872,0.002056316943565778,0.002037883387750017,0.0020025469102431053,0.0019806751696090532,1.0,66.4507506432289,127.85798384366808,7.941683253901751,7.145458222096073,1.5805341111315327,146.49908613246345,25.704835546660455,124.65602131514704,6.831375420701049,0.10584284741630082,2.03517758201599e-14,1.0857200555269841e-15,0.0,0.0,2.9351521213527576e-05,0.0,1.2499999994847115,66.4507506432289,127.85798384366808,10.25715926402728,7.145575053927778,1.5805341111315327,0.0025997575865304907,9.0,148.5171224529025,43.449079910517625,124.65602131514704,6.831375420701049,0.11299878793265246,1.0,62.337931839620865,124.52592989125287,7.941683253901751,7.129092281194546,1.482922168404352,0.0011685694832601623,0.0,146.49908613246345,25.704835546660455,107.04361079162118,6.580287576407245,0.10584284741630082,0,1.0,True,True,0,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,77a9124d2a125ef9b5ae98484edf2bee94a904649c775b36093c275d08c806b6,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.2150772563152117,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x1_nhe1x1_ca0.50_e1.00_production_radau.npz,91ed4acd93cad8a0e29f4d6da42bc1fe9c606fffe183acba5b4848b88f08ca1a,True,0.8517259190011828,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0.5,1.0,bbebfe2760630074bdd24f1abbd6e342df639bda57a9f898882c0391e3522e76,0.0,0.07009737571973053,0.1329975829551713,0.25633705476100527,0.6215580748148418,1.2222695147395621,1.2499999994847115,61.77157120819731,126.86979810991853,10.253529475597812,7.350062136082138,1.6144723185676702,0.001994642852358375,148.4341484838323,41.66228148152125,108.82178787523505,6.590483954245704,0.10997321426179188,True,18b7060a9a289bdb60c459c3058098da859ab6957a76162cca9ea0627a79ffe2,0.001172595884897118,0.002171529029026187,0.0020662253334324007,0.0020476413508322493,0.0020144462067165025,0.001994642852358375,1.0,65.87353108747116,129.90801435759948,7.941620816356884,7.346568982892178,1.7135990021473473,146.50922399685828,25.795046411525156,124.56119778202657,6.823613705882703,0.1058629794244856,1.942890293094024e-16,5.572799166575493e-17,1.734723475976807e-18,0.0,0.0013393730569077889,0.0,1.2499999994847115,65.87353108747116,129.90801435759948,10.253529475597812,7.351505254450948,1.7135990021473473,0.002614020503985473,9.0,148.51825355035126,43.688188899967976,124.56119778202657,6.823613705882703,0.11307010251992737,1.0,61.77157120819731,126.86979810991853,7.941620816356884,7.346568982892178,1.6144723185676702,0.001172595884897118,0.0,146.50922399685828,25.795046411525156,106.7974869278411,6.5632297388450045,0.1058629794244856,0,1.0,True,True,0,True,33590ee7d2a7a0745318b876cb322f66fd3c726143a6c69c103d1218d3da66a6,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,af02bf4e586f1e3a669af775616eb0440bee4ba78d717c26dfcf67d0b371ce77,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,1.2222695147395621,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00_co2x1_nhe1x1_ca0.50_e0.05_production_radau.npz,4c004dfc062712dd14e0c7e69977ed58593f9fdcd3cc37364dec42943e3f5c71,True,0.7591957379991072,bba9515c58e8fc118b72a16e54325a1c38fd0326fda92b9bf44ff1c58bbc6592
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.1,1.0,8daac4c6fd3bb609a88bfe103351c8ba9310d6601cac67fb05333270d13e1a86,0.0,0.0428944454759799,0.08540821947575646,0.1698387422844023,0.42292712177592134,0.8430629014791289,1.2499999994847115,61.40782722676442,113.68746088695828,14.778681295843857,6.885021441672647,1.4634591178090877,0.0013980005046076744,147.1227864285052,30.924831156662158,119.47446605398224,6.7745219923328746,0.10699000252303838,True,12ac33ae460fd9c7b1f0cd38ed947822f221164225e99c52de4d157736f01784,0.001075832724356135,0.0014366424306916066,0.0014081402703415126,0.0014075302118726153,0.0014036857227951783,0.0013980005046076744,1.0,60.39894713073677,116.64626317861044,11.59429238157565,6.887592191666377,1.4479168336383244,145.8973464827639,25.69737254383295,124.65026421173987,6.889883718761332,0.10537916362178068,1.942890293094024e-16,8.491471414906471e-16,0.0,0.0,1.0658141036401503e-05,5.551115123125783e-17,1.2499999994847115,62.03481949911789,116.64626317861044,14.778681295843857,6.887813677987274,1.4752268370312804,0.0014862982654193946,13.0,147.15132311188685,31.3494515945674,124.65026421173987,6.889883718761332,0.10743149132709698,1.0,60.39894713073677,113.68746088695828,11.59429238157565,6.885021441672647,1.4479168336383244,0.001075832724356135,0.0,145.8973464827639,25.69737254383295,119.05257557075585,6.771412272262556,0.10537916362178068,0,1.0,True,True,0,True,590a8da34b9fecfe2d1de57a6db8bfbfbab304a06e1a714ef8ba0f666091930e,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0f23e7d852b2059d13c796e51d2411d3c441aa684497aa8897c8914ad264e3b9,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.8430629014791289,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00_co2x1_nhe1x1_ca0.10_e1.00_production_radau.npz,9765e05fd80519e8cdb3a55f6dbbae82e86735fe8212343fed903a99a51e0678,True,0.884772741002962,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0.1,1.0,35918ebf5611fdfa1af26db215bd91d9f9b9676d92652d042c010f42f3d33079,0.0,0.04314046920832602,0.08590840489407944,0.17086817395580142,0.42564088583664206,0.8485416438131581,1.2499999994847115,60.743001058479265,116.20750262917572,14.769589324157728,7.1312016357822525,1.5447703494471938,0.0014070138038979108,147.14574991899093,31.15013246434654,119.2487902476672,6.76975035815436,0.10703506901948956,True,d097faf702e31b77080e0e1296531e14f28bce0ae8a093bc87e0f706ba47bfd1,0.0010813839138005016,0.0014451641504816038,0.0014166625608047767,0.0014166270594596242,0.0014130802157465289,0.0014070138038979108,1.0,59.63722615965715,119.28351542144178,11.602835486433333,7.1426900414425845,1.5334312441989992,145.91509896021387,25.840089083529424,124.50255206549326,6.880944585095767,0.10540691956900251,2.7755575615628914e-16,2.2768245622195593e-17,1.734723475976807e-18,0.0,1.4210854715202002e-05,5.551115123125783e-17,1.2499999994847115,61.34309593336333,119.28351542144178,14.769589324157728,7.14272113947255,1.561009783940147,0.0014948793322949407,13.0,147.17433982607835,31.57060484925278,124.50255206549326,6.880944585095767,0.10747439666147471,1.0,59.63722615965715,116.20750262917572,11.602835486433333,7.1312016357822525,1.5334312441989992,0.0010813839138005016,0.0,145.91509896021387,25.840089083529424,118.82953361106344,6.766567599235888,0.10540691956900251,0,1.0,True,True,0,True,87db7b4092562bbcb04a37c0b701cf51913fae9521245048a5048933a91c087a,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,e265e8895e64653778115f279d7c726e3c33af147e351b2038f43b8bc8d9ecb6,b2141807f0402cff3fe32295641318971ca0356c0955664b0a94da60820e1995,0.8485416438131581,results/ae4_carbon_nhe1_compensation/trajectories/N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00_co2x1_nhe1x1_ca0.10_e0.05_production_radau.npz,0e95a14ce03507e29542a1dc9b1d0d39dc79a45e6c53fc1f3e6a29ba0c101bc9,True,0.788051309002185,3fea661073f649b34cae8fb164fae53e15a5bec58998850af71574f8e24d6d30
