ae4_5pct_rest_hco3_mM_max,ae4_5pct_rest_hco3_mM_median,ae4_5pct_rest_hco3_mM_min,ae4_5pct_rest_tic_mM_max,ae4_5pct_rest_tic_mM_median,ae4_5pct_rest_tic_mM_min,ae4_flux_retention_max,ae4_flux_retention_median,ae4_flux_retention_min,ae4_per_expression_compensation_max,ae4_per_expression_compensation_median,ae4_per_expression_compensation_min,ca_0p10_decrease_root_count,ca_0p10_secretion_change_percent_max,ca_0p10_secretion_change_percent_median,ca_0p10_secretion_change_percent_min,ca_0p10_secretion_ratio_max,ca_0p10_secretion_ratio_median,ca_0p10_secretion_ratio_min,ca_0p25_decrease_root_count,ca_0p25_secretion_change_percent_max,ca_0p25_secretion_change_percent_median,ca_0p25_secretion_change_percent_min,ca_0p25_secretion_ratio_max,ca_0p25_secretion_ratio_median,ca_0p25_secretion_ratio_min,ca_0p50_decrease_root_count,ca_0p50_secretion_change_percent_max,ca_0p50_secretion_change_percent_median,ca_0p50_secretion_change_percent_min,ca_0p50_secretion_ratio_max,ca_0p50_secretion_ratio_median,ca_0p50_secretion_ratio_min,co2_factor,decrease_at_all_calcium_root_count,decrease_at_any_calcium_root_count,fraction_lost_ae4_replaced_by_nkcc1_max,fraction_lost_ae4_replaced_by_nkcc1_median,fraction_lost_ae4_replaced_by_nkcc1_min,nhe1_factor,nhe1_flux_change_fmol_s_max,nhe1_flux_change_fmol_s_median,nhe1_flux_change_fmol_s_min,nkcc1_chloride_flux_change_fmol_s_max,nkcc1_chloride_flux_change_fmol_s_median,nkcc1_chloride_flux_change_fmol_s_min,root_count,wt_rest_hco3_mM_max,wt_rest_hco3_mM_median,wt_rest_hco3_mM_min,wt_rest_tic_mM_max,wt_rest_tic_mM_median,wt_rest_tic_mM_min,wt_to_ae4_5pct_hco3_change_mM_max,wt_to_ae4_5pct_hco3_change_mM_median,wt_to_ae4_5pct_hco3_change_mM_min,wt_to_ae4_5pct_ph_change_max,wt_to_ae4_5pct_ph_change_median,wt_to_ae4_5pct_ph_change_min,wt_to_ae4_5pct_tic_change_mM_max,wt_to_ae4_5pct_tic_change_mM_median,wt_to_ae4_5pct_tic_change_mM_min
14.465168487654632,11.656791323241613,8.911580123053968,15.292626809855287,12.4792945632522,9.729457118398514,0.8148370936946532,0.8139599872657597,0.8124858783699211,16.296741873893062,16.27919974531519,16.249717567398424,0,0.68586838944098,0.5182622135058268,0.37280354837418983,1.0068586838944098,1.0051826221350582,1.003728035483742,0,0.9460046328736871,0.7187405609446529,0.5148327521353302,1.0094600463287369,1.0071874056094465,1.0051483275213533,0,1.0368804383775299,0.7989718287016778,0.5812006264940717,1.0103688043837753,1.0079897182870168,1.0058120062649407,1.0,0,0,0.7232152789493251,0.6464844937311672,0.5498738175258413,1.0,-0.00024726072915989394,-0.00026004107517093363,-0.0002744206471652676,0.0006145828850622204,0.0005136195787366071,0.0003997202349757534,10,8.96117685949236,6.897461314968269,4.880571151166505,9.767068152405413,7.700709351703471,5.681241571202486,5.503991628162272,4.759330008273345,4.031008971887463,0.2560774680308793,0.22810303627575435,0.20081307707680285,5.525558657449874,4.778585211548728,4.048215547196028
11.730350944528517,9.389662966018264,7.104435732013719,12.70581004968063,10.363535499323286,8.07669090071921,0.8310147866715438,0.829880242232657,0.8292850666405458,16.620295733430876,16.59760484465314,16.585701332810917,0,0.4133696222317518,0.31384886154887104,0.23016032834262123,1.0041336962223175,1.0031384886154888,1.0023016032834262,0,0.5461731240332668,0.39467858369973685,0.2719202906275475,1.0054617312403327,1.0039467858369973,1.0027192029062755,0,0.5936606970010416,0.4300557074537914,0.2950517893907323,1.0059366069700104,1.0043005570745378,1.0029505178939073,1.0,0,0,0.7144809931365393,0.648096931038746,0.5560366854711581,0.5,-5.538193696292279e-05,-6.04620249348303e-05,-6.604068197571707e-05,0.00033938319385012905,0.000278515211081104,0.0002098213298440399,10,8.874518617785446,6.828875039215603,4.830078651983268,9.843611939487412,7.79721671613155,5.797547617303235,2.855832326743071,2.56078792680266,2.274357080030451,0.16713993913324465,0.14312124353800826,0.11943660890009156,2.8621981101932192,2.5663187831917353,2.2791432834159755
10.49748590860594,8.371496596082743,6.297336831366311,11.55242457027047,9.426081462259079,7.351413209477908,0.8371766702616878,0.8351262603585272,0.8335863289062865,16.743533405233755,16.70252520717054,16.671726578125732,0,0.27891623771738594,0.20739818724928583,0.1499132611642917,1.0027891623771739,1.0020739818724929,1.001499132611643,0,0.3532703662773473,0.23319327061481765,0.1404849887998605,1.0035327036627735,1.0023319327061482,1.0014048498879986,0,0.3810367358130007,0.24780783053629518,0.14056334045577934,1.00381036735813,1.002478078305363,1.0014056334045578,1.0,0,0,0.703550474507553,0.6447276278962757,0.5580598507149912,0.25,-1.500290122432549e-05,-1.7475489915488255e-05,-2.0059070856383917e-05,0.00022085166890650765,0.00017463760487668178,0.0001242565097896442,10,8.829442749662075,6.792901245073371,4.803216237242835,9.88179458766467,7.84528491283006,5.8554353658217035,1.6680431589438651,1.5785953510093713,1.4941205941234763,0.11804080121259997,0.09607550990226477,0.07432950250556569,1.6706299826057993,1.5807965494290195,1.4959778436562043
14.607934978510952,11.77739039008858,9.010951961102846,15.613792729678009,12.779480788606708,10.009457080092606,0.818700005711221,0.8176997845834304,0.8161381071291607,16.37400011422442,16.353995691668608,16.322762142583212,0,0.6971167943002676,0.533285076574852,0.3901357037506825,1.0069711679430027,1.0053328507657486,1.0039013570375068,0,0.9607666243392154,0.742278164508714,0.5435345389394719,1.0096076662433922,1.0074227816450871,1.0054353453893947,0,1.0524158879362533,0.8253654484413397,0.6145603956180912,1.0105241588793625,1.0082536544844134,1.006145603956181,2.0,0,0,0.7427145987099867,0.6845142059654127,0.603017473710293,1.0,-0.00021264390290746862,-0.0002227688946587359,-0.00023446868060594556,0.0006232727066490251,0.0005359789827729389,0.00043355239898212883,10,8.988578609141339,6.921541474438403,4.901263100482303,9.980951608851788,7.912369132053318,5.890548696733845,5.619356369369614,4.855848915650176,4.109688860620543,0.2635188625233882,0.2353388624473589,0.20777971306433152,5.632841120826221,4.86711165655339,4.118908383358761
11.762609805368887,9.417426661697467,7.127800258757601,12.84483794927675,10.497966496455096,8.206653999719821,0.8318410020073239,0.83076195279262,0.830213547849922,16.636820040146475,16.6152390558524,16.604270956998437,0,0.4120414087269708,0.3140912867100165,0.2315431740850249,1.0041204140872697,1.0031409128671003,1.0023154317408502,0,0.5418967707969902,0.3948915301695055,0.27508918958476514,1.00541896770797,1.0039489153016952,1.0027508918958477,0,0.5881757271454902,0.4302863531143508,0.2988293963803512,1.005881757271455,1.0043028635311435,1.0029882939638035,2.0,0,0,0.7137620650578199,0.6604952184968909,0.5799263566762493,0.5,-5.069553667899542e-05,-5.5284458220654625e-05,-6.0349092120033296e-05,0.0003381745071541209,0.0002825478312565577,0.00021850770957487775,10,8.887759718039186,6.840362500415315,4.839758244348578,9.965333581703863,7.91711043530459,5.915615422119977,2.874850087329701,2.577064161282152,2.288042014409023,0.16847426850338554,0.14440332376232323,0.12065133112537918,2.8795043675728866,2.5808560611505054,2.291038577599844
10.509719102902217,8.382171819728015,6.306441489925451,11.632383589402531,9.503927618595593,7.427227852460237,0.8374016233402546,0.8353723424285922,0.833850830107668,16.748032466805093,16.70744684857184,16.677016602153362,0,0.27692174782838475,0.20573292642572794,0.1485498410339181,1.0027692174782838,1.0020573292642574,1.0014854984103392,0,0.3472436152181846,0.2298647308848989,0.13812509048165555,1.0034724361521818,1.0022986473088489,1.0013812509048166,0,0.373511806733573,0.24362773467170307,0.1377976041869955,1.0037351180673357,1.002436277346717,1.00137797604187,2.0,0,0,0.6995792335890082,0.6492345899916622,0.570269189409938,0.25,-1.41931015978172e-05,-1.653594204037445e-05,-1.897908586583389e-05,0.00021949252639724692,0.00017541238980156582,0.00012699921502179468,10,8.836975789456428,6.799393372409802,4.808622365127231,9.957506447762183,7.9194263158948335,5.928063230915777,1.672743313445789,1.5827784473182125,1.4978191247982195,0.11837250930206711,0.09638703359750433,0.07461640078175158,1.6748771416403478,1.5845013027007604,1.4991646215444598
14.681077996148804,11.839264136257974,9.062016257601362,15.802979739109206,12.957616872416683,10.176977226892662,0.8206785533882042,0.8195966657497359,0.8179746876844134,16.41357106776408,16.391933314994716,16.359493753688266,0,0.6989230968457161,0.5380111242608399,0.39721925128308744,1.0069892309684572,1.0053801112426084,1.0039721925128309,0,0.9594091351376788,0.7466229011959702,0.5519954196016919,1.0095940913513768,1.0074662290119596,1.005519954196017,0,1.0499849566986796,0.8295095721150503,0.6236272903448414,1.0104998495669868,1.0082950957211505,1.0062362729034484,5.0,0,0,0.7454637966568938,0.699549902014214,0.6283679889589713,1.0,-0.0001944800983742119,-0.00020351996751938242,-0.00021402423529328848,0.0006213640510221441,0.0005433526955215817,0.0004489496069287058,10,9.003738751539087,6.934638487802403,4.912247600138478,10.116126840498515,8.045624447638378,6.021855545906708,5.677339244609717,4.9046256484555695,4.149768657462884,0.2666224530789263,0.23836920530650296,0.2107070599156291,5.686852898610692,4.911992424778305,4.155121680985954
11.781123167424724,9.433336767445873,7.141150298193263,12.932121721922238,10.58231474769854,8.288164208599751,0.8322965061190043,0.8312514508486932,0.8307319618551924,16.645930122380086,16.625029016973862,16.614639237103848,0,0.41044682886928197,0.31336625459348344,0.23179592335205168,1.0041044682886928,1.0031336625459348,1.0023179592335205,0,0.5349218759080676,0.39039042437906124,0.2722780927371993,1.0053492187590807,1.0039039042437907,1.002722780927372,0,0.5794669927835505,0.42431959643912665,0.2946801474172034,1.0057946699278355,1.0042431959643912,1.002946801474172,5.0,0,0,0.7107920049251859,0.6656481164440142,0.5922262460914962,0.5,-4.804973154506811e-05,-5.239362227010889e-05,-5.7181022202573446e-05,0.0003362760708510715,0.0002839918483354409,0.00022293774401777045,10,8.895592392634837,6.847093828719739,4.845349645949694,10.042853839796326,7.993207000829241,5.99031692001151,2.8855307747898866,2.5862429387261323,2.2958006522435683,0.16913733940311282,0.14504210414685437,0.12125805055561312,2.889267882125912,2.5891077468692987,2.2978472885882413
10.517168927014092,8.388653136526033,6.311941398923081,11.683814330010028,9.553849487910707,7.475710176039895,0.8375333979274902,0.835517522106796,0.8340077854966762,16.750667958549805,16.71035044213592,16.680155709933523,0,0.2753466776055147,0.2042793925459585,0.14754229846156708,1.0027534667760551,1.0020427939254595,1.0014754229846157,0,0.34005231547329373,0.22389993667729646,0.13251731179118043,1.003400523154733,1.002238999366773,1.0013251731179118,0,0.3645358900611573,0.23592127823168774,0.12935287934907613,1.0036453589006116,1.0023592127823169,1.0012935287934908,5.0,0,0,0.6962200735572125,0.6511801521601388,0.5770198002079793,0.25,-1.3710250265233344e-05,-1.5979205819690993e-05,-1.83411530786375e-05,0.00021837107892647145,0.00017566453204792554,0.00012851490887422212,10,8.841611554362288,6.803363817453401,4.811895751137223,10.006376371538543,7.967102987814881,5.974601829965795,1.675557372651804,1.5852893190726323,1.500045647785858,0.11855144119927896,0.09655581178136119,0.07477256475181715,1.6774379584714847,1.5867465000958245,1.5011083460741004
14.70376055984245,11.858462624011779,9.077867787459848,15.865912585410381,13.017046751480922,10.23304452961172,0.8212869727996924,0.8201779978181221,0.8185355548173859,16.425739455993845,16.403559956362443,16.37071109634772,0,0.6991228341829192,0.5392833357156457,0.3994890466533896,1.0069912283418292,1.0053928333571565,1.003994890466534,0,0.9576932033368735,0.7465471606758478,0.5533229326406319,1.0095769320333687,1.0074654716067584,1.0055332293264063,0,1.0477370046133139,0.8290069352042462,0.6246501107936231,1.0104773700461331,1.0082900693520425,1.0062465011079362,10.0,0,0,0.7451861741667679,0.7034633930733813,0.6358317810567794,1.0,-0.00018884046578109253,-0.00019757713178839183,-0.0002077345311669778,0.0006198192716819206,0.0005449951731735514,0.00045337137891521273,10,9.008601629304222,6.938807734988144,4.915704965958027,10.1624364303229,8.091195202882641,6.066686710192668,5.695158930538229,4.919654889023635,4.162162821501821,0.26749613145501083,0.23922282256914285,0.21153193246775182,5.703476155087481,4.9258515485982795,4.166357819419051
