ae2_flux_change_fmol_s,ae4_5pct_ae2_inward_cycle_flux_fmol_s,ae4_5pct_ae4_cl_flux_fmol_s,ae4_5pct_ae4_cl_flux_pre_expression_fmol_s,ae4_5pct_ae4_flux_per_unit_expression_fmol_s,ae4_5pct_apical_chloride_cell_to_lumen_fmol_s,ae4_5pct_apical_k_cell_to_lumen_fmol_s,ae4_5pct_basolateral_k_cell_to_bath_fmol_s,ae4_5pct_cell_cl_mM,ae4_5pct_cell_hco3_mM,ae4_5pct_cell_k_mM,ae4_5pct_cell_na_mM,ae4_5pct_cell_ph,ae4_5pct_cell_tic_mM,ae4_5pct_cell_volume_pL,ae4_5pct_co2_apical_lumen_to_cell_fmol_s,ae4_5pct_co2_basolateral_bath_to_cell_fmol_s,ae4_5pct_nhe1_inward_na_flux_fmol_s,ae4_5pct_nkcc1_chloride_influx_fmol_s,ae4_5pct_nkcc1_inward_cycle_flux_fmol_s,ae4_5pct_rest_gate_pass,ae4_5pct_resting_state_sha256,ae4_5pct_v_apical_V,ae4_5pct_v_apical_mV,ae4_5pct_v_basolateral_V,ae4_5pct_v_basolateral_mV,ae4_5pct_v_transepithelial_V,ae4_5pct_v_transepithelial_mV,ae4_chloride_loading_absolute_reduction_fmol_s,ae4_chloride_loading_loss_fmol_s,ae4_flux_retention,ae4_per_expression_compensation,cell_hco3_change_mM,cell_ph_change,cell_tic_change_mM,co2_apical_flux_change_fmol_s,co2_basolateral_flux_change_fmol_s,co2_factor,fraction_lost_ae4_loading_replaced_by_nkcc1,nhe1_factor,nhe1_flux_change_fmol_s,nkcc1_chloride_factor,nkcc1_chloride_loading_absolute_change_fmol_s,nkcc1_chloride_loading_change_fmol_s,root_alias,root_id,routing_family,wt_ae2_inward_cycle_flux_fmol_s,wt_ae4_cl_flux_fmol_s,wt_ae4_cl_flux_pre_expression_fmol_s,wt_ae4_flux_per_unit_expression_fmol_s,wt_apical_chloride_cell_to_lumen_fmol_s,wt_apical_k_cell_to_lumen_fmol_s,wt_basolateral_k_cell_to_bath_fmol_s,wt_cell_cl_mM,wt_cell_hco3_mM,wt_cell_k_mM,wt_cell_na_mM,wt_cell_ph,wt_cell_tic_mM,wt_cell_volume_pL,wt_co2_apical_lumen_to_cell_fmol_s,wt_co2_basolateral_bath_to_cell_fmol_s,wt_nhe1_inward_na_flux_fmol_s,wt_nkcc1_chloride_influx_fmol_s,wt_nkcc1_inward_cycle_flux_fmol_s,wt_rest_gate_pass,wt_resting_state_sha256,wt_v_apical_V,wt_v_apical_mV,wt_v_basolateral_V,wt_v_basolateral_mV,wt_v_transepithelial_V,wt_v_transepithelial_mV
0.0014268739830093228,-0.0005743127111194299,0.003693767152048536,0.07387534304097071,0.07387534304097071,0.2574915794484324,0.04508680438849229,0.16784610131582675,60.16517998846994,9.00303049696083,119.71417088058394,11.4817079237733,7.145211538736709,9.820626245053765,1.5406979460822183,-0.0007957252136434279,0.007608946806621087,0.0068132215929778564,0.25437212500750334,0.12718606250375167,True,f92bb6ae66c5f9ef636c8500e1ad77fc5c5dfb39ed7dd40382cedd4a50f7a273,-0.03150901631289713,-31.50901631289713,-0.06571453849424674,-65.71453849424674,-0.03420552218134961,-34.20552218134961,0.0008498703973678686,0.0008498703973678686,0.8129537428712754,16.259074857425507,4.084374428561122,0.25562158920996936,4.101592258712935,-1.6350112735585886e-05,-0.0002565166989908123,1.0,0.717759416830201,1.0,-0.00027286681172648385,2.0,0.0006100024807960125,0.0006100024807960125,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,-0.0020011866941287526,0.004543637549416404,0.004543637549416404,0.004543637549416404,0.25630457338199514,0.04473131017970806,0.16705271641840305,60.92767144809206,4.9186560683997085,117.08455198416613,11.473515068484108,6.88958994952674,5.71903398634083,1.4538065197733951,-0.000779375100907842,0.0078654635056119,0.00708608840470434,0.2537621225267073,0.12688106126335366,True,769d5f2df3779a4b1d18c9c4aa0f6c2fd83a15d94deacb32c6811ed4b3d5c905,-0.0311329445745708,-31.1329445745708,-0.06521149089594525,-65.21149089594525,-0.03407854632137444,-34.07854632137444
0.0012080265025831223,0.00034847759741881714,0.0032021005965370665,0.06404201193074133,0.06404201193074133,0.2823721872544064,0.05287465273504021,0.18083744092691983,66.55841659998501,14.424213800082615,129.89634720086622,7.882790595702099,7.350372538853184,15.250849579672526,1.7406182989775274,-0.0008733544730111065,0.007626033263504084,0.006752678790493043,0.27882160906045045,0.13941080453022522,True,502ac3834ee7d41431d453678dd43cdf8edc52acab7e7de6bcec1fdb04fa719d,-0.029651910722529488,-29.651910722529486,-0.06641320311046962,-66.41320311046962,-0.03676129238794014,-36.76129238794014,0.0007279224021955076,0.0007279224021955076,0.8147790986387964,16.295581972775928,5.481509500141097,0.20135118199458546,5.503011184622334,-1.5413077216153213e-05,-0.00023240522459175815,1.0,0.5864645090354095,1.0,-0.0002478183018079739,2.0,0.0004269006542194642,0.0004269006542194642,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,-0.0008595489051643053,0.003930022998732574,0.003930022998732574,0.003930022998732574,0.28146518249979957,0.052576931907368896,0.18023171569664628,67.14772287917643,8.942704299941518,127.8411014958519,7.882512261148528,7.149021356858599,9.747838395050191,1.603648744365952,-0.0008579413957949533,0.007858438488095842,0.007000497092301017,0.278394708406231,0.1391973542031155,True,b8df49581458c23b579877821e88889514248ca9171eaf1f7f6a2cd7c06bdcf5,-0.029386755591744702,-29.386755591744702,-0.06605609412535421,-66.0560941253542,-0.036669338533609507,-36.669338533609505
0.0014248958937869293,-0.0005555709208669326,0.003681511238672735,0.0736302247734547,0.0736302247734547,0.2639099942179824,0.03554506721260728,0.18274202504480186,59.103517256990735,8.911580123053968,118.69195585531045,11.716834498707277,7.140557151067101,9.729457118398514,1.5303970838029497,-0.0007932593658915498,0.007600710922370031,0.006807451556478638,0.2607840539001762,0.1303920269500881,True,c380df4fda9b31c70b1fb9b8ddf452ca8723cb614d2c960f810c7d2de5f1c4e8,-0.03223755800384735,-32.237558003847354,-0.06900013255786504,-69.00013255786504,-0.036762574554017685,-36.76257455401768,0.0008496582704624867,0.0008496582704624867,0.8124858783699211,16.249717567398424,4.031008971887463,0.25451852282867726,4.048215547196028,-1.612313507573179e-05,-0.0002582975120609468,1.0,0.7107607684692998,1.0,-0.0002744206471652676,2.0,0.0006039037652502133,0.0006039037652502133,R03,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,-0.001980466814653862,0.004531169509135222,0.004531169509135222,0.004531169509135222,0.26273085282941616,0.03529709417943853,0.1818482059365676,59.863375705793636,4.880571151166505,116.04198951968796,11.708546542373853,6.886038628238424,5.681241571202486,1.4460439850698736,-0.0007771362308158181,0.007859008434430978,0.007081872203643906,0.260180150134926,0.130090075067463,True,2d7ab96634e977e3556efa0365f890fe54b3c9e1b3fd20c3747d19a6e8c12cd5,-0.03185684949095775,-31.856849490957753,-0.06847318542485697,-68.47318542485698,-0.03661633593389922,-36.61633593389922
0.0012054767216933683,0.0003618367031517455,0.0031953808514232976,0.06390761702846595,0.06390761702846595,0.28855299912981963,0.04105516205502425,0.1978094487069247,65.55098118451312,14.282388762106397,129.38539475847793,7.966039329044799,7.345863258870743,15.109106478443941,1.7175921969720056,-0.0008652973872880854,0.007617895793286466,0.006752598405998283,0.2849957815752445,0.14249789078762226,True,9432d6d805cff40e401834c5fa7a8b3c4d320b78eb18205d66a413ee48b37a20,-0.030305733496143714,-30.305733496143713,-0.07001566313672856,-70.01566313672856,-0.039709929640584854,-39.70992964058485,0.0007263902472860392,0.0007263902472860392,0.8147800498797353,16.295600997594704,5.4165032475684605,0.20081307707680285,5.437785233663478,-1.5019053820801778e-05,-0.0002322847190578065,1.0,0.5612703762373485,1.0,-0.0002473037728785883,2.0,0.0004077013273893759,0.0004077013273893759,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,-0.0008436400185416228,0.003921771098709337,0.003921771098709337,0.003921771098709337,0.2876662113280229,0.040854258496153636,0.1971242862925416,66.1360592435509,8.865885514537936,127.30912255382941,7.965992256414672,7.14505018179394,9.671321244780463,1.5855055733659458,-0.0008502783334672836,0.007850180512344273,0.006999902178876871,0.28458808024785515,0.14229404012392757,True,8b4dbe99851207f11add46ede48f41a42061ffc75d607fab31fb23839c7f662e,-0.030039273821039172,-30.039273821039174,-0.0696419579160804,-69.6419579160804,-0.039602684095041224,-39.602684095041226
0.001427639168885982,-0.0005818553284647802,0.003698670415592759,0.07397340831185517,0.07397340831185517,0.25467613154506963,0.0420489239352331,0.16853572152266355,60.53822794102289,9.031193884376831,120.21063998448197,11.412071464485045,7.146215537422367,9.849482648060457,1.5403351417022608,-0.0007802880926139344,0.007595773595334721,0.006815485502720532,0.2515593164579419,0.12577965822897094,True,c195d30921b6f6406679a9cf26129afcc0f50d886acc845222bbceb12e6f7d18,-0.031258634729996945,-31.258634729996945,-0.06574642432017182,-65.74642432017181,-0.03448778959017487,-34.48778959017487,0.0008499515086612644,0.0008499515086612644,0.8131408758927229,16.262817517854455,4.1021567689782295,0.2560774680308793,4.119385189433979,-1.6093357121048672e-05,-0.00025617049131062587,1.0,0.7117913946260225,1.0,-0.00027226384853389334,2.0,0.0006049881697144932,0.0006049881697144932,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,-0.0020094944973507623,0.004548621924254023,0.004548621924254023,0.004548621924254023,0.25349345571516235,0.0416923181023549,0.1677468763904732,61.298532350139524,4.929037115398602,117.59150259732401,11.404109705011983,6.8901380693914875,5.730097458626478,1.4526510876750747,-0.0007641947354928857,0.007851944086645347,0.007087749351254426,0.2509543282882274,0.1254771641441137,True,bbdb7f5af1807c1babfd775b37b37fa10d20ec3ad7a5c39c0ebbc0f2109e4733,-0.030885722577149527,-30.885722577149526,-0.06524771981537883,-65.24771981537883,-0.0343619972382293,-34.3619972382293
0.0012092838206459115,0.00034188156489272904,0.003205954696034456,0.06411909392068912,0.06411909392068912,0.2793013517110956,0.04965494676168751,0.1814969004821856,66.92458131489951,14.465168487654632,130.4746721320384,7.854373830481285,7.351204626510186,15.292626809855287,1.7364709352488625,-0.0008573343370761144,0.007611125294037797,0.006753790956961739,0.2757535154501684,0.1378767577250842,True,4a9ca39c82f3bd0a5ffc6cba5445f4a1b4e2307400f68c526d5e743ab498b25e,-0.02941226284660578,-29.41226284660578,-0.06645665085804008,-66.45665085804008,-0.037044388011434295,-37.04438801143429,0.0007285184898853728,0.0007285184898853728,0.8148370936946532,16.296741873893062,5.503991628162272,0.20168754972283143,5.525558657449874,-1.5178375752803461e-05,-0.00023257478337208176,1.0,0.5720693139497555,1.0,-0.00024775315912477745,2.0,0.00041676307270843704,0.00041676307270843704,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,-0.0008674022557531824,0.003934473185919829,0.003934473185919829,0.003934473185919829,0.27840382330762653,0.04935671877798735,0.18089936990035918,67.50464733509011,8.96117685949236,128.44942809484644,7.854235300485103,7.149517076787355,9.767068152405413,1.5983029500818409,-0.0008421559613233109,0.00784370007740988,0.0070015441160865164,0.27533675237745997,0.13766837618872999,True,7cc241a14d79d9a6d15fcd554b637d3c167c07c4e7f7612cf3970fd1ad47c1e6,-0.029152377590617624,-29.152377590617625,-0.06610675407559563,-66.10675407559563,-0.036954376484978006,-36.954376484978006
0.0014255716482365764,-0.0005625016802607996,0.0036859861303143444,0.07371972260628688,0.07371972260628688,0.2613473377993073,0.032912795538596946,0.18323688985686773,59.435169667753264,8.936462935343247,119.13728636421673,11.654182697711601,7.14143780473962,9.754987282954767,1.529994831477891,-0.0007788893451144819,0.007588359925482366,0.006809470580367987,0.25822385334925385,0.12911192667462693,True,492188e45b52c7759f00d07104ce48a0ee90848e2bb97eb3576dd444020b1e8e,-0.03201119482380655,-32.01119482380655,-0.06905785444416927,-69.05785444416927,-0.03704665962036272,-37.046659620362725,0.0008497306409018667,0.0008497306409018667,0.8126579141152989,16.253158282305975,4.046673026753717,0.2549233030632463,4.063888963673152,-1.5888525122104147e-05,-0.0002580011084446906,1.0,0.706504478426925,1.0,-0.00027388963357538165,2.0,0.00060033850325375,0.00060033850325375,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,AE4NA05,-0.001988073328497376,0.004535716771216211,0.004535716771216211,0.004535716771216211,0.2601711582887212,0.03266224104231418,0.18234795259577882,60.193438671927666,4.88978990858953,116.49617206885112,11.646068113043288,6.886514501676373,5.691098319281615,1.444970169583286,-0.0007630008199923777,0.007846361033927057,0.007083360213943369,0.2576235148460001,0.12881175742300005,True,6e88bbf1ae5b95bda318358fd87ea175a80b7b1284689fba8b191d15f3456df7,-0.031633191000467346,-31.633191000467345,-0.0685348015850879,-68.5348015850879,-0.036901610584620555,-36.901610584620556
0.0012066009468876442,0.0003557973667678406,0.0031988745737548535,0.06397749147509707,0.06397749147509707,0.28577875359270405,0.038299646879509076,0.19825200745377716,65.87353108747116,14.317857185684872,129.90801435759948,7.941620816356884,7.346568982892178,15.14533401154628,1.7135990021473473,-0.0008504730444752295,0.007604019558752808,0.006753546514277401,0.2822240816521814,0.1411120408260907,True,33590ee7d2a7a0745318b876cb322f66fd3c726143a6c69c103d1218d3da66a6,-0.03009119827583147,-30.09119827583147,-0.07008551102707343,-70.08551102707342,-0.03999431275124196,-39.994312751241964,0.0007269308380135203,0.0007269308380135203,0.8148326873679469,16.29665374735894,5.4360268589615846,0.20111076079610513,5.457365490792499,-1.4808977889866357e-05,-0.00023245175124839493,1.0,0.5498738175258413,1.0,-0.00024726072915989394,2.0,0.0003997202349757534,0.0003997202349757534,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20,-0.0008508035801198037,0.003925805411768374,0.003925805411768374,0.003925805411768374,0.28489936324886067,0.03809636724332306,0.19757519486572367,66.4507506432289,8.881830326723287,127.85798384366808,7.941683253901751,7.145458222096073,9.687968520753781,1.5805341111315327,-0.0008356640665853632,0.007836471310001203,0.007000807243437295,0.2818243614172056,0.1409121807086028,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550,-0.029829320390385244,-29.829320390385245,-0.06971833038890442,-69.71833038890442,-0.03988900999851917,-39.88900999851917
0.0014259327910527723,-0.0005656678389007719,0.0036880321721994057,0.07376064344398811,0.07376064344398811,0.26038140275345556,0.039487100472826,0.175856642809764,59.63722615965715,8.955348231968827,119.28351542144178,11.602835486433333,7.1426900414425845,9.773276503005247,1.5334312441989992,-0.0007905061136410662,0.007600902619139118,0.006810396505498081,0.2572590384201566,0.1286295192100783,True,87db7b4092562bbcb04a37c0b701cf51913fae9521245048a5048933a91c087a,-0.03186514990289981,-31.865149902899812,-0.06757162276877152,-67.57162276877152,-0.035706472865871704,-35.7064728658717,0.0008497924517787787,0.0008497924517787787,0.8127313146285082,16.254626292570162,4.057082415067177,0.25509784977620775,4.074293316631581,-1.621351356238083e-05,-0.00025743859894234757,1.0,0.7232152789493251,1.0,-0.0002736521125048111,2.0,0.0006145828850622204,0.0006145828850622204,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05,-0.0019916006299535442,0.004537824623978184,0.004537824623978184,0.004537824623978184,0.2591906795291191,0.03917748078772622,0.17501452893960398,60.39894713073677,4.89826581690165,116.64626317861044,11.59429238157565,6.887592191666377,5.698983186373666,1.4479168336383244,-0.0007742926000786854,0.007858341218081466,0.007084048618002892,0.2566444555350944,0.1283222277675472,True,590a8da34b9fecfe2d1de57a6db8bfbfbab304a06e1a714ef8ba0f666091930e,-0.03148632880876985,-31.48632880876985,-0.0670564885784961,-67.0564885784961,-0.035570159769726245,-35.570159769726246
0.0012068180878413092,0.0003546647889655653,0.0031991021300327343,0.06398204260065468,0.06398204260065468,0.285264510450975,0.04623109093163376,0.1898920590112319,66.02251000211876,14.343705708893722,129.79753004559166,7.9283165023073865,7.347745665014291,15.170519949000486,1.7228327634272183,-0.0008658441211616897,0.007618713170192701,0.006752869049031096,0.28171074353197695,0.14085537176598847,True,0a64911d91f2273da0ab86158377866bcebb914b2132709e4f21b68ab66ce484,-0.029989053003465282,-29.989053003465283,-0.06845596760670435,-68.45596760670435,-0.03846691460323906,-38.46691460323906,0.0007271661477723885,0.0007271661477723885,0.8147945844956648,16.295891689913294,5.44592387072519,0.20111263485456288,5.467300035893908,-1.5192472557046255e-05,-0.00023232173514642004,1.0,0.5800234757882758,1.0,-0.000247514207703488,2.0,0.0004217734365065118,0.0004217734365065118,R10,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20,-0.000852153298875744,0.003926268277805123,0.003926268277805123,0.003926268277805123,0.2843630850743998,0.04597491813177524,0.18924969042568224,66.60711835432689,8.897781838168532,127.74128358355824,7.928091004072141,7.1466330301597285,9.703219913106578,1.5888148638451882,-0.0008506516486046434,0.007851034905339121,0.007000383256734584,0.28128897009547044,0.14064448504773522,True,5f75991981718a02ae9bf52b52d9f6217a79958c290a2a91bb6535cfcbf7ff80,-0.029724052188228756,-29.724052188228757,-0.06809202948180734,-68.09202948180734,-0.03836797729357859,-38.36797729357859
