accepted_direct_start_count,ae2_inward_cycle_flux_fmol_s,ae4_charge_residual_fmol_s,ae4_cl_flux_fmol_s,ae4_cl_flux_pre_expression_fmol_s,ae4_expression,ae4_expression_scaling_residual_fmol_s,ae4_flux_per_unit_expression_fmol_s,ae4_hco3_source_fmol_s,ae4_k_source_fmol_s,ae4_na_source_fmol_s,ae4_no_opposing_cation_sources,ae4_parameters_sha256,alternate_root_count,apical_chloride_cell_to_lumen_fmol_s,apical_k_cell_to_lumen_fmol_s,basolateral_k_cell_to_bath_fmol_s,boundary_hits,branch_step_distance_normalized,bulk_charge_gate_pass,candidate_root_cluster_count,cell_cl_mM,cell_hco3_mM,cell_k_mM,cell_na_mM,cell_ph,cell_tic_mM,cell_volume_pL,changed_parameter_paths,co2_apical_lumen_to_cell_fmol_s,co2_apical_permeability_fmol_s_mM,co2_basolateral_bath_to_cell_fmol_s,co2_basolateral_permeability_fmol_s_mM,co2_factor,conservation_ae4_charge_fmol_s,conservation_apical_current_A,conservation_basolateral_current_A,conservation_buffer_site_accounting_fmol_s,conservation_carbon_accounting_fmol_s,conservation_cell_bulk_charge_rate_fmol_s,conservation_cell_speciation_alkalinity_mM,conservation_gate_pass,conservation_homeostasis_charge_fmol_s,conservation_lumen_bulk_charge_rate_minus_outflow_fmol_s,conservation_lumen_speciation_alkalinity_mM,conservation_water_volume_accounting_pL_s,coordinates_json,core_state_json,core_state_sha256,current_gate_pass,direct_start_count,finite_observables_gate_pass,full_rhs_gate_pass,independent_jacobian_nullity,independent_jacobian_rank,lumen_hco3_mM,lumen_ph,lumen_tic_mM,max_abs_amount_rhs_fmol_s,max_abs_bulk_charge_fmol,max_abs_current_residual_A,max_abs_omitted_rhs_fmol_s,max_abs_regulatory_rhs_s_inv,max_abs_scaled_independent_rhs,max_abs_volume_rhs_pL_s,max_dimensionless_conservation_ratio,nhe1_capacity_fmol_s,nhe1_factor,nhe1_inward_na_flux_fmol_s,nkcc1_chloride_influx_fmol_s,nkcc1_inward_cycle_flux_fmol_s,positivity_gate_pass,predecessor_co2_factor,predecessor_nhe1_factor,rest_ae4_charge_residual_fmol_s,rest_ae4_cl_source_fmol_s,rest_ae4_hco3_source_fmol_s,rest_ae4_k_source_fmol_s,rest_ae4_na_source_fmol_s,rest_beta_input,rest_cell_cl_mM,rest_cell_k_mM,rest_cell_na_mM,rest_cell_ph,rest_cell_volume_pL,rest_gate_pass,rest_integration_used,rest_lumen_cl_mM,rest_lumen_k_mM,rest_lumen_na_mM,rest_lumen_ph,rest_lumen_volume_pL,rest_method,rest_outflow_pL_s,rest_protocol,rest_protocol_time_invariant_rhs,resting_calcium_uM,root_alias,root_id,root_internal_gate_pass,routing_family,routing_gate_pass,selected_cluster_id,selected_seed_id,task24_anchor_distance_normalized,task24_baseline_rest_reproduced,v_apical_V,v_apical_mV,v_basolateral_V,v_basolateral_mV,v_transepithelial_V,v_transepithelial_mV,wall_seconds,whole_cell_parameters_sha256
3,-0.002044306415087691,0.0,0.00281091692163285,0.00281091692163285,1.0,0.0,0.00281091692163285,-0.0056218338432657,-0.002565053176230354,-0.00024586374540249616,True,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0,0.25348899940371716,0.04174063183731747,0.1685174148559459,[],0.04840210220621237,True,1,61.68451531590925,4.878108233578356,117.15853484536721,11.229800789269879,6.803014285420225,5.846240106077529,1.4511997526089329,homeostasis.nhe1_capacity_fmol_s,-0.0009256882612394868,0.01,0.004503215689417499,0.02,1.0,0.0,6.462348535570529e-27,1.9387045606711586e-26,0.0,1.0842021724855044e-19,1.3530843112619095e-16,1.049826892085548e-12,True,3.469446951953614e-18,7.19910242530375e-17,2.042810365310288e-14,0.0,"[11.229800789269879,117.15853484536721,5.846240106077528,6.803014285420305,1.4511997526089329,121.84400201825358,28.425454915964263,5.491346482382057,6.822730603159945,0.10530446605409816]","[16.29668412723605,170.02043678362193,89.51655336624944,8.48406219563213,18.738805338663692,1.4511997526089329,12.83071757442665,2.993327352270456,15.337665613963626,0.5782633092452927,0.48637931273347995,0.10530446605409816]",6bd4eee6a39584a2c145393a765fcf6f3e66173bd2b4a27d2539e88d00c06497,True,3,True,True,0,10,4.61579869829118,6.822730603159957,5.491346482382057,2.7755575615628914e-16,1.4210854715202004e-14,1.9387045606711586e-26,2.185751579730777e-16,0.0,1.1572773989110274e-11,1.1572773989110274e-15,0.001049826892085548,0.003720490295207241,0.5,0.003577527428178228,0.2527223888971721,0.12636119444858604,True,1.0,1.0,0.0,0.00281091692163285,-0.0056218338432657,-0.002565053176230354,-0.00024586374540249616,0.0,61.68451531590925,117.15853484536721,11.229800789269879,6.803014285420225,1.4511997526089329,True,False,145.65066600389193,28.425454915964263,121.84400201825358,6.822730603159957,0.10530446605409816,direct_charge_manifold_least_squares,0.00106089321081963,REST,True,0.058,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,AE4NA05,True,B00,continuation_predecessor,0.04840210220621237,True,-0.03070408490565665,-30.70408490565665,-0.06506117070510696,-65.06117070510696,-0.03435708579945031,-34.35708579945031,1.342904337998334,4272dae6bf3b989ce505c1f8535185d4d845f465f3dbf0cee666e2b7bf1876ef
2,-0.00115971184116698,0.0,0.0023359135259821556,0.04671827051964311,0.05,0.0,0.04671827051964311,-0.004671827051964311,-0.0021340234144528263,-0.00020189011152932924,True,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0,0.2542329572384237,0.04196365961555562,0.1689897633308442,[],0.09781184048272243,True,1,61.18900851976652,7.190033911125251,118.80888524430435,11.239960597526103,6.97015422455347,8.16296265599773,1.5008418911212966,homeostasis.nhe1_capacity_fmol_s,-0.0009313808090406928,0.01,0.00444349601983798,0.02,1.0,0.0,3.2311742677852644e-27,1.6155871338926322e-26,0.0,0.0,1.7520707107365752e-16,4.618527782440651e-14,True,3.2959746043559335e-17,8.673617379884035e-18,2.398081733190338e-14,0.0,"[11.239960597526105,118.80888524430435,8.16296265599773,6.9701542245534664,1.5008418911212966,121.74205195448816,28.526608150121618,5.47963331367815,6.82020117216323,0.10532225418836887]","[16.869403719319937,178.31335201207486,91.83502726264351,12.251316309780155,25.285966262806447,1.5008418911212966,12.82214734136421,3.004486674719104,15.341662302807332,0.5771273327222641,0.48497171327598315,0.10532225418836887]",4d75305dc0d79f6e6e505cdca71b8611e8fafbafa91e259c1c82707346b6f0cc,True,2,True,True,0,10,4.601682409461947,6.8202011721632445,5.47963331367815,3.885780586188048e-16,1.4210854715202004e-14,1.6155871338926322e-26,3.382710778154774e-16,0.0,1.0605665651253204e-11,1.0605665651253204e-15,4.618527782440651e-05,0.003720490295207241,0.5,0.003512115210796993,0.2530567555536089,0.12652837777680445,True,1.0,1.0,0.0,0.0023359135259821556,-0.004671827051964311,-0.0021340234144528263,-0.00020189011152932924,0.0,61.18900851976652,118.80888524430435,11.239960597526103,6.97015422455347,1.5008418911212966,True,False,145.6640139449424,28.526608150121618,121.74205195448816,6.8202011721632445,0.10532225418836887,direct_charge_manifold_least_squares,0.0010644508376737721,REST,True,0.058,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,AE4NA05,True,B00,inherited_saved_rest,0.09781184048272243,True,-0.030944813404338137,-30.944813404338138,-0.06538110702736898,-65.38110702736897,-0.03443629362303084,-34.43629362303084,2.1010402720021375,4272dae6bf3b989ce505c1f8535185d4d845f465f3dbf0cee666e2b7bf1876ef
2,-0.0009003185631323004,0.0,0.0022204910277337786,0.0022204910277337786,1.0,0.0,0.0022204910277337786,-0.004440982055467557,-0.002093169603353725,-0.0001273214243800539,True,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0,0.2780520045795239,0.04930744620379687,0.18148480566725492,[],0.04745636400423593,True,1,67.76665488391569,8.874518617785446,127.94523005797181,7.7825365453015225,7.06409562157973,9.843611939487412,1.5939847992477947,homeostasis.nhe1_capacity_fmol_s,-0.0010153592619193308,0.01,0.004556022754254654,0.02,1.0,0.0,9.693522803355793e-27,6.462348535570529e-27,0.0,8.673617379884035e-19,7.37257477290143e-17,0.0,True,1.8214596497756474e-17,1.1449174941446927e-16,5.3290705182007514e-14,0.0,"[7.7825365453015225,127.94523005797181,9.843611939487412,7.06409562157973,1.5939847992477947,118.79634595387347,31.492682614774463,5.047925151513828,6.785906907490333,0.10589486187983378]","[12.405244952801073,203.9427518486691,108.01901778083294,15.690567801237037,30.26721681469239,1.5939847992477947,12.579922646614381,3.334913275716984,15.471485778243515,0.5345493366992958,0.44335014408784973,0.10589486187983378]",8986f7679831e2a8dcdce1a2852dd7a0b23fac39a52bb26467701acdecb839e9,True,2,True,True,0,10,4.184241970565874,6.785906907490366,5.047925151513828,1.3877787807814457e-16,5.551115123125783e-17,9.693522803355793e-27,9.974659986866641e-17,0.0,1.53479659537048e-11,1.53479659537048e-15,5.3290705182007514e-05,0.003720490295207241,0.5,0.003540663492335164,0.2767318321149223,0.13836591605746115,True,1.0,1.0,0.0,0.0022204910277337786,-0.004440982055467557,-0.002093169603353725,-0.0001273214243800539,0.0,67.76665488391569,127.94523005797181,7.7825365453015225,7.06409562157973,1.5939847992477947,True,False,146.1023273801526,31.492682614774463,118.79634595387347,6.785906907490366,0.10589486187983378,direct_charge_manifold_least_squares,0.0011789723759667555,REST,True,0.058,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,AE4NA20,True,B00,continuation_predecessor,0.04745636400423593,True,-0.029023644748937573,-29.023644748937574,-0.06593480794747922,-65.93480794747921,-0.036911163198541645,-36.911163198541644,2.4200496279991057,b32582689da4d8950841c9e6c0307deeb1facb6a14dfa8d29868d1dcad0f7fd2
3,-0.00019940941083399082,-4.336808689942018e-19,0.0018422885887661472,0.036845771775322944,0.05,0.0,0.036845771775322944,-0.0036845771775322945,-0.0017375656697442557,-0.00010472291902189177,True,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0,0.2785960926872851,0.04948633942138581,0.18182406939844836,[],0.09282480735288258,True,1,67.40874578486932,11.730350944528517,129.1627771048023,7.784628392997512,7.184119973274997,12.70581004968063,1.6645473830620345,homeostasis.nhe1_capacity_fmol_s,-0.0010201004901874311,0.01,0.004505268256885729,0.02,1.0,4.336808689942018e-19,1.2924697071141057e-26,3.2311742677852644e-27,0.0,2.168404344971009e-19,1.1796119636642288e-16,0.0,True,1.2576745200831851e-17,1.8214596497756474e-16,5.684341886080802e-14,0.0,"[7.784628392997512,129.1627771048023,12.70581004968063,7.184119973274997,1.6645473830620345,118.72144805858345,31.56685736430483,5.04119166039555,6.783955784945494,0.10590816656718427]","[12.95788281967442,214.99756261882354,112.20505139169819,21.149422867879192,37.68863184085494,1.6645473830620345,12.573570896085771,3.3431879877413433,15.474285719839159,0.5339033660662722,0.44247316398795516,0.10590816656718427]",3f9c866bfe384241170a0623940851f5562171560c959415ba541cbe0f7187ae,True,3,True,True,0,10,4.1754532976374374,6.783955784945529,5.04119166039555,3.2612801348363973e-16,2.842170943040401e-14,1.2924697071141057e-26,3.2612801348363973e-16,0.0,1.4619382093794542e-11,1.4619382093794542e-15,5.684341886080801e-05,0.003720490295207241,0.5,0.0034851677666985883,0.2769532135093528,0.1384766067546764,True,1.0,1.0,-4.336808689942018e-19,0.0018422885887661472,-0.0036845771775322945,-0.0017375656697442557,-0.00010472291902189177,0.0,67.40874578486932,129.1627771048023,7.784628392997512,7.184119973274997,1.6645473830620345,True,False,146.11041075876653,31.56685736430483,118.72144805858345,6.783955784945529,0.10590816656718427,direct_charge_manifold_least_squares,0.001181633313436853,REST,True,0.058,R06,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,True,AE4NA20,True,B00,continuation_predecessor,0.0928248073528811,True,-0.029183269671271217,-29.183269671271216,-0.0661492118583141,-66.1492118583141,-0.03696594218704288,-36.965942187042884,5.0502722339988395,b32582689da4d8950841c9e6c0307deeb1facb6a14dfa8d29868d1dcad0f7fd2
2,-0.0020230434282685747,0.0,0.002799388300050429,0.002799388300050429,1.0,0.0,0.002799388300050429,-0.005598776600100858,-0.0025476618061475486,-0.0002517264939028804,True,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0,0.26020609712174075,0.032682593035885034,0.1831772098182191,[],0.04837830382601006,True,1,60.56856285875637,4.838920861011636,116.0617498338329,11.467698456445726,6.799433554789406,5.807200812574107,1.4433325087626567,homeostasis.nhe1_capacity_fmol_s,-0.0009240183263768531,0.01,0.004499751498209117,0.02,1.0,0.0,1.6155871338926322e-26,0.0,0.0,1.0842021724855044e-19,1.9255430583342559e-16,1.9699797348948778e-12,True,2.6020852139652106e-17,1.3444106938820255e-16,5.3290705182007514e-14,0.0,"[11.467698456445726,116.0617498338329,5.807200812574107,6.799433554789555,1.4433325087626567,126.73516631307517,23.53370603109628,5.177006524368343,6.791916633802956,0.10529150820213809]","[16.551701982875457,167.5156965590499,87.42057578307751,8.381721717701124,18.58506055290302,1.4433325087626567,13.34413680335249,2.4778994015998808,15.368872904534319,0.5450948249230518,0.45316330041805014,0.10529150820213809]",7aa3c3d90d10993bdd01beae2c578ff4c05b2871fee9945b5befcd41d6209931,True,2,True,True,0,10,4.30132149747548,6.791916633802988,5.177006524368343,1.0564465968698755e-15,2.842170943040401e-14,1.6155871338926322e-26,1.0564465968698755e-15,0.0,5.7527767272080865e-12,5.752776727208087e-16,0.0019699797348948778,0.003720490295207241,0.5,0.0035757331718333394,0.2594297522499584,0.1297148761249792,True,1.0,1.0,0.0,0.002799388300050429,-0.005598776600100858,-0.0025476618061475486,-0.0002517264939028804,0.0,60.56856285875637,116.0617498338329,11.467698456445726,6.799433554789406,1.4433325087626567,True,False,145.96498014853427,23.53370603109628,126.73516631307517,6.791916633802988,0.10529150820213809,direct_charge_manifold_least_squares,0.001058301640427617,REST,True,0.058,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,AE4NA05,True,B00,inherited_saved_rest,0.04837830382601006,True,-0.03145477463189298,-31.45477463189298,-0.06836395179424536,-68.36395179424535,-0.036909177162352376,-36.90917716235238,1.2339127019986336,bd4fc77a2ec64f26ff800cd2b21b998a19fdda2848ca7033867b9431911be013
2,-0.0011389227989836547,8.673617379884035e-19,0.0023243828369633244,0.046487656739266484,0.05,0.0,0.046487656739266484,-0.004648765673926649,-0.002117889315551304,-0.0002064935214120202,True,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0,0.2609441708356329,0.03283958581334704,0.18371035010483328,[],0.09752238590218357,True,1,60.07531159447073,7.121417552470123,117.72403956358693,11.478055678280409,6.965897510115694,8.09448760931937,1.4915314729322764,homeostasis.nhe1_capacity_fmol_s,-0.0009295347903837348,0.01,0.004439377665326747,0.02,1.0,8.673617379884035e-19,3.2311742677852644e-27,6.462348535570529e-27,0.0,3.2526065174565133e-19,5.204170427930421e-17,6.039613253960852e-14,True,1.1275702593849246e-17,1.5612511283791264e-17,5.773159728050814e-14,0.0,"[11.478055678280409,117.72403956358693,8.09448760931937,6.965897510115689,1.4915314729322764,126.66132750608965,23.606693144663343,5.165167136148618,6.789247344593145,0.10530801586441037]","[17.119881292224257,175.5891101298144,89.60421798936639,12.07318302656018,25.04301122672741,1.4915314729322764,13.338453086418566,2.4859740161844748,15.372700807771198,0.5439335027158697,0.4517262948318439,0.10530801586441037]",66ffd422d13d05ad9e85d0c2de48c7057574656e79cb0bac6617e57532eaae0c,True,2,True,True,0,10,4.287027654385771,6.789247344593179,5.165167136148618,2.3592239273284576e-16,1.4210854715202004e-14,6.462348535570529e-27,2.3592239273284576e-16,0.0,3.8077180297690916e-12,3.8077180297690916e-16,6.039613253960851e-05,0.003720490295207241,0.5,0.003509842874942914,0.2597587107976532,0.1298793553988266,True,1.0,1.0,8.673617379884035e-19,0.0023243828369633244,-0.004648765673926649,-0.002117889315551304,-0.0002064935214120202,0.0,60.07531159447073,117.72403956358693,11.478055678280409,6.965897510115694,1.4915314729322764,True,False,145.97844885392544,23.606693144663343,126.66132750608965,6.789247344593179,0.10530801586441037,direct_charge_manifold_least_squares,0.0010616031728820725,REST,True,0.058,R07,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,True,AE4NA05,True,B00,inherited_saved_rest,0.09752238590218357,True,-0.03169832477118323,-31.698324771183227,-0.06869838242244909,-68.69838242244909,-0.037000057651265864,-37.00005765126586,2.0857013759996335,bd4fc77a2ec64f26ff800cd2b21b998a19fdda2848ca7033867b9431911be013
3,-0.0008837165844535745,0.0,0.0022120309216114575,0.0022120309216114575,1.0,0.0,0.0022120309216114575,-0.004424061843222915,-0.002083272881413649,-0.00012875804019780854,True,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0,0.2845815855438275,0.03804539073208032,0.19819012053777962,[],0.047476447844954334,True,1,66.70014093364898,8.794970380906173,127.34294480934123,7.870513821282178,7.060000615975155,9.764379323358453,1.5759358827223935,homeostasis.nhe1_capacity_fmol_s,-0.0010074819770765908,0.01,0.0045478272358461915,0.02,1.0,0.0,3.2311742677852644e-27,3.2311742677852644e-27,0.0,0.0,8.673617379884035e-18,0.0,True,1.9081958235744878e-17,7.806255641895632e-18,1.341149413747189e-13,0.0,"[7.870513821282178,127.34294480934123,9.764379323358453,7.060000615975155,1.5759358827223935,124.54982317602273,25.737200511252254,4.728540074854849,6.75070769529966,0.10583959361815357]","[12.403425146421128,200.68431613657822,105.11514547997815,15.388035748193191,29.910833597076365,1.5759358827223935,13.18230267016313,2.724014842979873,15.497151184376602,0.5004667599297907,0.4091663287664043,0.10583959361815357]",ac768953c61fd6ea2103a871bf64ae40a6d627359f1418cce5e3ba351818dc6a,True,3,True,True,0,10,3.863849557757056,6.750707695299742,4.72854007485485,7.180020467068005e-15,2.842170943040401e-14,3.2311742677852644e-27,7.180020467068005e-15,0.0,7.149229125369416e-12,7.149229125369416e-16,0.0001341149413747189,0.003720490295207241,0.5,0.003540345258762161,0.28325327120667193,0.14162663560333597,True,1.0,1.0,0.0,0.0022120309216114575,-0.004424061843222915,-0.002083272881413649,-0.00012875804019780854,0.0,66.70014093364898,127.34294480934123,7.870513821282178,7.060000615975155,1.5759358827223935,True,False,146.42111382520025,25.737200511252254,124.54982317602273,6.750707695299742,0.10583959361815357,direct_charge_manifold_least_squares,0.001167918723630712,REST,True,0.058,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,B00,continuation_predecessor,0.047476447844954334,True,-0.029705269632831113,-29.705269632831115,-0.06955780465166835,-69.55780465166835,-0.03985253501883723,-39.85253501883723,2.583795075002854,73ecbf643404c44afd86a65fa4dcd1f4e0a33a18149196f043075963badf59bb
3,-0.00018439533249215996,0.0,0.0018346793271456219,0.03669358654291244,0.05,0.0,0.03669358654291244,-0.0036693586542912437,-0.00172882489700326,-0.0001058544301423621,True,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,0,0.2851133765311697,0.03816771093601654,0.19857544720851494,[],0.09274004888134693,True,1,66.344851317612,11.614861784156902,128.57377685226317,7.872459439668679,7.179636894905753,12.590555378310766,1.6439612965298958,homeostasis.nhe1_capacity_fmol_s,-0.001012019397358217,0.01,0.004496982719157339,0.02,1.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,9.8879238130678e-17,0.0,True,4.336808689942018e-17,1.734723475976807e-17,1.4521717162097048e-13,0.0,"[7.8724594396686784,128.57377685226317,12.590555378310766,7.179636894905753,1.6439612965298958,124.4963055310653,25.789953916419552,4.721735148404507,6.7486587817415975,0.10585166701202105]","[12.942018627316738,211.37031289379206,109.06836779018458,20.698385743759218,37.18220152497939,1.6439612965298958,13.178141477301159,2.7299096142162105,15.499780395031802,0.4998035366478697,0.408270696485567,0.10585166701202105]",56bc627b1397dc46bfda6f0bfd290ee42aa8dc8442432c25b75e1c906050a155,True,3,True,True,0,10,3.854963777981244,6.748658781741686,4.721735148404507,2.7755575615628914e-16,1.4210854715202004e-14,1.2924697071141057e-26,1.5439038936193583e-16,0.0,7.912507454799211e-12,7.912507454799211e-16,0.00014521717162097048,0.003720490295207241,0.5,0.003484963321799238,0.28346309253651597,0.14173154626825799,True,1.0,1.0,0.0,0.0018346793271456219,-0.0036693586542912437,-0.00172882489700326,-0.0001058544301423621,0.0,66.344851317612,128.57377685226317,7.872459439668679,7.179636894905753,1.6439612965298958,True,False,146.42925173083546,25.789953916419552,124.4963055310653,6.748658781741686,0.10585166701202105,direct_charge_manifold_least_squares,0.0011703334024042084,REST,True,0.058,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,AE4NA20,True,B00,inherited_saved_rest,0.09274004888133904,True,-0.02986573962004561,-29.86573962004561,-0.06978190023702163,-69.78190023702163,-0.03991616061697602,-39.916160616976015,4.563224674999219,73ecbf643404c44afd86a65fa4dcd1f4e0a33a18149196f043075963badf59bb
3,-0.0020266345156338757,0.0,0.002801326881687702,0.002801326881687702,1.0,0.0,0.002801326881687702,-0.005602653763375404,-0.0025507624266128985,-0.0002505644550748036,True,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0,0.25918447734430655,0.03918589675315756,0.17582179816388466,[],0.04837230503994514,True,1,60.781392285901916,4.847587760050956,116.21499697401295,11.415938656027818,6.800522042594352,5.815181516305007,1.4464142940220794,homeostasis.nhe1_capacity_fmol_s,-0.0009375877369039176,0.01,0.004513606984645442,0.02,1.0,0.0,9.693522803355793e-27,9.693522803355793e-27,0.0,6.505213034913027e-19,2.0816681711721685e-17,1.63069557856943e-12,True,3.469446951953614e-17,7.28583859910259e-17,3.375077994860476e-14,0.0,"[11.415938656027818,116.21499697401295,5.815181516305007,6.8005220425944755,1.4464142940220794,124.49624173573777,25.775849410063824,5.319524476643937,6.807283425383269,0.10538248222110481]","[16.512176851757843,168.09503280294504,87.91507461289189,8.411161667516552,18.630372835866158,1.4464142940220794,13.119722981310753,2.716322992189926,15.36724544097426,0.5605846935846616,0.46880053252641923,0.10538248222110481]",086bace58301d0d0bb1ac77eb7a58bde0f418160d239bbf0aab4e18bf26a1803,True,3,True,True,0,10,4.445794619524216,6.807283425383289,5.319524476643937,2.498001805406602e-16,1.4210854715202004e-14,9.693522803355793e-27,4.85722573273506e-17,0.0,8.831910897066919e-12,8.831910897066919e-16,0.00163069557856943,0.003720490295207241,0.5,0.0035760192477415765,0.25840978497825257,0.12920489248912628,True,1.0,1.0,0.0,0.002801326881687702,-0.005602653763375404,-0.0025507624266128985,-0.0002505644550748036,0.0,60.781392285901916,116.21499697401295,11.415938656027818,6.800522042594352,1.4464142940220794,True,False,145.8235288928949,25.775849410063827,124.49624173573777,6.807283425383289,0.10538248222110481,direct_charge_manifold_least_squares,0.0010764964442209618,REST,True,0.058,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,B00,task24_baseline_anchor,0.04837230503994268,True,-0.03130391424359085,-31.30391424359085,-0.06687850223051826,-66.87850223051827,-0.03557458798692741,-35.57458798692741,1.4841938779973134,f913270c5ddc9bcf1bbecced76a9c8c2a0ee6fcd1d215560efbbc43b23852f9d
3,-0.0011424380397389822,-8.673617379884035e-19,0.0023263202725401972,0.04652640545080394,0.05,0.0,0.04652640545080394,-0.0046526405450803944,-0.0021207399961064625,-0.0002055802764337351,True,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,0,0.25993305040489056,0.03938045563761696,0.17632619266229638,[],0.09755748810255219,True,1,60.28562113622288,7.135755668558933,117.87496225039297,11.426562128569097,6.967086562857995,8.108137112517065,1.494882158044894,homeostasis.nhe1_capacity_fmol_s,-0.0009432615776900588,0.01,0.004453464083032284,0.02,1.0,8.673617379884035e-19,0.0,6.462348535570529e-27,0.0,1.0842021724855044e-19,1.0408340855860843e-16,6.039613253960852e-14,True,4.336808689942018e-18,1.8214596497756474e-17,3.8191672047105385e-14,0.0,"[11.426562128569095,117.87496225039297,8.108137112517065,6.9670865628579906,1.494882158044894,124.40807471785502,25.86319815240945,5.307735050105584,6.804679483450403,0.10539983896502635]","[17.08136385378943,176.20917794832786,90.11989942319374,12.120709504483406,25.108880172978694,1.494882158044894,13.112591041210884,2.725976920384523,15.371191489545199,0.5594344195501546,0.46737647205020594,0.10539983896502635]",4bbe3de401b699fb0a1ce62dbd4e038546634d466b33667b89e3d7cac8a2c2c8,True,3,True,True,0,10,4.431578522516098,6.804679483450426,5.307735050105584,4.0446812565875234e-14,1.4210854715202004e-14,6.462348535570529e-27,4.0446812565875234e-14,0.0,6.628812082576374e-12,6.628812082576374e-16,6.039613253960851e-05,0.003720490295207241,0.5,0.0035102025053009656,0.2587491681721027,0.12937458408605135,True,1.0,1.0,-8.673617379884035e-19,0.0023263202725401972,-0.0046526405450803944,-0.0021207399961064625,-0.0002055802764337351,0.0,60.28562113622288,117.87496225039297,11.426562128569097,6.967086562857995,1.494882158044894,True,False,145.836954216274,25.86319815240945,124.40807471785502,6.804679483450426,0.10539983896502635,direct_charge_manifold_least_squares,0.0010799677930052683,REST,True,0.058,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,AE4NA05,True,B00,continuation_predecessor,0.09755748810255219,True,-0.03154812821182287,-31.548128211822874,-0.06720820008616997,-67.20820008616997,-0.035660071874347096,-35.660071874347096,3.82436661400061,f913270c5ddc9bcf1bbecced76a9c8c2a0ee6fcd1d215560efbbc43b23852f9d
