time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cacc_recruitment_factor,effective_cacc_conductance_S,cumulative_outflow_0_t_pL
0.0,0.0010776814707374822,11.504825605191392,116.97377381898451,60.57229665283094,5.685898476324307,4.92311254096896,6.9109830678074875,1.4533343925874602,301.41542362959416,-0.03142872407710091,-0.06705742727215,-0.03562870319504909,0.0,0.0,0.0,1.0,0.007880875986972877,0.256706376109366,0.00024669650831040323,-0.0019869843454434683,0.2596533219301311,0.10239383427632785,0.128353188054683,1.0,4937608.164510875,0.0,0.04458903298618399,-0.00012334825415520162,-0.00012334825415520162,0.00012334825415520162,0.00012334825415520162,-0.0004933930166208065,-0.0004933930166208065,0.0,1.0,3.14e-08,0.0
60.0,0.0012296127226230553,14.52971360158471,115.19342535648042,58.65034937009921,11.18433962116764,9.927820037780636,6.999405450772169,1.5220650352802356,301.4618032273325,-0.03927134164313163,-0.08083420231489138,-0.04156286067175975,1.0,0.05450878920739528,5.259298630134606e-12,2.3,0.0095840478937767,0.2816022915070019,0.0052836006192928,-0.00026840054311803505,0.29781056460151917,0.1180642906798301,0.14080114575350094,1.75,5757394.033291325,0.10901757841479057,0.05570733542916913,-0.0026418003096464,-0.0026418003096464,0.0026418003096464,0.0026418003096464,-0.0105672012385856,-0.0105672012385856,0.0,0.12733719122761064,3.998387804546975e-09,0.07340299640175857
120.0,0.0012154262405302042,15.02362882469726,115.30092816918406,57.424688956020795,13.603054337841169,12.233741222828435,7.053260477481036,1.5494957459022105,301.45440192378186,-0.03962661699723002,-0.08053127776767505,-0.04090466077044503,1.0,0.032811567819158366,3.1658350184093994e-12,2.3,0.0064859424685887145,0.289731343425168,0.006870515364627245,0.00030589890891476765,0.2940343197665128,0.11630301174981496,0.144865671712584,1.75,5712220.344744525,0.06562313563831673,0.057045168438119936,-0.0034352576823136224,-0.0034352576823136224,0.0034352576823136224,0.0034352576823136224,-0.01374103072925449,-0.01374103072925449,0.00030589890891476765,0.12733719122761064,3.998387804546975e-09,0.14668493714505493
180.0,0.0012118105150135618,15.038161441631894,115.74025348801933,57.047525723828265,14.763847317495388,13.391471640014222,7.091988249834895,1.568966528439217,301.45232659336136,-0.039750415533630984,-0.08046016750906164,-0.040709751975430655,1.0,0.02305888394935108,2.224844076169676e-12,2.3,0.004865017420398297,0.2984642157956588,0.007478443390259858,0.0005466127707477931,0.2931406637393197,0.11577746982811901,0.1492321078978294,1.75,5664385.439991419,0.04611776789870216,0.05708277372578373,-0.003739221695129929,-0.003739221695129929,0.003739221695129929,0.003739221695129929,-0.014956886780519716,-0.014956886780519716,0.0005466127707477931,0.12733719122761064,3.998387804546975e-09,0.21946628844863145
240.0,0.0012130286206461145,14.90503914742354,116.24437656793442,57.064516349551454,15.381794516591581,14.03786959392245,7.121947312512963,1.5851510931982893,301.45191742757805,-0.03975775383198444,-0.08047137371018977,-0.04071361987820533,1.0,0.01825347330201479,1.7611924338884504e-12,2.3,0.0038796051671405175,0.3025856187980238,0.007761833015948115,0.0006620036217529557,0.2934280212822158,0.11579013483547074,0.1512928093990119,1.75,5642055.5164885465,0.03650694660402958,0.05673438175479678,-0.0038809165079740577,-0.0038809165079740577,0.0038809165079740577,0.0038809165079740577,-0.01552366603189623,-0.01552366603189623,0.0006620036217529557,0.12733719122761064,3.998387804546975e-09,0.29219672817127096
300.0,0.0012161534671546487,14.72530233680673,116.73439234128818,57.24731107850176,15.74905166016364,14.43994889370809,7.145964995765937,1.5992577485385406,301.45213725633386,-0.039713735035307826,-0.08051109256620462,-0.04079735753089679,1.0,0.01565883653388311,1.5108480435845017e-12,2.3,0.00322852749668229,0.3041845502673237,0.007913824733326828,0.0007234055845079205,0.2941738094894419,0.11601851564077263,0.15209227513366186,1.75,5633434.283698476,0.03131767306776622,0.056250946669448854,-0.003956912366663414,-0.003956912366663414,0.003956912366663414,0.003956912366663414,-0.015827649466653656,-0.015827649466653656,0.0007234055845079205,0.12733719122761064,3.998387804546975e-09,0.36506685069933587
360.0,0.0012198871599065021,14.539212841407567,117.18317123109316,57.49206155293756,15.993105059557449,14.71699634148212,7.165622837436448,1.6117859230908502,301.4525889338955,-0.03964928971749692,-0.0805582280291053,-0.04090893831160838,1.0,0.014119547538804011,1.3623292336656338e-12,2.3,0.002773878839127514,0.3045491466508181,0.008005135760685681,0.0007594408380028618,0.2950645606505043,0.11632141290372507,0.15227457332540906,1.75,5631471.684980278,0.028239095077608023,0.055734191290108946,-0.004002567880342841,-0.004002567880342841,0.004002567880342841,0.004002567880342841,-0.016010271521371362,-0.016010271521371362,0.0007594408380028618,0.12733719122761064,3.998387804546975e-09,0.43814687590009216
420.0,0.0012236585915219617,14.36328668417003,117.58334237017505,57.75128401784617,16.172326013856008,14.9250534388036,7.181932466385864,1.6229973165214426,301.453102703056,-0.03957893805089351,-0.08060438544097702,-0.04102544739008351,1.0,0.013113732051714703,1.2652827923423824e-12,2.3,0.0024433681380849675,0.3043057602502589,0.008065713340473513,0.0007827223421403607,0.29596298958275147,0.11663688831957715,0.15215288012512945,1.75,5632781.684145769,0.026227464103429406,0.055230040478775985,-0.004032856670236756,-0.004032856670236756,0.004032856670236756,0.004032856670236756,-0.016131426680947025,-0.016131426680947025,0.0007827223421403607,0.12733719122761064,3.998387804546975e-09,0.511453862323853
480.0,0.00122722405790274,14.203509265178925,117.93568952607414,58.003318568037976,16.314457854966527,15.09160401890692,7.19559588461253,1.6330546940607609,301.45360616207876,-0.03950948617623597,-0.08064648039733885,-0.04113699422110288,1.0,0.012394577276965468,1.1958949050550185e-12,2.3,0.002195595516961144,0.3037669894466637,0.008109417167136443,0.0007991572173795102,0.29681082570274087,0.11693837430299539,0.15188349472333185,1.75,5635683.471434994,0.024789154553930937,0.05475866524657039,-0.004054708583568221,-0.004054708583568221,0.004054708583568221,0.004054708583568221,-0.016218834334272885,-0.016218834334272885,0.0007991572173795102,0.12733719122761064,3.998387804546975e-09,0.5849816932812919
540.0,0.0012304906958386292,14.061165167650186,118.24414587115321,58.238752857676744,16.433169904752845,15.23074115713595,7.2071264967076285,1.6420774651257974,301.454070788608,-0.03944401510505287,-0.08068368252007438,-0.04123966741502151,1.0,0.011841022068800701,1.1424849469484853e-12,2.3,0.0020052760642698636,0.30309645944467073,0.00814306877710735,0.0008116409250516026,0.297586143951768,0.11721547449216954,0.15154822972233536,1.75,5639298.596669335,0.023682044137601402,0.054327641852123174,-0.004071534388553675,-0.004071534388553675,0.004071534388553675,0.004071534388553675,-0.0162861375542147,-0.0162861375542147,0.0008116409250516026,0.12733719122761064,3.998387804546975e-09,0.6587147283550047
