time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s,cumulative_outflow_0_t_pL
0.0,0.0010752676033769892,11.665526729711736,116.71623464207357,60.24574357449443,5.668614694990984,4.906333445671741,6.909781488762312,1.447343059686945,301.41485508131484,-0.03155406704025623,-0.06711072394251479,-0.03555665690225856,0.0,0.0,0.0,1.0,0.007892703718348076,0.25614145304450187,0.004937746788279809,-0.0019827898582115717,0.2590964099745734,0.10220164741365842,0.12807072652225093,1.0,4941836.349355065,0.0,0.04532114341353348,0.0,-0.004937746788279809,0.004937746788279809,-0.009875493576559619,-0.009875493576559619,0.001997738085814691,-0.009875493576559619,0.0,0.0,0.0,2.7755575615628914e-17,0.0
1e-06,0.0010752676033769892,11.665526729711736,116.71623464207357,60.24574357449443,5.668614694990984,4.906333445671741,6.909781488762312,1.447343059686945,301.41485508131484,-0.02750657027723805,-0.080339933559446,-0.05283336328220796,1.0,0.10072936374877386,9.718906115536735e-12,2.3,0.018153218552200576,0.44824754282787826,0.004937746788279809,-0.0019827898582115717,0.610886766057204,0.1469667583386593,0.22412377141393913,1.75,4941836.349355065,0.20145872749754773,0.04532114341353348,0.0,-0.004937746788279809,0.004937746788279809,-0.009875493576559619,-0.009875493576559619,0.001997738085814691,-0.009875493576559619,0.0,0.0,0.0,2.7755575615628914e-17,1.075267603376989e-09
1.0,0.0013859046081923427,11.804440018255638,116.60432766364802,60.13813386611999,5.8042840431851594,5.026699827682113,6.9116852031000615,1.447534019000306,301.8386515004428,-0.02740581823380176,-0.0803039042636337,-0.05289808602983193,1.0,0.09988177532049541,9.63712626453322e-12,2.3,0.01788280882123758,0.4398382231111789,0.007734369217893847,-0.0019276786770632596,0.5767549564248092,0.14730911477714054,0.21991911155558946,1.75,4978058.017534474,0.19976355064099083,0.04594212514513603,0.0,-0.007734369217893847,0.007734369217893847,-0.015468738435787693,-0.015468738435787693,0.0020557398514230406,-0.015468738435787693,0.0,0.0,0.0,8.326672684688674e-17,0.0012305859504661634
5.0,0.0020078658390485144,12.30135614557349,116.15599709011958,59.77389070293703,6.28852807094621,5.457912056803629,6.9188142396821695,1.4498937052578924,301.7213157469312,-0.02715384384713714,-0.0801690610957157,-0.053015217248578564,1.0,0.09665203734482544,9.325503923290127e-12,2.3,0.01691211978080989,0.41113223635225593,0.017793195885631538,-0.0017364412770107035,0.49875998577349845,0.14781757108198904,0.20556611817612797,1.75,5105257.825445271,0.19330407468965088,0.0480591944105481,0.0,-0.017793195885631538,0.017793195885631538,-0.035586391771263076,-0.035586391771263076,0.0022690327969860404,-0.035586391771263076,0.0,0.0,0.0,2.7755575615628914e-17,0.008295618770467013
10.0,0.0020865985326436244,12.828782314275804,115.69636032977546,59.445239610055545,6.788784337666791,5.906073993027272,6.926712618419455,1.4532338521373123,301.65031108156495,-0.02707366266096707,-0.08004516184034498,-0.05297149917937791,1.0,0.09294871809313397,8.968187935344285e-12,2.3,0.015899252164423457,0.3810171369789721,0.028317456059340648,-0.0015481791422478344,0.45228128369805676,0.14787664824761562,0.19050856848948605,1.75,5244925.170718229,0.18589743618626794,0.05013377842869087,0.0,-0.028317456059340648,0.028317456059340648,-0.056634912118681296,-0.056634912118681296,0.0025004115828494156,-0.056634912118681296,0.0,0.0,0.0,2.7755575615628914e-17,0.01867776477599708
15.0,0.001987721545318791,13.276453481222577,115.31126891286988,59.18867652238137,7.19458339603247,6.271919767534552,6.933628855476358,1.4561982649835608,301.61304360869997,-0.02708351669717613,-0.07994747779237783,-0.0528639610952017,1.0,0.08966000607653757,8.650875464175947e-12,2.3,0.015060293149174982,0.3565740656293887,0.03697677906226164,-0.0014011392936061958,0.42848006883660505,0.14771418109229945,0.17828703281469435,1.75,5363287.618072937,0.17932001215307514,0.05176110554692032,0.0,-0.03697677906226164,0.03697677906226164,-0.07395355812452328,-0.07395355812452328,0.002697921751395153,-0.07395355812452328,0.0,0.0,0.0,2.7755575615628914e-17,0.028882361637225715
20.0,0.0018848035249907386,13.66223937721705,114.9785978317784,58.97186319526485,7.5240184124366225,6.570758230137374,6.939711872853598,1.4585295538872505,301.5917006574012,-0.027128795446893245,-0.0798659010725659,-0.05273710562567266,1.0,0.08678766299342962,8.37373648783969e-12,2.3,0.014356208890809742,0.3367123055030482,0.044115994639833706,-0.00128466130546255,0.41529489063098324,0.14746481537392742,0.1683561527515241,1.75,5462967.253343143,0.17357532598685924,0.053069633778057804,0.0,-0.044115994639833706,0.044115994639833706,-0.08823198927966741,-0.08823198927966741,0.0028663377310444798,-0.08823198927966741,0.0,0.0,0.0,2.7755575615628914e-17,0.038554195844901405
25.0,0.0018104652585132913,13.998965883234934,114.6847357772418,58.77870305082455,7.791231973967239,6.814685256120184,6.945093381829505,1.4601856819010999,301.57874880245015,-0.02718882016298742,-0.07979541829813751,-0.05260659813515009,1.0,0.08430715817306185,8.134404156421244e-12,2.3,0.013757951797325883,0.3204976976861531,0.050010295326625695,-0.001191426074767614,0.40763029845833665,0.14718063376520782,0.16024884884307655,1.75,5546788.056936902,0.1686143163461237,0.054144010676169016,0.0,-0.050010295326625695,0.050010295326625695,-0.10002059065325139,-0.10002059065325139,0.0030098107158670635,-0.10002059065325139,0.0,0.0,0.0,1.3877787807814457e-17,0.04778044325011929
30.0,0.0017623949113182381,14.296165958610956,114.42065932458505,58.600418829899304,8.007494314999663,7.013428010159045,6.949885461325863,1.4612050836915857,301.57045837442513,-0.027254533299461786,-0.07973323259078566,-0.05247869929132387,1.0,0.08218175372968999,7.929333802813188e-12,2.3,0.013243666756729312,0.3071937242691854,0.05488102407517216,-0.0011161981441083699,0.4029703049615814,0.146885530558639,0.1535968621345927,1.75,5617272.171664168,0.16436350745937997,0.05504212281157133,0.0,-0.05488102407517216,0.05488102407517216,-0.10976204815034432,-0.10976204815034432,0.003131957101094234,-0.10976204815034432,0.0,0.0,0.0,2.7755575615628914e-17,0.05670370038857573
35.0,0.001732459595193961,14.561093655034833,114.18009562734078,58.431961817814894,8.181891921233225,7.174887847001809,6.954181700728158,1.4616557415057403,301.5648442668509,-0.027321807740924086,-0.07967766283283667,-0.05235585509191258,1.0,0.08037067011720377,7.754590798965365e-12,2.3,0.012796742152876829,0.29622900929785806,0.05890722094598269,-0.0010551227419840156,0.3999811670419851,0.14659118644854624,0.14811450464892903,1.75,5676561.312958056,0.16074134023440753,0.055804724197230024,0.0,-0.05890722094598269,0.05890722094598269,-0.11781444189196538,-0.11781444189196538,0.0032359128571802656,-0.11781444189196538,0.0,0.0,0.0,2.7755575615628914e-17,0.06543512520419761
40.0,0.0017137899348927815,14.799374757754958,113.95852018501476,58.27030866066402,8.321813549236673,7.305529456532977,6.958059525043689,1.4616131941035868,301.5608113577703,-0.02738882163480099,-0.07962761288335399,-0.052238791248553,1.0,0.07883354689431837,7.606280954295903e-12,2.3,0.012404423516270843,0.287160043332691,0.06223459301505756,-0.0010052955218002356,0.3979321205733472,0.14630324466728595,0.1435800216663455,1.75,5726441.203758101,0.15766709378863675,0.056461234701522624,0.0,-0.06223459301505756,0.06223459301505756,-0.12446918603011511,-0.12446918603011511,0.0033243842895977387,-0.12446918603011511,0.0,0.0,0.0,1.3877787807814457e-17,0.07404732338273765
45.0,0.0017017562478780252,15.015444147311639,113.75256611176609,58.11358265675785,8.43330678957914,7.410671003684501,6.961582740752526,1.4611507277648816,301.5577428078054,-0.027454863279823823,-0.07958229804568313,-0.05212743476585931,1.0,0.07753270117166071,7.480768422708398e-12,2.3,0.012056818693216918,0.2796404558035369,0.0649824261106251,-0.0009644863154280728,0.39641655159187744,0.14602416538522658,0.13982022790176846,1.75,5768390.936548423,0.15506540234332142,0.057033366312936366,0.0,-0.0649824261106251,0.0649824261106251,-0.1299648522212502,-0.1299648522212502,0.003399697484976479,-0.1299648522212502,0.0,0.0,0.0,1.3877787807814457e-17,0.0825842115616655
50.0,0.0016935096443462417,15.212847971406207,113.5596596831914,57.960579574217036,8.521345769685956,7.49470519434077,6.964803899862601,1.4603352512770629,301.5552854778221,-0.027519745874675733,-0.07954110479148706,-0.052021358916811325,1.0,0.0764341199724302,7.374771450839854e-12,2.3,0.011746179488914751,0.27339746146257743,0.06724888452556077,-0.0009309557452814033,0.39520656285468025,0.14575470065948112,0.13669873073128871,1.75,5803634.404927797,0.1528682399448604,0.05753745818524981,0.0,-0.06724888452556077,0.06724888452556077,-0.13449776905112154,-0.13449776905112154,0.003463845034605782,-0.13449776905112154,0.0,0.0,0.0,4.163336342344337e-17,0.09107126284033445
55.0,0.001687378985892815,15.394457067983872,113.377787732515,57.81050433583638,8.59003638918112,7.561270975672855,6.967766344090571,1.4592259301721475,301.5532335516669,-0.027583513464579018,-0.07950352079453893,-0.05192000732995991,1.0,0.0755077449676833,7.285389850839182e-12,2.3,0.011466379179569712,0.26821417993914587,0.06911509753542368,-0.0009033298960941823,0.39417392659831135,0.14549470521405436,0.13410708996957293,1.75,5833186.630618081,0.1510154899353666,0.057986019762240666,0.0,-0.06911509753542368,0.06911509753542368,-0.13823019507084736,-0.13823019507084736,0.0035185290932735706,-0.13823019507084736,0.0,0.0,0.0,2.7755575615628914e-17,0.09952286814548762
60.0,0.0016824130202511695,15.562620358429571,113.20534501271008,57.66282129528282,8.642776213945176,7.613388792925369,6.970505906159984,1.457874143189941,301.5514642753054,-0.027646294407120374,-0.07946910113138425,-0.05182280672426388,1.0,0.07472738224844107,7.210096294699029e-12,2.3,0.011212529704972232,0.26391645530567664,0.07064833616990358,-0.0008805124783601733,0.3932463016257066,0.14524359363928727,0.13195822765283832,1.75,5857892.949029625,0.14945476449688214,0.05838877422318474,0.0,-0.07064833616990358,0.07064833616990358,-0.14129667233980717,-0.14129667233980717,0.0035652001377878308,-0.14129667233980717,0.0,0.0,0.0,2.7755575615628914e-17,0.10794701115542307
65.0,0.0016780820505499922,15.719277247775088,113.04103110167368,57.51716659001758,8.682381252406016,7.653568854636212,6.973052301076059,1.4563240360645053,301.54990213485655,-0.027708231141115362,-0.07943745215918056,-0.0517292210180652,1.0,0.0740704243315696,7.146709491900823e-12,2.3,0.010980698470489431,0.26036302853308396,0.07190451769210227,-0.0008616216835725054,0.39238275621387014,0.14500059857540765,0.13018151426654198,1.75,5878461.138686028,0.1481408486631392,0.05875337997523898,0.0,-0.07190451769210227,0.07190451769210227,-0.14380903538420453,-0.14380903538420453,0.0036050915232120006,-0.14380903538420453,0.0,0.0,0.0,2.7755575615628914e-17,0.11634806561275263
70.0,0.0016740967446130296,15.866041297195103,112.88377891502142,57.37329492436022,8.711187641452643,7.683898660857318,6.975430252024921,1.4546132992958407,301.5484988160394,-0.027769449407335913,-0.07940822356392886,-0.051638774156592945,1.0,0.07351749391601481,7.093359817116768e-12,2.3,0.01076769694563501,0.2574381996303385,0.07293020095824587,-0.0008459438024345639,0.39156004697978575,0.14476491354836218,0.12871909981516924,1.75,5895487.240399831,0.14703498783202962,0.059085939441472356,0.0,-0.07293020095824587,0.07293020095824587,-0.14586040191649174,-0.14586040191649174,0.003639249915207334,-0.14586040191649174,0.0,0.0,0.0,2.7755575615628914e-17,0.12472841247038571
75.0,0.001670302182527747,16.004263645414287,112.73270371661896,57.231045676118626,8.731134239321772,7.706114575012047,6.977660399884618,1.4527739886688442,301.547221943164,-0.027830047411412158,-0.07938110384487965,-0.05155105643346749,1.0,0.07305206700070556,7.048452946615569e-12,2.3,0.010570921145992411,0.2550463214804543,0.07376419707035013,-0.0008328984107904568,0.39076491328307256,0.14453576843601704,0.12752316074022715,1.75,5909476.121890078,0.14610413400141112,0.0593913648761817,0.0,-0.07376419707035013,0.07376419707035013,-0.14752839414070026,-0.14752839414070026,0.0036685619875357765,-0.14752839414070026,0.0,0.0,0.0,2.7755575615628914e-17,0.1330893535778902
80.0,0.0016666174272202267,16.13508175820634,112.58706584745848,57.090320132887555,8.743830151023495,7.721660664742743,6.979760037022043,1.4508333007522598,301.54604872438927,-0.02789009460730197,-0.07935581708958445,-0.051465722482282476,1.0,0.07266010827342032,7.01063467863612e-12,2.3,0.010388230152702939,0.2531076485141929,0.0744388794915961,-0.0008220117942550748,0.3899897488727737,0.14431246576322154,0.12655382425709644,1.75,5920857.76167306,0.14532021654684063,0.05967364581287274,0.0,-0.0744388794915961,0.0744388794915961,-0.1488777589831922,-0.1488777589831922,0.0036937776508158067,-0.1488777589831922,0.0,0.0,0.0,2.7755575615628914e-17,0.14143161894204354
85.0,0.0016630016321845021,16.259457513567543,112.44624277964425,56.95106534922778,8.750610391146317,7.7317374352919455,6.981743701525632,1.448814270681046,301.54496233226195,-0.027949634716843145,-0.07933212011162605,-0.051382485394782906,1.0,0.0723297331213232,6.978758322361834e-12,2.3,0.010217852615640117,0.2515551811989694,0.0749812601675666,-0.0008128963119293137,0.3892301655579834,0.14409439453949707,0.1257775905994847,1.75,5930000.164574258,0.1446594662426464,0.05993604788559448,0.0,-0.0749812601675666,0.0749812601675666,-0.1499625203351332,-0.1499625203351332,0.0037155302270075645,-0.1499625203351332,0.0,0.0,0.0,2.7755575615628914e-17,0.1497556440062071
90.0,0.0016594353054920907,16.378207300487524,112.30970773750741,56.81326216657796,8.752581893392911,7.737342270011737,6.983623659178059,1.4467363815593424,301.5439498151245,-0.028008690238604566,-0.07930979965583185,-0.05130110941722728,1.0,0.07205090377698369,6.951855380468434e-12,2.3,0.010058314196249328,0.25033224991028113,0.07541387710998915,-0.0008052341809245186,0.3884836188102767,0.14388103163473553,0.12516612495514057,1.75,5937219.626146717,0.14410180755396737,0.0601812626983531,0.0,-0.07541387710998915,0.07541387710998915,-0.1508277542199783,-0.1508277542199783,0.003734353855814589,-0.1508277542199783,0.0,0.0,0.0,4.163336342344337e-17,0.1580617188012349
95.0,0.001655910076759898,16.492026140982702,112.17701299981775,56.67691600859507,8.750661741794572,7.739303147907176,6.985410296401165,1.4446160899588825,301.5430008652207,-0.028067267123674453,-0.0792886695986081,-0.05122140247493365,1.0,0.07181516025861077,6.9291095888030864e-12,2.3,0.009908380720255803,0.24939064488466686,0.07575553144468994,-0.0007987645712641584,0.3877486283439984,0.143671936557569,0.12469532244233343,1.75,5942788.955772707,0.14363032051722155,0.060411522411781805,0.0,-0.07575553144468994,0.07575553144468994,-0.15151106288937988,-0.15151106288937988,0.003750698499095066,-0.15151106288937988,0.0,0.0,0.0,2.7755575615628914e-17,0.16635006664708935
100.0,0.0016524231830464088,16.601507194884583,112.04777666466093,56.54204966331819,8.745608949220626,7.73830675040268,6.987112441205993,1.4424672744509932,301.54210707060446,-0.028125359025418965,-0.07926856819431319,-0.05114320916889423,1.0,0.0716153856232382,6.909834266760011e-12,2.3,0.009767013333834475,0.2486891555941414,0.07602190034831358,-0.000793273257831076,0.38702433329761426,0.14346674313184152,0.1243445777970707,1.75,5946944.107177681,0.1432307712464764,0.06062868835043404,0.0,-0.07602190034831358,0.07602190034831358,-0.15204380069662715,-0.15204380069662715,0.0037649428012621975,-0.15204380069662715,0.0,0.0,0.0,1.3877787807814457e-17,0.17462088460531525
105.0,0.0016489745404954044,16.707157717363163,111.92167198990239,56.40869756746106,8.738050964361152,7.734921964338836,6.98873762665602,1.440301617833566,301.5412614422446,-0.0281829509146595,-0.07924935541468606,-0.05106640450002656,1.0,0.07144560241658622,6.893452677677796e-12,2.3,0.009633332836725508,0.2481924154950991,0.07622604914846028,-0.0007885842461120313,0.38631023581898777,0.14326515003785306,0.12409620774754955,1.75,5949889.586342791,0.14289120483317244,0.06083432034940568,0.0,-0.07622604914846028,0.07622604914846028,-0.15245209829692055,-0.15245209829692055,0.0037774051077234844,-0.15245209829692055,0.0,0.0,0.0,2.7755575615628914e-17,0.1828743634480702
110.0,0.0016455652196925965,16.80941219887691,111.79841872147111,56.27690128129319,8.728505758186865,7.7296195074770875,6.990292307394539,1.43812893166568,301.5404581010534,-0.028240022028982605,-0.0792309104429472,-0.05099088841396459,1.0,0.07130079772344425,6.879481148767459e-12,2.3,0.009506591163800523,0.24786997924673532,0.07637885904740456,-0.000784552966807741,0.38560605156223643,0.1430669113630882,0.12393498962336766,1.75,5951802.898599185,0.1426015954468885,0.06102973152031168,0.0,-0.07637885904740456,0.07637885904740456,-0.15275771809480912,-0.15275771809480912,0.0037883528574552314,-0.15275771809480912,0.0,0.0,0.0,2.7755575615628914e-17,0.19111069683943854
115.0,0.0016421966732754478,16.908643290761432,111.67777595243658,56.14670593202375,8.717400271881171,7.7227883523784016,6.991782038377578,1.4359574324417765,301.5396920597435,-0.028296548210014934,-0.07921312934879475,-0.050916581138779816,1.0,0.07117677317762107,6.8675145992726775e-12,2.3,0.009386148423611702,0.2476955758271896,0.07648938554378269,-0.0007810607091825732,0.38491162123719597,0.14287182773389423,0.1238477879135948,1.75,5952838.251143024,0.14235354635524214,0.06121603194164439,0.0,-0.07648938554378269,0.07648938554378269,-0.15297877108756539,-0.15297877108756539,0.003798010589413163,-0.15297877108756539,0.0,0.0,0.0,4.163336342344337e-17,0.19933008496227977
