time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s,cumulative_outflow_0_t_pL
0.0,0.0010752676033769892,11.665526729711736,116.71623464207357,60.24574357449443,5.668614694990984,4.906333445671741,6.909781488762312,1.447343059686945,301.41485508131484,-0.03155406704025623,-0.06711072394251479,-0.03555665690225856,0.0,0.0,0.0,1.0,0.007892703718348076,0.25614145304450187,0.00024688733941399045,-0.0019827898582115717,0.2590964099745734,0.10220164741365842,0.12807072652225093,1.0,4941836.349355065,0.0,0.04532114341353348,0.0,-0.00024688733941399045,0.00024688733941399045,-0.0004937746788279809,-0.0004937746788279809,0.001997738085814691,-0.0004937746788279809,0.0,0.0,0.0,1.3877787807814457e-17,0.0
1e-06,0.0010752676033769892,11.665526729711736,116.71623464207357,60.24574357449443,5.668614694990984,4.906333445671741,6.909781488762312,1.447343059686945,301.41485508131484,-0.02750657027723805,-0.080339933559446,-0.05283336328220796,1.0,0.10072936374877386,9.718906115536735e-12,2.3,0.018153218552200576,0.44824754282787826,0.00024688733941399045,-0.0019827898582115717,0.610886766057204,0.1469667583386593,0.22412377141393913,1.75,4941836.349355065,0.20145872749754773,0.04532114341353348,0.0,-0.00024688733941399045,0.00024688733941399045,-0.0004937746788279809,-0.0004937746788279809,0.001997738085814691,-0.0004937746788279809,0.0,0.0,0.0,5.551115123125783e-17,1.075267603376989e-09
1.0,0.0013858304851684794,11.804165835270318,116.60562164762649,60.13255697995202,5.8124330369593435,5.033885616858195,6.91176840042977,1.4475701434018635,301.83943925366,-0.027408011716070334,-0.08030366561209167,-0.05289565389602133,1.0,0.09984007243101324,9.633102547391169e-12,2.3,0.01787468964253873,0.4400651734378967,0.0003945451082531991,-0.001924439907390393,0.5766997588427473,0.14730297903421583,0.22003258671894835,1.75,4977074.410484965,0.19968014486202648,0.04594091468892122,0.0,-0.0003945451082531991,0.0003945451082531991,-0.0007890902165063982,-0.0007890902165063982,0.002059072997974412,-0.0007890902165063982,0.0,0.0,0.0,2.7755575615628914e-17,0.0012305488889912935
5.0,0.0020070690028032995,12.298996894377687,116.16533750971912,59.72415121339179,6.361121189274512,5.522153212491939,6.919555128561314,1.4502682743099287,301.72295799734957,-0.027173251585616832,-0.08016585205807378,-0.05299260047245695,1.0,0.09624430953963259,9.286164170591535e-12,2.3,0.016842504357536526,0.4131356468576049,0.0009581167568415427,-0.0017088257704966745,0.4983178222557166,0.14775885525214508,0.20656782342880245,1.75,5096197.179443286,0.19248861907926518,0.04804952694177668,0.0,-0.0009581167568415427,0.0009581167568415427,-0.0019162335136830855,-0.0019162335136830855,0.002299659731755915,-0.0019162335136830855,0.0,0.0,0.0,2.7755575615628914e-17,0.008294144720896927
10.0,0.0020835646100576368,12.822457461581084,115.72314222461094,59.3029420204434,7.0008563680188995,6.09447987910485,6.928872262900895,1.454415092787039,301.65257957250935,-0.02712958251454933,-0.08003370138522585,-0.05290411887067652,1.0,0.09164683429675052,8.84257524486858e-12,2.3,0.01570489956560416,0.3866111258902858,0.0016106621527675032,-0.0014713888641018833,0.4511071609050162,0.14770023264957938,0.1933055629451429,1.75,5218479.274746339,0.18329366859350105,0.05010992452472715,0.0,-0.0016106621527675032,0.0016106621527675032,-0.0032213243055350064,-0.0032213243055350064,0.0025930381744960103,-0.0032213243055350064,0.0,0.0,0.0,4.163336342344337e-17,0.018667259857718277
15.0,0.0019813442425313773,13.265170086835898,115.36246247961328,58.925744490491596,7.594913362627974,6.628797190638198,6.937701181894423,1.4585632937693471,301.61560340526216,-0.027187602201840806,-0.07992288971431125,-0.05273528751247044,1.0,0.08703409388257646,8.397513454023651e-12,2.3,0.01470828803597198,0.36672217265825185,0.0022065922917140226,-0.0012622731768417875,0.4264396010252754,0.14737560565658275,0.18336108632912593,1.75,5313583.347492758,0.17406818776515293,0.05172153722043204,0.0,-0.0022065922917140226,0.0022065922917140226,-0.004413184583428045,-0.004413184583428045,0.002878299046311614,-0.004413184583428045,0.0,0.0,0.0,2.7755575615628914e-17,0.028848662604378225
20.0,0.0018745032130045164,13.645188202194152,115.0601914593086,58.57110822977227,8.14718301065375,7.127979413949362,6.946052015671307,1.4624015863915507,301.59433845160254,-0.02728855890955142,-0.07982407980542353,-0.0525355208958721,1.0,0.08249028654305297,7.959102693780434e-12,2.3,0.013828468392687487,0.351978812372827,0.0027478583851482915,-0.0010764520456032667,0.41235055541314525,0.1469325071793519,0.1759894061864135,1.75,5386063.946526671,0.16498057308610595,0.05301354675235741,0.0,-0.0027478583851482915,0.0027478583851482915,-0.005495716770296583,-0.005495716770296583,0.0031551386769912856,-0.005495716770296583,0.0,0.0,0.0,4.163336342344337e-17,0.03847893939238271
25.0,0.001796082151373149,13.975353277964901,114.80195548673586,58.2310597869296,8.660747694985572,7.5943157124662966,6.953951821497418,1.4658372266141129,301.58133177298174,-0.0274086000049736,-0.07973325329828918,-0.05232465329331558,1.0,0.07807715732564094,7.533300455549958e-12,2.3,0.013046245672872242,0.3411760599790292,0.0032376186304212667,-0.000910311562082706,0.40379988120687,0.14643411666110046,0.1705880299895146,1.75,5440282.714175419,0.15615431465128188,0.05407061554344142,0.0,-0.0032376186304212667,0.0032376186304212667,-0.006475237260842533,-0.006475237260842533,0.0034232646014691137,-0.006475237260842533,0.0,0.0,0.0,4.163336342344337e-17,0.04764347775745597
30.0,0.0017440391900756748,14.26515203991053,114.57811308769391,57.90287249148238,9.138306239042763,8.029849552618236,6.961433885342999,1.4688631477866547,301.5729046479115,-0.027536228972436093,-0.07964860359902763,-0.05211237462659154,1.0,0.07383704502842582,7.124191812327061e-12,2.3,0.012346255139561522,0.3333876554580142,0.0036797475806248595,-0.0007610694295981674,0.398300570795865,0.14591353587128397,0.1666938277290071,1.75,5479971.361049734,0.14767409005685164,0.05495045776003123,0.0,-0.0036797475806248595,0.0036797475806248595,-0.007359495161249719,-0.007359495161249719,0.0036824876053239064,-0.007359495161249719,0.0,0.0,0.0,4.163336342344337e-17,0.05648480657933264
35.0,0.0017103908003987174,14.521774677875586,114.38187689640222,57.58597829008609,9.582328572403844,8.436492320740799,6.968532504196444,1.4715074805726815,301.5671040757544,-0.027665451998656027,-0.07956932799855274,-0.05190387599989671,1.0,0.06979661839814191,6.734349906997626e-12,2.3,0.011716109049609125,0.32790657072451773,0.0040783973924906555,-0.0006264985635265491,0.39453274435063385,0.14538985313381317,0.16395328536225887,1.75,5508209.004788771,0.13959323679628383,0.055693638521142556,0.0,-0.0040783973924906555,0.0040783973924906555,-0.008156794784981311,-0.008156794784981311,0.003932732613522638,-0.008156794784981311,0.0,0.0,0.0,2.7755575615628914e-17,0.06511504781845354
