mechanism_id,scenario,activity_scale,calibration_mode,solver_success,solver_message,solver_nfev,solver_cost,solver_optimality,active_bound_count,initial_start_count,initial_start_seed,converged_root_count,distinct_converged_root_count,state,max_abs_raw_rhs,pH_i,cell_volume_pL,cl_i_mM,cl_target_z,pH_target_z,na_i_minus_published_mM,k_i_minus_published_mM,hco3_i_minus_published_mM,volume_minus_published_pL,quantified_rest_gate_pass,knockout_flow_target_read_by_solver,non_ae4_chassis_fingerprint,failure_reason,na_branch_flux,k_branch_flux,na_affinity,k_affinity,net_cycle_flux,thermodynamic_status,volume_calibration_point
C6_112_G1e-12,wt,1e-12,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,27,2.2231041235452454e-21,1.0374524748374062e-06,0,2,,2,1,"[118.56535741113775, 5.5593707097180785, 65.4921802741188, 21.13989677280174, 123.69999475867051, 48.77806510760939, 58.81309264270527]",6.274046386479102e-14,7.377948894701219,2.966544751092492,48.77806510760939,-0.8812899282604055,6.68498421001741,1.139896772801741,3.6999947586705133,46.81309264270527,1.666544751092492,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.685 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,2.170890100154984e-06,2.2599250176916443e-05,0.9113334420021832,5.953393735668925,2.4770140277071427e-05,pass,False
C6_112_G1e-10,wt,1e-10,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,20,4.216864320047894e-20,2.8610349239470525e-07,0,2,,2,1,"[118.57203101790563, 5.561398513160196, 55.430071994570646, 21.72288441366565, 123.12495582064719, 48.471093995686175, 52.36632185284235]",2.666390158647783e-13,7.339141631677679,2.5107698116007633,48.471093995686175,-1.0859373362092175,6.130594738252551,1.7228844136656498,3.1249558206471875,40.36632185284235,1.2107698116007632,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 6.131 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,0.00015072181578302946,0.0017821047928488097,0.7126490925878546,5.722845701164243,0.001932826608631839,pass,False
C6_112_G1e-09,wt,1e-09,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,19,7.00079955950576e-21,1.0306331036738664e-06,0,2,,2,1,"[118.60171815065118, 5.570401281647801, 40.003531925517564, 23.76156783790447, 121.12161941763007, 47.52957006870808, 36.37147329141261]",1.1511582858709067e-13,7.223579672400726,1.8120066725844208,47.52957006870808,-1.7136199541946127,4.479709605724658,3.761567837904469,1.1216194176300718,24.371473291412613,0.5120066725844208,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting pH is 4.480 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,0.0001386000340495779,0.008427609214207656,0.09301004954436642,4.997098884782231,0.008566209248257234,pass,False
C6_112_G1e-08,wt,1e-08,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,23,5.473704773879598e-20,1.4925119919917937e-06,0,2,,2,1,"[118.68274076847655, 5.594824914593649, 31.165865160328106, 28.34881867687026, 116.63071849553467, 45.623917250957106, 21.080851643236148]",2.645428680946346e-13,7.069245677044854,1.4116942407117272,45.623917250957106,-2.9840551660285968,2.274938243497918,8.348818676870259,-3.3692815044653344,9.080851643236148,0.11169424071172718,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.984 SEM from target; WT resting pH is 2.275 SEM from target,-0.007394811833737383,0.026896618012354306,-0.7803933906062674,3.909397094530055,0.019501806178616923,pass,False
C6_112_G3e-08,wt,3e-08,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,16,2.3664146780971344e-20,9.035436774501458e-07,0,2,,2,1,"[118.75768935960892, 5.6172281682848775, 28.838425199996596, 32.96116729602323, 112.10733639120171, 43.657991337062576, 16.81848972686413]",1.6323294485026448e-13,7.010657793789082,1.3062701310103,43.657991337062576,-4.294672441958284,1.4379684827011652,12.961167296023227,-7.892663608798287,4.818489726864129,0.00627013101029994,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -4.295 SEM from target,-0.025297391803050275,0.0487973021505125,-1.037375420094362,3.4621143869956743,0.023499910347462225,pass,False
C6_112_G3.22984323854e-08,wt,3.229843238535116e-08,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,28,2.891720360952589e-20,8.161990878240161e-07,0,2,,2,1,"[118.76431077024782, 5.619198735899568, 28.699999999879367, 33.409182951418714, 111.6671730154465, 43.476455035017366, 16.599876242512657]",1.7913372976351988e-13,7.0072790743005955,1.299999999994537,43.476455035017366,-4.415696643321756,1.3897010614370762,13.409182951418714,-8.332826984553506,4.599876242512657,-5.462963414970545e-12,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -4.416 SEM from target,-0.027248291996825262,0.05093468027267204,-1.0458751643185362,3.4361799664780595,0.02368638827584678,pass,True
C6_112_G1e-07,wt,1e-07,predeclared log-capacity thermodynamic rest continuation,True,`xtol` termination condition is satisfied.,31,9.261770279302052e-22,9.737284636446631e-07,0,2,,2,1,"[118.881162838713, 5.653745522993055, 26.687751087103734, 45.34159882463863, 99.8731249367412, 39.76139678952347, 14.044327660140633]",3.2486938582184717e-14,6.962401220358136,1.2088528366980797,39.76139678952347,-6.89240214031769,0.7485888622590839,25.34159882463863,-20.126875063258794,2.044327660140633,-0.0911471633019203,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -6.892 SEM from target,-0.07455440481926416,0.09952065592754096,-0.9855113435329574,3.0795275328569662,0.0249662511082768,pass,False
