time_s,apical_export_difference_fmol,mass_balance_reconstruction_fmol,AE4_supply_difference_fmol,remaining_reservoir_difference_fmol,identity_error_fmol
129.8431471719137,10.066218156642433,10.066218084524486,12.70627417058533,22.338650817914413,7.211794716965869e-08
131.8431471719137,10.202048869305221,10.202048797180225,12.857590007248039,22.354135941921385,7.212499575359743e-08
133.8431471719137,10.337725127311854,10.33772505518013,13.008581023389645,22.369450700063084,7.213172459330508e-08
135.8431471719137,10.473251548160134,10.473251476021993,13.159265844443919,22.38460910027549,7.2138140794209e-08
137.8431471719137,10.608632732872733,10.608632660728489,13.309661980810993,22.399624051936073,7.214424435630917e-08
139.8431471719137,10.743873259352617,10.743873187202567,13.459785889231197,22.4145074338822,7.215004949046033e-08
141.8431471719137,10.878977676306944,10.87897760415138,13.60965303147047,22.42927015917266,7.215556330208983e-08
143.8431471719137,11.013950497705471,11.013950425544671,13.759277930345615,22.443922236654508,7.216080000205238e-08
145.8431471719137,11.148796197740948,11.148796125575181,13.908674223131703,22.45847282941009,7.216576669577535e-08
147.8431471719137,11.283519206260179,11.283519134089687,14.057854712405488,22.472930310169367,7.217049180496815e-08
149.8431471719137,11.418123904636266,11.418123832461312,14.206831414387919,22.487302313780177,7.217495401334872e-08
151.8431471719137,11.552614622053538,11.552614549874356,14.355615604856228,22.501595786835438,7.21791817426265e-08
153.8431471719137,11.686995632178379,11.686995559995175,14.5042178627017,22.515817034560094,7.21832034145109e-08
155.8431471719137,11.821271150190439,11.821271078003434,14.652648111213423,22.529971765063557,7.218700481814722e-08
157.8431471719137,11.955445330150196,11.955445257959582,14.800915657171226,22.54406513106521,7.219061437524488e-08
159.8431471719137,12.08952226267989,12.089522190485866,14.949029227832924,22.558101769200626,7.219402498037653e-08
161.8431471719137,12.223505972936463,12.22350590073922,15.096997005901878,22.572085837016225,7.219724373896952e-08
163.8431471719137,12.357400418856086,12.357400346655801,15.244826662561072,22.58602104775884,7.220028486187857e-08
165.8431471719137,12.491209489651132,12.491209417447962,15.392525388659429,22.599910703065035,7.220316966538576e-08
167.8431471719137,12.624937004541527,12.624936932335629,15.540099924135063,22.613757723653002,7.220589814949108e-08
169.8431471719137,12.758586711703584,12.758586639495114,15.687556585758724,22.627564678117174,7.220847031419453e-08
171.8431471719137,12.892162287420268,12.89216221520936,15.83490129327886,22.64133380992307,7.221090747577819e-08
173.8431471719137,13.025667335417848,13.025667263204632,15.98213959404762,22.655067062696553,7.22132167396694e-08
175.8431471719137,13.159105386374938,13.159105314159554,16.12927668620481,22.668766103898825,7.221538389501347e-08
177.8431471719137,13.292479897590608,13.292479825373164,16.276317440494303,22.682432346974707,7.221744446894718e-08
179.8431471719137,13.425794252799113,13.425794180579729,16.42326642078479,22.69606697205863,7.22193842506158e-08
181.8431471719137,13.559051762119656,13.559051689898446,16.57012790336408,22.709670945319203,7.222121034544671e-08
183.8431471719137,13.692255662130206,13.692255589907276,16.716905895073396,22.723245037019687,7.222292985886725e-08
185.8431471719137,13.825409116055154,13.82540904383061,16.863604150345285,22.736789838368246,7.222454279087742e-08
187.8431471719137,13.958515214057163,13.958515141831072,17.010226187206154,22.750305777228647,7.222609177404138e-08
189.8431471719137,14.091576973624255,14.09157690139672,17.15677530230149,22.763793132758337,7.222753417579497e-08
191.8431471719137,14.224597340043806,14.224597267814914,17.303254584999287,22.77725204903794,7.222889131242027e-08
193.8431471719137,14.357579186955482,14.357579114725304,17.44966693062447,22.79068254775273,7.2230177394772e-08
195.8431471719137,14.490525316975818,14.490525244744433,17.596015052874527,22.804084539983663,7.223138531742279e-08
197.8431471719137,14.623438462387567,14.623438390155023,17.742301495464044,22.817457837162586,7.223254350208208e-08
199.8431471719137,14.756321285887465,14.756321213653841,17.888528643043436,22.830802161243163,7.223362352704044e-08
201.8431471719137,14.889176381386347,14.88917630915168,18.034698731434712,22.844117154136597,7.2234668024862e-08
203.8431471719137,15.02200627485608,15.022006202620453,18.180813857224965,22.857402386458084,7.223562725755528e-08
205.8431471719137,15.15481342521822,15.154813352981662,18.326875986755997,22.870657365627906,7.223655806853913e-08
207.8431471719137,15.287600225269314,15.287600153031882,18.472886964546422,22.883881543368112,7.223743203610411e-08
209.8431471719137,15.42036900263862,15.420368930400372,18.618848521180613,22.897074322633813,7.223824916025023e-08
211.8431471719137,15.553122020773854,15.553121948534837,18.764762280696907,22.910235064015637,7.223901654640486e-08
213.8431471719137,15.685861479951269,15.68586140771152,18.91062976750566,22.92336309164771,7.223974840542269e-08
215.8431471719137,15.818589518306181,15.81858944606575,19.056452412866022,22.93645769865384,7.224043052644902e-08
217.8431471719137,15.951308212880944,15.95130814063986,19.20223156094859,22.949518152162298,7.224108422576592e-08
219.8431471719137,16.084019580686984,16.08401950844528,19.347968474509617,22.96254369791791,7.224170417430287e-08
221.8431471719137,16.21672557977817,16.216725507535877,19.49366434020086,22.97553356451855,7.224229392477355e-08
223.8431471719137,16.349428110332866,16.349428038090018,19.63932027353776,22.988486967301306,7.224284814810744e-08
225.8431471719137,16.48212901574216,16.4821289434988,19.784937323547382,23.00140311190215,7.224335973887719e-08
227.8431471719137,16.614830083702074,16.61483001145823,19.930516477116104,23.014281197511444,7.22438429079375e-08
229.8431471719137,16.7475330473076,16.747532975063287,20.07605866305603,23.027120419846312,7.224431186614311e-08
231.8431471719137,16.8802395861468,16.880239513902048,20.221564755907842,23.039919973859362,7.224475240263928e-08
233.8431471719137,17.012951327393026,17.01295125514787,20.36703557949672,23.05267905620242,7.224515741199866e-08
235.8431471719137,17.14566984689381,17.145669774648248,20.51247191025707,23.06539686746239,7.224556242135804e-08
237.8431471719137,17.278396670254878,17.27839659800894,20.657874480340702,23.07807261418533,7.2245939009008e-08
239.8431471719137,17.411133273917997,17.411133201671717,20.803243980522264,23.09070551070411,7.224628006952116e-08
241.8431471719137,17.543881086231423,17.543881013984816,20.948581062914904,23.103294780783656,7.224660691917961e-08
243.8431471719137,17.676641488511777,17.676641416264857,21.0938863435083,23.115839659097006,7.224691955798335e-08
245.8431471719137,17.80941581609646,17.80941574384925,21.239160404540414,23.12833939254473,7.224721088050501e-08
