time_s,WT_q_out_pL_s,KO_q_out_pL_s,WT_cl_i_mM,KO_cl_i_mM,WT_ph_i,KO_ph_i,WT_volume_i_pL,KO_volume_i_pL,WT_chloride_driving_force_V,KO_chloride_driving_force_V,WT_N_fmol_s,KO_N_fmol_s,WT_E_fmol_s,KO_E_fmol_s,WT_A_fmol_s,KO_A_fmol_s,WT_J_fmol_s,KO_J_fmol_s,WT_J_aux_fmol_s,KO_J_aux_fmol_s
0.0,0.0010757073853493032,0.0010757073853493032,50.1,36.5,6.91,6.890000000000001,1.4484260832245268,1.4484260832245268,0.006865206488670755,0.0050739767218315746,0.17472280827067604,0.17472280827067604,0.0010340193720500543,0.0010340193720500543,0.13380862931861923,0.0,0.22480641156538328,0.1661512295491201,0.0,0.0
1e-06,0.0010757073853493032,0.0010757073853493032,50.1,36.5,6.91,6.890000000000001,1.4484260832245268,1.4484260832245268,0.002455468886565157,0.0013981363264251798,0.3057649144736831,0.3057649144736831,0.0010340193720500543,0.0010340193720500543,0.13380862931861923,0.0,0.5023816873298309,0.2860545660463104,0.11426664611534484,0.06506307194798779
0.003225950275012488,0.001075778454044174,0.0010757612821065382,50.100665627312466,36.500812331218214,6.910003000623591,6.890010476648314,1.4484225480796804,1.4484226942280136,0.002454913019110709,0.0013982335111155514,0.3057514914777613,0.3057514914777613,0.0010339180866500031,0.0010339180866500031,0.1338087761343379,0.0,0.5022679584891906,0.28607444974713786,0.1142407785060862,0.06506759449302318
0.03547545302513737,0.0010780379239874877,0.0010762571944732487,50.10731148498503,36.508589399896785,6.910032962365619,6.890115164842204,1.4483877895386794,1.448402326323498,0.0024497952197487655,0.0013991327601660317,0.30561751860994824,0.30561751860994824,0.0010329046964972495,0.0010329046964972495,0.1338101701108289,0.0,0.5012208718439735,0.2862584334488992,0.11400261879175212,0.06510944156084106
0.07640996142387697,0.0010838264092186245,0.0010769159809965428,50.115573454565514,36.51777684857499,6.910070878148177,6.8902478407819245,1.4483493570522676,1.4484030563600934,0.0024441318129294204,0.0014001603764194626,0.3054504159919271,0.3054504159919271,0.0010316171559412255,0.0010316171559412255,0.13381154677722606,0.0,0.5000621555232311,0.28646868070153214,0.11373906892297794,0.0651572622697149
0.11734446982261658,0.0010915909418597602,0.0010777205799058665,50.12354171528689,36.526461200162835,6.910108667639664,6.890380286557972,1.4483200490024726,1.4484231363330538,0.0024390417815406164,0.001401136049033344,0.3052881517978799,0.3052881517978799,0.0010303284246060795,0.0010303284246060795,0.13381235298661992,0.0,0.4990207501233662,0.2866683004388154,0.11350220140712272,0.06520266575167503
0.17198423860373907,0.0011036480367740882,0.0010790589411812212,50.133729715960925,36.53756623528123,6.910158915636205,6.890556718068985,1.4482947486393005,1.4484683238489195,0.002432770231404549,0.0014024186381522558,0.30507892603419484,0.30507892603419484,0.0010286065774417713,0.0010286065774417713,0.1338125638212418,0.0,0.49773760947484497,0.2869307143872206,0.11321035124200207,0.06526235176837186
0.22662400738486155,0.0011166889361502064,0.0010806548347455814,50.143509023545064,36.548331680387214,6.910208944907238,6.89073274086706,1.448282167513564,1.4485259328426707,0.002426852829374722,0.0014037042471988712,0.304876478149984,0.304876478149984,0.0010268830238886282,0.0010268830238886282,0.13381193919328951,0.0,0.4965269264836578,0.2871937462039213,0.11293498156113826,0.06532217831912802
0.30457665006700896,0.0011359569488711835,0.00108323762937437,50.15699208896738,36.56335721898135,6.910279945946232,6.890983162048821,1.4482792320056952,1.4486195433396714,0.0024187711212738418,0.0014055504590935047,0.30459561497020227,0.30459561497020227,0.0010244213482824233,0.0010244213482824233,0.1338099490292597,0.0,0.4948734328578816,0.28757147570881103,0.11255889466196253,0.0654080928433854
0.40161489787500654,0.0011600877029003531,0.0010867316026792612,50.17335634196202,36.58176499308722,6.910367723549219,6.891293745394047,1.4482900023548242,1.4487449244291806,0.0024090852489025566,0.001407852540712122,0.30425353893851914,0.30425353893851914,0.0010213527212750975,0.0010213527212750975,0.1338061740671786,0.0,0.4928917319567741,0.28804247481381284,0.11210815706287355,0.06551522152543976
0.5265979952804539,0.001190605991924343,0.0010914102622551242,50.194162834795485,36.60522174643708,6.910479800207954,6.8916919072184575,1.4483152470125678,1.4489117070601254,0.0023970413253493333,0.0014107911176274301,0.30381871290172624,0.30381871290172624,0.0010173938352247278,0.0010173938352247278,0.13379980091666582,0.0,0.49042758074319315,0.2886436989780196,0.11154768620615603,0.06565196987941052
0.6943712419118065,0.0012300135931932743,0.0010977363585496752,50.222007789285456,36.63645263583523,6.910628542006481,6.8922231287239715,1.4483575637744202,1.4491375516044318,0.0023814924557428174,0.0014146519660246243,0.3032389416087565,0.3032389416087565,0.0010120685918189082,0.0010120685918189082,0.13378916779261196,0.0,0.4872463279113073,0.289433617165507,0.11082411068437176,0.0658316366631849
0.9365429850552177,0.0012834766537524718,0.0011067371842235635,50.26233576758158,36.68115794641723,6.910839862373712,6.892983441019678,1.4484259818330072,1.4494620497982553,0.0023601521348846875,0.0014200275590317557,0.3024049667151813,0.3024049667151813,0.001004361271596461,0.001004361271596461,0.13377015211974014,0.0,0.48288016124573646,0.29053344762969946,0.10983102667307526,0.0660817929519356
1.0,0.0012968284951825116,0.0011090598178982226,50.27294137891349,36.69280597847543,6.910894586265886,6.893181420925486,1.4484448641771752,1.449546550782189,0.002354761778798082,0.001421397128947205,0.3021867820248721,0.3021867820248721,0.0010023379169145303,0.0010023379169145303,0.1337644856233841,0.0,0.481777310299054,0.29081365759236855,0.10958018337599507,0.06614552666964432
1.3356840615231875,0.0013631571307707786,0.001121080187499232,50.32930776835329,36.753983955879214,6.911179692267291,6.894220277548141,1.448550202874842,1.4499895552826296,0.002327541392217518,0.0014283806728892581,0.3010347069026611,0.3010347069026611,0.0009916105278378457,0.0009916105278378457,0.1337299245734189,0.0,0.47620809954059745,0.29224247007227677,0.10831346715020931,0.06647050987290283
1.8656860182564419,0.0014543620365231491,0.0011391402368077564,50.41909312734046,36.849112517080265,6.911615329088511,6.895832390067816,1.448733098858407,1.450675396550112,0.0022885914061486073,0.0014385619919118561,0.2992233864494512,0.2992233864494512,0.0009746010994170187,0.0009746010994170187,0.13366013959884684,0.0,0.4682390473445645,0.2943255378960239,0.10650090731746807,0.06694430336469089
2.0,0.001475084187309847,0.0011435391787208067,50.44197663710031,36.872942933327884,6.911723006658314,6.896235633978531,1.4487823318870536,1.4508466118978816,0.0022794284709329073,0.0014409881667383495,0.29876596421914914,0.29876596421914914,0.000970278391589071,0.000970278391589071,0.13363958867103526,0.0,0.4663643378421375,0.29482192610511904,0.10607450489738494,0.06705720679500098
