time_s,WT_q_out_pL_s,KO_q_out_pL_s,WT_cl_i_mM,KO_cl_i_mM,WT_ph_i,KO_ph_i,WT_volume_i_pL,KO_volume_i_pL,WT_chloride_driving_force_V,KO_chloride_driving_force_V,WT_N_fmol_s,KO_N_fmol_s,WT_E_fmol_s,KO_E_fmol_s,WT_A_fmol_s,KO_A_fmol_s,WT_J_fmol_s,KO_J_fmol_s,WT_J_aux_fmol_s,KO_J_aux_fmol_s
489.0,0.0015766878427239646,0.0012528502652991243,54.39626247475225,38.34866963686518,7.025637212782032,7.253400156184891,1.4030126979430066,1.3523600181107107,0.0023480337210757436,0.001915399084473364,0.14417355068033777,0.14417355068033777,-0.0008393762870264975,-0.0008393762870264975,0.07147262338945766,0.0,0.3711336801758874,0.3027508101120638,0.0,0.0
490.0,0.0015765401584137391,0.0012526661788558298,54.390999515634306,38.34065401356359,7.025689513141578,7.253630074703266,1.4029253972216262,1.352245878386713,0.00234784086107313,0.0019151516522940004,0.14418082710246502,0.14418082710246502,-0.0008393011926906691,-0.0008393011926906691,0.07146940481101072,0.0,0.3711031964388412,0.30271170061610686,0.0,0.0
490.4365251495658,0.0015764758345852615,0.001252586004676712,54.38870766535965,38.33716309549638,7.025712247949836,7.253730189359827,1.4028873806743074,1.3521961917510443,0.0023477568585036704,0.001915043882317946,0.1441839920476492,0.1441839920476492,-0.0008392684921945119,-0.0008392684921945119,0.07146800239114927,0.0,0.3710899188685628,0.30269466633441555,0.0,0.0
491.0,0.001576392933363613,0.001252482679520664,54.385754289473134,38.332664220203384,7.025741508853587,7.253859194665563,1.4028383910362432,1.3521321791515588,0.0023476485928853076,0.0019149049864469053,0.14418806720148286,0.14418806720148286,-0.0008392263535703033,-0.0008392263535703033,0.07146619442722063,0.0,0.3710728062449157,0.3026727122477608,0.0,0.0
492.0,0.0015762461660324746,0.0012522997655724179,54.3805267325671,38.324700182382244,7.0257932015262075,7.254087519123611,1.4027516782944556,1.3520189184787792,0.0023474569145685784,0.0019146590849369524,0.1441952711022761,0.1441952711022761,-0.0008391517688194856,-0.0008391517688194856,0.07146299221727793,0.0,0.3710425092868869,0.3026338446916732,0.0,0.0
492.4365251495658,0.0015761822415232747,0.0012522201021379243,54.378250296352086,38.32123173602798,7.025815672070121,7.254186939842845,1.4027139177308872,1.3519696143655253,0.002347373426617637,0.0019145519818858092,0.14419840446850246,0.14419840446850246,-0.000839119290239801,-0.000839119290239801,0.07146159692965538,0.0,0.371029313057972,0.302616915825119,0.0,0.0
493.0,0.0015760998548850298,0.001252117435291636,54.37531678144439,38.316761825733195,7.025844592757428,7.254315051112602,1.4026652579080627,1.351906094453661,0.0023472658241871086,0.001914413945769404,0.1442024389303752,0.1442024389303752,-0.0008390774375935249,-0.0008390774375935249,0.07145979816047016,0.0,0.3710123052587741,0.3025950976325527,0.0,0.0
494.0,0.0015759539983900396,0.0012519356869599237,54.37012437278216,38.30884907588317,7.025895684138159,7.254541793657703,1.4025791287918663,1.3517937051698394,0.002347075319809159,0.0019141695669456366,0.1442095708121156,0.1442095708121156,-0.0008390033590485991,-0.0008390033590485991,0.07145661223609784,0.0,0.3709821938552438,0.30255647075449393,0.0,0.0
494.4365251495658,0.001575890470524752,0.0012518565312692105,54.367863240001114,38.305402971391764,7.025917893198509,7.254640525725569,1.4025416223159364,1.3517447802468068,0.0023469923431024275,0.001914063127332409,0.14421267281953812,0.14421267281953812,-0.0008389711009116676,-0.0008389711009116676,0.07145522404457932,0.0,0.3709690784343443,0.30253964675191714,0.0,0.0
495.0,0.0015758085950220602,0.0012517545188607954,54.364949443488584,38.30096185850329,7.025946477249197,7.254767749767624,1.4024932898648812,1.3516817487325603,0.002346885399510834,0.001913925946467665,0.1442166668744126,0.1442166668744126,-0.000838929532342253,-0.000838929532342253,0.07145343442355503,0.0,0.3709521747722022,0.3025179637416925,0.0,0.0
496.0,0.001575663643259706,0.001251573929278932,54.359791930621775,38.293100099265295,7.0259969736643,7.254992922441146,1.4024077400491344,1.3515702232553135,0.0023466960613723192,0.0019136830823338474,0.1442237272449374,0.1442237272449374,-0.0008388559566329905,-0.0008388559566329905,0.07145026470224719,0.0,0.3709222477062006,0.30247957627776567,0.0,0.0
496.4365251495658,0.0015756005093801708,0.0012514952783364897,54.35754599131374,38.289676206861884,7.0260189239919315,7.255090971097499,1.402370485777343,1.3515216742250216,0.0023466135925563174,0.001913577302666121,0.14422679811606443,0.14422679811606443,-0.0008388239174690991,-0.0008388239174690991,0.07144888357088196,0.0,0.3709092125632604,0.3024628565871502,0.0,0.0
497.0,0.00157551914158737,0.0012513939165010952,54.354651771471964,38.28526372389362,7.02604717494724,7.2552173146607775,1.4023224782708756,1.3514591268630565,0.002346507303481647,0.0019134409725434787,0.14423075205187813,0.14423075205187813,-0.0008387826310807698,-0.0008387826310807698,0.07144710305167133,0.0,0.37089241235503057,0.3024413080464794,0.0,0.0
