time_s,q_pL_s,na_i_mM,k_i_mM,cl_i_mM,T_i_mM,A_i_mM,ph_i,hco3_i_mM,V_i_pL,V_l_pL,cl_l_mM,ph_l,osm_lumen_mOsm,N,H,E,B,J4,P,CaCC,paraCl,Va_V,Vb_V,charge_max_fmol,current_residual_A,max_amount_rhs,max_volume_rhs
122.0,0.001678729766897552,15.569129758965046,113.3298919795894,57.13301574808678,8.806304413785908,18.10189676751806,6.997414855241164,7.812947750837779,1.4546363172010242,0.10839364883448777,147.82302405454047,6.571276088978859,301.55220363654337,0.1406150178332517,0.009407994219557484,-0.0007952182290221879,0.07290538692969462,0.07676120646258815,0.05840396581910244,0.3925374968125921,0.14468152422469588,-0.0278907088221832,-0.07949439036604321,8.526512829121202e-14,7.754818242684634e-26,0.04218579782363181,0.00024046654498382516
123.0,0.0016783872189544498,15.578090273899365,113.31965307899385,57.11819642405482,8.804834813732507,18.106572359830995,6.997722783204407,7.812263621944031,1.4543960500191928,0.10839193609477225,147.8226072944309,6.571722607203781,301.552131675588,0.14063240988896586,0.009386151610391842,-0.0007947994676259115,0.07289302612927072,0.07677816200823843,0.05842506720667353,0.3924673277594656,0.14466152719855066,-0.027897122871978316,-0.079493162088059,9.947598300641403e-14,3.2311742677852644e-26,0.04205577112532796,0.00024006393788360714
124.0,0.0016780458446378932,15.586989260613118,113.30946829630317,57.10344025094652,8.803334413785452,18.111189745066802,6.998028615268849,7.81154739805157,1.4541561968504617,0.10839022922318947,147.82219323592847,6.572169476245932,301.5520604030629,0.14065069298959723,0.009364497987192532,-0.0007943932567674193,0.07288108308858912,0.07679414602339073,0.058445990726586204,0.39239743193820853,0.1446416296359283,-0.027903511380614553,-0.07949194616775448,1.1368683772161603e-13,7.754818242684634e-26,0.041924756691957804,0.0002396387515954542
125.0,0.0016777056442517368,15.59582814143435,113.29933660720995,57.0887467551191,8.801804908876141,18.115750621651596,6.99833237763594,7.8108006388762155,1.453916779712788,0.10838852822125869,147.82178183379565,6.572616583528521,301.55198980088716,0.14066982890397287,0.009343030451458824,-0.0007939990953653584,0.07286954131343173,0.07680919697928913,0.05846674044638494,0.39232780749391444,0.1446218299989108,-0.027909874527936376,-0.079490742199603,9.947598300641403e-14,5.816113682013476e-26,0.041792814426999295,0.00023919197600630023
126.0,0.001677366618013823,15.604608295725177,113.28925701808868,57.07411547570455,8.800247933959474,18.120256632624614,6.9986340959074,7.810024850054551,1.4536778197745075,0.10838683309006912,147.82137304121633,6.573063821286591,301.5519198515267,0.14068978059796763,0.009321746176540587,-0.000793616499579773,0.07285838485713501,0.07682335209381541,0.058487320305538,0.3922584526317233,0.14460212679599613,-0.02791621248820302,-0.07948954979069205,9.947598300641403e-14,4.52364397489937e-26,0.04166000230691411,0.0002387245689102885
127.0,0.001677028766021832,15.61333104916943,113.27922857355888,57.05954596744467,8.798665049111477,18.12470935190774,6.998933794944418,7.8092214696105255,1.4534393371461978,0.10838514383010917,147.8209668097448,6.573511087750369,301.55185053813386,0.14071051249501454,0.009300642418613256,-0.0007932450071537582,0.07284759846215494,0.07683664700833732,0.05850773409162014,0.3921893656281455,0.1445825185942693,-0.027922525428813388,-0.07948836856415468,9.947598300641403e-14,3.2311742677852644e-26,0.04152637590028371,0.00023823744910699473
128.0,0.001676692088278345,15.621997687537265,113.26925034671042,57.045037796737944,8.797057758896548,18.129110302129753,6.999231499049899,7.808391885483645,1.4532013511498354,0.10838346044139173,147.82056308990363,6.573958285515674,301.5517818443682,0.14073199013080784,0.009279716500625446,-0.0007928841717751759,0.07283716737917784,0.07684911619998967,0.05852798547385399,0.3921205448121607,0.14456300400388591,-0.02792881351213557,-0.07948719815490253,9.947598300641403e-14,1.357093192469811e-25,0.04139198898060606,0.0002377315055840394
129.0,0.0016763565846577206,15.630609446723037,113.25932144613158,57.03059054422774,8.795427498584656,18.133460941911547,6.9995272318367565,7.807537423008492,1.4529638801256703,0.10838178292328861,147.82016183122292,6.574405322621174,301.55171375452636,0.14075418039629226,0.009258965822522362,-0.0007925335670947397,0.07282707749817786,0.07686079268195378,0.05854807798100194,0.39205198857528234,0.14454358168934664,-0.027935076894355964,-0.07948603821281913,1.2789769243681803e-13,2.5849394142282115e-26,0.041256893078782914,0.00023720759106343292
130.0,0.0016760222549346865,15.639167525538474,113.24944100683184,57.01620380118287,8.793775652078182,18.137762682379954,6.999821016398014,7.806659361144776,1.4527269416820714,0.10838011127467344,147.81976298265184,6.574852111069283,301.5516462533761,0.14077705121640322,0.009238387846345095,-0.0007921927815073628,0.07281731518074008,0.0768717083861379,0.05856801503241983,0.3919836953549544,0.14452425035509153,-0.027941315727135183,-0.0794848883987816,9.947598300641403e-14,5.816113682013476e-26,0.041121138053620096,0.0002366665305801928
131.0,0.0016756890987526447,15.647673076447447,113.23960819677372,57.00187717185865,8.792103539168124,18.14201687539566,7.000112875183559,7.805758920897025,1.452490552516354,0.10837844549376323,147.81936649266947,6.575298567807156,301.5515793262763,0.1408005717767439,0.009217980105756073,-0.000791861421869668,0.07280786738136823,0.07688189388524345,0.05858779991753449,0.39191566364352315,0.14450500875593955,-0.027947530156569873,-0.07948374838763153,1.1368683772161603e-13,1.9387045606711586e-26,0.040984771675429035,0.00023610911543091914
