ae4_expression,ae4_parameters_sha256,architecture,calcium_uM,conservation_ratio,endpoint_ae4_cl_source_fmol_s,endpoint_ae4_hco3_source_fmol_s,endpoint_ae4_k_source_fmol_s,endpoint_ae4_na_source_fmol_s,endpoint_cell_cl,endpoint_cell_k,endpoint_cell_na,endpoint_cell_ph,endpoint_flow_pL_s,exact_time_grid,initial_ae4_cl_source_fmol_s,initial_ae4_hco3_source_fmol_s,initial_ae4_k_source_fmol_s,initial_ae4_na_source_fmol_s,initial_cell_cl,initial_cell_k,initial_cell_na,initial_cell_ph,initial_core_sha256,initial_max_amount_rhs_fmol_s,initial_max_volume_rhs_pL_s,max_ae4_charge_residual_fmol_s,max_pointwise_anion_law_change_fmol_s,max_pointwise_chloride_law_change_fmol_s,max_pointwise_other_rhs_change,negative_net_cycle_samples,nonnegative_flow,opposing_cation_samples,positive_core,reference_opposing_cation_samples,root_id,routing_family,sample_count,solver,solver_message,solver_success,total_0_600_pL,trajectory_path,valid,wall_seconds,whole_cell_parameters_sha256
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.1,0.0003943512183468556,0.003410949090080351,-0.006821898180160702,-0.0031813153143242833,-0.00022963377575606743,69.0737374360302,128.4510147033945,9.271854120597837,7.326738234115959,0.0016146214686554668,True,0.0031879366020796554,-0.006375873204159311,-0.0029957237880187783,-0.00019221281406087674,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,0.011461159491964051,1.240327285323417e-16,8.673617379884035e-19,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_bdf,The solver successfully reached the end of the integration interval.,True,0.9617118542943011,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.10_routing_only_e0.05_production_bdf.npz,True,0.6228852799977176,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.5,0.00010835776720341528,0.004344338417840168,-0.008688676835680337,-0.003697710736457073,-0.000646627681383095,53.40238737507665,107.71452421461504,18.836301162625663,6.848050095445123,0.0015901803862870434,True,0.004407693092673928,-0.008815386185347857,-0.0037647109524017665,-0.000642982140272162,52.21277016956934,107.77878131867274,18.407742948763282,6.841704036459819,4aab3f0eed5f6913cf9f7a25e36f15704844d4fbd0bc35e1009a42f1146509af,0.06863159362253175,9.204876444401933e-17,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_bdf,The solver successfully reached the end of the integration interval.,True,0.9544979790646878,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.50_routing_only_e1.00_production_bdf.npz,True,0.6321136219994514,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.1,0.005261568958303542,0.0019871920069653437,-0.003974384013930687,-0.0018481449179098676,-0.00013904708905547615,68.11014977544096,125.85258497633657,9.468649033679286,7.10307895601139,0.0015932727915028062,True,0.003801050670580758,-0.007602101341161516,-0.003382394907138043,-0.00041865576344271506,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,0.18886948611494264,2.749536709423239e-16,0.0,0.0,0.0,0.0,325,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_bdf,The solver successfully reached the end of the integration interval.,True,0.9292951825348734,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.10_routing_only_e1.00_production_bdf.npz,True,0.6882135160012695,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.5,3.419486915845482e-05,0.004838626637940756,-0.009677253275881512,-0.004168891242527068,-0.0006697353954136887,53.69889336973149,111.92283094040171,17.980483796514555,7.1375644921159065,0.0016397482932692582,True,0.0036916132544501145,-0.007383226508900229,-0.0033635393775494197,-0.0003280738769006949,60.02915505230174,119.78588394653484,11.683710203193241,7.143002941126565,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,0.004162938651767686,1.4131491116176065e-15,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,AE4NA05,602,production_bdf,The solver successfully reached the end of the integration interval.,True,1.0340558355692862,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00_ca0.50_routing_only_e0.05_production_bdf.npz,True,0.7437656090005476,bb5b4d42a60e8cfbcb5e4f4f7e3ef6beda521ffeeddd46085d0113e57e60c093
