ae4_expression,ae4_parameters_sha256,architecture,calcium_uM,conservation_ratio,endpoint_ae4_cl_source_fmol_s,endpoint_ae4_hco3_source_fmol_s,endpoint_ae4_k_source_fmol_s,endpoint_ae4_na_source_fmol_s,endpoint_cell_cl,endpoint_cell_k,endpoint_cell_na,endpoint_cell_ph,endpoint_flow_pL_s,exact_time_grid,initial_ae4_cl_source_fmol_s,initial_ae4_hco3_source_fmol_s,initial_ae4_k_source_fmol_s,initial_ae4_na_source_fmol_s,initial_cell_cl,initial_cell_k,initial_cell_na,initial_cell_ph,initial_core_sha256,initial_max_amount_rhs_fmol_s,initial_max_volume_rhs_pL_s,max_ae4_charge_residual_fmol_s,max_pointwise_anion_law_change_fmol_s,max_pointwise_chloride_law_change_fmol_s,max_pointwise_other_rhs_change,negative_net_cycle_samples,nonnegative_flow,opposing_cation_samples,positive_core,reference_opposing_cation_samples,root_id,routing_family,sample_count,solver,solver_message,solver_success,total_0_600_pL,trajectory_path,valid,wall_seconds,whole_cell_parameters_sha256
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.5,0.006544098596350523,0.0041170012672690215,-0.008234002534538043,-0.20544085804707096,0.20132385677980194,48.93863292415867,109.36890884657358,21.30284826852733,7.023475715148295,0.0017505581171868207,True,0.0038049001740020627,-0.007609800348004125,-0.19286482783290362,0.18905992765890156,52.30555987274908,117.25346909672912,14.41423310273199,7.046777296541653,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,3.7470027081099033e-16,1.2984405217686401e-15,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.0790057552771866,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00_ca0.50_original_e1.00_production_radau.npz,True,0.8213453630014556,f991d0148916efa3845cc8ee9de64371385aedaa78ce99ce59d835f1df66a7fd
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.5,0.002099653784171096,0.0045978755072852515,-0.009195751014570503,-0.01718383312293149,0.012585957615646237,60.17504326245138,125.83187957335021,10.74229487842513,7.348605108818567,0.0020783657798391364,True,0.0031944614131263274,-0.006388922826252655,-0.014501346756346576,0.011306885343220248,65.50814090378012,129.32854370966916,8.185516160959963,7.343280413500073,df90d2d5780a45154aeeed08b595adb4554aeebd6489000b68ff6dbfd53f9c99,3.7643499428696714e-16,2.7625471354930653e-16,2.6020852139652106e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.2775439798341002,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00_ca0.50_original_e0.05_production_radau.npz,True,0.9477641430021322,f991d0148916efa3845cc8ee9de64371385aedaa78ce99ce59d835f1df66a7fd
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.5,0.003026912054338027,0.003063200989644521,-0.006126401979289042,-0.002822649161094694,-0.00024055182854982747,60.72129910441792,123.3457508293559,10.511772527318197,7.088607946038019,0.0020568464142714073,True,0.0038049001740020627,-0.007609800348004125,-0.0033883612876652452,-0.0004165388863368173,52.30555987274908,117.25346909672912,14.41423310273199,7.046777296541653,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,0.18947646654523875,1.2984405217686401e-15,0.0,0.0,0.0,0.0,137,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.207352680426781,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00_ca0.50_routing_only_e1.00_production_radau.npz,True,0.94875387600041,f991d0148916efa3845cc8ee9de64371385aedaa78ce99ce59d835f1df66a7fd
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.5,0.0017941204077942528,0.004495219252975186,-0.008990438505950372,-0.00415365680695734,-0.0003415624460178458,60.85441417933422,126.30372946953875,10.38617603325623,7.348417770314836,0.0020919079644048572,True,0.0031944614131263274,-0.006388922826252655,-0.0030043112892240266,-0.00019015012390230092,65.50814090378012,129.32854370966916,8.185516160959963,7.343280413500073,df90d2d5780a45154aeeed08b595adb4554aeebd6489000b68ff6dbfd53f9c99,0.011497035467122607,2.7625471354930653e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.2827859880858572,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00_ca0.50_routing_only_e0.05_production_radau.npz,True,0.8816379359996063,f991d0148916efa3845cc8ee9de64371385aedaa78ce99ce59d835f1df66a7fd
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.1,0.00024158453015843404,0.004526991297834904,-0.009053982595669807,-0.07368057987460973,0.06915358857677482,51.10115973506047,97.76706722600649,27.150653172093325,6.83689458666173,0.0011980569211022891,True,0.004385358818456406,-0.008770717636912811,-0.07075554052086425,0.06637018170240784,51.0172208230514,105.93491592621889,18.98139711993734,6.838597585025212,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,4.544975507059235e-16,3.3989738107420564e-16,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.7380557860508516,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.10_original_e1.00_production_radau.npz,True,0.8305584819972864,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.1,1.0658141036401503e-05,0.004248823604407005,-0.00849764720881401,-0.0085411839892488,0.004292360384841795,59.89640860751422,115.04680193496239,15.341768034279172,7.125564955098447,0.0013965361033316443,True,0.0036742124141753776,-0.007348424828350755,-0.007457419960356488,0.0037832075461811097,58.60573463585122,118.25516590242381,11.997560488438557,7.137383878142642,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,2.220446049250313e-16,2.1597307275911248e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8417683443817963,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.10_original_e0.05_production_radau.npz,True,0.812298221000674,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.1,1.0658141036401503e-05,0.004202310139533716,-0.008404620279067432,-0.003721585289219346,-0.00048072485031437043,60.40852166556644,115.57990451794333,14.929694735114472,7.125536204137605,0.001403982216993169,True,0.0036742124141753776,-0.007348424828350755,-0.0033357812203886083,-0.0003384311937867691,58.60573463585122,118.25516590242381,11.997560488438557,7.137383878142642,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,0.004121638739968014,2.1597307275911248e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8443597205683593,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.10_routing_only_e0.05_production_radau.npz,True,0.8248683570018329,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.1,0.0001758593271006248,0.0039051140770836185,-0.007810228154167237,-0.0034231285691086236,-0.0004819855079749946,59.47343327323368,111.6835118600881,15.72533228289847,6.860475857769627,0.0013723698176891204,True,0.004385358818456406,-0.008770717636912811,-0.0037189907900005608,-0.0006663680284558448,51.0172208230514,105.93491592621889,18.98139711993734,6.838597585025212,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,0.06703654973086376,3.3989738107420564e-16,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8011020602396647,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.10_routing_only_e1.00_production_radau.npz,True,0.8757526009976573,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.25,0.0014033219031261979,0.004501465674344368,-0.009002931348688736,-0.06745640111255746,0.0629549354382131,47.767029203791616,92.87031094543022,31.07713658228911,6.830209773949349,0.0013208304320575044,True,0.004385358818456406,-0.008770717636912811,-0.07075554052086425,0.06637018170240784,51.0172208230514,105.93491592621889,18.98139711993734,6.838597585025212,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,4.544975507059235e-16,3.3989738107420564e-16,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8393208597961263,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.25_original_e1.00_production_radau.npz,True,0.8718511170009151,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.25,2.531308496145357e-05,0.004660540181021685,-0.00932108036204337,-0.008551686276330584,0.0038911460953088986,54.38342216790393,111.14904245587526,17.955600530053268,7.1297963426314706,0.0015947180809326917,True,0.0036742124141753776,-0.007348424828350755,-0.007457419960356488,0.0037832075461811097,58.60573463585122,118.25516590242381,11.997560488438557,7.137383878142642,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,2.220446049250313e-16,2.1597307275911248e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9903269620761913,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.25_original_e0.05_production_radau.npz,True,0.8837727209975128,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.25,0.00017763568394002505,0.004232405650581875,-0.00846481130116375,-0.0036142826075660985,-0.0006181230430157764,54.31163635195274,107.52093344803589,18.388480865239387,6.849639513367197,0.0015624883192356526,True,0.004385358818456406,-0.008770717636912811,-0.0037189907900005608,-0.0006663680284558448,51.0172208230514,105.93491592621889,18.98139711993734,6.838597585025212,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,0.06703654973086376,3.3989738107420564e-16,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9294105118024476,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.25_routing_only_e1.00_production_radau.npz,True,0.8560279600023932,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.25,2.4868995751603507e-05,0.004623310606675673,-0.009246621213351345,-0.003998874265238759,-0.0006244363414369135,54.82706904342389,111.75988156123805,17.45164437105789,7.129941352238893,0.0016070435674432144,True,0.0036742124141753776,-0.007348424828350755,-0.0033357812203886083,-0.0003384311937867691,58.60573463585122,118.25516590242381,11.997560488438557,7.137383878142642,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,0.004121638739968014,2.1597307275911248e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9947816964670733,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.25_routing_only_e0.05_production_radau.npz,True,0.950723319001554,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.5,0.002140509991477302,0.0044751679299357,-0.0089503358598714,-0.06577036941436433,0.06129520148442863,46.93015107935018,91.44334437293209,32.260025051390805,6.828486680131139,0.0013518252252975428,True,0.004385358818456406,-0.008770717636912811,-0.07075554052086425,0.06637018170240784,51.0172208230514,105.93491592621889,18.98139711993734,6.838597585025212,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,4.544975507059235e-16,3.3989738107420564e-16,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8677959612678899,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.50_original_e1.00_production_radau.npz,True,0.9287080760004756,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,original,0.5,3.3306690738754696e-05,0.0047656026110179505,-0.009531205222035901,-0.008540071900022168,0.003774469289004217,52.85176255758022,109.8765946066556,18.866709738029,7.130689395503834,0.0016463310447929732,True,0.0036742124141753776,-0.007348424828350755,-0.007457419960356488,0.0037832075461811097,58.60573463585122,118.25516590242381,11.997560488438557,7.137383878142642,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,2.220446049250313e-16,2.1597307275911248e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.034394957049368,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.50_original_e0.05_production_radau.npz,True,0.9489285609997751,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
1.0,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.5,0.0001794120407794253,0.0043005133881929974,-0.008601026776385995,-0.0036390140710192164,-0.000661499317173781,52.89105790593611,106.19025454275075,19.303245192142235,6.846479666455568,0.0016119429354459341,True,0.004385358818456406,-0.008770717636912811,-0.0037189907900005608,-0.0006663680284558448,51.0172208230514,105.93491592621889,18.98139711993734,6.838597585025212,ad9a3125472395044b8d7022c0c00a674ccf394ad7a82f06410ffa0ac36ce14f,0.06703654973086376,3.3989738107420564e-16,0.0,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9661870626994701,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.50_routing_only_e1.00_production_radau.npz,True,0.9305067940003937,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
0.05,6c634251c09a6a06d697aa7a3b4ec20d4ee69db039537df1506c22d38a561e5a,routing_only,0.5,3.2862601528904634e-05,0.004731721725224678,-0.009463443450449357,-0.0040584474597477336,-0.0006732742654769444,53.26924457245505,110.5113772063373,18.33323384210255,7.130888304408358,0.0016603001130029078,True,0.0036742124141753776,-0.007348424828350755,-0.0033357812203886083,-0.0003384311937867691,58.60573463585122,118.25516590242381,11.997560488438557,7.137383878142642,d7d55be78a4d2a20cd151e48738eb06599fa1f031dc12d97830b717654003938,0.004121638739968014,2.1597307275911248e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.039517210385378,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00_ca0.50_routing_only_e0.05_production_radau.npz,True,0.9755974979998427,4d7828906e45b6a54c7e238178f29b85e2cfd9632e58f19e7f678399b735cc1d
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.1,1.4210854715202002e-05,0.003984756450120669,-0.007969512900241338,-0.2177549187190062,0.21377016226888554,53.562625075556824,112.32481420153135,19.217895772744324,7.036227355182623,0.001472940613605997,True,0.003801050670580758,-0.007602101341161516,-0.19225188102185686,0.1884508303512761,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,6.866070212385722e-13,2.749536709423239e-16,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.8878884180219158,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.10_original_e1.00_production_radau.npz,True,0.7904556930006947,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.1,0.0004050093593832571,0.0035440883179484435,-0.007088176635896887,-0.01711804302836899,0.013573954710420548,68.19595118337563,127.95902437939694,9.616335399466255,7.3273776163183495,0.0016104985001091034,True,0.0031879366020796554,-0.006375873204159311,-0.014456883279982716,0.011268946677903062,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,6.401129626354418e-16,1.240327285323417e-16,2.6020852139652106e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9609500186890377,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.10_original_e0.05_production_radau.npz,True,0.9376894460001495,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.1,0.005254463530945941,0.0019871918444476777,-0.003974383688895355,-0.0018481447662331385,-0.00013904707821453928,68.11014953343019,125.85258488259787,9.468649065483989,7.103078954823526,0.0015932727890316134,True,0.003801050670580758,-0.007602101341161516,-0.003382394907138043,-0.00041865576344271506,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,0.18886948611494264,2.749536709423239e-16,0.0,0.0,0.0,0.0,325,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9292951989132995,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.10_routing_only_e1.00_production_radau.npz,True,0.9296492670000589,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.1,0.0003979039320256561,0.0034109490900718687,-0.0068218981801437375,-0.0031813153142764665,-0.00022963377579540237,69.07373742444504,128.45101469969768,9.271854122058572,7.326738234136883,0.0016146214685394955,True,0.0031879366020796554,-0.006375873204159311,-0.0029957237880187783,-0.00019221281406087674,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,0.011461159491964051,1.240327285323417e-16,8.673617379884035e-19,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,0.9617119080802062,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.10_routing_only_e0.05_production_radau.npz,True,0.9370944500005862,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.25,0.006462386181738111,0.004083845666911529,-0.008167691333823057,-0.208455142096466,0.20437129642955448,50.085649513253166,109.93945974630934,20.750062542500576,7.026479363303641,0.0016711580786549385,True,0.003801050670580758,-0.007602101341161516,-0.19225188102185686,0.1884508303512761,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,6.866070212385722e-13,2.749536709423239e-16,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.0228347840731686,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.25_original_e1.00_production_radau.npz,True,0.9302614599982917,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.25,0.0014601653219870059,0.004229385682655762,-0.008458771365311524,-0.017114846638781777,0.012885460956126017,62.32179653397695,126.20846151710991,10.425456942411166,7.338529076200143,0.0019300697151132169,True,0.0031879366020796554,-0.006375873204159311,-0.014456883279982716,0.011268946677903062,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,6.401129626354418e-16,1.240327285323417e-16,2.6020852139652106e-18,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.1715851322063742,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.25_original_e0.05_production_radau.npz,True,0.8688202589983121,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.25,0.0035882408155885055,0.0028109564097580364,-0.005621912819516073,-0.0025967749063909554,-0.00021418150336708066,62.717404233088764,123.87100822041617,10.216857340599395,7.0922728510393585,0.0019113081753975914,True,0.003801050670580758,-0.007602101341161516,-0.003382394907138043,-0.00041865576344271506,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,0.18886948611494264,2.749536709423239e-16,0.0,0.0,0.0,0.0,194,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.1195737488334956,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.25_routing_only_e1.00_production_radau.npz,True,0.9753829129986116,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
0.05,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,routing_only,0.25,0.0012327916465437738,0.004117929402861362,-0.008235858805722723,-0.0038146845755178344,-0.0003032448273435275,63.065063371187144,126.69049733124682,10.071144082486661,7.338214847083011,0.0019400913518292373,True,0.0031879366020796554,-0.006375873204159311,-0.0029957237880187783,-0.00019221281406087674,64.55772624520677,128.8291140437813,8.265984548495894,7.33900604857434,d7f81f8bb5d7d7a22aeae6d6c6f7c1cf845331cc4f1cc3ca4be5b5027cfe8c7f,0.011461159491964051,1.240327285323417e-16,1.734723475976807e-18,0.0,0.0,0.0,0,True,0,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.175091679909112,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.25_routing_only_e0.05_production_radau.npz,True,0.9158484279978438,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
1.0,49ec92ce13600c33d7b0b57232678b1604f35861c23ea0d24b201c5b6ba089a7,original,0.5,0.006490807891168515,0.004101518239001928,-0.008203036478003856,-0.2056514981882926,0.20154997994929066,49.103058424000444,109.20252440427674,21.242508080079684,7.023505959083654,0.0017294318129187165,True,0.003801050670580758,-0.007602101341161516,-0.19225188102185686,0.1884508303512761,52.01352951313897,116.87329561535007,14.465986422416755,7.045404735077692,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,6.866070212385722e-13,2.749536709423239e-16,0.0,0.0,0.0,0.0,0,True,602,True,602,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,602,production_radau,The solver successfully reached the end of the integration interval.,True,1.0644291289302974,results/ae4_routing_only/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00_ca0.50_original_e1.00_production_radau.npz,True,0.8264383730020199,adc7691008282d06d56b61ef842ca21e6814da1f4208991948013f9c0b3985b3
