time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_cl_source_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,co3_i_mM,ae4_hco3_cell_source_fmol_s,ae4_co3_cell_source_fmol_s,source_signature_residual_fmol_s,ae4_charge_residual_fmol_s,cell_balance_residual_fmol_s,cumulative_outflow_0_t_pL
0.0,0.0010734206694912958,11.83519827490793,115.94305073283248,60.11827159486513,5.9006043180187255,4.985943117245966,6.837303613237389,1.4406179648311932,301.414420065249,-0.03157731878308414,-0.06705228930862453,-0.03547497052554039,0.0,0.0,0.0,1.0,0.01132897383046896,0.2537975530620149,0.0,-0.0019442780690129208,0.25848990094274177,0.10195155022016676,0.12689877653100745,1.0,4959446.7747130385,0.0,0.046075916787158694,0.0,-0.0,0.0,-0.0,-0.0,0.0017181098700216734,0.0,-0.0,0.0,0.0,0.0,0.0
1e-06,0.0010734206694912958,11.83519827490793,115.94305073283248,60.11827159486513,5.9006043180187255,4.985943117245966,6.837303613237389,1.4406179648311932,301.414420065249,-0.02753599808235229,-0.0801886655382837,-0.05265266745593141,1.0,0.10014500922652812,9.662524475382031e-12,2.3,0.026056639810078604,0.444145717858526,0.0,-0.0019442780690129208,0.6089353872950836,0.14646012098672356,0.222072858929263,1.75,4959446.7747130385,0.20029001845305625,0.046075916787158694,0.0,-0.0,0.0,-0.0,-0.0,0.0017181098700216734,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,1.0734206694912958e-09
1.0,0.001382759100362377,11.976513082354767,115.83358765832182,60.00304567073605,6.042435549377421,5.110781349188191,6.840059525115406,1.4408429976336836,301.83711781405526,-0.02743741853897144,-0.08015241169588548,-0.05271499315691404,1.0,0.09925144514582593,9.576308648284978e-12,2.3,0.025616834388322393,0.43600467185044683,0.0,-0.0018874400123700015,0.5745922615477252,0.14679630747285494,0.21800233592522342,1.75,4994723.958223603,0.19850289029165186,0.046692030080864935,0.0,-0.0,0.0,-0.0,-0.0,0.0017723391314363286,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,0.0012280897302576208
5.0,0.0019998772642764286,12.48064287881874,115.4002177507813,59.586611825522446,6.584478861650102,5.590191437979778,6.850783528634959,1.4435361713257437,301.7203997676654,-0.027205375182027508,-0.08001527638038795,-0.052809901198360445,1.0,0.09563836254016324,9.227699173100618e-12,2.3,0.023986499499459774,0.4092563236980456,0.0,-0.0016766172356972556,0.49599732663240964,0.14724708109357387,0.2046281618490228,1.75,5113767.37237672,0.19127672508032648,0.04878329102303392,0.0,-0.0,0.0,-0.0,-0.0,0.0019870564694078716,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,0.008270430610043789
10.0,0.002074050111952566,13.013369373767814,114.96863425205851,59.15417926019728,7.219304485083664,6.1558381560988,6.863484519413509,1.4476942891959927,301.65012093865363,-0.02716708185284928,-0.07988442080886951,-0.05271733895602023,1.0,0.09100931975182724,8.781064442270328e-12,2.3,0.022189918204412257,0.3830513994948966,0.0,-0.001442726007170343,0.448798775143171,0.14717734260502138,0.1915256997474483,1.75,5235280.980689518,0.1820186395036545,0.05081890666981369,0.0,-0.0,0.0,-0.0,-0.0,0.002253054580237327,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,0.018600794930187126
15.0,0.001971203873685412,13.463376880199348,114.6197093295703,58.764258750972346,7.812063996375079,6.687861495322874,6.875415759900477,1.4518716462124217,301.61331041819636,-0.027231422878856815,-0.07977501267731481,-0.052543589798457996,1.0,0.08634786000722945,8.331301950648801e-12,2.3,0.020616438417047623,0.36357158857026606,0.0,-0.0012350465928307594,0.4241899557050342,0.14683928281519,0.18178579428513303,1.75,5328927.732406336,0.1726957200144589,0.0524054499518503,0.0,-0.0,0.0,-0.0,-0.0,0.002515955933463623,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,0.028732647116044004
20.0,0.001864372737879766,13.849164747204323,114.32984952188028,58.3956872560186,8.36624085686041,7.188525926313085,6.886624182236579,1.45575793092864,301.59219407496374,-0.027339256233374604,-0.07967754657870199,-0.05233829034532739,1.0,0.08173581462900552,7.886307220578353e-12,2.3,0.019228223041021505,0.34930584726961783,0.0,-0.0010491017017327999,0.4101459383562438,0.1463812522348832,0.17465292363480892,1.75,5399390.790715372,0.16347162925801104,0.053673451892854024,0.0,-0.0,0.0,-0.0,-0.0,0.0027750066337196583,0.0,-0.0,0.0,0.0,4.163336342344337e-17,0.03831212118313663
25.0,0.001786108415273996,14.183879620766218,114.08444601120384,58.040881187329994,8.884449253096367,7.659525614422152,6.897168289335735,1.4592613208336838,301.5793023003311,-0.02746651212397918,-0.07958793983188502,-0.052121427707905836,1.0,0.07723543372197973,7.452086474097463e-12,2.3,0.017995353645106238,0.339030267174216,0.0,-0.0008817074755247827,0.40161487041524624,0.14586688037688197,0.169515133587108,1.75,5451166.775905053,0.15447086744395946,0.054708015557070354,0.0,-0.0,0.0,-0.0,-0.0,0.0030294944567438573,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,0.047426392027039035
30.0,0.0017341829700468327,14.477228627427833,113.8737320913745,57.69749072555224,9.368932202019556,8.102361379872379,6.907107867883022,1.4623751485333036,301.57095809153896,-0.02760153509292501,-0.07950437186255506,-0.05190283676963005,1.0,0.0728911934521761,7.032931008856381e-12,2.3,0.01689386490860784,0.3318027268683416,0.0,-0.0007304094264813055,0.3961118802276911,0.14532963166214083,0.1659013634341708,1.75,5488110.403070367,0.1457823869043522,0.055566917481595535,0.0,-0.0,0.0,-0.0,-0.0,0.003278834359405967,0.0,-0.0,0.0,0.0,2.7755575615628914e-17,0.05621817763420198
35.0,0.0017005635187595626,14.736567676788832,113.69084722060892,57.36527538465283,9.821745629418704,8.518466752884319,6.916499502900714,1.4651274355351,301.56521528343245,-0.027738205656199832,-0.07942605087244377,-0.051687845216243936,1.0,0.06873264856807236,6.631692424577704e-12,2.3,0.015904373928295048,0.3269031048393303,0.0,-0.0005932269414274842,0.39232303956702846,0.14478891733310845,0.16345155241966516,1.75,5513406.466863864,0.13746529713614472,0.056290634410004314,0.0,-0.0,0.0,-0.0,-0.0,0.00352258057281735,0.0,-0.0,0.0,0.0,5.551115123125783e-17,0.06479924668970252
