time_s,q_out_pL_s,na_i_mM,k_i_mM,cl_i_mM,tic_i_mM,hco3_i_mM,ph_i,volume_i_pL,osm_lumen_mOsm,v_apical_V,v_basolateral_V,v_transepithelial_V,nbc_activation,nbc_cycle_inward_fmol_s,nbc_current_A,nhe1_multiplier,nhe1_inward_fmol_s,nkcc1_cl_inward_fmol_s,ae4_cl_inward_fmol_s,ae2_cl_inward_signed_fmol_s,cacc_cl_export_fmol_s,paracellular_cl_return_fmol_s,nkcc1_cycle_inward_fmol_s,nkcc1_activity_multiplier,nkcc1_x_i_mM4,nbc_hco3_inward_fmol_s,pump_total_cycles_fmol_s,ae4_na_cell_source_fmol_s,ae4_k_cell_source_fmol_s,ae4_na_branch_export_fmol_s,ae4_k_branch_export_fmol_s,ae4_tic_cell_source_fmol_s,ae4_ta_cell_source_fmol_s,ae2_positive_cl_loading_fmol_s,cacc_recruitment_factor,effective_cacc_conductance_S
293.0,0.0011493426456847618,14.493864859410733,117.25985100326707,57.60880411545263,16.517822430956535,15.167611875083571,7.154015679503141,1.6231548313129076,301.4376835877156,-0.041722525495617946,-0.08074287205356151,-0.039020346557943564,1.0,0.010453014397962592,1.0085625658425625e-12,2.3,0.0030505941477069446,0.30288904616124024,0.0,0.0008279943929793272,0.2793458237689668,0.11128335092842866,0.15144452308062012,1.75,5640417.68368905,0.020906028795925184,0.055603166609356276,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008279943929793272,0.10492731182225479,3.2947175912188008e-09
294.0,0.0011494061091952585,14.490118087960202,117.26922343861244,57.61349587583813,16.524570451480205,15.17493655097668,7.1544173306482195,1.6234456790281155,301.43768877517095,-0.041721377435263725,-0.08074369462050365,-0.03902231718523993,1.0,0.01041067428446481,1.0044773659297306e-12,2.3,0.003041158392843414,0.30290549639445974,0.0,0.0008289702457495042,0.27936134437948057,0.11128869712823475,0.15145274819722987,1.75,5640328.913030004,0.02082134856892962,0.0555925064665195,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008289702457495042,0.10492731182225479,3.2947175912188008e-09
295.0,0.00114946974199584,14.486370471132922,117.2785816831793,57.618206351340824,16.53127669900577,15.18221930305688,7.154817703348257,1.623735981126471,301.43769403053886,-0.04172022367470643,-0.0807445195577404,-0.039024295883033966,1.0,0.010368677148706875,1.0004252583380374e-12,2.3,0.003031780101267705,0.30292154570667146,0.0,0.0008299379804158506,0.2793769060559461,0.11129406508811802,0.15146077285333573,1.75,5640242.308246498,0.02073735429741375,0.055581836976586314,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008299379804158506,0.10492731182225479,3.2947175912188008e-09
296.0,0.0011495335402019996,14.482622129300271,117.2879256705439,57.62293519776582,16.537941605598125,15.189460539593464,7.155216803443601,1.6240257393911852,301.43769935265607,-0.041719064310253066,-0.08074534679999482,-0.03902628248974175,1.0,0.010327019170533996,9.964058744785796e-13,2.3,0.003022458801432953,0.30293719869163066,0.0,0.0008308976887574493,0.2793925078473052,0.11129945436843434,0.15146859934581533,1.75,5640157.844374668,0.020654038341067993,0.055571158473946364,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008308976887574493,0.10492731182225479,3.2947175912188008e-09
297.0,0.0011495974999873955,14.478873180866747,117.29725533593027,57.6276820757394,16.544565597461833,15.19666066348052,7.1556146367286395,1.624314955586461,301.4377047403768,-0.041717899436908464,-0.08074617628305672,-0.039028276846148256,1.0,0.01028569658269656,9.924188508670267e-13,2.3,0.0030131940268595453,0.30295245988351743,0.0,0.0008318494612542517,0.2794081488165283,0.11130486453602162,0.15147622994175872,1.75,5640075.496779075,0.02057139316539312,0.05556047128826822,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008318494612542517,0.10492731182225479,3.2947175912188008e-09
298.0,0.0011496616175701053,14.47512374271731,117.30657061581397,57.63244664963175,16.55114909622785,15.203820073439653,7.156011208960307,1.6246036314620036,301.43771019256866,-0.041716729148667,-0.08074700794356543,-0.039030278794898426,1.0,0.010244705660321516,9.884638281077654e-13,2.3,0.003003985315832474,0.3029673337674335,0.0,0.0008327933873299933,0.2794238280376828,0.11131029516279937,0.15148366688371676,1.75,5639995.241095862,0.020489411320643032,0.055549775745759256,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008327933873299933,0.10492731182225479,3.2947175912188008e-09
299.0,0.0011497258892248618,14.471373929820825,117.31587144827282,57.637228588511995,16.557692517819827,15.21093916295467,7.156406525850541,1.624891768749031,301.4377157081164,-0.04171555353825266,-0.08074784171919701,-0.03903228818094435,1.0,0.010204042730001157,9.845404517708332e-13,2.3,0.0029948322115743464,0.3029818247704165,0.0,0.0008337295551462745,0.2794395445984996,0.11131574582699973,0.15149091238520826,1.75,5639917.053281044,0.020408085460002313,0.05553907216802082,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008337295551462745,0.10492731182225479,3.2947175912188008e-09
300.0,0.0011497903112696439,14.467623855666064,117.32515777260116,57.64202756509794,16.564196273707307,15.218018321443324,7.1568005930746486,1.6251793691646608,301.43772128591826,-0.04171437269740353,-0.08074867754845297,-0.03903430485104944,1.0,0.010163704159542139,9.806483714028487e-13,2.3,0.00298573426195004,0.302995937271658,0.0,0.0008346580518389554,0.279455297597516,0.11132121611180341,0.151497968635829,1.75,5639840.909555176,0.020327408319084278,0.0555283608732776,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008346580518389554,0.10492731182225479,3.2947175912188008e-09
301.0,0.0011498548800776304,14.463873631875082,117.3344295296514,57.646843256687404,16.570660769801243,15.225057933219137,7.157193416263869,1.6254664344080296,301.43772692488847,-0.04171318671661823,-0.08074951537084249,-0.03903632865422426,1.0,0.010123686366820374,9.7678724138138e-13,2.3,0.0029766910196365993,0.3030096755937638,0.0,0.0008355789633175665,0.2794710861465782,0.11132670560653901,0.1515048377968819,1.75,5639766.78645033,0.02024737273364075,0.05551764217525987,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008355789633175665,0.10492731182225479,3.2947175912188008e-09
302.0,0.0011499195920641164,14.4601233686282,117.34368666145845,57.65167534413423,16.577086407674603,15.232058378633116,7.157585001013616,1.6257529661645582,301.4377326239545,-0.0417119956854334,-0.08075035512667678,-0.03903835944124338,1.0,0.010083985809798907,9.729567199518147e-13,2.3,0.0029677020418347744,0.3030230440126996,0.0,0.000836492374495396,0.2794869093680559,0.11133221390535407,0.1515115220063498,1.75,5639694.660756241,0.020167971619597814,0.055506916384403235,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000836492374495396,0.10492731182225479,3.2947175912188008e-09
303.0,0.001149984443698146,14.45637317428702,117.35292911157225,57.65652351275662,16.583473583486278,15.23902003306189,7.157975352876143,1.626038966102176,301.43773838205993,-0.041710799692176406,-0.08075119675724658,-0.039040397065070176,1.0,0.010044598995155833,9.691564700598289e-13,2.3,0.0029587668904356482,0.30303604674929036,0.0,0.0008373983690940629,0.2795027663972836,0.11133774060838401,0.15151802337464518,1.75,5639624.509566001,0.020089197990311666,0.05549618380675727,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008373983690940629,0.10492731182225479,3.2947175912188008e-09
304.0,0.0011500494314898302,14.45262315580874,117.36215682469235,57.66138745133871,16.58982268917001,15.245943268017832,7.158364477367798,1.6263244358754683,301.4377441981606,-0.04170959882423599,-0.08075204020462229,-0.039042441380386296,1.0,0.010005522468580852,9.653861584151459e-13,2.3,0.002949885131759489,0.3030486879788956,0.0,0.0008382970298670901,0.27951865637984624,0.11134328532045781,0.1515243439894478,1.75,5639556.310223683,0.020011044937161705,0.05548544474515652,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008382970298670901,0.10492731182225479,3.2947175912188008e-09
305.0,0.001150114552001591,14.448873418378477,117.37136974699145,57.66626685301639,16.59613411138596,15.252828450172457,7.158752379965221,1.6266093771220052,301.43775007122815,-0.04170839316782082,-0.08075288541182549,-0.039044492244004664,1.0,0.00996675282311279,9.616454562959853e-13,2.3,0.0029410563366377455,0.3030609718231499,0.0,0.000839188438411053,0.2795345784739539,0.11134884765223461,0.15153048591157495,1.75,5639490.040368732,0.01993350564622558,0.05547469949815456,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000839188438411053,0.10492731182225479,3.2947175912188008e-09
306.0,0.001150179801835849,14.445124065813221,117.38056782575967,57.67116141430384,16.602408232678822,15.259675942426098,7.159139066108178,1.6268937914663737,301.4377560002464,-0.04170718280822378,-0.08075373232263608,-0.0390465495144123,1.0,0.00992828668977701,9.579340386457102e-13,2.3,0.0029322800802606217,0.3030729023593763,0.0,0.0008400726753812751,0.27955053184780193,0.11135442721894609,0.15153645117968814,1.75,5639425.677885017,0.01985657337955402,0.055463948361167116,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008400726753812751,0.10492731182225479,3.2947175912188008e-09
307.0,0.001150245177646017,14.441375200203343,117.38975100971973,57.67607083595748,16.60864543045617,15.266486102956232,7.159524541195884,1.6271776805166058,301.4377619842145,-0.041705967829586445,-0.08075458088175932,-0.03904861305217288,1.0,0.00989012074570786,9.54251584856525e-13,2.3,0.0029235559422554095,0.30308448361254575,0.0,0.0008409498203078682,0.2795665156818875,0.11136002364150409,0.15154224180627288,1.75,5639363.200944049,0.01978024149141572,0.055453191625431324,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008409498203078682,0.10492731182225479,3.2947175912188008e-09
308.0,0.0011503106761244692,14.43762692230634,117.39891924868053,57.68099482202675,16.614846078116738,15.273259286271564,7.159908810593982,1.6274610458681011,301.4377680221431,-0.041704748315156574,-0.08075543103463641,-0.03905068271947983,1.0,0.009852251704946415,9.505977778815912e-13,2.3,0.0029148835064390193,0.30309571956444614,0.0,0.0008418199518075667,0.2795825291664313,0.11136563654527154,0.15154785978222307,1.75,5639302.58795536,0.01970450340989283,0.05544242957912132,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008418199518075667,0.10492731182225479,3.2947175912188008e-09
309.0,0.0011503762940132335,14.433879331197279,117.408072493844,57.68593308069674,16.621010544054855,15.279995842275014,7.160291879627537,1.6277438891001508,301.4377741130579,-0.04170352434705861,-0.08075628272760844,-0.039052758380549835,1.0,0.009814676326422982,9.469723050052231e-13,2.3,0.0029062623609748496,0.30310661414585943,0.0,0.0008426831474029952,0.27959857150363865,0.111371265561145,0.15155330707292972,1.75,5639243.817608553,0.019629352652845964,0.055431662506332,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008426831474029952,0.10492731182225479,3.2947175912188008e-09
310.0,0.001150442028092291,14.430132524652699,117.41721069746792,57.69088532336262,16.62713919275961,15.286696117293301,7.160673753588755,1.628026211779753,301.4377802559963,-0.041702296006544744,-0.08075713590773187,-0.039054839901187126,1.0,0.009777391404977366,9.433748569764746e-13,2.3,0.002897692098111083,0.30311717124548204,0.0,0.0008435394837292692,0.27961464190518615,0.11137691032435663,0.15155858562274102,1.75,5639186.868825033,0.01955478280995473,0.055420890688168,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008435394837292692,0.10492731182225479,3.2947175912188008e-09
311.0,0.0011505078751900073,14.426386598809692,117.42633381316475,57.695851265451566,16.633232383844717,15.29336045316356,7.161054437730079,1.6283080154582303,301.43778645000987,-0.04170106337377104,-0.08075799052293801,-0.039056927149166976,1.0,0.009740393779138243,9.398051287597354e-13,2.3,0.0028891723143345807,0.3031273947023153,0.0,0.0008443890363578879,0.27963073959442686,0.11138257047552878,0.15156369735115766,1.75,5639131.720798915,0.019480787558276487,0.05541011440175127,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008443890363578879,0.10492731182225479,3.2947175912188008e-09
312.0,0.001150573832171717,14.42264164854022,117.43544179557304,57.70083062552,16.639290473119342,15.29998918823677,7.161433937271783,1.6285893016749444,301.4377926941614,-0.041699826528042355,-0.08075884652185336,-0.039059019993811006,1.0,0.009703680322376713,9.36262818690826e-13,2.3,0.0028807026101153686,0.3031372883143544,0.0,0.000845231879997888,0.27964686380393944,0.11138824565950654,0.1515686441571772,1.75,5639078.352950009,0.019407360644753426,0.05539933392128417,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000845231879997888,0.10492731182225479,3.2947175912188008e-09
313.0,0.0011506398959498926,14.418897767118667,117.44453460064886,57.70582312605559,16.64531381164272,15.306582656487357,7.161812257395164,1.6288700719539988,301.43779898752774,-0.041698585547593925,-0.08075970385395512,-0.03906111830636119,1.0,0.00966724795068747,9.3274762920847e-13,2.3,0.0028722825900575543,0.3031468558311713,0.0,0.0008460680883242321,0.2796630137776797,0.11139393552638616,0.15157342791558565,1.75,5639026.744963695,0.01933449590137494,0.05538854951708032,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008460680883242321,0.10492731182225479,3.2947175912188008e-09
314.0,0.001150706063473017,14.415155046586776,117.45361218534558,57.710828492596654,16.65130274676745,15.313141188491203,7.162189403250029,1.6291503278078576,301.4378053291968,-0.04169734050983028,-0.08076056246939617,-0.03906322195956589,1.0,0.00963109361406896,9.292592660322547e-13,2.3,0.0028639118626497774,0.3031561009623838,0.0,0.0008468977341736743,0.2796791887685894,0.11139963973037714,0.1515780504811919,1.75,5638976.876745109,0.01926218722813792,0.05537776145660231,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008468977341736743,0.10492731182225479,3.2947175912188008e-09
315.0,0.001150772331735503,14.411413577429453,117.46267450789756,57.71584645451455,16.65725762121813,15.319665110557551,7.1625653799479725,1.629430070734136,301.43781171827004,-0.04169609149111218,-0.08076142231915653,-0.03906533082804435,1.0,0.009595214303912624,9.257974388755843e-13,2.3,0.00285559004041327,0.30316502737043627,0.0,0.0008477208893775175,0.2796953880406967,0.11140535793080433,0.15158251368521813,1.75,5638928.728457955,0.019190428607825247,0.055366970003515356,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008477208893775175,0.10492731182225479,3.2947175912188008e-09
316.0,0.001150838697766854,14.407673448930623,117.4717215275087,57.72087674415492,16.66317877410793,15.326154745682349,7.162940192569754,1.6297093022191185,301.4378181538595,-0.04169483856698961,-0.08076228335487297,-0.039067444787883356,1.0,0.009559607044702876,9.223618606448487e-13,2.3,0.0028473167396580244,0.30317363867883507,0.0,0.0008485376249523393,0.27971161086678314,0.11141108979099944,0.15158681933941753,1.75,5638882.280479951,0.019119214089405753,0.055356175418700415,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008485376249523393,0.10492731182225479,3.2947175912188008e-09
317.0,0.001150905158641305,14.403934748857024,117.48075320462844,57.72591909760095,16.669066540040614,15.332610412701879,7.16331384615867,1.629988023734637,301.4378246350906,-0.04169358181199395,-0.08076314552898654,-0.03906956371699259,1.0,0.009524268901219025,9.189522481343054e-13,2.3,0.0028390915806281343,0.3031819384651297,0.0,0.0008493480109370094,0.27972785653043253,0.11141683497927783,0.15159096923256485,1.75,5638837.513440575,0.01904853780243805,0.05534537795932985,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008493480109370094,0.10492731182225479,3.2947175912188008e-09
318.0,0.0011509717114672803,14.400197563805213,117.48976950064855,57.730973253835664,16.67492125010104,15.339032427221994,7.163686345727814,1.6302662367414957,301.43783116109915,-0.04169232129986534,-0.08076400879457671,-0.03907168749471137,1.0,0.009489196970449911,9.155683212459577e-13,2.3,0.0028309141872635895,0.30318993026893165,0.0,0.0008501521165784134,0.2797441243237565,0.11142259316785795,0.15159496513446583,1.75,5638794.40817769,0.018978393940899823,0.055334577879856656,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008501521165784134,0.10492731182225479,3.2947175912188008e-09
319.0,0.001151038353396816,14.39646197889318,117.49877037817191,57.73603895548671,16.680743230979967,15.34542110079297,7.164057696253546,1.6305439426864303,301.43783773103377,-0.041691057103349784,-0.08076487310550502,-0.03907381600215524,1.0,0.009454388388613337,9.122098036668295e-13,2.3,0.0028227841873427625,0.303197617585077,0.0,0.0008509500101726135,0.2797604135493939,0.1114283640338136,0.1515988087925385,1.75,5638752.945774303,0.018908776777226674,0.055323775431111714,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008509500101726135,0.10492731182225479,3.2947175912188008e-09
320.0,0.0011511050816152336,14.392728078098733,117.50775580071719,57.7411159480092,16.686532805939272,15.351776741815339,7.164427902682645,1.6308211430054425,301.4378443440532,-0.041689789294421055,-0.08076573841625359,-0.039075949121832536,1.0,0.009419840323278724,9.088764221089159e-13,2.3,0.0028147012122497505,0.30320500387143806,0.0,0.0008517417592457267,0.27977672351829075,0.11143414725802098,0.15160250193571903,1.75,5638713.107516327,0.018839680646557447,0.055312970861269586,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008517417592457267,0.10492731182225479,3.2947175912188008e-09
321.0,0.0011511718933503417,14.388995943958722,117.51672573298083,57.74620398041242,16.69229029395885,15.358099654735287,7.164796969925861,1.6310978391208375,301.4378509993289,-0.041688517944082674,-0.08076660468206509,-0.039078086737982416,1.0,0.009385549980209582,9.055679069693809e-13,2.3,0.002806664897114185,0.30321209254226117,0.0,0.0008525274303990972,0.2797930535516513,0.11143994252608702,0.15160604627113058,1.75,5638674.874928397,0.018771099960419164,0.055302164414966916,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008525274303990972,0.10492731182225479,3.2947175912188008e-09
322.0,0.0011512387858624074,14.385265657899021,117.52568014054917,57.751302804462696,16.698016010677232,15.364390140927751,7.165164902864964,1.6313740324444723,301.43785769604193,-0.04168724312258439,-0.08076747185878544,-0.039080228736201046,1.0,0.009351514595688521,9.022839915900346e-13,2.3,0.00279867488058386,0.3032188869757763,0.0,0.0008533070894854736,0.27980940297877455,0.11144574952732275,0.15160944348788816,1.75,5638638.229732724,0.018703029191377042,0.05529135633424537,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008533070894854736,0.10492731182225479,3.2947175912188008e-09
323.0,0.0011513057564530777,14.381537299941167,117.5346189901537,57.756412175392484,16.703710267560016,15.370648497911855,7.165531706346391,1.6316497243748704,301.4378644333859,-0.04168596489922905,-0.08076833990300018,-0.03908237500377113,1.0,0.009317731443187349,8.990244129008983e-13,2.3,0.0027907308049618627,0.30322539050771297,0.0,0.0008540808014580934,0.2798257711389559,0.11145156795564867,0.15161269525385648,1.75,5638603.153883964,0.018635462886374698,0.055280546857690606,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008540808014580934,0.10492731182225479,3.2947175912188008e-09
324.0,0.0011513728024556246,14.377810949024179,117.54354224939081,57.76153185112272,16.70937337281656,15.37687502021185,7.165897385188178,1.6319249163003837,301.43787121056386,-0.041684683342583746,-0.08076920877188135,-0.0390845254292976,1.0,0.009284197825888444,8.957889106986285e-13,2.3,0.002782832315984433,0.3032316064387067,0.0,0.0008548486305422799,0.2798421573793776,0.11145739750859408,0.15161580321935336,1.75,5638569.629529167,0.018568395651776887,0.05526973622135309,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008548486305422799,0.10492731182225479,3.2947175912188008e-09
325.0,0.0011514399212436716,14.374086682718403,117.55244988697021,57.76666159295478,16.71500563058935,15.383069998592038,7.166261944173702,1.6321996095963835,301.43787802679054,-0.04168339852029131,-0.08077007842332015,-0.039086679903028845,1.0,0.009250911083187773,8.925772282739613e-13,2.3,0.002774979062955594,0.3032375380279841,0.0,0.0008556106400883375,0.2798585610569645,0.11146323788817943,0.15161876901399204,1.75,5638537.6390417395,0.018501822166375546,0.055258924657907,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008556106400883375,0.10492731182225479,3.2947175912188008e-09
326.0,0.001151507110221628,14.37036457753939,117.56134187244218,57.77180116481187,16.72060734184742,15.389233720896202,7.16662538805851,1.6324738056283372,301.4378848812904,-0.041682110499276406,-0.08077094881577813,-0.03908883831650173,1.0,0.009217868583406764,8.893891117085156e-13,2.3,0.0027671706985298444,0.30324318850057597,0.0,0.0008563668927386987,0.27987498153632534,0.11146908879994144,0.15162159425028798,1.75,5638507.164982445,0.01843573716681353,0.05524811239754944,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008563668927386987,0.10492731182225479,3.2947175912188008e-09
327.0,0.00115157436683323,14.366644708668764,117.5702181764394,57.77695033391415,16.726178803596078,15.395366471301466,7.166987721564143,1.6327475057490757,301.4378917732992,-0.04168081934556161,-0.08077181990841621,-0.039091000562854604,1.0,0.009185067730132732,8.862243104865511e-13,2.3,0.002759406878844339,0.30324856104117076,0.0,0.0008571174502845265,0.2798914181915649,0.11147494995379298,0.15162428052058538,1.75,5638478.190132462,0.018370135460265464,0.05523729966717897,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008571174502845265,0.10492731182225479,3.2947175912188008e-09
328.0,0.0011516416885522186,14.362927150260353,117.57907877041126,57.78210887003875,16.731720309747715,15.401468531136743,7.167348949384858,1.6330207113017865,301.4378987020621,-0.04167952512446838,-0.08077269166094972,-0.03909316653648134,1.0,0.009152505955116743,8.830825768097169e-13,2.3,0.0027516872633068074,0.30325365880113475,0.0,0.0008578623738285316,0.2799078704042748,0.11148082106307289,0.15162682940056738,1.75,5638450.697455431,0.018305011910233485,0.055226486691273675,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008578623738285316,0.10492731182225479,3.2947175912188008e-09
329.0,0.0011517090728906526,14.359211975167923,117.5879236268596,57.787276546178575,16.73723215035136,15.407540178155136,7.167709076181551,1.6332934236173533,301.43790566683526,-0.04167822790043766,-0.0807735640337743,-0.039095336133336635,1.0,0.00912018072445459,8.799636661934233e-13,2.3,0.0027440115147247587,0.30325848489252466,0.0,0.0008586017236451904,0.2799243375653021,0.11148670184538445,0.15162924244626233,1.75,5638424.670129656,0.01824036144890918,0.05521567369108877,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008586017236451904,0.10492731182225479,3.2947175912188008e-09
330.0,0.001151776517389852,14.355499255243727,117.59675271907984,57.79245313782024,16.74271461244144,15.413581687331998,7.168068106588396,1.6335656440172714,301.43791266688385,-0.041676927737225984,-0.08077443698782454,-0.03909750925059855,1.0,0.009088089531665683,8.768673367990587e-13,2.3,0.00273637929909781,0.3032630423949326,0.0,0.0008593355593393671,0.2799408190727891,0.11149259202166893,0.1516315211974663,1.75,5638400.091511104,0.018176179063331365,0.055204860885514066,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008593355593393671,0.10492731182225479,3.2947175912188008e-09
331.0,0.0011518440196284536,14.35178906107297,117.60556602139043,57.79763842358715,16.74816797928662,15.419593330155195,7.168426045206811,1.6338373738110556,301.4379197014841,-0.04167562469773035,-0.08077531048469674,-0.0390996857869664,1.0,0.009056229903719976,8.737933500154977e-13,2.3,0.0027287902857454026,0.30326733434964454,0.0,0.0008600639397100166,0.2799573143338995,0.11149849131702344,0.15163366717482227,1.75,5638376.945164827,0.018112459807439953,0.055194048490290366,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008600639397100166,0.10492731182225479,3.2947175912188008e-09
332.0,0.0011519115772136157,14.348081462264945,117.61436350888088,57.802832184534914,16.75359253121719,15.42557537540335,7.168782896611999,1.6341086142990797,301.4379267699207,-0.04167431884417961,-0.08077618448651122,-0.03910186564233161,1.0,0.009024599394292697,8.707414698082818e-13,2.3,0.00272124414710381,0.30327136376631436,0.0,0.0008607869229047336,0.27997382276290567,0.11150439945979743,0.15163568188315718,1.75,5638355.2148288805,0.018049198788585394,0.05518323671884663,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008607869229047336,0.10492731182225479,3.2947175912188008e-09
333.0,0.0011519791877888763,14.344376527194065,117.6231451576353,57.80803420477898,16.758988544892645,15.431528088453657,7.169138665347029,1.6343793667700512,301.4379338714891,-0.04167301023796357,-0.08077705895603185,-0.03910404871806828,1.0,0.008993195589640537,8.677114632865864e-13,2.3,0.0027137405588507353,0.30327513361726693,0.0,0.0008615045662868729,0.279990343782874,0.11151031618239036,0.15163756680863347,1.75,5638334.884444978,0.017986391179281074,0.05517242578153478,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008615045662868729,0.10492731182225479,3.2947175912188008e-09
334.0,0.001152046849025562,14.340674323283803,117.63191094448698,57.81324427080714,16.764356294108218,15.437451732040774,7.169493355929264,1.6346496325037763,301.43794100549337,-0.041671698939819736,-0.08077793385653208,-0.03910623491671234,1.0,0.008962016102027296,8.647031000688916e-13,2.3,0.0027062791997070697,0.30327864684400213,0.0,0.0008622169265861251,0.28000687682379805,0.11151624122037107,0.15163932342200107,1.75,5638315.93812333,0.017924032204054592,0.05516161588644718,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008622169265861251,0.10492731182225479,3.2947175912188008e-09
335.0,0.001152114558630446,14.336974916754075,117.64066084723581,57.81846217209208,16.769696049080768,15.443346565581685,7.169846972844522,1.6349194127687023,301.43794817124774,-0.041670385009666494,-0.08077880915191128,-0.03910842414224479,1.0,0.008931058575453957,8.617161528358493e-13,2.3,0.0026988597515593695,0.3032819063516478,0.0,0.0008629240597689661,0.28002342132424274,0.11152217431325528,0.1516409531758239,1.75,5638298.360172483,0.017862117150907915,0.055150807238669206,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008629240597689661,0.10492731182225479,3.2947175912188008e-09
336.0,0.0011521823143373967,14.333278372898198,117.64939484440973,57.82368770042061,16.775008077235004,15.44921284591578,7.170199520553418,1.6351887088246075,301.4379553680749,-0.04166906850678543,-0.08077968480656428,-0.03911061629977885,1.0,0.008900320679250739,8.587503967120116e-13,2.3,0.002691481899265719,0.3032849150152887,0.0,0.0008636260211853654,0.280039976729525,0.11152811520364701,0.15164245750764435,1.75,5638282.135065124,0.017800641358501477,0.055140000041077664,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008636260211853654,0.10492731182225479,3.2947175912188008e-09
337.0,0.0011522501139148405,14.32958475583646,117.65811291547608,57.82892065049145,16.780292642507163,15.455050826646277,7.170551003485594,1.6354575219202099,301.43796259530734,-0.04166774948965841,-0.08078056078549477,-0.03911281129583636,1.0,0.008869800113664604,8.558056098049432e-13,2.3,0.0026841453307762707,0.3032876756745665,0.0,0.000864322865442468,0.28005654249331696,0.11153406363799705,0.15164383783728325,1.75,5638267.247467122,0.01773960022732921,0.055129194493610666,0.0,0.0,-0.0,-0.0,0.0,0.0,0.000864322865442468,0.10492731182225479,3.2947175912188008e-09
338.0,0.0011523179551575864,14.325894128786281,117.6668150406095,57.834160819260696,16.78555000611152,15.460860758862058,7.1709014260459725,1.6357258532957848,301.43796985228585,-0.041666428016145576,-0.08078143705418818,-0.0391150090380426,1.0,0.0088394946036129,8.528815726025385e-13,2.3,0.0026768497369431027,0.3032901911398443,0.0,0.0008650146465475653,0.2800731180758703,0.11154001936576567,0.15164509556992214,1.75,5638253.682204218,0.0176789892072258,0.05511839079404745,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008650146465475653,0.10492731182225479,3.2947175912188008e-09
339.0,0.0011523858358941292,14.32220655382182,117.67550120089774,57.83940800652541,16.790780425861353,15.46664289049519,7.1712507926090705,1.635993704180837,301.4379771383612,-0.04166510414332628,-0.0807823135787222,-0.03911720943539592,1.0,0.00880940190413253,8.499780684987876e-13,2.3,0.0026695948116385562,0.30329246418694095,0.0,0.0008657014177849034,0.2800897029455816,0.11154598214016247,0.15164623209347047,1.75,5638241.424290354,0.01761880380826506,0.05510758913729523,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0008657014177849034,0.10492731182225479,3.2947175912188008e-09
