version,scenario,time,CO2,Ca,Cl,Cll,H,HCO3,Hi,J_Ae2,J_Ae4,J_Cl_code,J_K_code,J_NHE1,J_NKCC1,J_NaK,J_buffer,J_tK,J_tNa,K,Kl,Na,Nal,Va,Vb,Vt,cell_volume_pL_from_delta_Hi,pH,q_a,q_b,q_t,q_total
salivary_7_state,ae2_knockout,125.0,6.600127344415789,0.55,32.87808221134823,131.5398518683829,0.0001459406071688818,6.84985793077403,21.802803765448726,0.0,0.05583359081958641,-0.17873564811246143,0.1396405372185494,0.11167107345634827,0.06145031469766761,0.03909511089391242,0.11166947215635595,0.009452266447275938,0.16928338166518558,116.58131211002654,6.956361203905158,35.03592333561388,124.58349066447775,-39.00802165569456,-81.49464194325289,42.486620287558324,0.9875834458217202,6.835823851248033,0.0011847334718063348,0.0011847334691572587,0.00017406118691142033,0.001358794658717755
salivary_7_state,ae2_knockout,126.0,6.600127344442338,0.55,32.87808228324011,131.53985186203914,0.0001459403617047883,6.849857945444133,21.802803783933097,0.0,0.055833835317590626,-0.17873564838966,0.13964053761962256,0.11167088390289925,0.06145031432326572,0.039095110770037356,0.11166957676042202,0.009452266464074082,0.16928338192558606,116.58131217529504,6.956361205447342,35.035923262293224,124.5834906565918,-39.00802159904768,-81.49464195512294,42.486620356075264,0.9875834466589913,6.8358245817081364,0.0011847334740548955,0.0011847334682541248,0.00017406118681855204,0.0013587946608734475
salivary_7_state,ae2_knockout,127.0,6.6001273444745205,0.55,32.87808236438854,131.5398518551099,0.0001459400642147557,6.8498579610368875,21.802803804553335,0.0,0.05583413239145568,-0.17873564869455563,0.13964053804762241,0.11167065416837722,0.06145031387426734,0.039095110646932114,0.11166970355512451,0.009452266482547699,0.16928338221200767,116.58131223937806,6.956361207149071,35.03592318942821,124.58349064796083,-39.008021535066035,-81.4946419665142,42.48662043144816,0.9875834475930091,6.835825466990382,0.001184733476527707,0.0011847334672660656,0.00017406118671711176,0.0013587946632448186
salivary_7_state,ae2_knockout,128.0,6.600127344487958,0.55,32.87808236080439,131.53985185648185,0.00014593994025347,6.849857955837221,21.80280380250314,0.0,0.055834268066648776,-0.17873564864379687,0.13964053791332123,0.11167055841443041,0.06145031377077149,0.039095110730476064,0.1116697564956155,0.009452266479453408,0.16928338216434335,116.58131219179059,6.95636120689587,35.03592323887721,124.58349064958598,-39.00802153769754,-81.49464195664315,42.48662041894561,0.9875834475001432,6.835825835879663,0.0011847334760962853,0.001184733467456217,0.0001740611867371966,0.0013587946628334819
salivary_7_state,ae2_knockout,129.0,6.60012734449902,0.55,32.87808234743075,131.5398518587936,0.00014593983826216572,6.849857948316052,21.80280379785413,0.0,0.05583438304241264,-0.17873564855261553,0.1396405377161177,0.11167047962407582,0.0614503137093986,0.039095110836497776,0.11166980008280762,0.009452266473908035,0.1692833820787078,116.5813121321025,6.956361206420041,35.03592330163062,124.58349065237358,-39.00802154802858,-81.49464194448329,42.48662039645471,0.9875834472895607,6.835826139389971,0.0011847334753349258,0.0011847334677798772,0.00017406118677103943,0.0013587946621059653
salivary_7_state,ae2_knockout,130.0,6.600127344510074,0.55,32.8780823340571,131.5398518611054,0.00014593973635612656,6.849857940794883,21.80280379320512,0.0,0.05583449797508859,-0.17873564846143483,0.1396405375189142,0.11167040089954648,0.06145031364802581,0.03909511094251948,0.11166984363361775,0.009452266468362662,0.16928338199307225,116.5813120724144,6.956361205944212,35.03592336438402,124.5834906551612,-39.00802155835963,-81.49464193232343,42.4866203739638,0.9875834470789784,6.835826442646754,0.0011847334745735088,0.0011847334681035374,0.00017406118680488226,0.001358794661378391
salivary_7_state,ae2_knockout,131.0,6.600127344521136,0.55,32.878082320683454,131.5398518634172,0.00014593963437903312,6.849857933273714,21.80280378855611,0.0,0.05583461292499971,-0.17873564837025413,0.1396405373217107,0.11167032212011335,0.06145031358665297,0.03909511104854118,0.11166988721474601,0.009452266462817292,0.1692833819074367,116.58131201272631,6.956361205468384,35.03592342713742,124.58349065794881,-39.00802156869068,-81.49464192016359,42.48662035147291,0.987583446868396,6.835826746115196,0.001184733473812166,0.0011847334684271945,0.00017406118683872593,0.001358794660650892
salivary_7_state,ae2_knockout,132.0,6.600127344532191,0.55,32.8780823073098,131.539851865729,0.0001459395324587831,6.849857925752546,21.8028037839071,0.0,0.05583472788352841,-0.1787356482790728,0.13964053712451088,0.1116702433845548,0.061450313525280145,0.0390951111545629,0.11166993077161959,0.00945226645727191,0.16928338182180103,116.58131195303822,6.956361204992555,35.03592348989082,124.58349066073643,-39.00802157902173,-81.4946419080037,42.48662032898197,0.9875834466578138,6.835827049414693,0.0011847334730507614,0.0011847334687508546,0.00017406118687256876,0.0013587946599233301
salivary_7_state,ae2_knockout,133.0,6.600127344543252,0.55,32.87808229393616,131.53985186804076,0.00014593943048168967,6.849857918231376,21.802803779258088,0.0,0.05583484282482195,-0.1787356481878921,0.13964053692730735,0.11167016460506778,0.06145031346390728,0.0390951112605846,0.11166997435274767,0.009452266451726537,0.1692833817361655,116.58131189335013,6.9563612045167265,35.03592355264422,124.58349066352403,-39.00802158935277,-81.49464189584384,42.48662030649107,0.9875834464472313,6.835827352883559,0.0011847334722893856,0.0011847334690745118,0.00017406118690641158,0.0013587946591957973
salivary_7_state,ae2_knockout,134.0,6.600127344554307,0.55,32.878082280562516,131.53985187035255,0.00014593932856143965,6.849857910710208,21.802803774609078,0.0,0.05583495776611548,-0.17873564809671144,0.13964053673010385,0.11167008586945536,0.06145031340253443,0.039095111366606296,0.11167001790962104,0.009452266446181166,0.16928338165052992,116.58131183366204,6.956361204040897,35.03592361539762,124.58349066631165,-39.00802159968382,-81.49464188368398,42.48662028400016,0.987583446236649,6.835827656183478,0.001184733471527981,0.001184733469398172,0.00017406118694025525,0.0013587946584682363
