AE4_minus_AE2_reduction,D_AE2,D_AE4_5pct,R_AE2,R_AE4_5pct,ae2_expression_for_loss,ae2_reuse_scope,ae2_signed_cl_fmol_s,ae2_source_path,ae4_5pct_source_path,ae4_5pct_source_sha256,ae4_5pct_total_0_600_pL,ae4_cancellation_fraction,ae4_capacity_scale,ae4_expression,ae4_gross_branch_fmol_s,ae4_net_cl_fmol_s,ae4_productive_fraction,calcium_uM,candidate_id,cl_i_mM,condition,exclusion_reason,genotype_numerical_status,hco3_i_mM,inherited_share,k_i_mM,na_i_mM,new_genotype_simulation,nkcc1_capacity_scale,paired_numerical_gate_pass,ph_i,realized_ae4_share,root_id,routing_family,status,target_share,volume_i_pL,wt_admissible,wt_status,wt_total_0_600_pL
-0.19049063991467263,-0.00148881518450672,-0.19197945509917935,1.0014888151845067,1.1919794550991794,0.0,Frozen validated matched ratio; no new AE2 trajectory,-0.0018460155324911806,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_ca0.50_AE4_5pct_production_radau.json,b076af6a24984f47228b0fbf7edd9814facd990d888331778e85135f3963472a,1.034394957049368,0.9680194295617562,1.0,0.05,0.13712572222327207,0.004385358818456406,0.0319805704382438,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,51.0172208230514,inherited_baseline,,COMPLETE,4.429886221962234,0.01789953114568505,105.93491592621889,18.98139711993734,False,1.0,True,6.838597585025212,0.01789953114568505,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,BASELINE_HASH_VALID_REUSE,,1.3,True,WT_ADMISSIBLE,0.8677959612678899
,,,,,,,,,,,,,5.58673851209262,,,,,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,,share_0.10,NUMERICAL_CONTINUATION_FAILURE,NOT_LICENSED,,0.01789953114568505,,,False,0.9164031873947779,False,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_EVALUATED_WT_INADMISSIBLE,0.1,,False,NOT_RUN_REST_REJECTED,
,,,,,,,,,,,,,5.58673851209262,,,,,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,,share_0.10,NUMERICAL_CONTINUATION_FAILURE,NOT_LICENSED,,0.01789953114568505,,,False,0.9164031873947779,False,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_EVALUATED_WT_INADMISSIBLE,0.1,,False,NOT_RUN_REST_REJECTED,
,,,,,,,,,,,,,5.58673851209262,,,,,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,,share_0.10,NUMERICAL_CONTINUATION_FAILURE,NOT_LICENSED,,0.01789953114568505,,,False,0.9164031873947779,False,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_EVALUATED_WT_INADMISSIBLE,0.1,,False,NOT_RUN_REST_REJECTED,
,,,,,,,,,,,,,16.760215536277858,,,,,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,,share_0.30,NUMERICAL_CONTINUATION_FAILURE,NOT_LICENSED,,0.01789953114568505,,,False,0.7127580346403827,False,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_EVALUATED_WT_INADMISSIBLE,0.3,,False,NOT_RUN_REST_REJECTED,
,,,,,,,,,,,,,16.760215536277858,,,,,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,,share_0.30,NUMERICAL_CONTINUATION_FAILURE,NOT_LICENSED,,0.01789953114568505,,,False,0.7127580346403827,False,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_EVALUATED_WT_INADMISSIBLE,0.3,,False,NOT_RUN_REST_REJECTED,
,,,,,,,,,,,,,16.760215536277858,,,,,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,,share_0.30,NUMERICAL_CONTINUATION_FAILURE,NOT_LICENSED,,0.01789953114568505,,,False,0.7127580346403827,False,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,AE4NA05,NOT_EVALUATED_WT_INADMISSIBLE,0.3,,False,NOT_RUN_REST_REJECTED,
-0.0819689669745054,-0.0003179501472343471,-0.08228691712173974,1.0003179501472343,1.0822869171217397,0.0,Frozen validated matched ratio; no new AE2 trajectory,-0.0007896205299970801,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.10_AE4_5pct_production_radau.json,5bfc461d87ba94d5b14a21d7e707dfe707404cc772fe1d3a3df1c05e75b08bbf,0.9609500186890377,0.9900156984517631,1.0,0.05,0.38070271137313294,0.003801050670580758,0.009984301548236903,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,52.01352951313897,inherited_baseline,,COMPLETE,7.129212663975042,0.013552827891842714,116.87329561535007,14.465986422416755,False,1.0,True,7.045404735077692,0.013552827891842714,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,,1.2999999999999317,True,WT_ADMISSIBLE,0.8878884180219158
-0.14503685344485873,-0.000392643527121983,-0.1454294969719807,1.000392643527122,1.1454294969719807,0.0,Frozen validated matched ratio; no new AE2 trajectory,-0.0007896205299970801,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.25_AE4_5pct_production_radau.json,517002a60de5171b4883946a9d432ede67422bfe26ba304917fe1463a6e76194,1.1715851322063742,0.9900156984517631,1.0,0.05,0.38070271137313294,0.003801050670580758,0.009984301548236903,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,52.01352951313897,inherited_baseline,,COMPLETE,7.129212663975042,0.013552827891842714,116.87329561535007,14.465986422416755,False,1.0,True,7.045404735077692,0.013552827891842714,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,,1.2999999999999317,True,WT_ADMISSIBLE,1.0228347840731686
-0.1665518503968273,-0.00041646420393726125,-0.16696831460076456,1.0004164642039373,1.1669683146007646,0.0,Frozen validated matched ratio; no new AE2 trajectory,-0.0007896205299970801,results/14_scale_free_genotype_holdout/ae2_null_blind_predictions.csv,results/14B_five_percent_ae4_check/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.50_AE4_5pct_production_radau.json,1fbbf9a1a17ed796bfbfa71796d41fbe0e09d71477bacbd3e6ac72eb27ff8441,1.2421550665997492,0.9900156984517631,1.0,0.05,0.38070271137313294,0.003801050670580758,0.009984301548236903,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,52.01352951313897,inherited_baseline,,COMPLETE,7.129212663975042,0.013552827891842714,116.87329561535007,14.465986422416755,False,1.0,True,7.045404735077692,0.013552827891842714,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,AE4NA20,BASELINE_HASH_VALID_REUSE,,1.2999999999999317,True,WT_ADMISSIBLE,1.0644291289302974
