ae4_capacity_scale,allocation_eligible,candidate_id,condition,diagnostic_scope,final_failed_boundary_hits,final_failed_internal_t,final_failed_min_scaled_residual,fixed_endpoint_attempted,fixed_endpoint_solved,inherited_share,internal_attempted_steps,last_connected_ae2_signed_cl_fmol_s,last_connected_ae4_branches_oppose,last_connected_ae4_cancellation_fraction,last_connected_ae4_cl_fmol_s,last_connected_ae4_gross_branch_fmol_s,last_connected_ae4_j_k_fmol_s,last_connected_ae4_j_na_fmol_s,last_connected_ae4_net_cl_fmol_s,last_connected_ae4_productive_fraction,last_connected_cl_i_mM,last_connected_cl_l_mM,last_connected_hco3_i_mM,last_connected_internal_t,last_connected_k_i_mM,last_connected_k_l_mM,last_connected_max_abs_charge_fmol,last_connected_max_abs_current_A,last_connected_max_dimensionless_conservation_ratio,last_connected_na_i_mM,last_connected_na_l_mM,last_connected_nkcc1_cl_fmol_s,last_connected_osm_bath_mOsm,last_connected_osm_cell_mOsm,last_connected_osm_lumen_mOsm,last_connected_ph_i,last_connected_ph_l,last_connected_positive_loading_eligible,last_connected_positive_pool_fmol_s,last_connected_rank,last_connected_realized_ae4_share,last_connected_rest_outflow_pL_s,last_connected_scaled_residual,last_connected_tic_i_mM,last_connected_tic_l_mM,last_connected_total_basolateral_cl_fmol_s,last_connected_v_apical_mV,last_connected_v_basolateral_mV,last_connected_v_transepithelial_mV,last_connected_volume_i_pL,last_connected_volume_l_pL,last_connected_wt_gate_failures,nkcc1_capacity_scale,root_id,root_path,root_sha256,routing_family,target_share
5.455532251997507,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.10,share_0.10,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.8740234375,0.0038922989871753577,True,False,0.018330017197384484,27,-0.0014107472166772891,True,0.9862527241605122,0.0037134295791368677,0.270121122358684,0.13691727596891046,-0.1332038463897736,0.0037134295791368677,0.01374727583948781,41.756415003689355,143.01926095915604,4.406286214970862,0.873046875,62.75152415478806,12.883276948822854,3.774758283725532e-15,2.1002632740604218e-26,0.0004050093593832571,59.99886787079772,137.37781707892535,0.1630246265449987,301.1615928036609,301.17426129374735,301.3252861176948,6.808048538745065,7.052368475590778,True,0.16673805612413556,10,0.02227103797091313,0.0006949875011022567,3.791454997181809e-12,5.270732235720265,8.0449311307906,0.16532730890745828,-37.95270641556547,-60.046148394475196,-22.093441978909723,1.1725517322039212,0.10347493750551129,"cl_i_mM=41.756415 outside [47.1,53.1]; na_i_mM=59.9988679 outside [10,35]; k_i_mM=62.7515242 outside [100,160]",0.9168050523767142,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.10.json,429d6436dba85040fc31fca05eff5182d25c9429a150379a0b9365664275caaa,AE4NA05,0.1
16.36659675599252,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.30,share_0.30,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.537109375,0.0013852209106079982,False,False,0.018330017197384484,22,-0.0013784229373967896,True,0.9864207735126129,0.0037051259958843785,0.2728525074182857,0.13827881670708506,-0.13457369071120068,0.0037051259958843785,0.013579226487387129,40.72711197495846,142.9071661498773,4.358350343875805,0.5361328125,62.529375982782895,12.60683459664943,2.842170943040401e-14,9.693522803355793e-27,0.0006403766406037903,59.89615244366754,137.65269138852346,0.16021659540316305,301.1615928036609,301.1740517897051,301.32257905388985,6.803468601408969,7.058641099325346,True,0.16392172139904743,10,0.022603020296893428,0.000683494206337304,2.8828935766389563e-12,5.222427188763643,8.155886918839682,0.16254329846165064,-38.51380439432797,-60.21770279470714,-21.703898400379167,1.1601704256204128,0.10341747103168653,"cl_i_mM=40.727112 outside [47.1,53.1]; na_i_mM=59.8961524 outside [10,35]; k_i_mM=62.529376 outside [100,160]; volume_i_pL=1.16017043 outside [1.17,1.43]",0.713070596293,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1_B00__share_0.30.json,59f4d09a68f164839432e9d15824464b54dd10d9fd67af7b3905820c9de65b34,AE4NA05,0.3
7.29672052172761,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10,share_0.10,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.673828125,0.0018384113817371261,False,False,0.01370478692478734,24,-0.0006588162567612586,True,0.9952515752326369,0.0031927544015943887,0.6723818019691084,0.33778727818535137,-0.334594523783757,0.0031927544015943887,0.0047484247673631646,37.820662166446155,144.0837380895776,5.468469685074325,0.6728515625,67.0421289344066,10.968732732173875,1.4210854715202004e-14,1.6155871338926322e-26,2.0990154059319366e-06,59.891086293007625,139.32100457755095,0.20181425118102964,301.1615928036609,301.17804863855014,301.37422352206806,6.89858057072186,6.990500661084409,True,0.20500700558262402,10,0.015573879499974512,0.0009027594835834846,7.095019016745141e-12,6.340170955444356,7.000748122765673,0.20434818932586277,-41.988397954875026,-67.10414733094319,-25.11574937606817,1.091803631145397,0.10451379741791743,"cl_i_mM=37.8206622 outside [47.1,53.1]; na_i_mM=59.8910863 outside [10,35]; k_i_mM=67.0421289 outside [100,160]; volume_i_pL=1.09180363 outside [1.17,1.43]",0.9125056961331598,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.10.json,8b8b40cbe31f3960ea39cb5e54d5079be554ce99cbdbecc5b9c2efceb89f8995,AE4NA20,0.1
21.890161565182826,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30,share_0.30,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.4384765625,0.004994969791712878,False,False,0.01370478692478734,16,-0.0006226099811151509,True,0.9952853078588347,0.0031838002713450164,0.6752933544793688,0.3392385773753569,-0.3360547771040119,0.0031838002713450164,0.004714692141165275,36.81794657291253,143.98672420488202,5.402452442127395,0.4375,66.79025673100074,10.715436908801095,2.7755575615628914e-15,1.454028420503369e-26,2.1076890233118206e-06,59.86228318032121,139.57263439067282,0.1987733999261109,301.1615928036609,301.17782270235585,301.3713041335577,6.893525898516963,6.996839648841203,True,0.20195720019745592,10,0.015764727715734707,0.0008903647285651989,8.958762551247723e-12,6.273661975890544,7.096508629201798,0.20133459021634076,-42.59651598309429,-67.28977712040587,-24.69326113731158,1.0805920529008743,0.104451823642826,"cl_i_mM=36.8179466 outside [47.1,53.1]; na_i_mM=59.8622832 outside [10,35]; k_i_mM=66.7902567 outside [100,160]; volume_i_pL=1.08059205 outside [1.17,1.43]",0.7097266525480131,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1_B00__share_0.30.json,0142cbc2c454f0cbf79d06ef7812704a81fe7801813bfa55eb697714e69be36e,AE4NA20,0.3
5.58673851209262,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,share_0.10,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.8564453125,0.0004936946444200618,True,False,0.01789953114568505,23,-0.0014007826067918578,True,0.9860961766215867,0.0037069556642061186,0.2666141221242363,0.1351605388942212,-0.13145358323001508,0.0037069556642061186,0.013903823378413387,41.71842792499969,143.21448306641122,4.421371844944505,0.85546875,62.2238196836781,11.273039541358942,8.881784197001252e-16,1.6155871338926322e-26,0.00016076029396572267,59.92975750688118,138.98873523167845,0.1663422895560929,301.1615928036609,301.1743509921664,301.3264451375449,6.809553684183541,7.040782719285993,True,0.17004924522029902,10,0.021799306779655227,0.0006999083148450075,3.581119775719621e-12,5.285786322012489,7.850187298096309,0.16864846261350716,-38.11491110177134,-61.129317930138015,-23.014406828366674,1.1817311926526421,0.10349954157422504,"cl_i_mM=41.7184279 outside [47.1,53.1]; na_i_mM=59.9297575 outside [10,35]; k_i_mM=62.2238197 outside [100,160]",0.9164031873947779,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10.json,5424ed97e2fa66498fcee602cc27a76b20601dc1f8a42ea3b17680fe82f38950,AE4NA05,0.1
16.760215536277858,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,share_0.30,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.5302734375,0.003085221830118612,False,False,0.01789953114568505,24,-0.001367183646951949,True,0.9862917730743317,0.003696571085784861,0.269660774207285,0.13667867264653494,-0.13298210156075008,0.003696571085784861,0.013708226925668287,40.697988886150426,143.09049619466393,4.376461593832861,0.529296875,61.89588504363407,11.039349737019739,1.4210854715202004e-14,3.069615554396001e-26,0.00028332891588433995,59.93200084649453,139.2206416527658,0.16322679403738874,301.1615928036609,301.17412516786317,301.3235271948114,6.8052035408729346,7.04781945532369,True,0.1669233651231736,10,0.022145318500241967,0.0006875196981153853,1.4198711650870166e-11,5.240680997218013,7.973039610361915,0.16555618147622164,-38.65919584891596,-61.220959401168486,-22.561763552252525,1.1694095550993404,0.10343759849057693,"cl_i_mM=40.6979889 outside [47.1,53.1]; na_i_mM=59.9320008 outside [10,35]; k_i_mM=61.895885 outside [100,160]; volume_i_pL=1.16940956 outside [1.17,1.43]",0.7127580346403827,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30.json,1a9a8174fe1ddff172a44dbb087c51e3ad8ed1ae10d50998d8d959cd729a3fb7,AE4NA05,0.3
7.378533896987566,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,share_0.10,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.6708984375,0.0043021345646898634,False,False,0.013552827891842714,26,-0.0006608023656987555,True,0.9952578703620059,0.003191343049403439,0.672976762135368,0.3380840525923857,-0.3348927095429823,0.003191343049403439,0.0047421296379941075,37.98194162332456,144.10348751660845,5.487350553035746,0.669921875,66.76154663592044,9.174174177476837,2.842170943040401e-14,9.693522803355793e-27,1.7763568394002503e-06,59.92543702044221,141.11295292569386,0.20054046673417855,301.1615928036609,301.17778210606417,301.37077957684414,6.899706733885425,6.987985731543951,True,0.203731809783582,10,0.015664431846914354,0.0008881376347973203,1.9504797083014225e-12,6.359807557247719,6.980164957065011,0.20307100741788323,-41.83932938671665,-67.26481869704764,-25.425489310331,1.0976290624036573,0.1044406881739866,"cl_i_mM=37.9819416 outside [47.1,53.1]; na_i_mM=59.925437 outside [10,35]; k_i_mM=66.7615466 outside [100,160]; volume_i_pL=1.09762906 outside [1.17,1.43]",0.9123651275481797,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10.json,4c53a1cc6b89616b3c303b3f73d2f1f05b8dbf01e827e26c01828c797a5fea33,AE4NA20,0.1
22.135601690962698,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,share_0.30,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.4375,0.008735065966138933,False,False,0.013552827891842714,26,-0.0006251837451169265,True,0.9952924364579923,0.003182279169343716,0.6759928232400392,0.3395875512046915,-0.33640527203534776,0.003182279169343716,0.004707563542007777,36.995255156701674,143.9996643779238,5.422795614386514,0.4365234375,66.49366196858806,8.981146285347267,1.4210854715202004e-14,6.462348535570529e-27,8.881784197001251e-07,59.914848803577236,141.30428112251508,0.19737872863638403,301.1615928036609,301.1775543825353,301.3678370936536,6.89476542820519,6.99478963472404,True,0.20056100780572775,10,0.01586688860491872,0.0008756448274291007,3.5344990823027445e-12,6.294805523347122,7.082745307867418,0.19993582406061083,-42.42780003747787,-67.39243577470815,-24.964635737230275,1.0865263461743508,0.10437822413714551,"cl_i_mM=36.9952552 outside [47.1,53.1]; na_i_mM=59.9148488 outside [10,35]; k_i_mM=66.493662 outside [100,160]; volume_i_pL=1.08652635 outside [1.17,1.43]",0.709617321426362,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30.json,4f49f52e45c31f4d8001f4695bca7bed044f268f8943e4e35d705ddddcfa25f0,AE4NA20,0.3
5.352612409873589,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,share_0.10,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.8896484375,0.0012815292567830427,True,False,0.018682466119821606,23,-0.0014258002906517456,True,0.9864250580526774,0.003723132205553592,0.27426505542352714,0.13899409381454036,-0.13527096160898677,0.003723132205553592,0.013574941947322585,41.99795080082954,142.9822954899981,4.40284905862943,0.888671875,63.27054709673635,13.62194603574766,1.5543122344752192e-15,2.261821987449685e-26,0.0003694822225952521,59.94588487493413,136.6312511142208,0.157667566136826,301.1615928036609,301.1734167451752,301.3143734553576,6.806963228542199,7.051486941958448,True,0.1613906983423796,10,0.023069063110782356,0.0006486559574293616,1.2028138901554186e-11,5.268774954268712,8.078880815391077,0.15996489805172784,-37.62788641568913,-60.22527950975401,-22.597393094064874,1.1688396477502332,0.10324327978714681,"cl_i_mM=41.9979508 outside [47.1,53.1]; na_i_mM=59.9458849 outside [10,35]; k_i_mM=63.2705471 outside [100,160]; volume_i_pL=1.16883965 outside [1.17,1.43]",0.9171343310674938,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10.json,cf691634d21fd625313dfa8fd3e95cee2cd5dec89eeeb825b8c2329db7375973,AE4NA05,0.1
16.057837229620766,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,share_0.30,SAVED_INTERNAL_NUMERICAL_STATES_ONLY_NOT_ENDPOINT_MODELS,na_i_mM,0.544921875,0.004927189378586827,False,False,0.018682466119821606,24,-0.0013930198572653808,True,0.9866021923706583,0.0037127647178197276,0.27711733296488306,0.1404150488413514,-0.13670228412353166,0.0037127647178197276,0.013397807629341675,40.99442456885217,142.86384436733448,4.3592983981053886,0.5439453125,62.938656118471286,13.320541987691083,1.4210854715202004e-14,4.0389678347315804e-26,0.0005995204332975845,59.967879571796864,136.93092740627407,0.15476835422457244,301.1615928036609,301.1731995169416,301.31156658498765,6.802717112842687,7.057979015512863,True,0.15848111894239217,10,0.0234271738021317,0.0006367389171038296,6.264520152621245e-12,5.225055182505817,8.196252823688045,0.15708809908512678,-38.164261167167886,-60.360253060960225,-22.195991893792336,1.1568285790050152,0.10318369458551915,"cl_i_mM=40.9944246 outside [47.1,53.1]; na_i_mM=59.9678796 outside [10,35]; k_i_mM=62.9386561 outside [100,160]; volume_i_pL=1.15682858 outside [1.17,1.43]",0.7133267019413839,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30.json,eb225ab49d92cbf3515fa6e9d2e8800f0daf0b575e0b831d457d326c9a12c131,AE4NA05,0.3
