ae2_signed_cl_fmol_s,ae4_branches_oppose,ae4_cancellation_fraction,ae4_capacity_scale,ae4_cl_fmol_s,ae4_gross_branch_fmol_s,ae4_j_k_fmol_s,ae4_j_na_fmol_s,ae4_net_cl_fmol_s,ae4_productive_fraction,allocation_eligible,bdf_gate_pass,calcium_uM,candidate_id,cl_i_mM,cl_l_mM,condition,continuation_step_attempts,fixed_parameter_rank,gate_failures,hco3_i_mM,inherited_share,k_i_mM,k_l_mM,max_abs_charge_fmol,max_abs_current_A,max_abs_scaled_rest_residual,max_dimensionless_conservation_ratio,na_i_mM,na_l_mM,nkcc1_capacity_scale,nkcc1_cl_fmol_s,numerical_gate_pass,numerical_rest_pass,osm_bath_mOsm,osm_cell_mOsm,osm_lumen_mOsm,ph_i,ph_l,positive_loading_eligible,positive_pool_fmol_s,realized_ae4_share,rest_outflow_pL_s,reused_inherited,root_id,root_payload_path,routing_family,solver_label,status,sustainment_Q600_Q60,sustainment_gate_pass,target_share,tic_i_mM,tic_l_mM,total_basolateral_cl_fmol_s,trajectory_path,trajectory_sha256,v_apical_mV,v_basolateral_mV,v_transepithelial_mV,volume_i_pL,volume_l_pL,wt_admissible,wt_dynamic_gate_without_bdf,wt_rest_admissible,wt_total_0_600_pL
-0.0018460155324911806,True,0.9680194295617562,1.0,0.004385358818456406,0.13712572222327207,0.07075554052086425,-0.06637018170240784,0.004385358818456406,0.0319805704382438,True,True,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline,51.0172208230514,145.55298395608276,inherited_baseline,0,10,,4.429886221962234,0.01789953114568505,105.93491592621889,18.553894280885828,1.9895196601282805e-13,6.462348535570529e-27,9.858867194845189e-11,0.002140509991477302,18.98139711993734,131.77847623554823,1.0,0.2406131711856975,True,True,301.1615928036609,301.17988547765697,301.3979578644158,6.838597585025212,6.912653628961993,True,0.2449985300041539,0.01789953114568505,0.0010035276265941556,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__inherited_baseline.json,AE4NA05,production_radau,WT_ADMISSIBLE,0.8795111580743358,True,,5.240131322026218,5.512603391898992,0.24315251447166272,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00_ca0.50_WT_production_radau.json,e6ebb85c96b47551ceedd7210dfeee76db4ecc4b800eab8afec5aed7c6ebf2fd,-35.4450782444366,-69.09331965733882,-33.64824141290222,1.3,0.10501763813297078,True,True,True,0.8677959612678899
,,,5.58673851209262,,,,,,,True,,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,,,share_0.10,23,,NUMERICAL_CONTINUATION_FAILURE,,0.01789953114568505,,,,,,,,,0.9164031873947779,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,5.58673851209262,,,,,,,True,,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,,,share_0.10,23,,NUMERICAL_CONTINUATION_FAILURE,,0.01789953114568505,,,,,,,,,0.9164031873947779,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,5.58673851209262,,,,,,,True,,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10,,,share_0.10,23,,NUMERICAL_CONTINUATION_FAILURE,,0.01789953114568505,,,,,,,,,0.9164031873947779,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.10.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,16.760215536277858,,,,,,,True,,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,,,share_0.30,24,,NUMERICAL_CONTINUATION_FAILURE,,0.01789953114568505,,,,,,,,,0.7127580346403827,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
,,,16.760215536277858,,,,,,,True,,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,,,share_0.30,24,,NUMERICAL_CONTINUATION_FAILURE,,0.01789953114568505,,,,,,,,,0.7127580346403827,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
,,,16.760215536277858,,,,,,,True,,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30,,,share_0.30,24,,NUMERICAL_CONTINUATION_FAILURE,,0.01789953114568505,,,,,,,,,0.7127580346403827,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1_B00__share_0.30.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
-0.0007896205299970801,True,0.9900156984517631,1.0,0.003801050670580758,0.38070271137313294,0.19225188102185686,-0.1884508303512761,0.003801050670580758,0.009984301548236903,True,True,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,52.01352951313897,146.21172440373644,inherited_baseline,0,10,,7.129212663975042,0.013552827891842714,116.87329561535007,17.6922700726937,1.7053025658242404e-13,1.9387045606711586e-26,2.8978555666192563e-11,1.4210854715202002e-05,14.465986422416755,132.6670904512919,1.0,0.2766607614998936,True,True,301.1615928036609,301.1831636874321,301.4403165842419,7.045404735077692,6.858338289961608,True,0.2804618121704744,0.013552827891842714,0.0011833686971691626,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline.json,AE4NA20,production_radau,WT_ADMISSIBLE,0.993830842775206,True,,7.9415991195961375,4.8692316565198555,0.2796721916404773,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.10_WT_production_radau.json,b512d6165c01fe00c4a4cb2c7c24f32f8ada9019a35c071157b9fad1059141a6,-36.16410287202952,-73.38270073664599,-37.21859786461648,1.2999999999999317,0.10591684348584582,True,True,True,0.8878884180219158
-0.0007896205299970801,True,0.9900156984517631,1.0,0.003801050670580758,0.38070271137313294,0.19225188102185686,-0.1884508303512761,0.003801050670580758,0.009984301548236903,True,True,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,52.01352951313897,146.21172440373644,inherited_baseline,0,10,,7.129212663975042,0.013552827891842714,116.87329561535007,17.6922700726937,1.9895196601282805e-13,1.9387045606711586e-26,2.8978555666192563e-11,0.006462386181738111,14.465986422416755,132.6670904512919,1.0,0.2766607614998936,True,True,301.1615928036609,301.1831636874321,301.4403165842419,7.045404735077692,6.858338289961608,True,0.2804618121704744,0.013552827891842714,0.0011833686971691626,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline.json,AE4NA20,production_radau,WT_ADMISSIBLE,0.9641980228762437,True,,7.9415991195961375,4.8692316565198555,0.2796721916404773,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.25_WT_production_radau.json,2153a81fec3b635587cff81ba0e91b79ec5995df2689eb3dce1b1cf0673f563f,-36.16410287202952,-73.38270073664599,-37.21859786461648,1.2999999999999317,0.10591684348584582,True,True,True,1.0228347840731686
-0.0007896205299970801,True,0.9900156984517631,1.0,0.003801050670580758,0.38070271137313294,0.19225188102185686,-0.1884508303512761,0.003801050670580758,0.009984301548236903,True,True,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline,52.01352951313897,146.21172440373644,inherited_baseline,0,10,,7.129212663975042,0.013552827891842714,116.87329561535007,17.6922700726937,1.7053025658242404e-13,1.9387045606711586e-26,2.8978555666192563e-11,0.006490807891168515,14.465986422416755,132.6670904512919,1.0,0.2766607614998936,True,True,301.1615928036609,301.1831636874321,301.4403165842419,7.045404735077692,6.858338289961608,True,0.2804618121704744,0.013552827891842714,0.0011833686971691626,True,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__inherited_baseline.json,AE4NA20,production_radau,WT_ADMISSIBLE,0.9539567821191616,True,,7.9415991195961375,4.8692316565198555,0.2796721916404773,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00_ca0.50_WT_production_radau.json,a36ec3c2470adf2f917e7f46c5443be6da99d8508fca76f2222bee8893655e49,-36.16410287202952,-73.38270073664599,-37.21859786461648,1.2999999999999317,0.10591684348584582,True,True,True,1.0644291289302974
,,,7.378533896987566,,,,,,,True,,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,,,share_0.10,26,,NUMERICAL_CONTINUATION_FAILURE,,0.013552827891842714,,,,,,,,,0.9123651275481797,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,7.378533896987566,,,,,,,True,,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,,,share_0.10,26,,NUMERICAL_CONTINUATION_FAILURE,,0.013552827891842714,,,,,,,,,0.9123651275481797,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,7.378533896987566,,,,,,,True,,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10,,,share_0.10,26,,NUMERICAL_CONTINUATION_FAILURE,,0.013552827891842714,,,,,,,,,0.9123651275481797,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.10.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,22.135601690962698,,,,,,,True,,0.1,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,,,share_0.30,26,,NUMERICAL_CONTINUATION_FAILURE,,0.013552827891842714,,,,,,,,,0.709617321426362,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
,,,22.135601690962698,,,,,,,True,,0.25,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,,,share_0.30,26,,NUMERICAL_CONTINUATION_FAILURE,,0.013552827891842714,,,,,,,,,0.709617321426362,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
,,,22.135601690962698,,,,,,,True,,0.5,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30,,,share_0.30,26,,NUMERICAL_CONTINUATION_FAILURE,,0.013552827891842714,,,,,,,,,0.709617321426362,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1_B00__share_0.30.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
-0.001879082504537062,True,0.9686028013801633,1.0,0.004407693092673928,0.14038491605710185,0.07239630457488788,-0.06798861148221395,0.004407693092673928,0.0313971986198367,True,True,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,52.21277016956934,145.3022861531174,inherited_baseline,0,10,,4.464600569085338,0.018682466119821606,107.77878131867274,23.60561596140796,2.984279490192421e-13,9.693522803355793e-27,6.438100920436174e-11,0.00020961010704922955,18.407742948763282,126.72153017081858,1.0,0.23151903437493176,True,True,301.1615928036609,301.17927321112165,301.39004658710076,6.841704036459819,6.9327689929825125,True,0.23592672746760568,0.018682466119821606,0.0009699389679239973,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline.json,AE4NA05,production_radau,WT_ADMISSIBLE,0.9456756879900264,True,,5.275396992992236,5.760614301756793,0.23404764496306862,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_ca0.10_WT_production_radau.json,8d5ba95fd69a8e9f42d43693dfe8fae29d246e291a640125b0d6fbe4d04210f1,-34.501865042602475,-66.66292026419362,-32.161055221591134,1.2999999999999972,0.10484969483961999,True,True,True,0.7193712867851209
-0.001879082504537062,True,0.9686028013801633,1.0,0.004407693092673928,0.14038491605710185,0.07239630457488788,-0.06798861148221395,0.004407693092673928,0.0313971986198367,True,True,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,52.21277016956934,145.3022861531174,inherited_baseline,0,10,,4.464600569085338,0.018682466119821606,107.77878131867274,23.60561596140796,4.405364961712621e-13,9.693522803355793e-27,6.438100920436174e-11,0.0014601653219870059,18.407742948763282,126.72153017081858,1.0,0.23151903437493176,True,True,301.1615928036609,301.17927321112165,301.39004658710076,6.841704036459819,6.9327689929825125,True,0.23592672746760568,0.018682466119821606,0.0009699389679239973,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline.json,AE4NA05,production_radau,WT_ADMISSIBLE,0.8845589262430967,True,,5.275396992992236,5.760614301756793,0.23404764496306862,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_ca0.25_WT_production_radau.json,26e68f6d9da98f211525901d5d163909924b18f48eca96ad71bba129280fdcb1,-34.501865042602475,-66.66292026419362,-32.161055221591134,1.2999999999999972,0.10484969483961999,True,True,True,0.8200870108901432
-0.001879082504537062,True,0.9686028013801633,1.0,0.004407693092673928,0.14038491605710185,0.07239630457488788,-0.06798861148221395,0.004407693092673928,0.0313971986198367,True,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline,52.21277016956934,145.3022861531174,inherited_baseline,0,10,,4.464600569085338,0.018682466119821606,107.77878131867274,23.60561596140796,2.2737367544323206e-13,9.693522803355793e-27,6.438100920436174e-11,0.0023590018827235326,18.407742948763282,126.72153017081858,1.0,0.23151903437493176,True,True,301.1615928036609,301.17927321112165,301.39004658710076,6.841704036459819,6.9327689929825125,True,0.23592672746760568,0.018682466119821606,0.0009699389679239973,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__inherited_baseline.json,AE4NA05,production_radau,WT_ADMISSIBLE,0.8658614710108242,True,,5.275396992992236,5.760614301756793,0.23404764496306862,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00_ca0.50_WT_production_radau.json,cc2dc4369b93adf0f493d07f7a77de57e55e262dee6dd9e23861f8d95fc5d524,-34.501865042602475,-66.66292026419362,-32.161055221591134,1.2999999999999972,0.10484969483961999,True,True,True,0.8475502179636278
,,,5.352612409873589,,,,,,,True,,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,,,share_0.10,23,,NUMERICAL_CONTINUATION_FAILURE,,0.018682466119821606,,,,,,,,,0.9171343310674938,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,5.352612409873589,,,,,,,True,,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,,,share_0.10,23,,NUMERICAL_CONTINUATION_FAILURE,,0.018682466119821606,,,,,,,,,0.9171343310674938,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,5.352612409873589,,,,,,,True,,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10,,,share_0.10,23,,NUMERICAL_CONTINUATION_FAILURE,,0.018682466119821606,,,,,,,,,0.9171343310674938,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.10.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,16.057837229620766,,,,,,,True,,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,,,share_0.30,24,,NUMERICAL_CONTINUATION_FAILURE,,0.018682466119821606,,,,,,,,,0.7133267019413839,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
,,,16.057837229620766,,,,,,,True,,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,,,share_0.30,24,,NUMERICAL_CONTINUATION_FAILURE,,0.018682466119821606,,,,,,,,,0.7133267019413839,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
,,,16.057837229620766,,,,,,,True,,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30,,,share_0.30,24,,NUMERICAL_CONTINUATION_FAILURE,,0.018682466119821606,,,,,,,,,0.7133267019413839,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1_B00__share_0.30.json,AE4NA05,production_radau,NOT_RUN_REST_REJECTED,,,0.3,,,,,,,,,,,False,,False,
-0.0008161273589426067,True,0.9900774081375072,1.0,0.0038151466854192406,0.38449094130742545,0.19415304399642236,-0.19033789731100312,0.0038151466854192406,0.00992259186249276,True,True,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,53.02276689207907,146.0180942184643,inherited_baseline,0,10,,7.188876784913268,0.014125822944054173,118.11570840046096,23.84936333824938,2.1316282072803006e-13,9.693522803355793e-27,1.2674323396355547e-11,1.1934897514720433e-05,14.330572580918796,126.50224248693233,1.0,0.2662679982420845,True,True,301.1615928036609,301.18229138962386,301.42904536580255,7.048271859910505,6.874745333654742,True,0.27008314492750374,0.014125822944054173,0.0011355148432486695,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline.json,AE4NA20,production_radau,WT_ADMISSIBLE,0.9896736448646937,True,,8.00272460447838,5.0593453221565055,0.26926701756856114,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00_ca0.10_WT_production_radau.json,1580006faca77e5c44730a82b9aa742c3efb10178480293523babcbc968b1171,-35.29730852512663,-71.32074668811609,-36.02343816298945,1.3000000000000016,0.10567757421624335,True,True,True,0.8570857505364154
-0.0008161273589426067,True,0.9900774081375072,1.0,0.0038151466854192406,0.38449094130742545,0.19415304399642236,-0.19033789731100312,0.0038151466854192406,0.00992259186249276,True,True,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,53.02276689207907,146.0180942184643,inherited_baseline,0,10,,7.188876784913268,0.014125822944054173,118.11570840046096,23.84936333824938,3.979039320256561e-13,9.693522803355793e-27,1.2674323396355547e-11,0.006501466032204917,14.330572580918796,126.50224248693233,1.0,0.2662679982420845,True,True,301.1615928036609,301.18229138962386,301.42904536580255,7.048271859910505,6.874745333654742,True,0.27008314492750374,0.014125822944054173,0.0011355148432486695,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline.json,AE4NA20,production_radau,WT_ADMISSIBLE,0.9552310574098919,True,,8.00272460447838,5.0593453221565055,0.26926701756856114,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00_ca0.25_WT_production_radau.json,025c88e81f371501969ae8a8b947e3e74d0fe9562671aa4c4b4ae9dac3a3e0bb,-35.29730852512663,-71.32074668811609,-36.02343816298945,1.3000000000000016,0.10567757421624335,True,True,True,0.9855236092917946
-0.0008161273589426067,True,0.9900774081375072,1.0,0.0038151466854192406,0.38449094130742545,0.19415304399642236,-0.19033789731100312,0.0038151466854192406,0.00992259186249276,True,True,0.5,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline,53.02276689207907,146.0180942184643,inherited_baseline,0,10,,7.188876784913268,0.014125822944054173,118.11570840046096,23.84936333824938,3.836930773104541e-13,9.693522803355793e-27,1.2674323396355547e-11,0.006515676886920119,14.330572580918796,126.50224248693233,1.0,0.2662679982420845,True,True,301.1615928036609,301.18229138962386,301.42904536580255,7.048271859910505,6.874745333654742,True,0.27008314492750374,0.014125822944054173,0.0011355148432486695,True,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__inherited_baseline.json,AE4NA20,production_radau,WT_ADMISSIBLE,0.9435250490490213,True,,8.00272460447838,5.0593453221565055,0.26926701756856114,results/14_scale_free_genotype_holdout/trajectories/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00_ca0.50_WT_production_radau.json,ce814e162d2f653f9ef846eaa45fd424404faecaaf7266b07ac4d9286e93dc94,-35.29730852512663,-71.32074668811609,-36.02343816298945,1.3000000000000016,0.10567757421624335,True,True,True,1.022724091653633
,,,7.079233570748662,,,,,,,True,,0.1,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,,,share_0.10,28,,NUMERICAL_CONTINUATION_FAILURE,,0.014125822944054173,,,,,,,,,0.912895398769459,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
,,,7.079233570748662,,,,,,,True,,0.25,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10,,,share_0.10,28,,NUMERICAL_CONTINUATION_FAILURE,,0.014125822944054173,,,,,,,,,0.912895398769459,,,False,,,,,,,,,,,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,results/16_wt_chloride_allocation/wt_roots/N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1_B00__share_0.10.json,AE4NA20,production_radau,NOT_RUN_REST_REJECTED,,,0.1,,,,,,,,,,,False,,False,
