AE4_Cl_fmol_s,admissible_WT,affinity,attempt_id,conservation_residuals,max_abs_complete_rhs,max_abs_current_A,max_abs_omitted_rhs,max_abs_scaled_independent_rhs,max_abs_state_charge_fmol,max_conservation_tolerance_ratio,maximum_abs_log_fold,measured_WT_objective,resting_gate_pass,root_id,seed_kind,sum_squared_log_fold
-0.00024268522912095542,False,-1.6165390382294476e-05,legacy_00,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -2.261821987449685e-26, 'basolateral_current_A': 9.693522803355793e-27, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -2.168404344971009e-19, 'cell_bulk_charge_rate_fmol_s': 1.4983674023749671e-16, 'cell_speciation_alkalinity_mM': 0.0, 'homeostasis_charge_fmol_s': 6.349358972618235e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -2.2638141361497333e-16, 'lumen_speciation_alkalinity_mM': -8.881784197001252e-16, 'water_volume_accounting_pL_s': 0.0}",0.0005387302356724439,2.261821987449685e-26,0.0005387302356724439,0.003798714086589161,1.4210854715202004e-14,2.2638141361497333e-06,4.605170185987091,0.5049193631719903,False,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,inherited_root,112.24518490681514
-0.00011131072586815702,False,-7.783420024054521e-06,legacy_01,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 9.693522803355793e-27, 'basolateral_current_A': 1.6155871338926322e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -2.710505431213761e-20, 'cell_bulk_charge_rate_fmol_s': -2.9544509200229996e-16, 'cell_speciation_alkalinity_mM': -1.3500311979441904e-13, 'homeostasis_charge_fmol_s': 2.7376104855258987e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': 1.1210650463500116e-16, 'lumen_speciation_alkalinity_mM': 1.0658141036401503e-14, 'water_volume_accounting_pL_s': 0.0}",0.0002771120549865015,1.6155871338926322e-26,0.0002771120549865015,0.0019322038365865435,2.842170943040401e-14,0.00013500311979441904,4.60517018598709,5.268299557052411,False,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,128.08380811032882
-0.0002585459351744349,False,-1.7221880330264838e-05,legacy_02,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -2.908056841006738e-26, 'basolateral_current_A': 9.370405376577267e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -4.336808689942018e-19, 'cell_bulk_charge_rate_fmol_s': -6.827221080141221e-16, 'cell_speciation_alkalinity_mM': 0.0, 'homeostasis_charge_fmol_s': 7.386127300057499e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -3.0531133177191805e-16, 'lumen_speciation_alkalinity_mM': -8.881784197001252e-16, 'water_volume_accounting_pL_s': 0.0}",0.0005676761660262541,9.370405376577267e-26,0.0005676761660262541,0.004024023392666387,7.105427357601002e-14,9.370405376577267e-06,4.605170185987091,0.12730896928449775,False,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,inherited_root,131.8529389655954
-0.00011085809148632408,False,-7.649827856504032e-06,legacy_03,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -3.2311742677852644e-27, 'basolateral_current_A': 0.0, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 9.416295868036606e-17, 'cell_speciation_alkalinity_mM': -1.2789769243681803e-13, 'homeostasis_charge_fmol_s': 1.134346522962959e-17, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -2.6508743117270583e-17, 'lumen_speciation_alkalinity_mM': 1.9539925233402755e-14, 'water_volume_accounting_pL_s': 0.0}",0.0002753832101847655,3.2311742677852644e-27,0.0002753832101847655,0.001939347399899094,1.4210854715202004e-14,0.00012789769243681803,4.60517018598709,4.903972688343867,False,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,inherited_root,129.94229506204726
-0.00025089510325579015,False,-1.6712576304200866e-05,legacy_04,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -1.6155871338926322e-26, 'basolateral_current_A': 6.462348535570529e-27, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -1.3552527156068805e-19, 'cell_bulk_charge_rate_fmol_s': 8.695301423333746e-17, 'cell_speciation_alkalinity_mM': -1.4210854715202004e-14, 'homeostasis_charge_fmol_s': -1.742177365912645e-17, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -1.682681771697503e-16, 'lumen_speciation_alkalinity_mM': -8.881784197001252e-16, 'water_volume_accounting_pL_s': -1.0842021724855044e-19}",0.0005526380572056613,1.6155871338926322e-26,0.0005526380572056613,0.003980313919546563,1.4210854715202004e-14,1.4210854715202002e-05,4.60517018598709,0.9472764723927674,False,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,inherited_root,108.83832169690407
-0.00011698612221118678,False,-8.52020886465965e-06,legacy_05,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 3.2311742677852644e-27, 'basolateral_current_A': 2.5849394142282115e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -2.710505431213761e-20, 'cell_bulk_charge_rate_fmol_s': -2.9701718515240394e-16, 'cell_speciation_alkalinity_mM': -1.6697754290362354e-13, 'homeostasis_charge_fmol_s': -1.6120731052143844e-17, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': 2.439454888092385e-17, 'lumen_speciation_alkalinity_mM': 0.0, 'water_volume_accounting_pL_s': 0.0}",0.000289530517292988,2.5849394142282115e-26,0.000289530517292988,0.0020247995039118782,1.4210854715202004e-14,0.00016697754290362354,4.60517018598709,6.414296189378185,False,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,inherited_root,122.44058902132936
-0.00024324162323573418,False,-1.6202973923906683e-05,legacy_06,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -9.693522803355793e-27, 'basolateral_current_A': 1.9387045606711586e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 1.0842021724855044e-19, 'cell_bulk_charge_rate_fmol_s': -6.949735925632083e-17, 'cell_speciation_alkalinity_mM': 0.0, 'homeostasis_charge_fmol_s': -9.723938234479368e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -1.196959198423997e-16, 'lumen_speciation_alkalinity_mM': -2.3092638912203256e-14, 'water_volume_accounting_pL_s': 0.0}",0.0005403172035479271,1.9387045606711586e-26,0.0005403172035479271,0.0038400964911933233,1.4210854715202004e-14,2.3092638912203256e-05,4.60517018598709,0.26121971196187743,False,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,inherited_root,125.71770687900404
-0.00011710321867091585,False,-7.916727490897557e-06,legacy_07,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -7.270142102516845e-27, 'basolateral_current_A': -3.2311742677852644e-27, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 1.0256552551712872e-16, 'cell_speciation_alkalinity_mM': -1.5631940186722204e-13, 'homeostasis_charge_fmol_s': 3.577867169202165e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -7.274996577377735e-17, 'lumen_speciation_alkalinity_mM': -1.7763568394002505e-15, 'water_volume_accounting_pL_s': 0.0}",0.0002811531522690627,7.270142102516845e-27,0.0002811531522690627,0.0019906149218371777,1.4210854715202004e-14,0.00015631940186722204,4.60517018598709,5.775957328490481,False,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,inherited_root,154.85815150224607
-0.000246147270968171,False,-1.6395998805318612e-05,legacy_08,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -4.8467614016778965e-27, 'basolateral_current_A': 0.0, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -8.131516293641283e-20, 'cell_bulk_charge_rate_fmol_s': 2.179246366695864e-17, 'cell_speciation_alkalinity_mM': 0.0, 'homeostasis_charge_fmol_s': -1.1194387430912833e-17, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -3.838075690598686e-17, 'lumen_speciation_alkalinity_mM': 2.0250467969162855e-13, 'water_volume_accounting_pL_s': 0.0}",0.0005400057228612175,4.8467614016778965e-27,0.0005400057228612175,0.0038635450584054154,1.4210854715202004e-14,0.00020250467969162855,4.605170185987091,0.7451419919969198,False,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,inherited_root,120.09183383696586
-0.00012045365451290093,False,-8.093139086007284e-06,legacy_09,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 1.1309109937248425e-26, 'basolateral_current_A': 9.693522803355793e-27, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': -4.0657581468206416e-20, 'cell_bulk_charge_rate_fmol_s': -2.0735366548785272e-16, 'cell_speciation_alkalinity_mM': -1.4921397450962104e-13, 'homeostasis_charge_fmol_s': -7.745269269693322e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': 1.0364972768961422e-16, 'lumen_speciation_alkalinity_mM': 1.1546319456101628e-14, 'water_volume_accounting_pL_s': 0.0}",0.00028740150976305003,1.1309109937248425e-26,0.00028740150976305003,0.0020395717555811432,4.263256414560601e-14,0.00014921397450962104,4.60517018598709,5.4032354630613675,False,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,inherited_root,144.74439411947262
-9.472756480120551e-05,False,-7.279232854262574e-06,robust_00,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 0.0, 'basolateral_current_A': -1.6963664905872638e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 1.8306753682417742e-16, 'cell_speciation_alkalinity_mM': 1.7763568394002505e-14, 'homeostasis_charge_fmol_s': 6.918565113173125e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -9.849299110673004e-18, 'lumen_speciation_alkalinity_mM': 1.0658141036401503e-14, 'water_volume_accounting_pL_s': 5.293955920339377e-23}",0.00024958496443691023,1.6963664905872638e-26,0.00024958496443691023,0.001940703087420087,1.4210854715202004e-14,1.7763568394002505e-05,4.60517018598709,2.467378129384394,False,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,231.06456467350105
-9.57730721221109e-05,False,-7.111821672012297e-06,robust_01,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -2.7464981276174747e-26, 'basolateral_current_A': 2.1002632740604218e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 7.052735132018206e-17, 'cell_speciation_alkalinity_mM': 1.7763568394002505e-14, 'homeostasis_charge_fmol_s': -5.488773498207866e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -2.840135353461559e-16, 'lumen_speciation_alkalinity_mM': 3.552713678800501e-15, 'water_volume_accounting_pL_s': 0.0}",0.0002521078904023216,2.7464981276174747e-26,0.0002521078904023216,0.0019841388545810412,1.4210854715202004e-14,1.7763568394002505e-05,4.60517018598709,2.502694473350999,False,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,224.1810341627861
-9.263859119871126e-05,False,-6.969291518110765e-06,robust_02,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -3.150394911090633e-26, 'basolateral_current_A': 1.9387045606711586e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 1.4208469470422536e-16, 'cell_speciation_alkalinity_mM': 1.0658141036401503e-14, 'homeostasis_charge_fmol_s': 8.178950138687524e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -3.2126604436640005e-16, 'lumen_speciation_alkalinity_mM': -6.004086117172847e-13, 'water_volume_accounting_pL_s': 0.0}",0.0002452875342118176,3.150394911090633e-26,0.0002452875342118176,0.0018829078866874904,4.440892098500626e-16,0.0006004086117172847,4.60517018598709,2.508402036995615,False,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,226.60587363307314
-0.00010242644666188021,False,-6.82268758689375e-06,robust_03,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 8.17890986533145e-27, 'basolateral_current_A': 2.5243548967072378e-27, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': -1.1188966420050406e-16, 'cell_speciation_alkalinity_mM': 0.0, 'homeostasis_charge_fmol_s': -1.7618285302889447e-19, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': 8.68242652253548e-17, 'lumen_speciation_alkalinity_mM': 0.0, 'water_volume_accounting_pL_s': 0.0}",0.00026539451861113533,8.17890986533145e-27,0.00026539451861113533,0.002123157023408394,1.4210854715202004e-14,1.1188966420050406e-06,4.60517018598709,2.487538939826257,False,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,242.35635434927042
-0.00010320892206129492,False,-6.87480042405042e-06,robust_04,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -3.1705897502642906e-26, 'basolateral_current_A': -5.311242702672028e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 8.784206001477557e-16, 'cell_speciation_alkalinity_mM': 1.0658141036401503e-14, 'homeostasis_charge_fmol_s': 5.692061405548898e-19, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -3.294280538461425e-16, 'lumen_speciation_alkalinity_mM': 3.552713678800501e-15, 'water_volume_accounting_pL_s': 0.0}",0.0002664332598136109,5.311242702672028e-26,0.0002664332598136109,0.002615614984030628,1.4210854715202004e-14,1.0658141036401503e-05,4.605170185987091,2.4026864265141534,False,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,WT_only_high_carbon,266.35350634610995
-0.00010251518543925415,False,-7.4964234508811955e-06,robust_05,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -2.2214323091023692e-27, 'basolateral_current_A': -2.9686413585277116e-26, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 3.3225375575818283e-16, 'cell_speciation_alkalinity_mM': 1.4210854715202004e-14, 'homeostasis_charge_fmol_s': 6.098637220230962e-19, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -2.2005915969666723e-17, 'lumen_speciation_alkalinity_mM': -3.552713678800501e-15, 'water_volume_accounting_pL_s': -1.0587911840678754e-22}",0.0002656533439661561,2.9686413585277116e-26,0.0002656533439661561,0.002287142890386243,1.4210854715202004e-14,1.4210854715202002e-05,4.60517018598709,2.3469392884537297,False,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA20_P2_H1:B00,WT_only_high_carbon,234.3071563962536
-0.00010842556242635452,False,-8.253299912386325e-06,robust_06,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 3.877409121342317e-26, 'basolateral_current_A': -6.462348535570529e-27, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': -3.57895137137465e-16, 'cell_speciation_alkalinity_mM': 2.842170943040401e-14, 'homeostasis_charge_fmol_s': 3.3881317890172014e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': 4.2249325782686697e-16, 'lumen_speciation_alkalinity_mM': 0.0, 'water_volume_accounting_pL_s': 0.0}",0.00025647188734276695,3.877409121342317e-26,0.00025647188734276695,0.0019669115952347933,4.263256414560601e-14,2.8421709430404004e-05,4.60517018598709,2.3494786500682068,False,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA05_P1_H1:B00,WT_only_high_carbon,215.15555591176374
-0.00010973231061945289,False,-7.5490391520105504e-06,robust_07,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': 1.1632227364026952e-25, 'basolateral_current_A': 0.0, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': -1.2029223103726672e-15, 'cell_speciation_alkalinity_mM': 1.4210854715202004e-14, 'homeostasis_charge_fmol_s': 1.0299920638612292e-18, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': 1.2062630083166381e-15, 'lumen_speciation_alkalinity_mM': 3.552713678800501e-15, 'water_volume_accounting_pL_s': 0.0}",0.00027990175277760483,1.1632227364026952e-25,0.00027990175277760483,0.0029263539528664203,1.4210854715202004e-14,1.4210854715202002e-05,4.60517018598709,2.481819778233076,False,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,WT_only_high_carbon,247.76255151194803
-0.0001847814624199407,False,-1.329192155585801e-05,robust_08,"{'ae4_charge_fmol_s': 0.0, 'apical_current_A': -5.856503360360792e-27, 'basolateral_current_A': 7.068193710780266e-28, 'buffer_site_accounting_fmol_s': 0.0, 'carbon_accounting_fmol_s': 0.0, 'cell_bulk_charge_rate_fmol_s': 5.3396956994911093e-17, 'cell_speciation_alkalinity_mM': 1.8118839761882555e-13, 'homeostasis_charge_fmol_s': 6.708500942254059e-19, 'lumen_bulk_charge_rate_minus_outflow_fmol_s': -6.179952383167375e-17, 'lumen_speciation_alkalinity_mM': -2.3803181647963356e-13, 'water_volume_accounting_pL_s': 0.0}",0.00042981282235765274,5.856503360360792e-27,0.00042981282235765274,0.006721931765034196,2.842170943040401e-14,0.00023803181647963354,4.60517018598709,1.8598212951578899,False,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,WT_only_high_carbon,225.83522079139448
