absolute_fmol_s,absolute_over_positive_pool,attempt_id,positive_loading_pool_fmol_s,ratio_gate_pass,root_id,seed_kind,signed_fmol_s,source
0.03251045428898036,0.1544020096898183,legacy_00,0.21055719646584492,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,inherited_root,0.03251045428898036,pump_basolateral_cycles
1.2368934861198939e-05,6.138398121196367e-05,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,1.2368934861198939e-05,AE2_Cl
1.2368934861198939e-05,6.138398121196367e-05,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-1.2368934861198939e-05,AE2_TIC
1.2368934861198939e-05,6.138398121196367e-05,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-1.2368934861198939e-05,AE2_alkalinity
1.2368934861198939e-05,6.138398121196367e-05,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,1.2368934861198939e-05,AE2_cycles
0.00022262145173631404,0.0011048155046583673,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.00022262145173631404,AE4_alkalinity
0.00011131072586815702,0.0005524077523291836,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.00011131072586815702,AE4_cl
0.00011131072586815702,0.0005524077523291836,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.00011131072586815702,AE4_cycles
3.7103575289385665e-06,1.8413591744306118e-05,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,3.7103575289385665e-06,AE4_k
0.00010760036833921846,0.0005339941605848775,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.00010760036833921846,AE4_na
0.00022262145173631404,0.0011048155046583673,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.00022262145173631404,AE4_tic
0.0001246848885418902,0.00061878043190934,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.0001246848885418902,CO2_bath_to_cell
9.988612654545186e-05,0.0004957102761075998,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-9.988612654545186e-05,CO2_lumen_to_cell
6.685953811138637e-05,0.0003318074415723856,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,6.685953811138637e-05,NHE1_Na
6.685953811138637e-05,0.0003318074415723856,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,6.685953811138637e-05,NHE1_alkalinity
6.685953811138637e-05,0.0003318074415723856,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,6.685953811138637e-05,NHE1_cycles
0.20148865164065416,0.999938616018788,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.20148865164065416,NKCC1_Cl
0.10074432582032708,0.499969308009394,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.10074432582032708,NKCC1_K
0.10074432582032708,0.499969308009394,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.10074432582032708,NKCC1_Na
0.10074432582032708,0.499969308009394,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.10074432582032708,NKCC1_cycles
0.20148632004147657,0.9999270448655952,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.20148632004147657,cl_apical
0.014822396291699598,0.07355990679037129,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.014822396291699598,k_apical
0.15305248970674049,0.7595618586427054,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.15305248970674049,k_basolateral
0.000535238648427056,0.0026562577544190042,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.000535238648427056,outflow_alkalinity
0.01822889299129944,0.09046551198219814,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.01822889299129944,outflow_cl
0.0028350955908862047,0.014069882042228726,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.0028350955908862047,outflow_k
0.015929036048840287,0.0790518876943884,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.015929036048840287,outflow_na
0.0006370591898910403,0.0031615680559409047,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.0006370591898910403,outflow_tic
0.1832501429323805,0.909425383598516,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.1832501429323805,para_cl
0.0005340918845369856,0.0026505666473129706,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.0005340918845369856,para_hco3
0.010218257962922904,0.050710700788205026,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,0.010218257962922904,para_k
0.013282953517405388,0.0659200309728824,legacy_01,0.20150102057551536,True,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,inherited_root,-0.013282953517405388,para_na
